Unnamed: 0,date,content,rating,isEdited,userName,title,developerResponse,sentiment,matched_python,reviewId,userImage,review,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview
19647,2021-02-05 09:24:41,,4,,Bio Kenfi Gumilang,,,NEGATIVE,python,8a2b349f-2221-4408-a2b6-5b0502787ea8,https://play-lh.googleusercontent.com/a-/ACB-R5TpmC7XD60r5s6SvGoxv8e0UnpM_NBn6Hri-y-59A,great app to learn coding. the OOP part on python core is kinda poorly described,0.0,4.2.1,,,great app learn coding oop part python core kinda poorly described
19825,2021-01-28 12:16:55,,4,,Aditya Raj Singh,,,POSITIVE,python,cfa8c8fe-3279-4262-9017-831a185b7d0a,https://play-lh.googleusercontent.com/a-/ACB-R5T03MSnZZntI0CojpMc0QKuyCEQkfQYpvTHbTSP-Q,Awesome app. Hope to see more courses added and also as a python Programmer it gets difficult with the indent in this. So auto-indent would really help thanks :),10.0,4.2.2,,,awesome app hope see courses added also python programmer gets difficult indent autoindent would really help thanks
20020,2021-01-20 07:19:57,,5,,Kwayu Mmari,,,POSITIVE,python,f19ecffe-f6b2-4ff1-bbe2-d008e0f20954,https://play-lh.googleusercontent.com/a-/ACB-R5TufOQ7hifu1CFT7QAU5Oj71yrDu-Ft3Bxb2Gw81A,"Best app ever I have been able to learn c,python,html and css.Its really amaizing",0.0,4.2.1,,,best app ever able learn cpythonhtml cssits really amaizing
20055,2021-01-18 21:53:41,,5,,Jeffrey Paul,,,POSITIVE,python,c668b565-784e-409a-bb5b-c5d5fc81cd2b,https://play-lh.googleusercontent.com/a-/ACB-R5QcnXruDYW0bd7uvsvts6lqbESxRK7ToEZu0Khtig,I finished python and now I'm doing HTML.,0.0,4.0.5,,,finished python im html
20124,2021-01-15 03:15:02,,4,,Tadeáš Pospíšil,,,POSITIVE,python,434bbae7-6d0e-4802-be55-436d1259dc5b,https://play-lh.googleusercontent.com/a-/ACB-R5RdORFQ8__2hqBwlwtLp5WtmDYKakMkmoVpH8nUggE,Good app I'm learning python with this but it can be in Czech,0.0,3.2.1,,,good app im learning python czech
20386,2021-01-01 09:11:08,,5,,Gudimella Alivelu,,,POSITIVE,python,317f7deb-76f1-4b04-83b1-8dcb5d2d6d60,https://play-lh.googleusercontent.com/a/AGNmyxZ6zwYyrLT1z6uE5469-z3yefZh-XI2x83-RZBL=mo,"Most appropriate app for learning programming. Has an amazing editor for many of the programming languages. I just loved it and have learnt many new topics from python, HTML, CSS and JavaScript.",2.0,4.2.1,,,appropriate app learning programming amazing editor many programming languages loved learnt many new topics python html css javascript
20416,2020-12-30 13:32:51,,5,,Samson Orlovic,,,POSITIVE,python,0c863386-0b54-48b6-baf2-3838f3aade8c,https://play-lh.googleusercontent.com/a-/ACB-R5T_mFUlbxfJbuJaxpm65z8LCK0wzDE_Ii9rzj8s,i try it just for fun and must say its not what i expected is much better i learned prety much of python in just few days very good and sometimes i dont understand well examples but with comments i learn lot yeah there are some ads but they are not annoying i would mind if there is more ads i know this is expensive app and thank you all developers and community to keeping this app so good,7.0,4.2.1,,,try fun must say expected much better learned prety much python days good sometimes dont understand well examples comments learn lot yeah ads annoying would mind ads know expensive app thank developers community keeping app good
20544,2020-12-25 08:18:41,,5,,BELLO OLAYINKA,,,POSITIVE,python,39b13a00-f21d-4ced-923a-60173fd97a17,https://play-lh.googleusercontent.com/a/AGNmyxbReWNCUFPZjIK-ylreBdlGFaO6x3upocDSxOzM=mo,"This app is awesome. Infact i really enjoyed coding using python language to start with. I implore the C.E.O of the app to give a discount on the practice. Covid has affected economy situation of the world. Please give us discount and you will see many people doing practice. Consider the africa countries and give out a substantial discounts. Infact, it is easier learning coding with this app even without laptops. This is awesome!",14.0,4.2.0,,,app awesome infact really enjoyed coding using python language start implore ceo app give discount practice covid affected economy situation world please give us discount see many people practice consider africa countries give substantial discounts infact easier learning coding app even without laptops awesome
20748,2020-12-15 10:58:54,,5,,Magar,,,POSITIVE,python,a671368a-4eef-4ba9-999d-82e773ed02f9,https://play-lh.googleusercontent.com/a/AGNmyxa1kxnzYkLOSNzsbCol1GxS2i8TvMoBhOmA2fDw=mo,"Its so amazing app. Can't believe a free plattform to learn coding. I knew a lot about c/c++ but when i studied from this app i came to knew a lot more which i was unknown. Believe me i came here to learn c++ but now i am learning css, javascript, python etc. Cant believe it.... Thank you Solo learn.... Expect more other languages to be added here. ......😊😊😊😊",0.0,3.5.0,,,amazing app cant believe free plattform learn coding knew lot cc studied app came knew lot unknown believe came learn c learning css javascript python etc cant believe thank solo learn expect languages added
20754,2020-12-15 05:20:34,,2,,Mohammed Hassan,,,NEGATIVE,python,b660f326-a4fc-4d59-9488-012008c5ff67,https://play-lh.googleusercontent.com/a-/ACB-R5Q47eBO-w2TYKIypCzEKVTOSNYS5-bcS3oh0Any0w,"This app was good before. But it's now irritating. Please make the modules look like before itself. Now it's totally irritating. It's just dragging itself to unlearned version. If I have to revise the previous lessons, I have to drag back. It's also SOO uneasy .. please make the modules look like before itself. It was so easy. Or update your python 3 individual course .. it has the previous modules look. But it's annoying nowadays saying go to our main app.. please developers concern us...",32.0,4.1.1,,,app good irritating please make modules look like totally irritating dragging unlearned version revise previous lessons drag back also soo uneasy please make modules look like easy update python 3 individual course previous modules look annoying nowadays saying go main app please developers concern us
20879,2020-12-09 16:03:33,,2,,Thomas Alexandre,,,POSITIVE,python,90470bc3-cf94-49dc-8778-52e328be97f2,https://play-lh.googleusercontent.com/a-/ACB-R5QdD9-k7v8gMjOPso3ZE2kSirwOEoi_D3q-04Mzbw,"Now Im a python professional print(""Hello World"")",0.0,2.5.5,,,im python professional printhello world
20884,2020-12-09 12:24:06,,5,,Epic Noob,,,POSITIVE,python,991630c8-776b-44b8-89b7-a21ca974791e,https://play-lh.googleusercontent.com/a-/ACB-R5TYeQr1nhjxssejTfvOXZxEqYn95pKfBhM2F130EQ,Very cool app! I am learning python and JavaScript with it! I recommend this app to anyone wants to learn a programming language! Edited so that people who didn't like this don't think I am a bot,4.0,4.1.0,,,cool app learning python javascript recommend app anyone wants learn programming language edited people didnt like dont think bot
21016,2020-12-04 12:02:01,,5,,Denker Benker,,,POSITIVE,python,3845b7f9-5acd-428f-9485-70003a5f2f62,https://play-lh.googleusercontent.com/a-/ACB-R5QZdxEPr76zQx5Zl4S2dxTcGULbmbIjxB-EdwYG,The best part of this app is it takes you from beginner to straight intermediate level of what ever you are studying for example let's take Python. In the Python course it teaches you everything you need to get on the intermediate part and next you can simply learn expert python like game or app development on YouTube or any platform or even in school idk. But this app really is helpful and very great. 😀,0.0,,,,best part app takes beginner straight intermediate level ever studying example lets take python python course teaches everything need get intermediate part next simply learn expert python like game app development youtube platform even school idk app really helpful great
21020,2020-12-04 08:45:42,,5,,Just a Random Player,,,POSITIVE,python,3aa8438a-2b00-4012-9278-00e347a2c02b,https://play-lh.googleusercontent.com/a-/ACB-R5R8VKPT7iiP0X-RNAFxYhvWYkBkZhhVamQmXWs6,Great app i wanted to learn python and i completed the course fully now i learned C# recently and only in 14 years of age i was able to build a game in unity with C# language. Thanks SoloLearn,0.0,,,,great app wanted learn python completed course fully learned c recently 14 years age able build game unity c language thanks sololearn
21044,2020-12-03 13:13:21,,5,,Pranay Kumar,,,POSITIVE,python,535b1195-72d6-46a3-a1ad-1e9b162628de,https://play-lh.googleusercontent.com/a/AGNmyxasHmI2V6BJxtkN9K9hAiqWDPsPLDs22-P8plMJxg=mo,Good app for coding currently learning python,0.0,,,,good app coding currently learning python
21104,2020-12-01 05:58:41,,4,,Enrique Rojasu,,,NEGATIVE,python,8c7c1820-d0a5-4bab-a85b-9ca8b50fd521,https://play-lh.googleusercontent.com/a-/ACB-R5TzVaqMgMr_YgRiLaXEcAVp7Vgl-bHrM-nzHmkO5Uk,"Good, but learn python app didn't have limit of practice",0.0,4.0.5,,,good learn python app didnt limit practice
21189,2020-11-27 09:58:58,,5,,Sascha Litscher,,,POSITIVE,python,9064d27a-e91e-432b-bdea-c994d76754e9,https://play-lh.googleusercontent.com/a/AGNmyxZI3v-grSAsXj4LV7nBz2Twk_2Ub9WZVUrEf3c9=mo,"Very nice app. Learning the basics of python by theory, coding what you learnt and then having challenges and quizzes. I love the way it is built up and the community behind it is very helpful. Also you can use it very well in the free version with only some short ads and few functionalities locked.",7.0,4.0.5,,,nice app learning basics python theory coding learnt challenges quizzes love way built community behind helpful also use well free version short ads functionalities locked
21347,2020-11-21 12:29:40,,5,,Naeem Khan,,,POSITIVE,python,4745d7cd-7bb0-4563-a1b1-1ab18bdff615,https://play-lh.googleusercontent.com/a-/ACB-R5SxGaqVDb-Rpad19_lNsbWUYfWFwwtty9MuqhONXw,It's help me to little bit python until now I tried learn and it's awesome to learn any programming language.,1.0,4.0.5,,,help little bit python tried learn awesome learn programming language
21419,2020-11-19 01:20:30,,5,,Faysal Ibrahim Abdi,,,POSITIVE,python,2fa94d8c-ab3e-4b56-b252-28e6382a6ffe,https://play-lh.googleusercontent.com/a/AGNmyxbUuz02qGjzjcz296KYpq3ns6wEhLsFZ67F3ALZ=mo,Amazing app to improve your python skills,0.0,4.0.4,,,amazing app improve python skills
21532,2020-11-15 02:45:29,,5,,Srimathi Mohan,,,POSITIVE,python,1aef6805-4a63-4fc8-ae89-910a951e7904,https://play-lh.googleusercontent.com/a-/ACB-R5SmxmGnqW03dzPx5yIAGqYYBCEg972g1boXGvYpPg,It's really good to learn python. I enjoyed the sololearn,0.0,4.0.4,,,really good learn python enjoyed sololearn
21595,2020-11-12 17:54:21,,1,,Tom Gast,,,NEGATIVE,python,d80c113f-53ee-40d4-8b57-88539be687b2,https://play-lh.googleusercontent.com/a-/ACB-R5R9cBOJhhWULpHQq9No-6sa6o-8A0s6owkjQ2k4,Tried their python course. Ads every minute. Have to pay to do much at all at a time.,0.0,4.0.3,"Hello! Thank you for your feedback - we appreciate hearing from you. Ads help keep most of the content on SoloLearn free. If you would like an ad-free experience and advanced tools, you may upgrade to a PRO subscription. For more information please contact us via info@sololearn.com",2020-11-18 05:08:02,tried python course ads every minute pay much time
21615,2020-11-12 02:46:49,,1,,sarad matthew tigga,,,NEGATIVE,python,8c1e4ff3-e7e5-4fc1-8bbc-b56b4bd1ccd1,https://play-lh.googleusercontent.com/a-/ACB-R5TScjm1cae5prxW6i6MwcAgWnt8g6UCplU2l1Q92g,"Why can't i switch to Python? C++ keeps popping up!😡 i solved it, removed C++ and now python is up and running.lol.",1.0,4.0.3,Hello! Thanks for your feedback! Please send more detailed information to us at info@sololearn.com so that we can help resolve the issue. Looking forward to hearing from you!,2020-11-12 02:08:37,cant switch python c keeps popping solved removed c python runninglol
21618,2020-11-12 01:32:25,,5,,Idowu Oluwatofunmi,,,POSITIVE,python,58609d0c-d424-4a7e-854d-7820c09f8996,https://play-lh.googleusercontent.com/a/AGNmyxbGF_8plBQUzX2mVDcFothkNJZE9sZ-Ea7hebej=mo,"The best way to learn python in a pace of your own, self explanatory and deep. The app is awesome too, nice interface, easy navigation and no annoying ad",0.0,4.0.1,,,best way learn python pace self explanatory deep app awesome nice interface easy navigation annoying ad
21660,2020-11-10 12:19:02,,5,,alec campos,,,POSITIVE,python,baa4bf38-4707-4743-b17d-124e2175ee9f,https://play-lh.googleusercontent.com/a-/ACB-R5TC_cPMNLlB0Gk_tJSCq_X67jFVBHCXrJjAxuLF,Very good learning tool for python. I can't comment on the other languages as I have not used them. Thanks for the app!,0.0,4.0.1,,,good learning tool python cant comment languages used thanks app
21704,2020-11-09 07:31:00,,2,,samsung galaxy,,,NEGATIVE,python,9f327aaf-5dc2-4c87-8832-3c0e901d78cf,https://play-lh.googleusercontent.com/a/AGNmyxZtzoEI80LnckQXW-xxSvq_SJIAIu5E_F883ciH=mo,Was better as learnpython. They put the code test behind a paywall. Find something with fewer ads.,3.0,4.0.2,,,better learnpython put code test behind paywall find something fewer ads
21757,2020-11-07 10:35:35,,5,,Elvis Ndupu,,,POSITIVE,python,27c77132-92a1-458d-a2b1-7aa4744966e8,https://play-lh.googleusercontent.com/a/AGNmyxYXneb54X1uh_eLX6FD5UPT2EUxlAS7GZwcVz5A=mo,"Nice experience, it introduce me to python.",0.0,3.4.9,,,nice experience introduce python
21766,2020-11-07 05:21:58,,5,,Malloy BeeszNesz,,,POSITIVE,python,72e90a78-2bbf-4d97-bb37-c6a8503955d1,https://play-lh.googleusercontent.com/a-/ACB-R5RB8bqlX72Zlx2tXXXV3WSp3HE8QTfgvtV1CD7K,Very nice app for learning python,0.0,3.4.4,,,nice app learning python
21769,2020-11-07 03:33:59,,4,,Dominic Moyo,,,NEGATIVE,python,0fd2a94e-0b8f-4a7e-b9dd-052458d17de3,https://play-lh.googleusercontent.com/a-/ACB-R5TJf-D5_4xgP0WdLkxHJ0At53RfrN3cDCtz-zeExA,"Learning programming at free of charge,I'm loving the app, very interactive on top of that you get certificates upon completion.What more could you want.I have a suggestion please add more programming langauges like R,SAS,Excel.I gave it a 4 star because ,your python code executor is failing to run my code,it says it is incorect whilst I run the same code on anaconda it executes normally.Please fix this",3.0,4.0.1,,,learning programming free chargeim loving app interactive top get certificates upon completionwhat could wanti suggestion please add programming langauges like rsasexceli gave 4 star python code executor failing run codeit says incorect whilst run code anaconda executes normallyplease fix
21803,2020-11-06 01:47:48,,5,,Tinkukumar Singh,,,POSITIVE,python,ff1a4af2-5d88-4b2b-8995-df37928d2092,https://play-lh.googleusercontent.com/a-/ACB-R5TQM04vSytgTCTaDZXlr_bCWW04jdu8DYVE8XZv,Its very very helpful of such those student who are not able to buy asystem as me. but I am learning python programming language in good way .so thanks sololearn's team.,0.0,3.4.9,,,helpful student able buy asystem learning python programming language good way thanks sololearns team
21805,2020-11-06 00:39:31,,5,,Dami Chauhan,,,POSITIVE,python,49977cda-9e24-46be-933f-5f16c6e1f083,https://play-lh.googleusercontent.com/a-/ACB-R5TaPY97TwG4NB2hOXvP-q3sfVgJV0l8T3Y9yWC9cw,An amazing nd cool coding app...which lets you code any language....I code java python nd html.... Wonderful app...nd u get to see amazing codes by others also....😁😁....was searching for an app having all the three languages I know...nd finally found solo learn....🤩🤩...,0.0,4.0.0,,,amazing nd cool coding appwhich lets code languagei code java python nd html wonderful appnd u get see amazing codes others alsowas searching app three languages knownd finally found solo learn
21807,2020-11-05 23:53:25,,4,,Kidus Alemayehu,,,POSITIVE,python,2cd7730c-78a2-46d6-92c8-fc96fb65e59e,https://play-lh.googleusercontent.com/a/AGNmyxZ2hK5y-pEUwWQedcr_b8BO4HtShRxZdDD5K7ok=mo,"The app is the best way to learn coding , just as a little advice if you add projects feature like you do for the python 3 course if you do for javascript and other languages it would be much better.",0.0,,,,app best way learn coding little advice add projects feature like python 3 course javascript languages would much better
21861,2020-11-04 04:31:57,,5,,geo bermudez,,,POSITIVE,python,43c5fc3b-d7b5-48ac-975c-b30e490105e6,https://play-lh.googleusercontent.com/a-/ACB-R5Qk2O0uXYL8tnwddUri-xm37hcBMKHPOdAVeL8WkA,This is a good opportunity to become an advance python developer.,0.0,3.1.3,,,good opportunity become advance python developer
21989,2020-10-30 16:44:56,,5,,Justin,,,POSITIVE,python,cb93423a-c953-4909-a20e-4ff355b590a9,https://play-lh.googleusercontent.com/a-/ACB-R5QRF2WuCHW1LsCiyVeFkiNJVvFrXTOXm9EuJoEfew,Great app for practicing and learning python,0.0,4.0.1,,,great app practicing learning python
22091,2020-10-27 08:27:28,,3,,Paa Kwesi Gyan Turkson,,,NEGATIVE,python,54db0d60-a60a-473c-be1e-3be4518a2cef,https://play-lh.googleusercontent.com/a-/ACB-R5QOCgiStUPX-fvBRu18o085uvj3IqYntr8OwGt1Lw,The app is great but why is the python course free and still money must be paid to access it?,0.0,3.5.0,Thanks for your feedback! We'd like to inform you that the entire content of SoloLearn is completely free! The SoloLearn premium subscription enables advanced tools and provides uninterrupted ad-free access to learning. It is up to you to choose the preferred option of SoloLearn. For more information please contact us via info@sololearn.com,2020-10-28 03:11:24,app great python course free still money must paid access
22172,2020-10-24 12:13:41,,4,,shruti sharma,,,POSITIVE,python,13b280e9-adee-4f85-9ac0-0fa5f6d63c6b,https://play-lh.googleusercontent.com/a-/ACB-R5QKPcIYm5EehrUlgqpnU01g4JyG03C7OAH-GgbyMg,"Liked app very much...it made learn python,SQL very easy to learn with fun",0.0,3.5.0,,,liked app muchit made learn pythonsql easy learn fun
22182,2020-10-24 09:12:12,,4,,Menelik Dagnachew,,,POSITIVE,python,7613e1a6-5415-4d45-a3f2-ffa9096a0a24,https://play-lh.googleusercontent.com/a-/ACB-R5TC5GQXeDcUVJR4KgaA8wP6P50XqStS_mABFYAe,Easy to use and useful with exercise to learn python. For beginners it gives hints to understand.,0.0,4.0.1,,,easy use useful exercise learn python beginners gives hints understand
22215,2020-10-23 04:34:12,,4,,Vinod Muleva,,,POSITIVE,python,4f74ac9a-1870-451a-81c9-36c55070e81d,https://play-lh.googleusercontent.com/a-/ACB-R5T9eny2zd5rP5Kj0zfBnoNyvVFRcB02MmYikrsG,"Best app for coding languages like python , java , c , c++ , pearl javascript , html , CSS and other languages also,,...💖💖🔥💙👍💯",0.0,,,,best app coding languages like python java c c pearl javascript html css languages also
22218,2020-10-23 02:59:41,,5,,Shahriar Iqbal Sazid,,,POSITIVE,python,147b6553-4711-4d4d-9fac-e2b5415f724f,https://play-lh.googleusercontent.com/a-/ACB-R5STrIkB8q6ZyPNfXaUIf6jMDhkGW5BI1y0FAp935Q,I am learning python 3! Great app for beginners.,0.0,4.0.1,,,learning python 3 great app beginners
22223,2020-10-22 23:53:38,,4,,O MEGA GAMER,,,POSITIVE,python,0db9217c-da73-412c-95c0-d21fc5f88a5b,https://play-lh.googleusercontent.com/a-/ACB-R5T7pSJiak_PqlEgZi0XzCnM681BgEv7824OChz6,It helps us to understand any thing like python garva etc,0.0,3.5.0,,,helps us understand thing like python garva etc
22283,2020-10-21 07:43:19,,2,,Nibha Jha,,,NEGATIVE,python,8a2a81a5-2a1b-4a98-a30e-6f84df5477a0,https://play-lh.googleusercontent.com/a/AGNmyxaCoOcJ2N0W-bYL3ls51MEpI2LaiiPLL5RqqtHh=mo,Learning here is good but when I completed python course my certificate did not have anything more than my name and course name totally blank Like if it was damaged,0.0,4.0.0,,,learning good completed python course certificate anything name course name totally blank like damaged
22393,2020-10-17 21:09:54,,5,,Jake H,,,NEGATIVE,python,e9905a58-bcfd-4c0f-baf6-e64ad08d6d9b,https://play-lh.googleusercontent.com/a-/ACB-R5Snr1u5Q0TgViZHA65krS3g0lBc9L-T1Oh3zoHP6Q,"This is an updated review. The app has been much improved since I last used it back in 2017. The pro coding exercises for python in the app are great and can be very challenging at times. My only gripe at the moment is that the website doesn't offer the coding exercises found in the app, even if you pay for pro. Also, when using a bluetooth keyboard (or emulating Android in Bluestacks) the keyboard doesn't 100% correctly in the editor. I can type all day, but I still have to touch TAB...",0.0,4.0.0,,,updated review app much improved since last used back 2017 pro coding exercises python app great challenging times gripe moment website doesnt offer coding exercises found app even pay pro also using bluetooth keyboard emulating android bluestacks keyboard doesnt 100 correctly editor type day still touch tab
22451,2020-10-16 11:25:05,,5,,Umar Qayyum,,,NEGATIVE,python,67ce50db-d062-4dde-8d49-19e7b81f1a8d,https://play-lh.googleusercontent.com/a-/ACB-R5QF08Ir3YpqRQ_95GeYlAx8vwIFXKqhtcXYI0nb,i love to do programming in solo learn just i dont like one thing i cannot install modules please add a feature to install module for python,0.0,4.0.0,,,love programming solo learn dont like one thing cannot install modules please add feature install module python
22480,2020-10-15 11:45:27,,5,,Marion Mbithe,,,POSITIVE,python,4f336356-2c5d-4c3c-b8ea-af2a103565ee,https://play-lh.googleusercontent.com/a/AGNmyxbdPUqCLF3cquofmaoVFHWplBuHvuz4FuBR2FCi=mo,"I love using solo learn as it helps me sharpen my skills in python language, the challenges offered are also good. It's a great app.",0.0,3.5.0,,,love using solo learn helps sharpen skills python language challenges offered also good great app
22518,2020-10-14 15:21:24,,4,,Prince Etiet,,,POSITIVE,python,c80e3ecf-9d45-4c3d-aec1-c65cc66b6473,https://play-lh.googleusercontent.com/a-/ACB-R5R8vFZRDtKoJUSmWYUIA_qwdm_8pUNzVSPcSJrM,"Well, i love the fact that i can now add shortcuts for offline courses compared to 2017-18 version of the app... But one more thing, add an extension for other languages too. I say finally, thanks for great learning app here! 👍 👍 👍 👍 Work on ML courses and Python because I'm a python developer",3.0,3.5.0,,,well love fact add shortcuts offline courses compared 201718 version app one thing add extension languages say finally thanks great learning app work ml courses python im python developer
22577,2020-10-13 04:29:07,,5,,Sharmin Akther,,,POSITIVE,python,e846f129-9272-47e2-8e40-43b473445642,https://play-lh.googleusercontent.com/a/AGNmyxbXS6s19X5mv3iEvOZZ0hYD1vd9rxvhkN4bOfzd=mo,"It is a nice app. I had learned python, Javascript, HTML, CSS etc.",0.0,,,,nice app learned python javascript html css etc
22707,2020-10-10 07:41:40,,5,,Samyak Panchori,,,POSITIVE,python,b95c632c-44c5-441a-a3b2-debbbf2e1fcd,https://play-lh.googleusercontent.com/a/AGNmyxYrgKDU5duOC-t2xwuKnR_we-VLNln6FIsObtUhuA=mo,just love it!😍😍 Please add django in python,0.0,3.5.0,,,love please add django python
22771,2020-10-08 08:14:52,,5,,Whimsical _Pingu,,,POSITIVE,python,1e27cd85-1e8b-4f8e-b2bd-7ef8e5c7e20c,https://play-lh.googleusercontent.com/a-/ACB-R5SYN_zjLlqTVXdX5vKVCUXLcEdIRfgrphCUgW7C,I'm 13 and I've been using this for a week and all ready know alot of python. They have really good explanations.,0.0,3.5.0,,,im 13 ive using week ready know alot python really good explanations
22779,2020-10-08 02:10:58,,4,,Space tv hindi,,,NEGATIVE,python,267d55a1-dde2-44d4-ab82-ffd2991f6418,https://play-lh.googleusercontent.com/a-/ACB-R5Tu-VPbV0sMd0hifkTr9geZTg3ZQ3Q852WkT_d-iw,"It doesn't have basic pakages for python like tkinter, pip please fix it",0.0,3.4.8,,,doesnt basic pakages python like tkinter pip please fix
22799,2020-10-07 14:29:25,,5,,Radmehr Askarnia,,,POSITIVE,python,5f34d1aa-0089-476f-9e08-9c7a32d7a361,https://play-lh.googleusercontent.com/a-/ACB-R5SFYNhHr6UDjmanqy6j-NeIVG3UwPA9BoZpc6Ri9Q,Awesome app. I looked for daily lesons of python and this is great,0.0,3.5.0,,,awesome app looked daily lesons python great
22900,2020-10-05 01:49:53,,5,,Achuyt Ramesh,,,POSITIVE,python,0b242cc0-57d6-4145-a33e-719e0685ff00,https://play-lh.googleusercontent.com/a/AGNmyxb_I6GNzJ5BJhWBOx36DbMp9WyG9Sc-fyDRB1iR=mo,good appp for c ++ and python,0.0,3.4.4,,,good appp c python
22965,2020-10-02 12:50:59,,5,,Rue Ryuzaki,,,NEGATIVE,python,01d47ee7-5e30-4dd1-a098-0d78945c9d2b,https://play-lh.googleusercontent.com/a-/ACB-R5QlARg05NmBouUlp05c6xIQcG5njMj3Bh1Uf5pJnQ,"print(""""""I learnt python from it, it's amazing"""""")",0.0,3.5.0,,,printi learnt python amazing
23146,2020-09-28 13:33:05,,5,,GAMING FAQTS,,,POSITIVE,python,03465906-efbc-4852-97d5-00cbd798f2dc,https://play-lh.googleusercontent.com/a-/ACB-R5QpSQ3VUjZe3s7BI12BAN1lNcr6MIG6dBQRdSA0,Best for learning python and data science,0.0,3.5.0,,,best learning python data science
23156,2020-09-28 10:43:12,,5,,Guru charan,,,POSITIVE,python,3eebd265-eb2f-4bce-b398-0f3edc3b3f7c,https://play-lh.googleusercontent.com/a/AGNmyxaDUUCL_6Dz4HlwCpRpVzwrqAK7qmQ9AECQelB8=mo,An amazing environment. One thing I would love to see is tkinter module in python 3.,0.0,3.5.0,,,amazing environment one thing would love see tkinter module python 3
23171,2020-09-28 02:06:11,,5,,Menaga Thiagarajan,,,POSITIVE,python,b2c37fb7-3148-4487-85e2-e48d27024692,https://play-lh.googleusercontent.com/a-/ACB-R5STwjzDY4TmW60G6XmKSy3uZf2Lu3oDRx8CGTLetw,I love this app and this app is really very useful. This app helped me to learn python and keep it in touch. This app is very efficient.,2.0,3.5.0,,,love app app really useful app helped learn python keep touch app efficient
23196,2020-09-27 10:11:51,,5,,Carl S,,,POSITIVE,python,0693dc87-bb57-4b42-932e-9b15766c0585,https://play-lh.googleusercontent.com/a/AGNmyxaqIzG1bPDmujmMwa-cd6a-uZQl3qO1idOsg0a5=mo,"A lot of fun. I'm quickly learning the basics of python. It's like Duolingo but for code. If using the free version it's worth also having a python writing app open to practise, as there isn't much practise built into the app and the explanations are pretty terse.",0.0,3.5.0,,,lot fun im quickly learning basics python like duolingo code using free version worth also python writing app open practise isnt much practise built app explanations pretty terse
23253,2020-09-26 01:53:57,,5,,Kishore Mohandas,,,POSITIVE,python,5be6330e-eade-4f18-afa6-e4aaa2eb718d,https://play-lh.googleusercontent.com/a/AGNmyxbuByqiPORYTVyebHx43BZO41giGevz8-6ni2Us=mo,"I wanted to learn python. I started with some YouTube tutorials . But it can't help me. So I searched in play store and I found this app. To be honest, it is the best app to learn coding (Programming Hero also). Go for it...",0.0,,,,wanted learn python started youtube tutorials cant help searched play store found app honest best app learn coding programming hero also go
23314,2020-09-24 13:15:10,,5,,Ganesan S,,,POSITIVE,python,0c6ea098-09be-4474-937f-2ad28388fe0b,https://play-lh.googleusercontent.com/a-/ACB-R5RdUI4L3XiH5r-B2g78BM_qlOP8b8e4wSgjkTJ12w,Nice learning app.. i learn python very handy...,0.0,3.4.8,,,nice learning app learn python handy
23326,2020-09-24 07:39:01,,4,,Madhu Arya,,,POSITIVE,python,987960d4-77f7-46e8-8b3d-43f7b475a6f3,https://play-lh.googleusercontent.com/a-/ACB-R5TTSwzhYIaBmBfyg1H7YVikJ0rvuRGO_FvvRzQvsF8,Is this app worth see we have many apps with this python library like pythonl ect can you convey me why should I use this app,0.0,3.5.0,,,app worth see many apps python library like pythonl ect convey use app
23343,2020-09-24 03:37:16,,4,,Vivek Kumar,,,NEGATIVE,python,184cbb9b-e8f2-4157-9193-66d6cdb510d8,https://play-lh.googleusercontent.com/a-/ACB-R5S6kIjzvke076NlSJ3TQ-zd88KPW61uSnhGeAFIxw,Please add Pearl for practice. And one issue is there in python that if we use input function and run program... The output window is showing only the result used to print. There is no record what we entered as an input. Please add this feature too.,0.0,,,,please add pearl practice one issue python use input function run program output window showing result used print record entered input please add feature
23402,2020-09-22 22:54:08,,5,,deepak tanneeru,,,POSITIVE,python,2b2151e5-3d06-4a53-8886-aaed61858fb2,https://play-lh.googleusercontent.com/a-/ACB-R5RoD05qKD5APp0h3MoltPwSSH8UWEb4F8R_Scytng,"I'm learning python mostly. It has a lot of material which transforms a beginner level person to upper intermediate level with ease of understanding. And the community is really great and lot of helpful comments by various #sololearner are amazing. Don't forget to use their inbuilt compiler for concept understanding. Experimenting and questioning why it behaves like this are key part in ur learning process. In few lessons, reading material is not concise, but rest is good.",0.0,3.5.0,,,im learning python mostly lot material transforms beginner level person upper intermediate level ease understanding community really great lot helpful comments various sololearner amazing dont forget use inbuilt compiler concept understanding experimenting questioning behaves like key part ur learning process lessons reading material concise rest good
23414,2020-09-22 13:24:38,,5,,Krishna mishra,,,POSITIVE,python,c82134ab-bca1-4746-9728-7964e73ddfd5,https://play-lh.googleusercontent.com/a/AGNmyxb1Q5UoRJDxT-kMUt7hX8LnylHXHPE_1SSumEaP=mo,"Very useful app for beginners like me. I completed my java, html, css and still doing python. You can aslo execute you own code in it's code playground zone .",0.0,3.5.0,,,useful app beginners like completed java html css still python aslo execute code code playground zone
