Unnamed: 0,date,content,rating,isEdited,userName,title,developerResponse,sentiment,matched_python,reviewId,userImage,review,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview
2055,2021-11-14 15:12:41,,5,,Nitin Nath Giri,,,NEGATIVE,python,20debc64-8537-497d-afae-4cfd5e45ad1e,https://play-lh.googleusercontent.com/a-/ACB-R5SIcNiVcGa8MiIoQJB-Auj3scsSpqmDUK3sAOBbkQ,Previously a year ago around...this app looks normal as others...but since this year or in mid...it has changed a lot in every way possible ...in content...in teaching ...practice ...mock interview.....u have been learning daily ..and increasing my understanding in python...you can take my intervw as well😉😉,20.0,42.0.1,,,previously year ago aroundthis app looks normal othersbut since year midit changed lot every way possible contentin teaching practice mock interviewu learning daily increasing understanding pythonyou take intervw well
2064,2021-11-13 15:08:34,,5,,Mubdiul Islam,,,POSITIVE,python,c46e4db3-d221-45cf-880f-bfb14db8aa13,https://play-lh.googleusercontent.com/a-/ACB-R5Td3tmN-_j9-z5YWTyKshm7193ejVVno1HKRheXDg,Useful apps. Easy to use. I really like this app. It's help me to learn python.,1.0,42.0.1,,,useful apps easy use really like app help learn python
2110,2021-11-07 09:06:18,,5,,K ushasri,,,POSITIVE,python,cbb294f9-ee9d-4249-b48b-217372351273,https://play-lh.googleusercontent.com/a-/ACB-R5Tzs7tjEPJyyz393BgaC0xxdnH9Vp0oNoK681tMzQ,Very easy learn python that's why I like it,0.0,42.0.1,,,easy learn python thats like
2142,2021-11-02 23:03:16,,4,,Simran jeet,,,POSITIVE,python,81b41c9b-c396-4e68-813a-cb5a60c96c38,https://play-lh.googleusercontent.com/a-/ACB-R5QoqV9U4Fc1wcwRj9QKZTCncoGwEXbyucLLTG9J6w,I am glad that am landed on datacamp. It is a good app for practising python. Others should try it once. Who are the beginners.Thank you.,5.0,42.0.0,,,glad landed datacamp good app practising python others try beginnersthank
2192,2021-10-25 01:36:34,,5,,Durga Prasad Thota,,,POSITIVE,python,92cbe7c6-16b4-4265-8b4e-d36217c6fdf2,https://play-lh.googleusercontent.com/a-/ACB-R5T5U8TyBHUWiNSNa9Vm96xds5EkoRkTYC1Qh_Rmeg,It good platform to learn python,0.0,41.2.0,,,good platform learn python
2193,2021-10-24 23:32:00,,5,,Srinivas Dogiparthi,,,POSITIVE,python,6c919132-9295-479b-9610-66e7753dc6cb,https://play-lh.googleusercontent.com/a/AGNmyxZhzHQRzvNHCfwXK_nJF08WTV9aNQ1mVrUWi9hQ=mo,Very useful app to learn python easily I am satisfy to this app,0.0,42.0.0,,,useful app learn python easily satisfy app
2195,2021-10-24 16:57:52,,5,,Hazem N Ahmed,,,POSITIVE,python,fba7290b-466c-45db-b218-0abdf9e071ec,https://play-lh.googleusercontent.com/a-/ACB-R5Toa8WsOKjhYDFS-ieZaIgclD0F4gAheox6bH1EZQ,This is such a great app that i recommend for python actually your explanation is perfect keep going ❤️,1.0,41.2.0,,,great app recommend python actually explanation perfect keep going
2204,2021-10-24 05:20:09,,5,,Mohamed Asif,,,POSITIVE,python,207fc78f-c02a-4ff9-af11-5e47b92f89a6,https://play-lh.googleusercontent.com/a-/ACB-R5RAoSR7417hwO8L4-uQMYcC1ZJlxCxqPE6PwOXpAIs,"I studied python with data science for some months ago,I want to again recall the all concepts to be good in it,now I found the good source and helping me a lot,thnx",0.0,41.2.0,,,studied python data science months agoi want recall concepts good itnow found good source helping lotthnx
2209,2021-10-24 00:51:26,,5,,James Ojobo,,,POSITIVE,python,33268eb2-de8a-41cf-bc71-5f2b51559b19,https://play-lh.googleusercontent.com/a-/ACB-R5TYMYOSoFRIRotMOA9jtO8moo1QZuIejtmUmWnCJw,This app is an awesome way to learn python 👏👏👏,0.0,41.2.0,,,app awesome way learn python
2210,2021-10-24 00:47:18,,1,,Pawan kumar,,,NEGATIVE,python,95756616-5bf5-47cf-a58b-62e418c4f291,https://play-lh.googleusercontent.com/a/AGNmyxaPi-HrzN17YLjdPDWJzEMdxLZHqh0PbX_xsQ2O=mo,This not ide for python,0.0,42.0.0,"Hi Pawan,
Thanks for your review! We'd like to better understand the reason behind this review, please consider emailing us at support@datacamp.com. We will certainly further look into this to provide the best resolution for you.",2021-10-25 01:16:39,ide python
2223,2021-10-22 22:36:13,,4,,nitin kalra,,,POSITIVE,python,d7dadcf2-37c9-4649-8c9c-a9b5b649face,https://play-lh.googleusercontent.com/a-/ACB-R5TINcBD9OlnuF4jQKbKJmSlYr0AKfYMS4051h8RTA,Thanks to team data camp this app really helps me to learn and practice python and data science.,0.0,42.0.0,,,thanks team data camp app really helps learn practice python data science
2321,2021-10-06 08:06:05,,5,,Rakshit Mahajan,,,POSITIVE,python,2ec4c1e1-d13b-4294-9a2b-efbf7f03b33b,https://play-lh.googleusercontent.com/a-/ACB-R5SBYIJBGe0eyHI72Elg2cD2_Od3JDEJyNEZWA7wqw,Osm app all for free learn python etc.. love it great app for learning some data science work... must use once,1.0,41.2.0,,,osm app free learn python etc love great app learning data science work must use
2354,2021-10-01 01:54:24,,5,,David Carlos,,,POSITIVE,python,792f37a4-46a0-43a1-89c6-0dd49591a895,https://play-lh.googleusercontent.com/a/AGNmyxZbDMpHnR7NUjt9QOP0g9XVk9rL_iPOgAhgt288=mo,"Love this app ,now i have really understood SQL and python in a better way",0.0,41.2.0,,,love app really understood sql python better way
2357,2021-09-30 03:22:42,,4,,Syed Sameer,,,POSITIVE,python,196cafd7-4ac9-4d5b-8497-fe5b063443b3,https://play-lh.googleusercontent.com/a/AGNmyxZmfxauyBfr_zvLydaOjj_tNKIE7mGKQvrdiXvPWQ=mo,"Amazing app for beginners who want to learn python,the courses are free and interesting too! The only problem is...i should wait for 12 hours to start another course Please remove this,i wish i could give tis app 5 stars",1.0,41.1.0,,,amazing app beginners want learn pythonthe courses free interesting problem isi wait 12 hours start another course please remove thisi wish could give tis app 5 stars
2471,2021-09-11 13:43:34,,5,,Arham Khan,,,POSITIVE,python,71e44b6a-6890-4c0c-a6ca-78175724ea63,https://play-lh.googleusercontent.com/a/AGNmyxaQNm4cbgMdO97QboiYAhQKzNlsRKNieUc5SZGo=mo,"Honestly I didn't knew anything about python, but it helped me to learn and explore various codings, symbols and most important the basics. Thank you",6.0,41.0.0,,,honestly didnt knew anything python helped learn explore various codings symbols important basics thank
2501,2021-09-07 09:30:55,,4,,Shubhi Pandey,,,POSITIVE,python,17c01d5a-90ef-428b-914d-5c61a8d75cd9,https://play-lh.googleusercontent.com/a-/ACB-R5QG5d0MFvofZyq2ozEhHxoJvPl1f1RBTJ_59IVlcdM,"Its a great app actually!!! Love it! Please add practice worksheets for intermediate python,it would be a great help:) and thanks for the already great lessons.",4.0,40.0.1,,,great app actually love please add practice worksheets intermediate pythonit would great help thanks already great lessons
2529,2021-09-04 18:43:26,,5,,Abdelmajid Courou,,,POSITIVE,python,37a378be-74d2-4296-9115-d55466bc5619,https://play-lh.googleusercontent.com/a-/ACB-R5SESfzai1QcNovR9g9hRm5XYRyVyHvjvCjTfezhjw,Great application to learn python Data science.,0.0,,,,great application learn python data science
2541,2021-09-03 09:40:03,,5,,Praks Thagunna,,,POSITIVE,python,234ffcef-8bd4-4a08-afbe-840698f5d534,https://play-lh.googleusercontent.com/a-/ACB-R5RcdzKTnu1JMxKc8GnmJlAXCWZKVVT71jOD_RuYMQ,It's a best app to learn data science with python,0.0,40.0.1,,,best app learn data science python
2556,2021-09-01 11:11:24,,5,,Sarang Rajebhosale,,,POSITIVE,python,c41589ab-a27b-48f7-93c6-d154b37c2837,https://play-lh.googleusercontent.com/a-/ACB-R5QYvYUw2oC0ElqiqPFdZP-dERciSKlrmGG_I5Tp,Really helpful for me as i wanted to study data science for finance and this python course really goes deep with concepts,2.0,40.0.0,,,really helpful wanted study data science finance python course really goes deep concepts
2572,2021-08-30 12:52:29,,5,,Tharun,,,POSITIVE,python,23866dd6-f04e-47fa-b667-3c54b8aa9d51,https://play-lh.googleusercontent.com/a-/ACB-R5SQczdlG59q_3vmGa6uIl8VtWlgjPC0Y_svOcNcvQ,A really useful for those who want to learn python and SQL simply using their Smart phone. Great idea.,1.0,40.0.0,,,really useful want learn python sql simply using smart phone great idea
2573,2021-08-30 12:37:55,,5,,Hammad Muhammad,,,POSITIVE,python,778ffa88-6107-44eb-9403-299dbeebe765,https://play-lh.googleusercontent.com/a-/ACB-R5TiIaxvryUtm3x8yl1tq8eQO9rGmO0wiI03zUVadw,Best app to practice python. Great interface with great study material.,0.0,40.0.0,,,best app practice python great interface great study material
2576,2021-08-30 10:33:22,,5,,Lucky Mhlongo,,,POSITIVE,python,61d21498-7399-4444-84ed-0b8f37e70e93,https://play-lh.googleusercontent.com/a-/ACB-R5T49IDQ63rcLmlLssnU0iouw-egYPR9BIIQe9gv,This app allow me to knowthe basic skills of python,0.0,,,,app allow knowthe basic skills python
2592,2021-08-28 23:58:07,,5,,Mr. Basu,,,POSITIVE,python,7fbfc3d5-41c1-474a-ae34-f82d65e81b30,https://play-lh.googleusercontent.com/a-/ACB-R5SyjDxc3SHqwVVn5oMY3otEk4ykVZWV_9j4Dg_V,"To be honest, I am very surprised how this app can lead us to real-life learning in coding field. The app is really good. So far, the tutor is very proficient with educational approach. I am having a fun time to learn coding with this app. I don't think could have selected a better application to learn python. Thank you. But, you can add other courses such as spreadsheet, power BI, Oracle, tableau, excel and other courses available on the web platform.",172.0,40.0.0,,,honest surprised app lead us reallife learning coding field app really good far tutor proficient educational approach fun time learn coding app dont think could selected better application learn python thank add courses spreadsheet power bi oracle tableau excel courses available web platform
2600,2021-08-27 21:02:46,,1,,Shane (Vaya),,,NEGATIVE,python,00ad0068-9868-4ca8-b93e-4b0376c67d64,https://play-lh.googleusercontent.com/a-/ACB-R5QY_3cQ6V18BhPNC9yu-IvBaBKTmRn93lI-1mm4YT4,Good on paper useless in practice. Have access to modules through a course on web content however only 6 courses are available for python through the app. Means the app is useless to someone trying to use it on the go. The mobile version of the desktop site is unusable on Android and the app is of no use as I can't access the chapter I'm on.,22.0,40.0.0,"Hi There,
We're sorry to hear of the experience you're encountering and will certainly further look into this to provide the best resolution for you.
Could you kindly reach out to our Support Team via email at support@datacamp.com? We are looking forward to hearing from you!",2021-08-30 00:24:38,good paper useless practice access modules course web content however 6 courses available python app means app useless someone trying use go mobile version desktop site unusable android app use cant access chapter im
2609,2021-08-27 01:14:41,,4,,Gerard Lee,,,NEGATIVE,python,1506e71f-a833-4371-8986-342d29105492,https://play-lh.googleusercontent.com/a/AGNmyxZvFYG4bMrUIkkMbwbYVXIEQTCbDpqkRZq5XIoY=mo,"Update review (after 2 weeks of subscription) After submission of answer, the loading circle will spin non stop. Only force close and restart the app will resolve the issue. This will happen once or twice within a chapter. There are quite many fantastic items that I saw on web but not on app. App version only has R, python and SQL lessons. And some of videos failed to load properly.",97.0,40.0.0,"Hello! If you would like to email support@datacamp.com with the context of your inquiry, we would be happy to take a look within one business day.
Thanks!",2021-08-19 08:24:14,update review 2 weeks subscription submission answer loading circle spin non stop force close restart app resolve issue happen twice within chapter quite many fantastic items saw web app app version r python sql lessons videos failed load properly
2617,2021-08-26 17:47:41,,5,,Nizar Mohammed Ameen Ahmed,,,POSITIVE,python,5a9b2e2d-232e-49ad-b891-212e0a0dee1b,https://play-lh.googleusercontent.com/a-/ACB-R5SBtcLJPi7wO9b2D4koa31-GYQJST1PwPl5GClw1g,Best ever learning python lang. With fun and advantage,0.0,40.0.0,,,best ever learning python lang fun advantage
2623,2021-08-26 12:31:52,,2,,NAGAMUTHU .G,,,NEGATIVE,python,2b50a34a-e867-43e0-89a6-1947415528d8,https://play-lh.googleusercontent.com/a-/ACB-R5Q0FNHSAgZIZqxDNABG6gUcM9sM9bjqsbVfsxZ5Dg,Not Working like PC python. So I don't like this.,0.0,39.0.1,"Hello! If you'd like to email support@datacamp.com with more context on your issue, we would be happy to take a look.
Thanks!",2021-08-26 14:41:35,working like pc python dont like
2632,2021-08-26 03:31:59,,5,,Catherine Jallah,,,POSITIVE,python,767dda24-9020-4494-b6f9-0721e1ef0b46,https://play-lh.googleusercontent.com/a/AGNmyxaqKmbFlw2vdIkz4cs4nCpHo9aiklxmHWcni3G6=mo,I love python apps and tutorial,0.0,,,,love python apps tutorial
2645,2021-08-24 09:01:07,,5,,Nirban,,,POSITIVE,python,d1593580-75ff-4469-b38f-80c0fde31bf6,https://play-lh.googleusercontent.com/a-/ACB-R5SZKUDDBSZQZ5nBhRDsx0v1KKaesWwbVtmPw_l9-Q,Very easy to learn. Just one idea for you guys which is you must add python vocabulary coloum for beginners. Thank you.,4.0,39.0.1,,,easy learn one idea guys must add python vocabulary coloum beginners thank
2646,2021-08-24 02:30:41,,4,,John R Dier,,,POSITIVE,python,65fddb55-07cb-4414-87d4-6854c02b78f6,https://play-lh.googleusercontent.com/a-/ACB-R5TrbM5H08OKn4EWSLoO1Ns-sM6I-dxE1WvWpEkumQ,Huge efforts done by developer to make everything understable in simplest way. I recommend this to all python beginners.,1.0,39.0.1,,,huge efforts done developer make everything understable simplest way recommend python beginners
2662,2021-08-22 10:01:22,,5,,送宋军,,,POSITIVE,python,ab15ed4c-00df-4bb2-8dd3-36e6727a2648,https://play-lh.googleusercontent.com/a-/ACB-R5SsbvBstdZf2VWAH24Lc8JheO5dkNtzlMthpodL,I really love it ❤️ you did a great job keep going 👏 this app is useful for me you can learn python in a simple way 👌,0.0,39.0.1,,,really love great job keep going app useful learn python simple way
2669,2021-08-21 13:43:19,,5,,Astral Style,,,NEGATIVE,python,ade5ca52-5e50-4dce-825a-b7b6671d9f8b,https://play-lh.googleusercontent.com/a-/ACB-R5RDx-d11JhGgT7_asOj_LwrGYNmMfZbSYWFz6EE4A,"Nice learning app , just a cheap version for subscription for poor guys , would be nice.. But until now it helped me to understand python , nice exercies , nice courses. Thanks for the good work .",2.0,39.0.1,,,nice learning app cheap version subscription poor guys would nice helped understand python nice exercies nice courses thanks good work
2673,2021-08-21 01:36:10,,5,,Ashok Kumar Yadav,,,POSITIVE,python,171c5f96-de32-4c64-83ed-a1e4db660b73,https://play-lh.googleusercontent.com/a-/ACB-R5SqqPivVBc5wi_QHHImMB_p9k7wsabYKtYcgUs8XeM,Really good to start learning python,0.0,39.0.1,,,really good start learning python
2693,2021-08-18 04:24:34,,5,,gudie fithlail,,,POSITIVE,python,ea403e40-242a-4464-ab1e-9e79e3607d36,https://play-lh.googleusercontent.com/a-/ACB-R5Q-V7K9A-SXDgtZ8lZ6aAiDzCibFJr6pKp_LkqwRw,Nice app for learn python,0.0,39.0.1,,,nice app learn python
2768,2021-08-08 07:44:15,,5,,Sash Sillah,,,POSITIVE,python,b916a7c3-541b-4741-85c7-9b51de5cdd73,https://play-lh.googleusercontent.com/a-/ACB-R5Q8nmNiMCFkTZs2Wwgc6B9TGsSUymAH7AwI1tQvVQ,Is a great app for data Science... If you wanna learn data science in python; try this app!!!,0.0,38.3.1,,,great app data science wanna learn data science python try app
2797,2021-08-03 21:36:11,,4,,Rojun Dar Juan,,,POSITIVE,python,52721c92-55f9-47f2-b213-d2f28e869ddc,https://play-lh.googleusercontent.com/a-/ACB-R5QSPzdUwVB4eAzNDg_TO5SkhHJvJY8QExjze0psWw,Easy to use. Tutorial is available. Good for practicing python basic.,0.0,38.3.1,,,easy use tutorial available good practicing python basic
2829,2021-07-29 05:56:01,,5,,Prabhawati Jogdand,,,POSITIVE,python,ee6699e2-4f73-40ed-96ae-024700dbea33,https://play-lh.googleusercontent.com/a/AGNmyxZ9zrrG3sJmNUTcRDtw-33GMb2AE7RBmNAJHX9R=mo,Very very good. Can recommend to any python aspirant.,0.0,38.3.1,,,good recommend python aspirant
2851,2021-07-26 08:49:39,,5,,Shoomon Perry,,,POSITIVE,python,70fe877f-85b9-40c6-8ee8-418797e59771,https://play-lh.googleusercontent.com/a-/ACB-R5Qw5FXTMUKz0PMeJ-MhtLzExlBQbcqDyioFL1xWsg,Great product. Used it to relearn python.,2.0,38.3.1,,,great product used relearn python
2861,2021-07-24 21:42:01,,5,,Samsur Rahman,,,POSITIVE,python,bddee1c6-2ec5-47c8-9925-a382fcc7d293,https://play-lh.googleusercontent.com/a-/ACB-R5QlNK9yIRMaSVII1pWCwCGeFRqLiRaILC9w66XQkg,Best app for learning python.,0.0,38.3.1,,,best app learning python
2876,2021-07-21 02:55:37,,5,,Majin,,,POSITIVE,python,77210447-1447-41b2-af3b-2b073acf812c,https://play-lh.googleusercontent.com/a-/ACB-R5SGXjXTCpmcBiI1HguERHpoOCkniAySdLYzpMagqQ,"This app is great, i learned a lot about python and it helps me very much to get started with coding and problems, wothout this app i don't believe i would find the pleasure of solving problems and learning to code...you are the best",23.0,38.2.0,,,app great learned lot python helps much get started coding problems wothout app dont believe would find pleasure solving problems learning codeyou best
2883,2021-07-20 04:39:10,,5,,Ramakrishna Nethinti,,,POSITIVE,python,de4ea230-2794-47d9-954a-b5f1ad857407,https://play-lh.googleusercontent.com/a-/ACB-R5TU-jnYPYHdZGkfgxA63Njgdr4ktpq5JZ2EgzKfUw,"Veryy clean and crisp app to learn python,r and sql of datascience 👌👌",0.0,38.2.0,,,veryy clean crisp app learn pythonr sql datascience
2900,2021-07-18 03:40:03,,5,,Rohan Suvarna,,,POSITIVE,python,0489c0af-4ba9-4839-a19f-e477780d9fac,https://play-lh.googleusercontent.com/a-/ACB-R5QvbdvwteCNLScyhKh7P7ZomRNaVZ2E5OXK8jSE8A,Best app for learning python programming 👍👍for beginners to advanced,0.0,38.2.0,,,best app learning python programming beginners advanced
2922,2021-07-14 00:47:09,,4,,vikas kumar,,,POSITIVE,python,2f6582c4-4ca2-4a3a-b7e7-37e413fc5acc,https://play-lh.googleusercontent.com/a-/ACB-R5RcvOFPhHbBL5wKvhXSNse77duEhS9U0xYsjSfBaQ,It is best app for easy learning of python And learning way is very clear,0.0,38.0.0,,,best app easy learning python learning way clear
2927,2021-07-13 10:15:35,,5,,Hamisi Mohamed,,,POSITIVE,python,039198c1-3686-45c5-91ba-7ec284db9408,https://play-lh.googleusercontent.com/a/AGNmyxZjrct0aS6H5H9lRrp8kk-1mOuEKNvA678FzOWH=mo,One of the best python learning apps if not the best,0.0,36.0.1,,,one best python learning apps best
2961,2021-07-06 01:50:18,,5,,Nandhu Nandhu,,,POSITIVE,python,cc1f7233-d124-4070-942f-627c01d68895,https://play-lh.googleusercontent.com/a/AGNmyxbSZoAtZJ-7SDYwza5HRiSVuNPALXD2fLFVmK84=mo,Wonderful app.very easy to learn python,0.0,36.0.1,,,wonderful appvery easy learn python
2971,2021-07-04 20:41:29,,2,,Joseph Kopecky,,,NEGATIVE,python,1147a21b-7df1-4305-9ea3-39d63480d451,https://play-lh.googleusercontent.com/a-/ACB-R5ScVyNkONg2ub6sWpLdqHrUKAmaSSTfRHwqlRnlLA,"I think that this would be a great way of teaching python, but unless you are willing to pay money, you have to wait 4 and a half hours in between lessons. I personally do not like this and so I am rating this 2 stars.",1.0,,,,think would great way teaching python unless willing pay money wait 4 half hours lessons personally like rating 2 stars
2973,2021-07-04 10:09:52,,5,,misbah sakrani,,,POSITIVE,python,633ff90f-7c51-43a8-8645-a8df0f92b344,https://play-lh.googleusercontent.com/a/AGNmyxZad0uKRuGONCUTROb5XdpgtbvKbNmqHXJjtwyI=mo,Very easy app to learn python.Highly recommended,0.0,,,,easy app learn pythonhighly recommended
2979,2021-07-03 17:27:30,,5,,Lindiwe Ndaba,,,POSITIVE,python,dc1d91fb-ef95-4000-8c55-7918fbea7c02,https://play-lh.googleusercontent.com/a/AGNmyxbXOtruIAp9cL92DF-F_h2OLqcrSKxPjqiul0At=mo,Fun app I know have an even better understanding of python,0.0,38.0.0,,,fun app know even better understanding python
2985,2021-07-02 10:46:21,,5,,Rohan Kumar Lal,,,POSITIVE,python,4ff01cb5-593b-49c4-8783-36a4bd9f2c44,https://play-lh.googleusercontent.com/a-/ACB-R5S2zcS5260iehNeM0mIJ1qLfX4RgERvH6XjAeEZ0A,"Great app for learning python, sql and R. Recommended.",0.0,38.1.0,,,great app learning python sql r recommended
2999,2021-06-29 17:21:59,,5,,samuel onatunde,,,POSITIVE,python,baab37ec-5053-47d1-a0cc-5d3e9b62dff4,https://play-lh.googleusercontent.com/a-/ACB-R5QQxuQirK-YsIxmdVWtXMzqi3BmVp1d4FS_7vYNiw,"Best learning python programming app, love you guys",0.0,38.0.0,,,best learning python programming app love guys
3016,2021-06-27 12:16:20,,4,,Dan John,,,POSITIVE,python,ce0e65f4-ffa3-4989-8912-c736437a2446,https://play-lh.googleusercontent.com/a-/ACB-R5TSWDmP_4DZYYYDBf9NoV2Op90UABZ_Z0KS03YE6sU,Minimal and easy to start learning python on the go.,0.0,38.0.0,,,minimal easy start learning python go
3017,2021-06-27 07:35:20,,5,,Rishab Gautam,,,POSITIVE,python,6ffd906f-de69-4346-b425-c6bd0b773483,https://play-lh.googleusercontent.com/a-/ACB-R5RTW4SAumgY3PDG04905rf-2UuA1rTs-5FmKkbr,Very good app to learn python on your mobile instead of time wasting.,0.0,38.0.0,,,good app learn python mobile instead time wasting
3018,2021-06-26 22:58:37,,5,,Aman Sharma,,,POSITIVE,python,3f634b97-dc1d-4504-bdae-373d42e4896b,https://play-lh.googleusercontent.com/a-/ACB-R5SJDpYLsg_o5FH4TsdtAifZ8Hj7WjUJla2OSDWl9Q,"Definitely a great app and helpful for the new learners to take very first step to master python, sql and R. Neither much time consuming.. Just 5 minutes a day regularly can take you from basic to advance💯",2.0,38.0.0,,,definitely great app helpful new learners take first step master python sql r neither much time consuming 5 minutes day regularly take basic advance
3021,2021-06-26 10:52:50,,5,,AbeThe69th,,,POSITIVE,python,fb19f36a-d2b3-4c92-add8-52cd5ee9872d,https://play-lh.googleusercontent.com/a-/ACB-R5SzapQjFXhrVJF8BlE8AgH30J4XENgt0wjymaErKw,if you're looking to learn python you wouldn't be disappointed,0.0,36.0.1,,,youre looking learn python wouldnt disappointed
3028,2021-06-25 02:53:33,,5,,bujji murari,,,POSITIVE,python,269588fa-43f4-4aaf-b522-43d82296b21e,https://play-lh.googleusercontent.com/a-/ACB-R5QuoJQTwMhk3YixV5Xd0utZegURbUnUIRE2OMLVkCE,This app fantastic for learning python and other languages when we learning python or other languages that's time the app will ask some questions when we will submit answer That's time app will take too much time for take decision the answer is right or not that is only minus in this app but app is superb,3.0,38.0.0,,,app fantastic learning python languages learning python languages thats time app ask questions submit answer thats time app take much time take decision answer right minus app app superb
3039,2021-06-22 06:08:58,,5,,Deepak Raj,,,POSITIVE,python,d1ee235e-8694-4d5c-840f-0efcaefac5ac,https://play-lh.googleusercontent.com/a-/ACB-R5QaBugAWmu6hJ5g357xYfcipIjMpsAbJKgTOUzyLso,Extremely perfect app to learn python Their ia test and a quiz which is simple And any one can learn Teaching is so perfect and short not too long for a day 😎,0.0,36.0.1,,,extremely perfect app learn python ia test quiz simple one learn teaching perfect short long day
3043,2021-06-21 07:06:34,,5,,Mandar Karlekar,,,POSITIVE,python,8d5f0338-f33e-46c5-a123-d31280243744,https://play-lh.googleusercontent.com/a-/ACB-R5TVLpva53omJaGeLotPeZ6DA2ZE81oD1nqS2Fq1_Q,Good way to learn python for beginners,0.0,36.0.1,,,good way learn python beginners
3060,2021-06-18 19:19:40,,5,,SH Shakib,,,POSITIVE,python,2e45beb0-adf3-4248-bc07-cfc5f51d86a6,https://play-lh.googleusercontent.com/a/AGNmyxa2Rp3GCatmsCbQjWh33_mLDraZkUDEBfMPLKhv=mo,It's very easy to learn python basics through this app.,0.0,36.0.1,,,easy learn python basics app
3075,2021-06-15 06:24:08,,5,,Nisarat Rønning,,,POSITIVE,python,c445c91f-2b39-427b-87c7-41fb8ea58e5b,https://play-lh.googleusercontent.com/a-/ACB-R5R-w8gn1HBWInXwQ2JOA4NGL882hgSdQTzUfShS,It is a very good way to get to know python. Simple and easy explanations and good exercises.,1.0,36.0.1,,,good way get know python simple easy explanations good exercises
3078,2021-06-15 01:09:09,,5,,Dheeraj saini,,,POSITIVE,python,297e5b5a-4e77-4816-a132-ac9fe437e8c4,https://play-lh.googleusercontent.com/a-/ACB-R5S-OoyulLskrH-onrAJMFOp7pWW2pMSJDFDVaSG,Best app to learn SQL python and R language I experienced best.,0.0,,,,best app learn sql python r language experienced best
3089,2021-06-13 01:09:08,,4,,Daniel Kagombe,,,POSITIVE,python,8407a3ca-7a91-4757-bd86-426cb0baba4f,https://play-lh.googleusercontent.com/a-/ACB-R5QvCBXUQ1TwYv5NdhRhs9viRxx6I2e6kbTqJQ4LUw,Good in teaching python used in data science,0.0,36.0.1,,,good teaching python used data science
3102,2021-06-11 10:40:25,,5,,sri divya,,,POSITIVE,python,7875582d-5e8d-40fe-8461-2906e2b5a7ff,https://play-lh.googleusercontent.com/a/AGNmyxa2rvrNVfrLJWmeoRTJl2-pLvtf7H1FIWQbAXNw=mo,Really suprb app... For learning python,0.0,36.0.1,,,really suprb app learning python
3111,2021-06-10 01:55:46,,4,,Mostafezur Rahman,,,POSITIVE,python,dbb59d4d-ca1e-4089-8943-b57c2ec77c00,https://play-lh.googleusercontent.com/a-/ACB-R5QT0l8PeYl_yITJcDMBp1h72cz05tkUQvyiYEK4Xw,Its a great app to learn python sequentially.,0.0,36.0.1,,,great app learn python sequentially
3112,2021-06-10 01:53:22,,5,,Emmanuel Yaw Odoom,,,POSITIVE,python,5ca6d67d-00dc-46e0-b4f4-1d7db81b716a,https://play-lh.googleusercontent.com/a/AGNmyxadxO_z7PibFCj_PI9eDIWk4wwxLtabtIn21TcH=mo,Very clear explanation and good exercises to help you understand the python concept for data science. The shell helps you run other codes to enhance your understanding before attempting the exercises.,3.0,37.0.0,,,clear explanation good exercises help understand python concept data science shell helps run codes enhance understanding attempting exercises
3142,2021-06-06 10:16:48,,5,,Chaitanya Wankhede,,,POSITIVE,python,c405f934-fe27-42a2-bce3-20b9cbbeec57,https://play-lh.googleusercontent.com/a/AGNmyxZD1aN2KxfDLXVbDFwVPmRX-x4krBTh4h6bm_yt=mo,Perfect app for python learning,0.0,36.0.1,,,perfect app python learning
3179,2021-06-01 00:14:06,,5,,lonewolf,,,POSITIVE,python,f1b731bf-72de-41bf-b0a4-96d3937b30b8,https://play-lh.googleusercontent.com/a/AGNmyxZO14Q3hZpIJiSQRefWKmxmoOFIw-Gy2PGsozlo=mo,I just got this app 3 days ago and I'm hooked on it. Very good for sql from my experience. Haven't tried r or python. 5/5,1.0,36.0.1,,,got app 3 days ago im hooked good sql experience havent tried r python 55
3184,2021-05-31 16:23:13,,5,,Divyansh Tripathi,,,POSITIVE,python,6759acef-d372-47a6-b202-ee3a68cc3ebd,https://play-lh.googleusercontent.com/a-/ACB-R5SC9721SSR7xcKzKWab1fsbgoQoOYv1Rwz3Y5ng,Nice app for python for data science,0.0,36.0.1,,,nice app python data science
3185,2021-05-31 13:28:19,,5,,Rohini Sharma,,,POSITIVE,python,2dfa9460-1d8a-4589-a593-a78b8abe1fce,https://play-lh.googleusercontent.com/a/AGNmyxaqexOxWXYFLGqaH9s1VdS19Pdt10_y_JdOC60kfx8=mo,Liked this app very much ...very easy to learn anf and practice python...,0.0,36.0.1,,,liked app much easy learn anf practice python
3186,2021-05-31 09:19:43,,4,,MARVELLOUS EHIMWENMA,,,POSITIVE,python,c74723fc-b6e1-4158-b2be-b044a73a9a0a,https://play-lh.googleusercontent.com/a/AGNmyxaLgu7_B81fW2j3seEQqEJy3y9f3S2t5SP12paM=mo,Good for learning python from scratch,0.0,36.0.1,,,good learning python scratch
