Unnamed: 0,date,review,rating,isEdited,title,userName,sentiment,standardizedReview
53,2019-09-23 18:41:33,"Great app, but needs an update to fix crashing issue. After I got my new iPhone with iOS 13, the app will no longer open. Please let me know when you have a fix available, I’ve been having this issue for almost 4 days. Sorry for the 3 stars, it will be 5 stars whenever I am able to use it again. Thank you",3,False,App won’t open,t-moneyballer,NEGATIVE,great app needs update fix crashing issue got new iphone ios 13 app longer open please let know fix available ive issue almost 4 days sorry 3 stars 5 stars whenever able use thank
54,2022-10-20 19:01:01,"I like the courses on it but it seems as if it has no correlation with the website at all other than using the same account. The web development course, for instance, is in a completely different order than on their website.",2,False,Seems like it’s completely separate than the website,Brightside92,NEGATIVE,like courses seems correlation website using account web development course instance completely different order website
55,2022-12-05 16:25:01,"This is honestly so annoying! I want to access my own account in the app but you can’t because there’s no access to it! I am trying to sign up on the website using the same email I used for the app, but it’s making me a new account! I just want to have the same enrolled courses and progress that I have on the app!!! It’s irritating to have 2 different accounts on the website and app! BE BETTER PLEASE!!!!",1,False,PLEASE ADD ACCOUNT SETTINGS,CriticalSeagull,NEGATIVE,honestly annoying want access account app cant theres access trying sign website using email used app making new account want enrolled courses progress app irritating 2 different accounts website app better please
56,2019-03-28 12:32:09,"I love this app, but have been experiencing issues.  For the past 4 days, the JS cards have not been refreshing.  The content has stayed the same.  Although this is the only issue.  Everything else has been great this far.",5,False,Awesome App!,WafflesofFire,NEGATIVE,love app experiencing issues past 4 days js cards refreshing content stayed although issue everything else great far
57,2020-05-08 01:54:26,"Although this comes up when I only filter iPad supported apps, this app is literally an iPhone app port that is oriented and sized for iPhone. They’ve somehow justified that this is okay by adding a little button to expand it, which merely blows up all the pixels and feels like you’re working on an oversized, pixelated iPhone app. Which makes having it on the iPad pointless and insanely  misleading. Does this company know what the word ‘ethical’ means? Doesn’t seem like it. 
Ugh",1,False,iPad app? Think again.,MaskedVillain,NEGATIVE,although comes filter ipad supported apps app literally iphone app port oriented sized iphone theyve somehow justified okay adding little button expand merely blows pixels feels like youre working oversized pixelated iphone app makes ipad pointless insanely misleading company know word ethical means doesnt seem like ugh
58,2022-11-17 20:02:23,The tempo is perfect with lanes for getting stuck.  Never thought id begin to grasp python.  Wish id have started sooner.  There is even a bit of light humor in the dialog which I enjoy.,5,False,Completely new to coding,lexcrob,POSITIVE,tempo perfect lanes getting stuck never thought id begin grasp python wish id started sooner even bit light humor dialog enjoy
59,2018-08-24 18:33:08,"This is a coding app for the iPhone, however if you wanted to use it with your iPad Pro and keyboard you are in for a bad surprise. Portrait is the only viewing mode allowable. The app would be much easier to use if it took advantage of the iPad’s ability to replace a laptop and allowed for landscape view. Even without an iPad focused app the landscape feature would enhance the experience without feeling constrained to use the iPhone or hand-holding the iPad.",1,False,iPad/Landscape view is needed asap,NoVA Music,NEGATIVE,coding app iphone however wanted use ipad pro keyboard bad surprise portrait viewing mode allowable app would much easier use took advantage ipads ability replace laptop allowed landscape view even without ipad focused app landscape feature would enhance experience without feeling constrained use iphone handholding ipad
60,2022-05-31 19:40:43,This app is extremely useful on days when I can’t practice. It keeps concepts that I’ve previously learned fresh for the next time I’m able to continue learning. Repetition is key!,5,False,Best App for Reviewing,NickMis,POSITIVE,app extremely useful days cant practice keeps concepts ive previously learned fresh next time im able continue learning repetition key
61,2018-10-19 16:16:26,"I utilize the desktop site and think it’s a good service, and good way to learn coding. The difference with the app is you have to have a pro account for JavaScript practice and learning. This makes me want to practice on other coding learning apps",5,False,Pro,5e7en,POSITIVE,utilize desktop site think good service good way learn coding difference app pro account javascript practice learning makes want practice coding learning apps
62,2019-06-07 00:56:39,There are other apps that allow you to practice coding within the app. It would be nice if this app allowed that. The only practice there is (as far as I have found) has been some quizzes.  Other than that this app is a great addition to the learning program,4,False,A Suggestion,Aliquay,POSITIVE,apps allow practice coding within app would nice app allowed practice far found quizzes app great addition learning program
63,2022-02-26 13:26:17,It’s a decent app but when you go back to a complete module there is new info no available the first time. This means constant backtracking to figure out the new info in the next lesson. Easy to lose track of where you are and where your going. Not very streamlined,3,False,Missing elements?,nonickname91827,NEGATIVE,decent app go back complete module new info available first time means constant backtracking figure new info next lesson easy lose track going streamlined
64,2021-08-10 19:42:17,"I stopped using this years ago. Due to the format of it. It was pushing me through but I wasn’t learning due to lack of repetition. 

My girlfriend wanted to learn coding and wanted a good place to learn from. I just ruled this out.

1. The prices for pro went up. Have the site and app says I have pro and the other says I don’t.

2. The progress I had when doing this isn’t counted in %

3. The app login has issues.

4. The study material for the practice tests is bad. It’s by people trying to impress themselves or others. They’re not trying to teach.

The practice tests have nothing to do with the the practice material. And further more are written by... I don’t even know who the user is.",1,False,Issues on issues,Rlex626,NEGATIVE,stopped using years ago due format pushing wasnt learning due lack repetition girlfriend wanted learn coding wanted good place learn ruled 1 prices pro went site app says pro says dont 2 progress isnt counted 3 app login issues 4 study material practice tests bad people trying impress others theyre trying teach practice tests nothing practice material written dont even know user
65,2020-02-20 03:34:13,"I am completely new to this experience and am having a hard time with the basic terminology. No fault of the app. I’ve already learned quite a bit in a matter of minutes. However, I find it silly to add so much value to little symbols on a screen",4,False,Coding?,Getarealjob1,POSITIVE,completely new experience hard time basic terminology fault app ive already learned quite bit matter minutes however find silly add much value little symbols screen
66,2019-11-08 05:31:56,"I’m looking forward to downloading this app to practice coding. However, it’s not working in the way I expected. ( can only the quiz but can’t practice coding on an app). An app on iPad is very weird. It’s like a zoomed  iPhone screen, so it’s not very convenient to learn here. Another drawback of an app is that it takes forever to load.",3,False,Not in the way I wish it to be,Snsd_Rainie,NEGATIVE,im looking forward downloading app practice coding however working way expected quiz cant practice coding app app ipad weird like zoomed iphone screen convenient learn another drawback app takes forever load
67,2022-05-20 01:33:26,"This app does well with its examples and explanations but as someone who wanted to use something on the go as a refresher for muscle memory, it didn’t do me justice. Coding is all about typing and it’s more practical than tapping and clicking to place “fill in the blank” questions.",3,False,"Technical, not practical",Ctran_the_Asian_Man,NEGATIVE,app well examples explanations someone wanted use something go refresher muscle memory didnt justice coding typing practical tapping clicking place fill blank questions
68,2021-10-10 13:59:06,"You would hope people who are teaching you how to program would be good at making an app, and your hopes are fulfilled here.",5,False,Exactly as expected,MitchellSchott,POSITIVE,would hope people teaching program would good making app hopes fulfilled
69,2021-12-07 16:24:50,"I am a pro member, and I just found that Codecademy has an application for mobile users! However, I installed it for my iPad and the screen is suited for a phone. I hope that the developers can make it suitable for the iPad(s) Apple has made. if they make it for iPad, starRating = 5; else, starRating = 3;",3,False,App Seemingly Not Built for iPad,ModusTollen,POSITIVE,pro member found codecademy application mobile users however installed ipad screen suited phone hope developers make suitable ipads apple made make ipad starrating 5 else starrating 3
70,2020-03-27 00:04:23,Loving Codecademy pro; thank you Codecademy team for providing free access scholarships to students! This is making my social distancing fun and productive. I’ve wanted to try out the data science path for a while... it’s an amazing learning tool!!!,5,False,Happy to be on board,mraybot,POSITIVE,loving codecademy pro thank codecademy team providing free access scholarships students making social distancing fun productive ive wanted try data science path amazing learning tool
71,2019-10-09 01:33:58,"I’ve had to force close this app and restart it at least a half dozen times in the two days I’ve been using it. Very buggy. The content in the python module is good so far, but the app itself makes the content useless because it won’t refresh, update progress, or even add a course when you select “start this course.”",2,False,Ironically Buggy for an App that Teaches Coding,ncpck,NEGATIVE,ive force close app restart least half dozen times two days ive using buggy content python module good far app makes content useless wont refresh update progress even add course select start course
72,2021-10-22 14:03:01,"Very disappointed that the contents curation is quite different from website. I wish to access web codecademy contents - my career path lessons and exercises through mobile, but the mobile version is completely different. Maybe good for binge learners, but useless for aspiring coders who mostly work with desktop (laptop) web applications.",1,False,Does not sync with website,Kjl9999,NEGATIVE,disappointed contents curation quite different website wish access web codecademy contents career path lessons exercises mobile mobile version completely different maybe good binge learners useless aspiring coders mostly work desktop laptop web applications
73,2019-04-30 18:43:25,"Been using the website for a bit now, just downloaded the app and I think it’s great to keep yourself in check, on schedule, and good to practice and review what you’ve learned so far. Very impressed!",5,False,Great!,Gmoney333,POSITIVE,using website bit downloaded app think great keep check schedule good practice review youve learned far impressed
74,2018-08-02 21:46:55,"Have been a long time fan of this website. Was always hoping for more practice, and now I can take it with me on the go! Great to have for subway rides during a commute",5,False,Great way to practice,codman625,POSITIVE,long time fan website always hoping practice take go great subway rides commute
75,2020-03-19 15:20:37,"I consider myself a competent command line user.  However, if you don’t use something regularly you tend to forget.  This app is a great way to practice, in spurts, to keep the wheels turning.

Thank you.",5,False,Perfect practice makes perfect,prof.phil,POSITIVE,consider competent command line user however dont use something regularly tend forget app great way practice spurts keep wheels turning thank
76,2023-01-26 19:03:49,I’m in the process of switching careers from HVAC to Coding. And I’m sometimes really exhausted after work. So on my lunch breaks I’ve been studying and practicing Codecademy. Awesome to have this hand held tool!,5,False,Great practice on the go!,Andrew420.,POSITIVE,im process switching careers hvac coding im sometimes really exhausted work lunch breaks ive studying practicing codecademy awesome hand held tool
77,2021-08-14 03:04:46,"Hi, great app you got here. Helps me in my AP CS class. But can you add a correct screen size for iPads? It literally is a phone sized display and then 50% of the screen is just borders. It’s hard on my terrible eyes.",4,False,"Good app, but add better functionality for iPads.",BulbasaurDRaj,NEGATIVE,hi great app got helps ap cs class add correct screen size ipads literally phone sized display 50 screen borders hard terrible eyes
78,2020-04-12 15:09:27,"I got the app when I was on my free trial of pro, and now once the trial ended it’s still showing pro stuff, I’m also not using pro on my account anymore. Is there a way I can fix this?",4,False,"Works good, there is one little problem though",BestNumber_72,NEGATIVE,got app free trial pro trial ended still showing pro stuff im also using pro account anymore way fix
79,2019-03-12 01:22:09,"The application itself is very simple to use and understand. It allows you to read a few concepts or rules per day regarding HTML, CSS, JavaScript, or Python for free. I wish more of it was free, but I understand it not being free. Good application overall, but could use a little more actual coding.",4,False,Honest Review,Ewigg84,POSITIVE,application simple use understand allows read concepts rules per day regarding html css javascript python free wish free understand free good application overall could use little actual coding
80,2021-06-01 00:47:27,I have been using Codecademy for a while now and about a month ago I became a pro member. This app is helpful for practicing coding on the go as well as touching up my skills.,5,False,Amazing,BEiNg139,POSITIVE,using codecademy month ago became pro member app helpful practicing coding go well touching skills
81,2023-03-16 23:15:59,"In order to sign in, you have to sign up.
 In order to sign up, you have to sign in with either a Google account or a Facebook account. 
I am very much against both Facebook and Google and therefore I am not able to use this app at all. The requirement to sign in with either Facebook or Google is very limiting and restrictive.",1,False,Just A Vehicle For Facebook & Google,SoloDanceParty,NEGATIVE,order sign sign order sign sign either google account facebook account much facebook google therefore able use app requirement sign either facebook google limiting restrictive
82,2019-06-03 03:35:16,This is my first time to learn java script in my life single string or anything about to learn java script. Simple & easy to follow. Simple yet profound. I've learn to understand javascript in my first 15-20 mins. Of downloading this app.,5,False,First time to learn anything about coding,Javascript_girl90,POSITIVE,first time learn java script life single string anything learn java script simple easy follow simple yet profound ive learn understand javascript first 1520 mins downloading app
83,2022-04-16 08:21:34,I’ve been using this app to learn Python. Very impressive and easy to learn and use app. Highly recommended. Would say try this before its competitors.,5,False,Impressive app,Dan@20,POSITIVE,ive using app learn python impressive easy learn use app highly recommended would say try competitors
84,2022-10-06 20:37:06,"The app and the website have me registered for two different career paths. What I see on the website, which is my current path, is not what I see on the app (the old path). I’ve tried logging out/in and deleting the app, but it still has not refreshed or synced.",2,False,The App and Website Aren’t Sufficiently Linked,Indy_Bee13,NEGATIVE,app website registered two different career paths see website current path see app old path ive tried logging outin deleting app still refreshed synced
85,2019-09-21 07:18:51,Thanks for making it easy to learn with so much Information out there it’s difficult to even know what to learn first but this app simplifies that for you.,5,False,New to computer science,David2jz,POSITIVE,thanks making easy learn much information difficult even know learn first app simplifies
86,2019-04-26 15:22:32,If you really want to get the most use for your money I recommend this app!! Instead of scrolling through social media I’m learning this is a grea thing,5,False,On the go learning,LilBoSkeet,POSITIVE,really want get use money recommend app instead scrolling social media im learning grea thing
87,2022-01-17 00:38:02,"The desktop Codecademy experience is fine, however Codecademy is not optimal for a tablet as it just displays it as a mobile device aspect ratio.",4,False,Mobile needs improvements,Rgoel,NEGATIVE,desktop codecademy experience fine however codecademy optimal tablet displays mobile device aspect ratio
88,2019-08-06 16:43:44,"Highly recommend. If you do the course online at home, this integrates coding with touch screens (i.e., using multiple choice) in a great and accessible way. Totally get it!",5,False,Perfect complement to Online course!,Leontmobileuser,POSITIVE,highly recommend course online home integrates coding touch screens ie using multiple choice great accessible way totally get
89,2022-10-13 03:37:58,Anytime i get a wrong answer when practicing I’m not allowed a second chance and if i try going back then I’ll have to start from the first question in the practice session.,3,False,Practice isn’t very user friendly,Basheer Al Niaimi,NEGATIVE,anytime get wrong answer practicing im allowed second chance try going back ill start first question practice session
90,2019-07-18 21:48:24,"I'm glad for this app. It keeps me occupied, teaches me new things and refreshes my memory in a very entertaining manner. I recommend it for you if you're serious about coding.",5,False,Helping to train the world,Teemng,POSITIVE,im glad app keeps occupied teaches new things refreshes memory entertaining manner recommend youre serious coding
91,2018-11-28 21:43:27,"This is one of my favorite educational apps, and the new update just made the experience even better! The new look does wonders for the overall enjoyability of the app.",5,False,Fantastic!,Max says:,POSITIVE,one favorite educational apps new update made experience even better new look wonders overall enjoyability app
92,2020-01-22 16:49:22,I haven’t coded for a while but with Codecademy go I feel am just being taught again everything I have learnt . It’s amazing not facing any bugs or things needed to be fixed,5,False,My review,g Dee hx,POSITIVE,havent coded codecademy go feel taught everything learnt amazing facing bugs things needed fixed
93,2019-06-10 01:07:23,Half of the top paying jobs in America require knowing how to program. This is easy enough for kids to learn. Educate yourselves and your kids.,5,False,User friendly,candiceleec,POSITIVE,half top paying jobs america require knowing program easy enough kids learn educate kids
94,2022-03-15 21:15:06,"i have codecademy pro. after i do any lesson, i can go back and quickly review AND quiz on what i’ve learned. so awesome to be studying anywhere",5,False,love this,stoopid service,POSITIVE,codecademy pro lesson go back quickly review quiz ive learned awesome studying anywhere
95,2019-05-20 19:34:39,"After using the computer version I was hooked, it allowed me to not only learn but put said learning into effect instantly. Allowing me to learn and enjoy coding. But that is not the case with the mobile version, it instead tests you after giving you a ridiculously boring amount of reading.",2,False,Not like the computer,CYEPS36,NEGATIVE,using computer version hooked allowed learn put said learning effect instantly allowing learn enjoy coding case mobile version instead tests giving ridiculously boring amount reading
96,2020-04-30 04:46:45,Had to close and restart my app multiple times during practice quizzes.,5,False,Lags a lot,footcallus,NEGATIVE,close restart app multiple times practice quizzes
97,2019-06-10 17:22:04,"I couldn’t sign up with my iCloud email on the app, and then couldn’t login using the account I made via their mobile website. I played with it for 20 minutes and it’s a frustrating waste of time. The error messages simply state I am “unable to login at this time.” Stop making sleek, beautifully animated apps if users cannot even use your app.",1,False,Unable to Sign Up and Login,Kyder99,NEGATIVE,couldnt sign icloud email app couldnt login using account made via mobile website played 20 minutes frustrating waste time error messages simply state unable login time stop making sleek beautifully animated apps users cannot even use app
98,2022-12-12 02:46:13,"No ability to use content offline. Doesn't sync with the PC version. Doesn't even have the same content available. Forces you to log in again every time you start the app. Easily one of the worst apps I've ever used. 

This should be a massive embarrassment for a company that's supposed to teach software development.",1,False,Garbage app,Mattsbud,NEGATIVE,ability use content offline doesnt sync pc version doesnt even content available forces log every time start app easily one worst apps ive ever used massive embarrassment company thats supposed teach software development
99,2021-04-24 18:47:40,I got the pro version which is great on the computer and on the phone but when I'm doing practices for html placing elements are placed but not seen on the practice. Doesn't show up at all sometimes.,4,False,HTML practice,Blu_Crape,NEGATIVE,got pro version great computer phone im practices html placing elements placed seen practice doesnt show sometimes
100,2022-08-23 22:18:46,The app is inviting as a learning tool. The colors and font are easy to see and the format is conducive to learning.,5,False,Easy to use and practice on,HealthyMe!,POSITIVE,app inviting learning tool colors font easy see format conducive learning
101,2022-07-16 15:07:33,before signing up for this website pro version. It’s worth it.,5,False,I did tons of research,Footballknowledger,POSITIVE,signing website pro version worth
102,2021-08-05 06:52:33,Please allow landscape mode for this app. I want to use it on my ipad with my keyboard but i cant because its only mobile compatible. Your site through the browser also is very buggy when trying to use it on an ipad.,2,False,Add landscape mode for ipads,Raquiraqoon,NEGATIVE,please allow landscape mode app want use ipad keyboard cant mobile compatible site browser also buggy trying use ipad
103,2020-10-26 21:45:29,"The app is really useful and fun to practice with whenever I have spare time and want to be productive. Quick, easy and simple way to practice and learn on the go",5,False,Convenient and Intuitively,Missy Mina,POSITIVE,app really useful fun practice whenever spare time want productive quick easy simple way practice learn go
104,2021-10-28 04:02:21,"Nicely done with the color choices, sizing, and all the other details on the frontend!",5,False,Good job on the UI and page transitions,XXVXXR,POSITIVE,nicely done color choices sizing details frontend
105,2018-10-06 19:28:34,"This is a pretty decent app and i like the article recommendations! However, despite having a pro membership, I am only able to view the HTML lessons. Nothing else loads. (I’m a developer and know my way around technology).

I’ll update once I can actually review other topics.",3,False,Solid App,BigBoiRus,NEGATIVE,pretty decent app like article recommendations however despite pro membership able view html lessons nothing else loads im developer know way around technology ill update actually review topics
106,2022-05-19 13:45:05,"Just like DuoLingo, I was looking for something that I can do daily to continue my learning. Unfortunately though, there is no iPad native version.",4,False,Perfect daily app,Stevie Stets,NEGATIVE,like duolingo looking something daily continue learning unfortunately though ipad native version
107,2020-11-27 09:44:16,Seems very user friendly. Wish it would explain why a little more,5,False,Hopefully it gets like reading Twain,sasquatch42z,POSITIVE,seems user friendly wish would explain little
108,2018-10-02 18:23:16,I was not able to change options after selecting one.,5,False,Daily Practice,Vidyaramp,NEGATIVE,able change options selecting one
109,2020-04-27 04:31:48,This app is great for on the go. Easy to use and has tons of topics to cover when you don’t have much time or just want to brush up on some skills. Love it.,5,False,Great App,irmercaldi,POSITIVE,app great go easy use tons topics cover dont much time want brush skills love
110,2022-01-04 02:07:01,Found some bugs although still worth it,4,False,Buggy,andy alaska,NEGATIVE,found bugs although still worth
111,2020-01-11 17:00:22,"This app is great at helping me review definitions and solidify concepts.  If you don’t have enough time to get your lap top out but have a few minutes to kill, it’s nice to have.",5,False,Great Review/Study Tool,Gabe-a-rama,POSITIVE,app great helping review definitions solidify concepts dont enough time get lap top minutes kill nice
112,2019-02-19 16:15:21,I use the Codecademy app while on the go to help me stay current in my coding boot camp. This has been the best resource to break things down and truly understand.,5,False,Amazing,The Beauty Codess,POSITIVE,use codecademy app go help stay current coding boot camp best resource break things truly understand
113,2020-10-31 17:51:10,Great website and mobile app but doesn’t have iPad support or horizontal viewing support for that matter. This is surprising coming from this company which has done everything else pretty much flawlessly.,3,False,No iPad compatibility?,ColeMercer,POSITIVE,great website mobile app doesnt ipad support horizontal viewing support matter surprising coming company done everything else pretty much flawlessly
114,2020-09-12 01:27:02,"I just got this app, I started in the computer. I forgot my password, but there is no option to reset it! Please help as soon as you can! I’m a game developer and I am in desperate need of a good coding program to teach me C#. The rating will go up to 5 stars if you can help me. Again, great app, but please fix the option to reset password!",2,False,HELP!,Mammon1836392,POSITIVE,got app started computer forgot password option reset please help soon im game developer desperate need good coding program teach c rating go 5 stars help great app please fix option reset password
115,2018-11-27 03:24:19,"I really do like this app, and Codecademy, but for some individuals paying $20 a month I expect there to be a java catalog in the app. All the other courses are great and so are the paths you can take but I think there should be a java course in the app.",4,False,No Java Course,Tanzim230,NEGATIVE,really like app codecademy individuals paying 20 month expect java catalog app courses great paths take think java course app
116,2022-07-15 11:34:23,"Aside from the expense which is more than a little prohibitive, the mobile courses seem very poorly designed and the desktop versions seem like they need a far more robust practicing system so you actually retain what you learn.",2,False,Could be great.,Cptrad,NEGATIVE,aside expense little prohibitive mobile courses seem poorly designed desktop versions seem like need far robust practicing system actually retain learn
117,2022-02-26 02:00:46,"It feels like Codecademy Go treats some tracks like second class citizens. They iOS track doesn't even appear as an option in the app. 

I have no idea if the track is planned, abandoned, or never intended for the app, but it feels like I've just paid for learning that Codecademy isn't committed to.",1,False,App doesn't support iOS / Swift track,Basketballogy,NEGATIVE,feels like codecademy go treats tracks like second class citizens ios track doesnt even appear option app idea track planned abandoned never intended app feels like ive paid learning codecademy isnt committed
118,2020-09-23 14:35:27,I didn’t like the program and haven’t used it for months. I forgot to cancel and did not receive a warning that I would be recharged for the next year. I canceled the day I was charged but it’s too late. Definitely a waste of money. Make sure you cancel right after signing up so you are not charged for the next year.,1,False,Worst cancellation policy,Ieshea Goree,NEGATIVE,didnt like program havent used months forgot cancel receive warning would recharged next year canceled day charged late definitely waste money make sure cancel right signing charged next year
119,2020-03-16 11:21:45,"The main issue I find is that there is no hands-on learning. You never actually get to program. But overall, I highly recommend it!",4,False,Great!,Jon1001,POSITIVE,main issue find handson learning never actually get program overall highly recommend
120,2022-12-28 22:00:10,I am already a developer but I have learned so much,5,False,This is the best for beginning developers,Codingcat99/pyluaDev,POSITIVE,already developer learned much
121,2018-10-19 05:36:52,"I just downloaded your app in order to continue my JavaScript training while mobile but I can’t get past the login screen. When I launch the app, it gets to the login screen and the circular progress loops endless not allowing me to login. Never times out. The last bullet on your “Fixed” list is NOT fixed.",1,False,Stuck on login screen,BrownBear324,NEGATIVE,downloaded app order continue javascript training mobile cant get past login screen launch app gets login screen circular progress loops endless allowing login never times last bullet fixed list fixed
122,2020-12-12 04:33:48,"I'm really enjoying learning Python with codecademy. The mix of lectures, hands on and coding challenges are great. I also like using the phone app to practice concepts.",5,False,Phone app is a great way to practice,davejet7,POSITIVE,im really enjoying learning python codecademy mix lectures hands coding challenges great also like using phone app practice concepts
123,2021-08-07 20:42:21,"I’m only rating this one star because there is no landscape mode for tablets/iPads… What gives with that? I can’t type using my keyboard because of it… I was really looking forward to trying this app out, but you guys are making it near impossible to use it comfortably.",1,False,Why no landscape mode on iPad??,Rachelrav3n,NEGATIVE,im rating one star landscape mode tabletsipads gives cant type using keyboard really looking forward trying app guys making near impossible use comfortably
124,2020-06-09 10:03:08,Always stay sharp with your coding on the Go using the most pleasant user interface. What more do you want?,5,False,The best way to practice coding on the Go!!,doctr_K,POSITIVE,always stay sharp coding go using pleasant user interface want
125,2019-09-29 01:33:07,I love Codecademy....I use it when I need help in any programming language and even my school may have us do some work with Codecademy....,5,False,Didn’t know they have an app,Hey_ItsAri,POSITIVE,love codecademyi use need help programming language even school may us work codecademy
126,2021-07-05 01:39:58,Im a 13 year old that going to start a business and this is the perfect start!,5,False,Help out A Bunch,Jason Rebeca,POSITIVE,im 13 year old going start business perfect start
127,2020-06-20 17:27:10,"What I found this website that teaches programming,I spend great time learning JavaScript and it explains it in a way that I understand clearly.",5,False,Amazing and easy for beginners,Sonictreize,POSITIVE,found website teaches programmingi spend great time learning javascript explains way understand clearly
128,2020-08-08 22:43:21,"I have two bachelors degrees, a masters degree, an fluent in spreadsheets, I speak two languages, and took many higher level math and physics courses in college. The “intro” course already assumes a lot of prerequisite knowledge of coding, the reviews are very unclear, the practices do not give you helpful feedback. My masters is in behavior science and this program is not set up for the way the human mind learns new behaviors.",1,False,Not for beginners,idownloadappsallday,NEGATIVE,two bachelors degrees masters degree fluent spreadsheets speak two languages took many higher level math physics courses college intro course already assumes lot prerequisite knowledge coding reviews unclear practices give helpful feedback masters behavior science program set way human mind learns new behaviors
129,2021-11-18 01:05:17,Keeps the mind sharp while away from the desktop,5,False,Great app,Gurrillmo,POSITIVE,keeps mind sharp away desktop
130,2020-03-13 14:06:51,"I went to a course and they suggested me to download this app and start studying html. Unfortunately the app has some issues and theres no feedback option (inside the app or the developer website with articles without feedback). 
Logout every time you close the app, so annoying. 
Very frustrating.",1,False,Could be better,Busydf,NEGATIVE,went course suggested download app start studying html unfortunately app issues theres feedback option inside app developer website articles without feedback logout every time close app annoying frustrating
131,2022-05-17 15:54:24,I paid for the Pro service and have been taking the Full Stack Engineering training via my MacBook Pro. I just downloaded the mobile app and I don’t have access to any of my current t trainings. Full-Stack Engineer does not even come up in the search options for me to select.,1,False,Not Working At All!!!,Patty trace,NEGATIVE,paid pro service taking full stack engineering training via macbook pro downloaded mobile app dont access current trainings fullstack engineer even come search options select
132,2019-08-09 23:54:53,I’m a beginner in computer science so using this app has been a great way to get learning on the subject. Very easy to use and a well laid out platform.,5,False,Great app!,GoodluckYall,POSITIVE,im beginner computer science using app great way get learning subject easy use well laid platform
133,2020-05-25 00:46:34,I use this app when I have some spare time and want to do a quick review of the stuff I already learned. This helps me retain what I already learned.,4,False,Great app used for reviewing materials quickly,Amarant42,POSITIVE,use app spare time want quick review stuff already learned helps retain already learned
134,2019-07-10 02:58:27,"This app is not to be used by itself, it is supposed to be used with the online programs. If you are looking for a standalone app look somewhere else. Otherwise, it is a great review app",4,False,Only for review!!!,heisbshehsbjs,NEGATIVE,app used supposed used online programs looking standalone app look somewhere else otherwise great review app
135,2021-07-21 15:52:46,I like the web program but this app has errors in it that make it difficult to answer the questions. I wouldn’t use this until it’s fixed or reviewed. :/,2,False,Errors in the questions,Antoine Conte,NEGATIVE,like web program app errors make difficult answer questions wouldnt use fixed reviewed
136,2022-07-11 04:05:00,"Can’t sign up unless you go through Facebook or Google. If you don’t have either of those, I guess you’re a second class citizen. Lame. I’ll try one of the many other apps which offer the same exact product.",1,False,Facebook or Google only?,Legend Of The Dog Faced Woman,NEGATIVE,cant sign unless go facebook google dont either guess youre second class citizen lame ill try one many apps offer exact product
137,2021-01-27 23:55:22,"I really like the format of review that the app offers, but I’ve noticed that quite frequently the questions don’t appear as they should and don’t make any sense. Hopefully these issues can be fixed with some updates",2,False,"Ironically, a lot of glitches",Glassyy,NEGATIVE,really like format review app offers ive noticed quite frequently questions dont appear dont make sense hopefully issues fixed updates
138,2020-11-20 06:23:34,I signed up for the learn swift course online then tried to do it in Safari on my iPad. There was no Next button so I couldn’t get past the first page. So I downloaded this app on my iPhone and it doesn’t let me choose the Swift course. Only has a limited choice of courses,1,False,Can’t choose the course I signed up for on website,ZenJim,NEGATIVE,signed learn swift course online tried safari ipad next button couldnt get past first page downloaded app iphone doesnt let choose swift course limited choice courses
139,2021-08-26 08:10:38,"I signed up to codeacademy with my LinkedIn account. However, there is no option to sign into it on the phone app and I cannot access my progress or work on my development.",2,False,Can’t login with LinkedIn account on the app,MyTurnBecauseMyNameIsMia,NEGATIVE,signed codeacademy linkedin account however option sign phone app cannot access progress work development
140,2021-06-11 15:49:41,It not support on the iPad Air 4 generation please update the screen size. Thx,5,False,Upgrade on the next update please.,Kobby52,NEGATIVE,support ipad air 4 generation please update screen size thx
141,2020-05-10 03:17:49,I use this app daily and on the go to supplement my JavaScript and React path work on desktop. Codecademy is the best platform for self-based learning. Highly recommend.,5,False,LOVE IT,jRuuude,POSITIVE,use app daily go supplement javascript react path work desktop codecademy best platform selfbased learning highly recommend
142,2019-12-19 01:07:08,"If you created your account using a third party account(Facebook, LinkedIn, etc.) it does not process your login, and you are unable to set a password for your account via desktop. The website itself is good so far, this is purely a review of this app, which does not work for account holders like myself.",1,False,Login Issues,"Shackleford, Admiral Rusty",NEGATIVE,created account using third party accountfacebook linkedin etc process login unable set password account via desktop website good far purely review app work account holders like
143,2021-07-16 05:04:28,"Their website is way better, they should have the same programs on mobile to make your education more seamless",3,False,Good but,Huntererer derp,NEGATIVE,website way better programs mobile make education seamless
144,2021-11-12 05:59:14,"public void review() {
    if (reviewBoolean) {
        String reviewString = “This is actually a really good program not only to learn on, but also to access anywhere. I’ve been using Java for a bit and this has helped refresh my memory and learn quite a bit more”;
    } else {
        String reviewString = null;
}",5,False,"Great, amazing learning app",bailey crowe,POSITIVE,public void review reviewboolean string reviewstring actually really good program learn also access anywhere ive using java bit helped refresh memory learn quite bit else string reviewstring null
145,2022-01-17 11:24:13,The iPad  version is just an expanded version of the iPhone version. Based on the popularity of iPad you should make an ipad friendly version of the app or at least have the web version usable on iPad.,2,False,No iPad compatibility?,Davefogo,NEGATIVE,ipad version expanded version iphone version based popularity ipad make ipad friendly version app least web version usable ipad
