Unnamed: 0,date,developerResponse,content,rating,isEdited,userName,title,sentiment,matched_python,reviewId,userImage,review,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt
1146,2022-09-08 21:13:59,,,5,,Sukesh Suki,,POSITIVE,python,bec89e93-05db-4ce0-bcec-79f66d40615a,https://play-lh.googleusercontent.com/a-/ACB-R5T74SFKeWXRNre_U17GKvsjyHiR7fjiylQvAE5d_7U,I think this app is special to learn python i love the way of teaching,0.0,pythonx_1.1.7,"Hi, Thank you for your kind words, We’re grateful for your feedback. It’s our pleasure to provide the best possible service to our users, and we’re glad we were able to meet the expectation of yours . If you need any assistance, reach us at hello@codingx.app and we'll be very happy to assist you. Have a wonderful day! -HSG",2022-10-19 15:47:04
1152,2022-09-08 05:55:38,,,4,,Mayank Rai,,POSITIVE,python,0852cc90-2974-4c4c-9e75-a4e610858523,https://play-lh.googleusercontent.com/a-/ACB-R5SZ4SGa6PsTTJEkMFv72bE1Avmt002F9CiofOYE,This is best learning app for python,0.0,pythonx_1.1.7,"Thanks a lot! If you'd like to suggest a feature or an improvement to the app, please write in to us at hello@codingx.app. We'll do our best to incorporate the same and improve our rating from you!",2022-09-08 13:16:52
1161,2022-09-07 00:13:04,,,5,,Harshvardhan Singh,,POSITIVE,python,670c2074-f676-4f75-9201-9d6e8ae52cc7,https://play-lh.googleusercontent.com/a-/ACB-R5SMEu8gE6eydQHe75L0et_hrPaUKtjeXttUnLhYwA,Best app to learn python.Even a 5th standard student can learn python by this app if he knows Normal English.,1.0,pythonx_1.1.7,"Hi, Thank you for your kind words, We’re grateful for your feedback. It’s our pleasure to provide the best possible service to our users, and we’re glad we were able to meet the expectation of yours . If you need any assistance, reach us at hello@codingx.app and we'll be very happy to assist you. Have a wonderful day! -HSG",2022-10-19 15:42:47
1167,2022-09-06 10:31:58,,,5,,Anubhav gaming yt,,POSITIVE,python,18f2e9dc-9cd1-475b-be67-6aaee6e5667c,https://play-lh.googleusercontent.com/a/AGNmyxZzi7QVl6e-D6gzUqrucnFUJAOH50swN3kvWPwQ=mo,Love these cause I am learning so many thing from python,0.0,pythonx_1.1.7,"Hi , Thank you! It's great to hear that you had a positive experience . Our team will be happy to hear that their hard work has paid off! If there’s anything we can do to serve you further, let us know at hello@codingx.app and we would be very happy to assist you -HSG

",2022-09-06 14:11:54
1168,2022-09-06 05:44:35,,,5,,AYUSH,,POSITIVE,python,d283aab3-bf51-4651-860b-3d4d6ae4e89c,https://play-lh.googleusercontent.com/a-/ACB-R5TWNJSaCRsDRKfp2bXh4eXuM4-1XJgecpqywj6e,Very good to learn python.,0.0,pythonx_1.1.7,"Hi , Thank you! It's great to hear that you had a positive experience . Our team will be happy to hear that their hard work has paid off! If there’s anything we can do to serve you further, let us know at hello@codingx.app and we would be very happy to assist you -HSG

",2022-09-06 14:11:50
1170,2022-09-05 15:57:25,,,5,,Jessica Taylor,,POSITIVE,python,f06cc929-e3f5-4176-820a-c42b3946b720,https://play-lh.googleusercontent.com/a-/ACB-R5SH64dxSic6iTebtCL-3v2JHua3XvJUVoDuyzjQow,I just started using this app today and so far it has been easy to understand and visually easy on the eyes. The questions are asked right after the information containing the answer is gone over which makes it easy to get them correct while also helping build confidence in being able to succeed in learning python. I'm excited to continue with the lessons.,3.0,pythonx_1.1.7,"Hi , Thank you! It's great to hear that you had a positive experience . Our team will be happy to hear that their hard work has paid off! If there’s anything we can do to serve you further, let us know at hello@codingx.app and we would be very happy to assist you -HSG

",2022-09-06 14:12:07
1196,2022-09-02 00:12:26,,,1,,bromation,,NEGATIVE,python,1f6c989c-3258-4075-92db-d495d68a9216,https://play-lh.googleusercontent.com/a-/ACB-R5TzMGWOVBTtFByT_3rFnRewlfHKA5u8evq9oA4nDQ,"It has a lot of great information about python but I got it to actualy learn the coding language, not just learn about it. If there actualy is a way to learn the language in this app the creators sure did a good job at hiding it. 👍",1.0,pythonx_1.1.7,We are really upset that you are dissatisfied with the app. Please tell us what can be improved to change your opinion? We would like to know more.,2022-09-02 03:21:49
1203,2022-08-31 17:05:30,,,5,,Mansoor Ahmad,,POSITIVE,python,0eda421b-7b4a-483f-b98e-a9d23b7d1e2d,https://play-lh.googleusercontent.com/a-/ACB-R5SJdO5bB2ZROiYjkYPqiO6Xd2EKdPAImu16hGY_3A,Learning python is nice and pretty easy with this app,0.0,pythonx_1.1.7,"Hi Friend, We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at hello@codingx.app so that we can help you better. Happy Learning! -HSG
",2022-04-23 05:10:48
1211,2022-08-30 21:10:34,,,4,,learn in hindi,,POSITIVE,python,3b92be63-098a-4da8-8fc9-cdb8f1d885f9,https://play-lh.googleusercontent.com/a-/ACB-R5QjgIvRmkvmsPfsO515-9lOCoxoC5A6iz6wMzXK,"Well, this app is quite interesting. It has so much detail in python language as compare to other apps.",0.0,pythonx_1.1.7,"Hi Friend, Thank you for taking the time to share your feedback. We're glad that you liked our app. It would greatly encourage us if you could also provide us with a higher rating :) Please don't hesitate to let us know where we've failed to meet your expectations at hello@codingx.app so that we will know how we can improve further. -HSG

",2022-09-04 06:32:41
1228,2022-08-28 10:19:52,,,5,,chenela lungu,,POSITIVE,python,8deecfd2-cccf-4f5a-bc5e-e543acd323b5,https://play-lh.googleusercontent.com/a/AGNmyxbYqKEXOp4bms_dgN0mw9jt9kIBGZqmkYTvJWsR=mo,The app you could if you needed to python programming,0.0,pythonx_1.1.7,"We are glad you are recommending the app, Thank you for downloading our app! Keep Coding!",2022-08-29 16:33:26
1229,2022-08-28 04:00:51,,,5,,monu masih,,POSITIVE,python,34de530c-c481-472a-babe-d6e706ea2b49,https://play-lh.googleusercontent.com/a-/ACB-R5Q4OdIIXfVOJVvZ1qTHD2rUmnD8srSlryZBJQACbA,Good for developer's learning python.,0.0,pythonx_1.1.7,We are happy to know that you found our app useful. Please help us by spreading the word amongst your friends. Keep coding!,2022-08-29 16:44:43
1233,2022-08-27 23:18:24,,,5,,Lebohang Gift Dlamini,,POSITIVE,python,27bc3256-97b6-4d3e-8d6d-b3dd19367a87,https://play-lh.googleusercontent.com/a-/ACB-R5S7zhan853wVrIJCd8bQ_woZ-SKPo6ej1TzRcrh,im on stage two and im still learning about variables welll this app is sooo cool unlike thr youtube videos i was watching it teaches me about the history of python and atuff about python i really recommend this appp if you want to learn how to code,0.0,pythonx_1.1.7,"Thanks for your review! We are glad that you are learning immensely and helping you learn python better. Please recommend our app to your friends, and don’t hesitate to shoot us a note at hello@codingx.app if you have any questions.",2022-08-29 16:28:51
1240,2022-08-27 06:33:51,,,5,,sivanesh s,,POSITIVE,python,5d985dd0-7fa1-45b4-a218-5bbbe7b9f94c,https://play-lh.googleusercontent.com/a-/ACB-R5QGWCZ_22oduoCw69XMOa891hkUNO-SeRAPDGh-ww,Good app to learn python,0.0,pythonx_1.1.7,"Hi Friend, Thank you very much for the review and your feedback is of great value for us. We are glad that you are happy with us. Keep loving and supporting us. We will provide you with awesome quality content in the future too :) -HSG
",2022-08-27 09:09:09
1252,2022-08-26 05:31:36,,,5,,Ravi Ranjan,,POSITIVE,python,75672cc0-c71f-4a32-8aa1-aae553ceb154,https://play-lh.googleusercontent.com/a-/ACB-R5R-DP5NkwqnNuGJb6jodqHKLNvgOETmCtCiBwMYSQ,Great app for learning python,0.0,pythonx_1.1.7,"Thank you, we are glad you are enjoying the app. Keep learning.",2022-08-26 06:26:23
1258,2022-08-25 14:25:08,,,4,,Dannon Trujillo,,POSITIVE,python,4c8ae900-e017-44e7-a624-cf23fc20ccb5,https://play-lh.googleusercontent.com/a/AGNmyxaSxZI1EtyUjfY44N9WRpwRy15NrID9TMtHS5ff=mo,So far a python history lesson. Cute animations. I'll give it 5 after I see the actual language.,0.0,pythonx_1.1.7,"Hi Dannon, thank you for the initial review, it would be interesting to wait for your updated feedback.",2022-08-25 13:23:48
1260,2022-08-25 11:10:45,,,5,,Mihir Sonar,,POSITIVE,python,69dc8234-eeb8-4a98-84f0-7179fab18ccd,https://play-lh.googleusercontent.com/a-/ACB-R5QGUUSaUbWNAmiwD4nDgEQrFupnSne_UFJuAJaiNw,It's great to study 😁 But let see the python get job ya noy.... I had just learn now intro,0.0,pythonx_1.1.7,"HI, we are happy to know that you found our app useful for your studies. All the best.",2022-08-25 13:18:20
1263,2022-08-25 06:00:06,,,5,,Daniel Danny,,POSITIVE,python,ea1786aa-b8a2-4e08-a129-1aaf81bb59a0,https://play-lh.googleusercontent.com/a-/ACB-R5Qqf1noZGME999Lfja6fvebJk6HGvT1xXX8NppXxeE,It's very good for learning computer language like python etc,0.0,pythonx_1.1.7,"Hi, Thank you very much for sharing your valuable & useful feedback. Keep leaning.",2022-08-25 13:22:06
1283,2022-08-22 14:33:45,,,5,,David Monday,,POSITIVE,python,161cfadb-e3df-484f-a47f-5b6546d163ee,https://play-lh.googleusercontent.com/a-/ACB-R5TqSxKVog-GeCW7sMAPKSbyG5aVysNJFDdsglqiAw,"This app is amazing, I'm already a python dev and this app even goes the extra mile of teaching you how to set up. This is something most apps won't do. As i advance, i will update this review.",0.0,pythonx_1.1.7,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at hello@codingx.app!
Keep learning!",2022-08-23 09:47:18
1338,2022-08-14 13:07:34,,,5,,Herit Patel,,POSITIVE,python,7110be96-dee7-4b68-b3dd-bad0e8cbcfdb,https://play-lh.googleusercontent.com/a/AGNmyxacmEaoLQSkXAqoUt0L1xsMBnCNGdUGmXNBxxIh=mo,Superb app for learn python,0.0,,"Dear Friend, we are happy to know that you found our app useful. Please help us by spreading the word amongst your friends. If you have any feedback or suggestions, please write to us at hello@codingx.app. We would love to hear from you! -HSG",2022-08-16 08:39:40
1347,2022-08-13 08:56:57,,,5,,MANJIT SAHOO,,POSITIVE,python,9be6fa81-a8b4-4580-b461-7af148c42efb,https://play-lh.googleusercontent.com/a-/ACB-R5T7xYavXUukJ6w1Y6DQyV_Y8awVmr5HjorK2IjVhg,This is a best app for learning python.,0.0,pythonx_1.1.7,"Dear Friend, we are happy to know that you found our app useful. Please help us by spreading the word amongst your friends. If you have any feedback or suggestions, please write to us at hello@codingx.app. We would love to hear from you! -HSG",2022-08-16 08:40:38
1351,2022-08-12 15:18:11,,,5,,Aryan Dhooper,,POSITIVE,python,b7ccc122-ffbe-4242-aadc-470099d23d12,https://play-lh.googleusercontent.com/a/AGNmyxYnFY6SmqnwWYHtrd73K-xdHKpeVNCvFY36LQ3-=mo,Best app for learning python!!!,0.0,pythonx_1.1.7,"Dear Friend, we are happy to know that you found our app useful. Please help us by spreading the word amongst your friends. If you have any feedback or suggestions, please write to us at hello@codingx.app. We would love to hear from you! -HSG",2022-08-16 08:41:00
1352,2022-08-12 14:58:04,,,4,,Ethan Koeller,,POSITIVE,python,0f5aa869-7c18-472c-ab16-4194632ce059,https://play-lh.googleusercontent.com/a/AGNmyxaYuxAd2A4WrCgRmoVTm7eGbKy-XRkF0ZUFZrgo=mo,"I took a python course while i was in college, and ended up changing my major at that school because they taught it in such a confusing way. Im really happy with this on as its alot easier to understand, and there isnt so much fluff or filler on the lessons. It makes it really easy to remember. There are a few errors in some of the lessons, but so far all of them are minor, such as misspelled words or using brackets instead of parentheses with print statements.",77.0,pythonx_1.1.7,"Dear Friend, Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any help please don't hesitate to get in touch with us at hello@codingx.app and we’ll be very happy to assist you. -HSG
",2022-08-16 08:49:04
1355,2022-08-12 09:18:03,,,5,,stetus maker,,POSITIVE,python,7567ae47-24da-40f2-a716-ee5d78b219d1,https://play-lh.googleusercontent.com/a-/ACB-R5TcNhbgUyxUM7xmJGLQfhA1w6_tUg6qGaPyXhig,It a nice app for apython learning.,0.0,pythonx_1.1.7,"Dear Friend, we are happy to know that you found our app useful. Please help us by spreading the word amongst your friends. If you have any feedback or suggestions, please write to us at hello@codingx.app. We would love to hear from you! -HSG",2022-08-16 08:41:33
1389,2022-08-06 18:40:03,,,3,,Matthieu van Kints,,NEGATIVE,python,e45327c1-5983-4985-a567-4830c13f77e0,https://play-lh.googleusercontent.com/a-/ACB-R5S6YDm7QXViLzxkKAyZCdlInxMoVipzFY1RMlDWyg,Well a lot of theory about origin of python. But on e you start the real coding experience you have to upgrade. Not worth your time unless you wanna pay.,1.0,pythonx_1.1.7,"Dear Friend, Thank you so much for your support. We will definitely take note of your feedback so that we can improve our service further. If you need any assistance, please contact us at hello@codingx.app and we’ll be more than happy to help you :) -HSG
",2022-08-10 09:44:50
1400,2022-08-04 08:32:40,,,5,,Rasithithi Onndwela,,POSITIVE,python,a02e4524-41b6-4a24-b102-ca312d352762,https://play-lh.googleusercontent.com/a/AGNmyxbmOl7lDZzZJuY87Oep1yGOtHscM2cSPJdkl0OR=mo,"It's an awesome app , i've learned a lot about python programming , just one suggestion , i live in south Africa and when they check my certificate they will need to see my ID number aswell so i you can add that feature on the certificate i will be greatefull and also if you can add email address as well on the certificate it the certificate would be much more efficient, Great app by the way 🙏🏽🏅🏅🏅🏅🏅👍👍110%",0.0,pythonx_1.1.7,"Dear Friend, Hurray! Your feedback really means a lot to us! We really appreciate you taking the time out to share your experience with us. If you need any assistance, please feel free to get in touch with us at hello@codingx.app so we can help you better. -HSG
",2022-08-05 12:48:48
1405,2022-08-03 18:56:22,,,5,,CHIADIKOBI BENJAMIN,,POSITIVE,python,59c80c3f-f986-45a8-8646-750b5291d6f4,https://play-lh.googleusercontent.com/a-/ACB-R5S3XykCzX5jVNmHTYOjQ8qL0ZgYn7lIlJa02-19Tg,This is the first online course I purchased full right with my money ..it simple means it's the best. I will become python pro soon.,0.0,pythonx_1.1.7,"Dear Friend, Hurray! Your feedback really means a lot to us! We really appreciate you taking the time out to share your experience with us. If you need any assistance, please feel free to get in touch with us at hello@codingx.app so we can help you better. -HSG
",2022-08-05 12:49:21
1423,2022-08-02 06:12:29,,,5,,Anas Jawad,,POSITIVE,python,092a5431-437b-48ff-8f3e-0366428a2464,https://play-lh.googleusercontent.com/a-/ACB-R5R6GY085i6uCJPbM8yZJzLZ-hu0jx6zVmlNVoaSrQ,M using the app for like 4h now and i didn't face any problem it's a good app to learn python for beginners i love it,0.0,pythonx_1.1.7,"Hi, Thank you for your kind words, We’re grateful for your feedback. It’s our pleasure to provide the best possible service to our users, and we’re glad we were able to meet the expectation of yours . If you need any assistance, reach us at hello@codingx.app and we'll be very happy to assist you. Have a wonderful day! -HSG",2022-08-03 12:47:53
1428,2022-08-01 13:21:26,,,5,,Kingsley kamkwamba,,POSITIVE,python,b6839bab-12cc-4b77-aa55-d32d807f8f6d,https://play-lh.googleusercontent.com/a-/ACB-R5SyejZJ59Ttm95muHTBmfS4GkjIpM7WgYXxxsvc,"For the first time in my learning experience, this is the best python learning platform. It's fully loaded with almost every concept of python programming and it's much easier to understand the concepts",0.0,pythonx_1.1.7,"Hi, Thank you for your kind words, We’re grateful for your feedback. It’s our pleasure to provide the best possible service to our users, and we’re glad we were able to meet the expectation of yours . If you need any assistance, reach us at hello@codingx.app and we'll be very happy to assist you. Have a wonderful day! -HSG",2022-08-03 12:47:42
1443,2022-07-29 23:03:28,,,4,,Chakram Akuthota,,POSITIVE,python,5305210f-8686-4db8-b1fb-d67f0ee1779c,https://play-lh.googleusercontent.com/a/AGNmyxbG8rk-PV03GDWd-jjekAcNRRWAqiNqRjbfwMcm=mo,It is good friendly python learning app,0.0,pythonx_1.1.7,"Hi Friend, Thank you for taking the time to share your feedback. We're glad that you liked our app. It would greatly encourage us if you could also provide us with a higher rating :) Please don't hesitate to let us know where we've failed to meet your expectations at hello@codingx.app so that we will know how we can improve further. -HSG

",2022-07-30 02:49:58
1447,2022-07-29 18:24:28,,,5,,Gnabekan Shadrach,,POSITIVE,python,35d7af88-8847-4093-861f-03856160ba66,https://play-lh.googleusercontent.com/a-/ACB-R5QlZ1U7pEQUKPsPkhZbclYq4aY3lexQadTnP4zY,"Very good, It help to understand every aspect of programming in python very easy.",0.0,pythonx_1.1.7,"Dear Friend, Thank you very much for the review and your feedback is of great value for us. We are glad that you are happy with our application. Keep loving and supporting us. We will provide you with the best quality content in the future too :) -HSG
",2022-07-30 02:46:21
1452,2022-07-29 01:03:03,,,5,,AHMED MAZHAR,,POSITIVE,python,bd70c432-9e21-4149-8816-1d176bdb7908,https://play-lh.googleusercontent.com/a-/ACB-R5RaKJorgS7Nc_-rnX_HGutGpEUnIBOlodTg6kfUWg,"best app for learning python programming language, i highly recommend this app for anyone who want to learn python from the scratch 😍",0.0,pythonx_1.1.7,"Dear Friend, Thank you very much for the review and your feedback is of great value for us. We are glad that you are happy with our application. Keep loving and supporting us. We will provide you with the best quality content in the future too :) -HSG
",2022-07-30 02:47:56
1467,2022-07-26 11:28:03,,,5,,cube wing,,POSITIVE,python,55081126-6f89-46ca-85e0-dab7026764a9,https://play-lh.googleusercontent.com/a-/ACB-R5QFBC9eZfaz5FsEX_PwRQjESmoLyPUUJsYSHnN0,It's a good app to learn python,0.0,pythonx_1.1.7,"Dear Friend, Thank you very much for the review and your feedback is of great value for us. We are glad that you are happy with our application. Keep loving and supporting us. We will provide you with the best quality content in the future too :) -HSG
",2022-07-30 02:49:19
1472,2022-07-26 00:36:38,,,5,,Siam Tluanga,,POSITIVE,python,43aaf12d-97cf-4c95-9482-fa054af7db13,https://play-lh.googleusercontent.com/a-/ACB-R5SlDtAh0p0CWnasQe5HIW8Yr0lq_FRFhltaMU_d,I think the app is the best app for python learner.,0.0,pythonx_1.1.7,"Hi, Thank you for your kind words, We’re grateful for your feedback. It’s our pleasure to provide the best possible service to our users, and we’re glad we were able to meet the expectation of yours . If you need any assistance, reach us at hello@codingx.app and we'll be very happy to assist you. Have a wonderful day! -HSG
",2022-07-06 02:26:37
1475,2022-07-24 19:52:10,,,5,,Not Mason,,POSITIVE,python,e4aeda53-cb32-4547-80ba-ae50324dfa5e,https://play-lh.googleusercontent.com/a-/ACB-R5T5K_KHGVjTl9jnvH8poAZsgP0EW4T48a6Fjke6yw,This is great for people open to learning python in all experiences and even makes you do some projects. For 10$ you can learn the fundimentals of python which helps alot for anyone looking for a job in software.,0.0,pythonx_1.1.7,"Hi, Thank you for your kind words, We’re grateful for your feedback. It’s our pleasure to provide the best possible service to our users, and we’re glad we were able to meet the expectation of yours . If you need any assistance, reach us at hello@codingx.app and we'll be very happy to assist you. Have a wonderful day! -HSG

",2022-07-25 15:14:04
1490,2022-07-22 18:10:18,,,1,,K Kozich,,NEGATIVE,python,f0782aaf-27b2-4925-a598-b27b88007aef,https://play-lh.googleusercontent.com/a-/ACB-R5RZY3E9y07MadJr2UKeH6HZrPoS0PnDL3H69vxcZw,"Very expensive app for what it is, as python offers free tutorials. Has several bugs and no way to progress past errors or rationale for additional trouble shooting. Stopped lesson 5 chapter 5, given a syntax error it says is written in the pre written code. Unable to refund subscription.",0.0,,"Hi Friend, Sincere apologies for the inconvenience caused. Please let us know where we failed to meet your expectations at hello@codingx.app so that we could improve ourselves for a better learning experience for our learners.-HSG
",2022-07-25 15:18:38
1512,2022-07-18 12:26:34,,,4,,Srimathan 191 631,,POSITIVE,python,12499747-fac2-4ff4-a9c8-43d29d9205fa,https://play-lh.googleusercontent.com/a-/ACB-R5RJOmXbDpfQXG1EHu0o7eRLfbN5Yay2MlhWCFCN,"Comparing to other apps, which employs the complicated concepts at the first and moving the sessions with boring concepts . PYTHON X is really cool to learn python in an way of fun. It had a good user interface , tracking records , and having an high accuracy on what the newly beginer want while learning the coding concepts of python. Happy coding.......",1.0,pythonx_1.1.7,"Dear Friend, Thank you! We are pleased that you have enjoyed learning with us. We sincerely appreciate your insight because it helps us improve ourselves. If you need any assistance, please feel free to get in touch with us at hello@codingx.app so we can help you better. -HSG
",2022-07-18 15:14:05
1514,2022-07-18 07:33:45,,,5,,Prisila Mohsin,,POSITIVE,python,490ff7c6-74d0-4205-acbe-908c27d601a4,https://play-lh.googleusercontent.com/a-/ACB-R5QfmhbiSMJnlq2uxJb5cK5lChsyr9J9MXltPe1JBw,I am doing great with this app. Learning new things about python.,0.0,pythonx_1.1.7,"Dear Friend, Thank you so much! This made our motivation to provide the best quality content to our learners stronger. Do recommend us to your friends too! :) If you need any assistance, please reach us at hello@codingx.app and we'll be happy to assist you!-HSG

",2022-07-18 15:11:16
1523,2022-07-16 08:11:25,,,5,,sairamshankar sreenivasan,,POSITIVE,python,59649fa3-d587-4f75-ac06-65d374fd993e,https://play-lh.googleusercontent.com/a-/ACB-R5RYIgXmQWpredAvz7f1zHj2rm3a_OGFQxb5LQGEag,Very interactive and interesting app. I suggest this to all learners of python. You will be benefited a lot by learning using this app.,0.0,pythonx_1.1.7,"Dear Friend, Thank you very much for the review and your feedback is of great value for us. We are glad that you are happy with our application. Keep loving and supporting us. We will provide you with the best quality content in the future too :) -HSG
",2022-07-16 13:36:55
1526,2022-07-16 03:19:06,,,4,,faruk adra,,POSITIVE,python,8ce6feed-5ea1-412c-82ee-05b056600f9a,https://play-lh.googleusercontent.com/a/AGNmyxak0DJg2hAXRmTJK-xKHidt7aO8iOBc-QAzDEIsTQ=mo,Good to learn python with,0.0,pythonx_1.1.7,"Hi Friend, Thank you very much for the review and your feedback is of great value for us. We are glad that you are happy with us. Keep loving and supporting us. It would be a great encouragement and a joyous moment for us if you could rate us higher :) We will provide you with awesome quality content in the future too :) -HSG
",2022-07-16 13:37:56
1540,2022-07-13 13:09:38,,,5,,Yusuf Chahine,,POSITIVE,python,5f901b30-8fe2-4347-913e-175abedee921,https://play-lh.googleusercontent.com/a/AGNmyxbKOa44a6ZhCVDZBc5bzljjOQFWGuhfl-_ZROCJ=mo,This app is a really nice app I want to learn coding and programming more after I have learned so much python programming skills and I have a big experience,0.0,pythonx_1.1.7,"Hi , Thank you! It's great to hear that you had a positive experience . Our team will be happy to hear that their hard work has paid off! If there’s anything we can do to serve you further, let us know at hello@codingx.app and we would be very happy to assist you -HSG
",2022-07-16 13:41:22
1544,2022-07-13 12:08:35,,,1,,עידו קדוש,,NEGATIVE,python,35f9f8e8-fe66-4309-8c8a-5838019a6c48,https://play-lh.googleusercontent.com/a-/ACB-R5ToO8CXKwGSFNPKrZnHByPzJyLvHN282TqLGYQnkw,"I wanna learn to code, but instead I learn who created it and when. Each course has an annoying ""introduction"" which explains nothing and CANNOT be skipped until you finish it, so if you come here already knowing a bit of python, and want to jump in, you will have to run through so many introductions and spend many minutes just trying to access content.",0.0,,"Dear Friend, Thanks for taking the time to share your thoughts with us!. We will look into the possibility of working on your suggestions in our future developments to provide a much better learning experience. If you need any assistance, feel free to contact us at hello@codingx.app! :) -HSG
",2022-07-13 12:18:41
1558,2022-07-11 11:48:36,,,5,,monday adah,,POSITIVE,python,d636e265-3dfb-4904-8203-bee0d3d5382d,https://play-lh.googleusercontent.com/a/AGNmyxYoU3fxa4mQPwGjOpkZmdqpmdqw5JPuhDuMxyUi=mo,"I think if we have other programming languages being simplified like this, it would have been lot better. To this python learning app, it is lovely and highly informative and indeed curated thanks 👍",0.0,pythonx_1.1.7,"Hi Friend, We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at hello@codingx.app so that we can help you better. Happy Learning! -HSG
",2022-07-11 14:03:31
1564,2022-07-10 12:16:55,,,5,,Gagan Gaming,,POSITIVE,python,52fe6e20-a078-4eab-b32b-e9825fc98b12,https://play-lh.googleusercontent.com/a-/ACB-R5Svby_9oMO8dITzIbYt9uM0pISmcLfBqYwK0DhSyaU,Great leaning app for python 👍,0.0,pythonx_1.1.7,"Hi Friend, We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at hello@codingx.app so that we can help you better. Happy Learning! -HSG
",2022-07-11 14:04:27
1572,2022-07-08 17:16:11,,,5,,Aditya Kumar,,POSITIVE,python,e5f285d7-8975-4af1-9c2e-a6de5fc3d796,https://play-lh.googleusercontent.com/a/AGNmyxaBDD29ePbJUF2wPTUJ0Raiux3naFS1TWMz1uKi=mo,Its best app for learning python,0.0,pythonx_1.1.7,"Hi , Thank you! It's great to hear that you had a positive experience . Our team will be happy to hear that their hard work has paid off! If there’s anything we can do to serve you further, let us know at hello@codingx.app and we would be very happy to assist you -HSG
",2022-07-09 13:41:02
1582,2022-07-07 11:00:22,,,5,,LazarGray,,POSITIVE,python,a8e61347-bf12-40fc-b50b-5be956c5a245,https://play-lh.googleusercontent.com/a-/ACB-R5SnkbbMz2eLPOwYUerXNPdQ6L400MJK7yFfJyBJ9A,Good for relearning python,0.0,pythonx_1.1.7,"Hi , Thank you! It's great to hear that you had a positive experience . Our team will be happy to hear that their hard work has paid off! If there’s anything we can do to serve you further, let us know at hello@codingx.app and we would be very happy to assist you -HSG
",2022-07-09 13:42:21
1590,2022-07-06 07:02:01,,,5,,jaidane hechmi,,POSITIVE,python,607de831-5d26-466b-99ed-2ba7be95b6a8,https://play-lh.googleusercontent.com/a/AGNmyxZw07D1ofeVyCJx95HD3d6_gewEGpfMsE90eh07=mo,If I use it I can learn python easily,0.0,pythonx_1.1.7,"Hi , Thank you! It's great to hear that you had a positive experience . Our team will be happy to hear that their hard work has paid off! If there’s anything we can do to serve you further, let us know at hello@codingx.app and we would be very happy to assist you -HSG
",2022-07-09 13:42:59
1599,2022-07-05 09:04:23,,,5,,Haroon Khan,,POSITIVE,python,63341c7e-abc4-406e-a7bb-665f5824e74f,https://play-lh.googleusercontent.com/a/AGNmyxZenFao-uIXQHMRzwGq-Xb5JZdWHmXn3bfGOm-U=mo,This app is really great. I am learning python language very easily through this app,0.0,pythonx_1.1.7,"Dear User, thank you very much for sharing your valuable & useful feedback. If you have other feedback or suggestions, please write to us at hello@codingx.app. We would love to hear from you!",2022-07-05 12:08:20
1614,2022-07-02 19:54:37,,,5,,Hey TOmas,,POSITIVE,python,4d160f54-0933-4033-bd69-a8f9d2e374c5,https://play-lh.googleusercontent.com/a/AGNmyxYa2Hg7h12-EHrS_9MtOO4tVQk_xqgLr0CUOd6P=mo,Great Im learning python now,0.0,pythonx_1.1.7,"Hi, Thank you for your kind words, We’re grateful for your feedback. It’s our pleasure to provide the best possible service to our users, and we’re glad we were able to meet the expectation of yours . If you need any assistance, reach us at hello@codingx.app and we'll be very happy to assist you. Have a wonderful day! -HSG
",2022-07-06 02:28:04
1621,2022-06-30 13:42:55,,,5,,Adaobi Ezeokeke,,POSITIVE,python,b4cae9af-9338-420f-a238-d4d26ad6c1ef,https://play-lh.googleusercontent.com/a-/ACB-R5TL1dCQ5VQKqle1vVJnDAnc2dfL29elA2GqrNI1HA,"This app makes python easy to learn, I love using it on the go. Worth downloading.¹",0.0,pythonx_1.1.7,"Hi, Thank you for your kind words, We’re grateful for your feedback. It’s our pleasure to provide the best possible service to our users, and we’re glad we were able to meet the expectation of yours . If you need any assistance, reach us at hello@codingx.app and we'll be very happy to assist you. Have a wonderful day! -HSG
",2022-07-06 02:30:19
1625,2022-06-28 10:33:45,,,4,,Hardev Chavda,,NEGATIVE,python,a94ff10d-78e8-48f7-8eb7-2da1589e5c88,https://play-lh.googleusercontent.com/a-/ACB-R5QyUak9uZnlZ2imz3Z3lhYwIbCPp4cFrEzy-VS2eQ,"The app is very easy to use, and can teach python to anybody from non computer background. But, I am facing a minor issue of grey blank screen whenever I visit previous chapters. I don't know how to get rid of it. Thanks for the support and resolution",0.0,pythonx_1.1.7,"Dear Friend, Thank you very much for the review and your feedback is of great value for us. We are glad that you are happy with our application. Keep loving and supporting us. We will provide you with the best quality content in the future too :) -HSG
",2022-07-06 02:39:05
