Unnamed: 0,date,developerResponse,content,rating,isEdited,userName,title,sentiment,matched_python,reviewId,userImage,review,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt
5164,2021-05-04 09:43:51,,,5,,Nushrat Zahan,,POSITIVE,python,66c462e9-5e6f-4339-8512-e272154d2eb0,https://play-lh.googleusercontent.com/a-/ACB-R5TultGFr-gUely0x95w47VzFh_qjDZ_qpaBclahZQ,"i am having a great time with this app... A best way to learn python programming ... more like, without notching, we will learn a language.. Great app...",0.0,1.4.49,,
5168,2021-05-03 10:49:15,,,5,,rupli Kusalkar,,NEGATIVE,python,42f9f03e-5f7d-4006-9a1c-2b5f2af07bef,https://play-lh.googleusercontent.com/a/AGNmyxbaEP67G7E1SIA60gGhRC2cgHOXY38zfiAFmjOD=mo,"Good app but asks for pro for half content this is realy bad and I am from India and if ur aslo then just bring more Langs like django ,node js , And may be robotics with python and c what else Arduino plz bring atleast Arduino or raspberry Pi both with java,c,and python this is request plz try and I am respecting u cause I am 13 male ans plz don't ask for pro in Arduino and raspberry Pi or will kill myself..😁🙏😁🙏😁😁😁😁",0.0,,,
5177,2021-05-02 20:12:50,,,5,,Muhammad Mahin,,POSITIVE,python,ba475bbc-e194-4af7-a663-1844f4894c09,https://play-lh.googleusercontent.com/a/AGNmyxalV2zjaqSH5SXMEiTPePKs3QpN4-5OX4hPu_oR=mo,"Awesome app! To learn python, its awesome! Besides, the writter has some books too. Love you Jhanankar Mahbub bro❤️.",0.0,1.4.49,,
5192,2021-05-01 10:50:09,,,5,,it's A.N.K,,POSITIVE,python,3077b411-c28a-4571-82d8-034e1e56a793,https://play-lh.googleusercontent.com/a-/ACB-R5TjFF7DBjIZ4v0ikoy5Z_1iDW7OnS5OspJeqCNLMzo,Loved this app. It made python learning fun and interesting.,0.0,1.4.28,"Thanks a lot, An Photography INdia! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-06 13:17:10
5228,2021-04-28 06:17:16,,,5,,Kakelli John Bright,,POSITIVE,python,60248562-81a6-4a10-9f08-a365263bd10e,https://play-lh.googleusercontent.com/a/AGNmyxYhRugptwqAVVjxLoti5zb-zslYXfPXxPrFZ9mjHQ=mo,"This app is super for python learning beginners. We can learn Python in easy, simple and in fun way. Very nice app.",1.0,1.4.49,,
5263,2021-04-24 12:05:07,,,5,,Mithun Rajan,,POSITIVE,python,e2d93361-ddcd-4c69-b527-68762adf907c,https://play-lh.googleusercontent.com/a-/ACB-R5Q7AOOM4CYIe_93Cysdz2QgM4suhYKAQH0SzTfcPg,I love this app it start from the biginning that i have no idea about python i got the basic idea from today i just installed and i recomment for every one,0.0,1.4.49,,
5301,2021-04-21 07:17:00,,,5,,FUN LEARNING,,POSITIVE,python,03f6280f-8823-4e6e-88c4-271345cc6239,https://play-lh.googleusercontent.com/a-/ACB-R5Tm79VRqSvFKyvZrwGr7NxmGrem0U_kHC4rmj06Jw,World's best python Learning app.I learn many much from this app and I also use it as a python offline compiler best app ever.,0.0,,,
5321,2021-04-19 23:27:34,,,5,,Vishal,,NEGATIVE,python,407003d9-83ff-4a38-9192-8f18e596adf1,https://play-lh.googleusercontent.com/a-/ACB-R5SlF3_4zq33pU5MicudT45kM_AbgFcxfFDIb9ut,Kindergarden student can also learn python in this app,0.0,1.4.49,,
5378,2021-04-14 10:26:35,,,5,,Himanshu Kumar,,POSITIVE,python,7766046f-a402-43e2-b20a-0bbdca180b62,https://play-lh.googleusercontent.com/a/AGNmyxb6AIwiSrVqsFlaB8Bfs9RmrvLS-15yRMM_AEbr=mo,"Enjoy the python programming like you are playing a game, learning while playing !",0.0,,,
5394,2021-04-12 11:48:53,,,5,,DG gamers,,POSITIVE,python,056c5801-8068-4171-8d38-319ab510ba39,https://play-lh.googleusercontent.com/a-/ACB-R5R4EXYHkWzDu-Sj69yUhXjAIRsk9m4zXnY6BmhC,It's a good app.To learn python as a baginer it is a great app,0.0,1.4.48,,
5414,2021-04-10 03:50:39,,,5,,DEEN WAY,,POSITIVE,python,fcf6653f-93e5-4a0f-bd6a-ed78bc42fbd7,https://play-lh.googleusercontent.com/a-/ACB-R5Qidc_xDNF_o6x8KP08SE0ThwPhTUiSTwqlRT184QQ,This is amazing useful I would really recommend to those who want to learn python in fun and easy interaction really so useful and just go for it,0.0,1.4.48,,
5417,2021-04-10 01:46:40,,,5,,Fatema Main,,POSITIVE,python,9a1eee59-6bc6-4891-83a8-700665d30953,https://play-lh.googleusercontent.com/a/AGNmyxYCPVQs_Ed86ZGxMXp0rvRqZUgbufrvhUcHnRVq=mo,Great app for learning python 👍,0.0,1.4.48,,
5461,2021-04-04 04:51:31,,,4,,jasbir singh,,NEGATIVE,python,a2e13386-0518-4c4b-86a0-8f2b575024d4,https://play-lh.googleusercontent.com/a/AGNmyxYiOWjWf0RrJ80e3aewoBp7XeakfxfI5cluE4Gv=mo,The app is so good i have learnt python and made a login interface. I have noticed that there r many mistakes in the app. I write correct word in the quiz but it changes and say wrong att the end. Like-(in)changes into (index) You should fix them.,5.0,1.4.48,,
5466,2021-04-03 04:38:03,,,5,,bhalchandra desai,,POSITIVE,python,0e5a8c5f-fb06-49c2-b087-f5e891c81698,https://play-lh.googleusercontent.com/a/AGNmyxaJFXhxqO1vxJ03ZoIWzgnykmx9nIQWD19jWvcN=mo,Best platform to learn python and programming but some paid things differ this a lot on your learning in this application,0.0,,,
5481,2021-04-01 05:56:41,,,5,,Tania Jhuma,,POSITIVE,python,f9f9860b-8a5d-4507-8ccd-3a80c128be97,https://play-lh.googleusercontent.com/a/AGNmyxZh-L8hwL45P68OWA-m98sQFe2Yahh9FmIKPees=mo,This is a very good app for the beginners who want to learn python. The most interesting part is it's way of teaching. It can't be more fun and entertaining while learning. So highly recommended.,3.0,1.4.48,,
5530,2021-03-25 23:59:44,,,5,,Ashwani,,POSITIVE,python,3af2f083-4130-4830-a194-b2ee5a4a625c,https://play-lh.googleusercontent.com/a-/ACB-R5T86dX6Gktf0SWlWU9lYg8kSyPoFVIYP7LslaURyA,"Nice application for developer dreamer , I love this app, i want to become a python developer i think ,this can help me lot . Really you are working for c language 😍😍😍😍😍🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩 i can't tell you how much I am happy I love you tooooooo. PLEASE brings some tips to get job at google",0.0,1.4.35,"Thanks a ton, technical guy! 😊

We're really glad you liked our app.


Please keep exploring Programming Hero and keep supporting us…


This month, we brought a brand new web development video course. Now we're working on to bring Machine Learning and C Programming courses. So, please stay tuned…


Love from Team Programming Hero! ❤",2020-09-27 10:21:48
5531,2021-03-25 23:33:15,,,5,,Tarik Erpolat,,POSITIVE,python,ec419dd3-013f-47d2-96d8-a4345b5cad41,https://play-lh.googleusercontent.com/a-/ACB-R5TaO7sn15Dj9dsvXWA2J6gEreQ2cItY6WHu0VwPU0Y,Enjoying and very helpful. Thank you for this app and also for your tutorials on YouTube. Ive been watching many python tutorials but yours is the best and easiest to learn,1.0,1.4.48,,
5628,2021-03-14 10:13:58,,,5,,Sandhya Ram,,POSITIVE,python,7c6d717e-4497-44d9-ab3b-79511ee964ee,https://play-lh.googleusercontent.com/a-/ACB-R5SVL1udC7JX9KnEinnOEO6ilrWF-w8-XJ9uzgaf,Very nice app to learn python,0.0,1.4.46,,
5629,2021-03-14 09:42:24,,,5,,Zahin Ahamed,,POSITIVE,python,164f844c-764b-4084-84e9-6810859610a1,https://play-lh.googleusercontent.com/a-/ACB-R5RSP5CktTkb4wW7BfKES4wPPE6zdOsVzTTrLJNF,I really enjoy this app. Thanks for build this types of a apps. I learn basic of python and it's make me more faster in python programming.,0.0,1.4.46,,
5649,2021-03-11 21:06:19,,,5,,Nur damia Iskandar,,POSITIVE,python,03b09235-9a56-4f29-b41c-bc0903704fa5,https://play-lh.googleusercontent.com/a-/ACB-R5T-ntgxX_gy4N9HUGCiyKTjp1Sk5jOeCTw72UO5,tios game is the best game ever i am 9 years old and i thouth that scratch was the only progaming language but as soon as I downloaded this app i am learning python. THIS IS THE BEST APP EVER. I LIKE SOOOOO MUCH,1.0,1.4.46,,
5659,2021-03-11 07:02:18,,,5,,tAhmina'r PaaK Ghor,,POSITIVE,python,3ecc8b1f-1441-474a-8b0b-07e5fd092560,https://play-lh.googleusercontent.com/a-/ACB-R5QcSI3Pk7NUbi9upKloTHXvjdv4mAKKcfTP9mvq,Good app for python,0.0,1.4.46,,
5667,2021-03-10 04:25:28,,,5,,Bharath raj,,POSITIVE,python,99566fee-6421-4573-b323-d1f0acbbbd8a,https://play-lh.googleusercontent.com/a-/ACB-R5Qu7f6OSbyvXoswRnUxEtMzepUM4txbCIcoQtJIw3U,Cool to learn python,0.0,1.4.46,,
5793,2021-02-26 03:02:00,,,5,,Baishik Poddar,,POSITIVE,python,1a431f60-a418-4b53-915c-867a93dc5a30,https://play-lh.googleusercontent.com/a/AGNmyxZwKKJ4c0eNkrbdJbMrCFTVD0ANV-Mnl0adWlga=mo,Very good app for starters in python 3 programming language.,1.0,1.4.46,,
5841,2021-02-21 22:48:49,,,5,,Bhawna Mishra,,POSITIVE,python,0a1293de-15e3-4d7f-809b-99878cced47d,https://play-lh.googleusercontent.com/a/AGNmyxY0yhgQHAeyzr_5qxKp9_kvB5YLG6q8Hk40LGOr=mo,One of my child's favorite learning app of python.He can easily learn python and understand the concept of it. I make sure to keep eye on it and I always found he is learning code with this app and I feel that my child can be a programmer and can make career in programming.,0.0,,,
5843,2021-02-21 20:02:02,,,5,,Vikash Kumar,,POSITIVE,python,6d569aad-467c-4bef-8901-762641699d20,https://play-lh.googleusercontent.com/a-/ACB-R5RlfUS0flIX9yGzim7FOyyzCru45f1FI9ErU-NJ,Is in this app Can I learn python Please reply me. Ok Thanks To all members of programming hero team.,0.0,1.4.46,"Thanks a ton, Vikash! 😊
Glad you loved our app.

Please keep exploring Programming Hero and keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤",2021-01-14 01:53:02
5847,2021-02-21 10:59:59,,,5,,Arjun G Lal,,POSITIVE,python,1e7a152f-53b9-4828-b346-74e8ce98d827,https://play-lh.googleusercontent.com/a-/ACB-R5QWOe0tvHhGLnQn_QOOgbj6kcDB5hIuI38OiAUtEvs,I love this app but one amazing lucck happened Ive already learned python 3 basics and this is very very easy I literally freaked out Anyways best app ever <3,1.0,1.4.46,,
5944,2021-02-13 23:26:32,,,5,,al safin,,NEGATIVE,python,8752cc62-01e1-4293-bb66-bbb2fc5f2234,https://play-lh.googleusercontent.com/a/AGNmyxYLfLnMixNZ4W_kp7VCiwIZXq2cfABCNhBKp7MZ=mo,is python in Bangla is a premium feature?,0.0,,"Dear User, We are always working to add more sources in the updates. At present the Python course is in Bangla for free. :)",2021-02-14 07:31:18
5948,2021-02-13 13:38:27,,,5,,Linda Johnson,,POSITIVE,python,7f1698d8-2760-413c-ba30-da2fde36bfd6,https://play-lh.googleusercontent.com/a-/ACB-R5QgkaIeUtrF5gZ5fR6bFtHVXazodJLWvnAjxcjAqA,This is a great app for learning python. I recommend it. Thanks to Grandma 😊,0.0,1.4.46,,
5950,2021-02-13 10:21:22,,,5,,Raosaheb waghmare,,POSITIVE,python,b91a29c4-a2b7-4d25-913d-68fcc2237c5e,https://play-lh.googleusercontent.com/a-/ACB-R5SWoL2jKjLkc2HADlS3fUU4pkPw4h4a_bF1DYrJ,Cant beleive this app is really good for basic python !,0.0,1.4.45,,
5960,2021-02-12 10:03:27,,,5,,Kamaluddin Babar,,POSITIVE,python,2fb986b4-59b6-42fb-b5b9-81f1e3c017ba,https://play-lh.googleusercontent.com/a-/ACB-R5S7dirposoL2rkXFUnr5mdJT4bzHajR5CglbjIF,Awesome app to learn python like playing game.,0.0,1.4.46,,
6038,2021-02-08 01:52:38,,,5,,poonam Yadav,,POSITIVE,python,58ed7d2f-efc4-4118-ba1b-353dcab9047d,https://play-lh.googleusercontent.com/a-/ACB-R5RwpDC7tqI1k-opVGYWjq7HQdBypnEobbPV_6AL,Great app like to learn from python from this app . It clear basics and it help to write code. Much appreciated😊.,1.0,1.4.45,,
6053,2021-02-07 00:15:19,,,5,,Sasmita Jena,,POSITIVE,python,a1437b9b-5903-4730-84c9-66de5700dfad,https://play-lh.googleusercontent.com/a/AGNmyxZ47grZBYV477ExXonNTufsOsx9G6wN1l55mytX=mo,"Sir this is the app to learn c, c++,Java, python, android apps development, Html & CSS and many more. Sir I am very happy with the app because I am a poor student . So I can not buy the Pro version of this app . After all i am very very happy with the app. Thankyou so much sir Love you from india🇮🇳🇮🇳🇮🇳",8.0,1.4.45,"Thanks a billion, Sasmita! 😊
Glad you loved our app.

Please keep exploring Programming Hero and keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤",2021-02-07 04:59:12
6116,2021-02-01 22:24:32,,,5,,Sekhar vinukonda,,POSITIVE,python,d70ebc24-bfaa-4543-9539-a4523c3b60c2,https://play-lh.googleusercontent.com/a-/ACB-R5RYEslqK5Gb9JuOGGzvjVebXxATLTTiXKXndoJyfe0,"Very good,excellent and understanding app for python programming language.",1.0,1.4.43,"Thanks a billion, Sekhar vinukon! 😊
Glad you loved our app.

Please keep exploring Programming Hero and keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤️",2021-02-03 00:12:31
6131,2021-01-31 11:57:18,,,5,,Arif Shahin,,POSITIVE,python,3325133a-bd83-42b9-ab73-0569a38be23b,https://play-lh.googleusercontent.com/a-/ACB-R5RJ_DHvKGi8rl-klUXzcJQixBcG4SiKnWjzkYmk2A,So far interesting to learn and it's a combination of theories and practices that's what I want to clear myself on different concepts of python.,1.0,1.4.43,"Thanks a billion, Arif Hossain S! 😊
Glad you loved our app.

Please keep exploring Programming Hero and keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤️",2021-02-03 00:16:24
6183,2021-01-28 00:05:28,,,5,,shankar y,,POSITIVE,python,c85e5a8f-5202-40b6-b482-4c2a70a1d0cd,https://play-lh.googleusercontent.com/a-/ACB-R5Sl5oSC-tfKCd9DAjwJ9pIhP1nWDc7HOSuBx1TLZA,"It is the fun way of learning codes. it is based on python, java, c, c++ .this apps makes me learn well instead of taking paid cources . It is free app install it now .but premium is one problem",2.0,1.4.43,"Hey there, shankar y!

Actually, we've to pay our team members and also for the servers. And, we tried a lot to reduce the price, however we couldn't.

And, right now, 75% of our app contents are available for free, and that is enough for you to learn and get hired as a junior developer.

Hope you understand.
Thank you!

Stay safe, and happy code😊",2021-02-03 00:37:33
6187,2021-01-27 14:49:22,,,1,,Krishna Prasad,,NEGATIVE,python,fea6ff08-fd84-4433-b8a6-6fa9365c0312,https://play-lh.googleusercontent.com/a-/ACB-R5QC4gtk30YxmbmzH2QuIfksIKMtdTXY8lkdhVFC_A,"I paid for entire one year to learn python, but still says you need to buy, I want my money back, or do something to fix the issue then I will change my review",4.0,1.4.43,"Hi, We are extremely sorry for this inconvenience. Please contact at support@programming-hero.com. Hope your issue will be resolved soon.",2021-01-28 07:24:47
6296,2021-01-19 08:13:20,,,5,,Gokul,,POSITIVE,python,7507fd4c-69f5-47b4-ad88-93f922e98167,https://play-lh.googleusercontent.com/a/AGNmyxYYUxCp4lWHuNoCHVyygaEzDwPPMfj5ZPZPw8Ga=mo,This app helps a lot in learning python It is good for biginners,0.0,1.4.43,"Thanks a billion, Gokul! 😊
Glad you loved our app.

Please keep exploring Programming Hero and keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤️",2021-01-19 04:06:38
6313,2021-01-18 02:29:02,,,5,,Sh,,POSITIVE,python,1b47165c-56a9-4333-ba2d-9a234d810a82,https://play-lh.googleusercontent.com/a/AGNmyxbJo582J2B6v5_5Z9XxYBpF4t4DzKcu2o_x9cnF=mo,loving it. an awesome app to learn python!,0.0,1.4.43,,
6382,2021-01-14 09:02:44,,,5,,Movies World,,POSITIVE,python,e4a6fc37-69e4-400b-b8c5-a0e453434d4b,https://play-lh.googleusercontent.com/a-/ACB-R5SMGw0BRDHy5kAiGZGbdRyLHKw5K_E-IGP55HPn,It's a Mind blowing app.you can learn and practice python in this app.It's easy to learn python.,0.0,,,
6395,2021-01-13 20:05:15,,,5,,Uthman Ameen,,POSITIVE,python,43c6964e-9ee5-49df-8df2-c0748d75b6fc,https://play-lh.googleusercontent.com/a-/ACB-R5RV-K5pdzHBf5eKycrF1nSQUmH_Mv0eDudIwK_a1w,"This is a very fantastic app, it's really helpful for kids to learn and write python3, very brilliant idea for created this app🥰👍.",0.0,1.4.35,,
6428,2021-01-11 18:27:02,,,5,,Md Rabiul Islam,,POSITIVE,python,162261f1-6c8a-49e9-9e6e-ebf64bc60cf8,https://play-lh.googleusercontent.com/a/AGNmyxbKRadmMV1a144xq1VTQ_qbNJwPe1HP9KbFtAFE=mo,Great app for python 😍,0.0,1.4.43,"Thanks a ton, Rabiul! 😊
Glad you loved our app.

Please keep exploring Programming Hero and keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤",2021-01-12 01:02:34
6452,2021-01-10 05:22:02,,,5,,Tojo Jose,,POSITIVE,python,e57f5dbc-fe93-4cdd-984a-6248b160301c,https://play-lh.googleusercontent.com/a-/ACB-R5T1lA6-8BGNAy8unuVJHarIZFOI_xGsXAKwwNugkw,Everyone can write code even offline. With this everyone can learn python too..,0.0,1.4.43,"Thanks a ton, Tojo! 😊
Glad you loved our app.

Please keep exploring Programming Hero and keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤",2021-01-12 04:24:53
6476,2021-01-08 19:16:10,,,4,,Chidozie Nnabuife,,POSITIVE,python,cd46f84f-f150-4623-bce6-2ead304475c6,https://play-lh.googleusercontent.com/a-/ACB-R5RTYJAqNzjL_aR3GIWX97oIagCJNpkOGVNak8nqlA,"Three lovely things about this app. 1. It has a nice user interface 2. It's Python IDE is the best so far on Android. 3. The lessons are so comprehensive 4. The code coaches and challenges are also outstanding. My suggestion. Please work more on the python IDE. Add a float button for ""undo"" instead of having it stay inside settings. Also add an auto save feature in the IDE too.",6.0,,"Thanks a billion for your suggestion, Chidozie! 😊
Glad you loved our app.

Please keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤",2021-01-12 04:58:27
6508,2021-01-07 03:09:21,,,5,,Joseph M. Afonne,,POSITIVE,python,cd5b32cf-2328-4bc5-9159-599688f555e0,https://play-lh.googleusercontent.com/a-/ACB-R5TeXkucH2JoZE-BoTrsP9O5NwJIqWDXBkuJEauiHQ,"Oh wow. Best python app ever. Please download, you will be happy you did.",0.0,1.4.35,,
6518,2021-01-06 09:02:36,,,5,,Soumo Majumder,,POSITIVE,python,d0462e50-6158-4181-94f3-1aaa31ab26b7,https://play-lh.googleusercontent.com/a-/ACB-R5QYlXU0ii42ZF5UNdleS_ENqP8XcJYnTDdBbJZscg,"Best application for learning python all concept are clear and we can learn like we are playing , awesome app . Thank you for developing this app",10.0,1.4.43,,
6522,2021-01-06 00:02:52,,,5,,IT'S FOR YOU,,POSITIVE,python,e84e2f1f-2fac-4cc3-9d0d-0ba4aff4fe33,https://play-lh.googleusercontent.com/a-/ACB-R5QxiUf78CYHYLssrwDzU6TIL5mKW-DL9mme0i2HeA,Nice app for learning python,0.0,1.4.43,,
6545,2021-01-05 03:52:37,,,5,,Sanju,,POSITIVE,python,3cfd8ac6-6752-423c-91dc-4c682ca70483,https://play-lh.googleusercontent.com/a-/ACB-R5RzX9luj9Vjz41fn6UzCmaLEdgPHPTf8_N6QO5R,Amazing app for learning python!!!!,0.0,1.4.43,,
6558,2021-01-04 07:15:43,,,5,,Tawhid Hasan,,POSITIVE,python,ee87e01f-f6d0-4ee4-b345-462f7c7ec415,https://play-lh.googleusercontent.com/a-/ACB-R5QM3SCD4XxMCECWEnJ-zNGnGenf_s9B3uaj5Z7a_g,Excellent app to learn python on Android smartphone,0.0,,,
6600,2021-01-01 20:59:35,,,5,,RAGNAROK,,POSITIVE,python,6553f9f1-3ed8-4083-b74e-9317c2fbd71b,https://play-lh.googleusercontent.com/a-/ACB-R5T1L0rZi_1sAICqpNo_nAvGXzSioGqyIBIpI2hv,I saw a video on YouTube about creating an email robot with python that's why I downloaded the app.......but wow everything is so awesome!!!,0.0,1.4.40,,
6609,2021-01-01 07:16:14,,,5,,Kumari Nidhi Verma,,POSITIVE,python,c4426e8b-46ea-44e0-be79-6b32d74a41ea,https://play-lh.googleusercontent.com/a-/ACB-R5QjFvPitaYZMGQsgadv9WUzsg66ujKXvtBX46sl,Awesome app for learning python on Android and Pc.,0.0,1.4.40,,
6612,2021-01-01 02:17:37,,,4,,Leo Paul,,POSITIVE,python,2d3689ca-856b-423e-8cfb-ae9424e424e0,https://play-lh.googleusercontent.com/a/AGNmyxag3UONpmYrs4GcT3WYAoKF9zvDf6AOPEXnYghy=mo,Very easy way to learn python I really like this app. Thanks to the develepor.,0.0,1.4.40,,
6654,2020-12-30 00:55:41,,,5,,mahmuda talukder,,POSITIVE,python,0d35eb5b-36f2-4804-95cd-a3a09f53cc50,https://play-lh.googleusercontent.com/a/AGNmyxYB-47G3OuNE2z6KM8jORkC7CWTaM8OwUOT3Tt-=mo,"Programming hero is the finest app for learning program that I have ever seen.Before it I have used ""Grasshopper"" for java learning of google.But programming hero is more better than grasshopper. A new learner can easily learn python and developing games by it",0.0,,,
6664,2020-12-29 09:04:48,,,5,,Himas Hasan,,POSITIVE,python,1af78bbb-9a15-4821-85da-d509c5d31727,https://play-lh.googleusercontent.com/a/AGNmyxbGZcYWkIeoExqYSHPQdweJrMNqDQIQIt__nulF=mo,Wonderful app to learn and practice python but there is a small issue if you are not locking those things like burger game or pizza game it will be better,0.0,1.4.40,,
6670,2020-12-28 23:56:31,,,5,,S 06 Abrar,,POSITIVE,python,7ff3fc59-a03f-435b-8ace-3f0bd55b1799,https://play-lh.googleusercontent.com/a-/ACB-R5QbyMC3AvwK9aP79MEjHYm-psESeOGySjG3wcRg_A,This app is awesome .I knew all the basics of python before downloading this app but in the way this app taught python for beginners is fantastic.,0.0,1.4.40,,
6678,2020-12-28 11:50:01,,,5,,Aman Vicky,,POSITIVE,python,2519c7e5-0c25-4332-a6df-9396b3aa1fc6,https://play-lh.googleusercontent.com/a-/ACB-R5RS7LexQnkhaBpFrqs4rrXaPOEseHVYNXolSJ1jiA,"Honestly,i love this app This made python programming so easy to understand. Open heartedly i recommed to use this app for easy and fast learning.",0.0,1.4.40,,
6690,2020-12-28 06:19:52,,,5,,10 Althaf,,POSITIVE,python,76b1a9fb-825c-4984-9ff7-f1f8032bcf26,https://play-lh.googleusercontent.com/a-/ACB-R5Qo4vaN1DbZtVZRWlbGocV_1BwEpVk4D9zFsfyoNS8,😍Love this app at the first try.i Highly recommend this app for learning python in a very good and funny way .. The wrong answer options are so funny😂. Thanks for this application GUYS!! ❤️,0.0,1.4.40,,
6733,2020-12-25 07:35:02,,,5,,Morsalin Rifat,,POSITIVE,python,e3566bd0-d5e7-44d9-9169-1f931e0c0917,https://play-lh.googleusercontent.com/a-/ACB-R5R0ZeR90cMwQ1pxGnROkFrVnOrJkwFgUFeNjwKm1g,Good app.Thanks for it.This app is my basic python teacher.,0.0,1.4.40,"Thanks a bunch, Morsalin Rifat! 😊

We're really glad you liked our app.

Also we're really sorry for the inconvenience! 😥

Kindly tell us a bit more about the exact issue via support@programming-hero.com and we'll be more than happy to assist you.

Love from Team Programming Hero! ❤",2020-10-18 02:21:27
6831,2020-12-20 03:45:55,,,5,,Venkatesh Reddy,,POSITIVE,python,12f2de90-2999-4668-bbe0-cc9b2b7a8cda,https://play-lh.googleusercontent.com/a-/ACB-R5ROXGzeNWdsoW6LzM56d0nKC_J_3zVSW2ViIZafpw,Very good app python learners,0.0,1.4.40,"Thanks a ton, Venkatesh! 😊
Glad you loved our app.

Please keep exploring Programming Hero and keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤",2021-01-12 01:01:46
6832,2020-12-20 02:10:46,,,5,,PABALLO TSWEGA,,POSITIVE,python,b7a686b1-d3d8-41a0-a66b-fe270f9df23b,https://play-lh.googleusercontent.com/a/AGNmyxaDgtx2TPWvnv_m9P7M6TiG-IB0vt1yUt9ziNTy=mo,"This app is one of the best apps , it is good for someone who is a beginner and want to learn python , you have fun while you are learning how to programme in python3",0.0,1.4.40,"Thanks a ton, PABALLO! 😊
Glad you loved our app.

Please keep exploring Programming Hero and keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤",2020-12-20 02:15:49
6853,2020-12-19 00:53:58,,,5,,Lyricly,,POSITIVE,python,4d3f746d-b6e2-4aba-aec7-a8922d71ac49,https://play-lh.googleusercontent.com/a-/ACB-R5RGFh-dS8w768K5CPw32G02RCbRUkkQXAcd5ZXs4w,The best app for learning python.,0.0,1.4.40,"Thanks a ton, Alpha! 😊
Glad you loved our app.

Please keep exploring Programming Hero and keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤",2020-12-20 02:10:35
6889,2020-12-17 05:02:50,,,5,,suspended pubg,,POSITIVE,python,bb918779-8fa2-4cfe-9e95-989cf8b57d42,https://play-lh.googleusercontent.com/a/AGNmyxbCiLnVXAhTnPvnuEONzlQNJT3aVMbOKu1tpMM-=mo,Very easy to learn python,0.0,,"Thanks a ton, suspended pubg! 😊
Glad you loved our app.

Please keep exploring Programming Hero and keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤",2020-12-20 02:01:48
6923,2020-12-15 04:50:39,,,5,,Dr Lino A Tharakan (Lino),,POSITIVE,python,3b66a866-bb5f-4b2a-97ac-7eece4b633f0,https://play-lh.googleusercontent.com/a-/ACB-R5QwaRXjXdCdDQeJMvqTZCz-4I7e-dy0vp95y4-kqw,Great python 3 app,0.0,1.4.40,"Thanks a ton, Dr. Lino A Tharakan! 😊
Glad you loved our app.

Please keep exploring Programming Hero and keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤",2020-12-20 01:45:28
