Unnamed: 0,reviewId,userName,userImage,content,rating,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,sentiment,matched_stem
2576,02628ac3-f032-482e-9583-475f35398fb2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"App is amazing, practicing during breaks are very helpful",5,0,1.13.0,2020-03-26 17:30:08,,,POSITIVE,break
2610,b5ae825e-d147-4160-8170-fb0ba5b08094,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Experience was good would've rated it 5 stars if I could keep the progress I have on the site on my phone,4,0,1.13.0,2020-03-20 11:03:59,,,POSITIVE,progress
2639,9f9fdd76-1a79-4b71-94c8-e772f60d9045,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"For learning code in small manageable amounts, great. Really like the reminder pop up too, to keep up your streak. Only downside is the crashes, only about 50% of the time I will succeed in getting past the homescreen which is a real shame for such a useful app.",4,11,1.13.0,2020-03-11 18:24:14,,,POSITIVE,streak
2676,159f677d-9d8e-4e91-aa1b-d8abc8886d2b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I think it need to do more on the beginner's point of view and be more friendly towards them,5,0,1.13.0,2020-03-01 14:17:06,,,NEGATIVE,point
2710,30e79876-7560-4302-972a-7db92cb1ff2d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great app, but wish it didn't mirror progress on the desktop site and that you could jump ahead into more advanced concepts",4,0,1.13.0,2020-02-18 22:25:24,,,POSITIVE,progress
2762,8eace637-a2cb-4ef0-9ca3-817fbebe24ff,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"As a basic review application it does its job well, like having virtual flash cards.",5,1,1.13.0,2020-02-04 17:55:17,,,POSITIVE,virtual
2797,6b8481a9-5d8f-4e95-9969-f7ad6ddc1c81,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I'm new to programming and have just started using code academy , this app is a great companion to the code academy learning experience , it's great to be able to practice anywhere at any time such as break times at work .",5,4,1.10.1,2020-01-11 16:47:14,,,POSITIVE,break
2815,16082770-437a-4d5c-bffc-8b312c98bb17,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Extremely disappointed It crashed immediately after installing.,1,0,,2019-12-25 11:57:12,,,NEGATIVE,point
2839,b7b8eb84-ae52-4649-ba5c-c515fca755c8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I do not understand the point, of this app. The quizzes are hard to find and are not organized in an orderly way. I get that you can't type code on an application, but unless you are a diehard codecademy user this is useless unless you are reviewing a lesson. Even then it's not easy to navigate lessons or even see the correct answers for the lessons we need.",2,32,1.8.1,2019-10-24 17:59:45,,,NEGATIVE,point
2895,304850c5-dd24-449f-9fd8-73bebee23e7c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Loving the website. However, the app isn't showing a streaks I have on the site. Does the streak only show for pro? Any help?",3,0,1.8,2019-09-01 23:28:49,,,NEGATIVE,streak
2913,ed1c6f2a-6962-4626-891d-40f028496bb0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"For everyone complaining that they can't log in because they signed up with social media, you need to reset your account password by using the ""I forgot my password"" button at the website login. I had to do this because I signed up with github. The app is great once you log in.",5,1,1.7,2019-08-16 21:17:33,,,NEGATIVE,social
2933,34ac1fe2-6baf-40ed-9a9b-5cce3582b6b5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"i can't sign in on the app, i linked my social media accounts on the website to enable seamless sign-in but i cant find it on the app and i cant do ""forget password""",1,8,1.7,2019-07-26 10:40:53,"Thanks for the feedback! Google and Facebook sign in are now available and should work.

Can you give version 1.8.1 a try in the Google Play store?",2019-09-07 22:39:51,NEGATIVE,social
2976,3aa9e505-be5b-4ac3-9a21-b8dc67c03c0b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Not a good app. Some exercises are wrong. If your answer is wrong, it doesn't clarify what your mistake is. Tried just one practice exercise on Python list data type and got disappointed.",1,6,1.6,2019-05-26 14:32:55,,,NEGATIVE,point
2987,9b281f35-1aa0-400a-8beb-a091c0241aae,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I don't understand why it just repeats one review and practice all the time and nothing progresses. I don't think this app is ready and tested, which is kinda sad because they educate people to be developers and they can't manage this? .. Makes me wonder",2,17,1.6,2019-05-02 11:46:50,,,NEGATIVE,progress
2989,c9c1ee33-d180-41c8-8e98-a6fe16dc99a8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"my progress in the website can't be seen on the app (saw a completely different lessons). Please fix this. Once fixed, I'll change my feedback. Thank you.",2,2,1.6,2019-05-01 17:31:08,,,NEGATIVE,progress
2995,15e1df93-64f1-4064-8a6e-5ec8e6435bad,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"After installing and logging in, i was disappointed to find that i couldn't continue from where i currently am on the web version",2,12,1.5,2019-04-21 03:33:47,,,NEGATIVE,point
3010,c4bce6ec-902f-4efa-ab61-ff260e95273b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I would give 5, but after last update ai still have two same packs over and over again in circles. Before I could do some progress because every day I got different pack.",3,1,1.4,2019-02-24 14:44:22,,,NEGATIVE,progress
3024,77496dd0-6aa4-40a9-9e5f-cb67a34c71d2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I am reealy dissapointed. You cannot do anything except practice random questions by choosong abcd answers...or buy premium I guess.,1,2,1.2,2019-01-01 18:18:03,,,NEGATIVE,point
3042,11215f53-fa29-4a92-adda-d4f9e17de924,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"To be as to the point as possible, I literally couldn't get past the start up screen",1,0,1.1.1,2018-11-08 00:32:16,,,NEGATIVE,point
3059,6240a7da-162d-467b-af34-e581dcf79d1f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Just gets stuck on the first page with Codecademy. Goes no further so completely pointless.,1,5,1.1.1,2018-10-15 11:38:46,,,NEGATIVE,point
3060,44d8546d-fcc0-4e7b-9bb8-3584f501896a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"How this was released in this state, as a paid feature, is beyond me... The first screen doesn't load, pressing any of the tiles in the Catalog screen doesn't trigger anything, and navigating to the Search screen breaks the entire app because the menu disappears and dismissing the new feature notification message doesn't do anything 🙃",1,8,1.1.1,2018-10-13 19:31:58,,,NEGATIVE,break
3063,58a77683-0e06-4ee7-bba6-35e6b4cfc256,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I'm not sure I get the point of this app... My practices go blank after a few questions.. Idk...,2,3,1.1.1,2018-10-07 17:49:47,,,NEGATIVE,point
3090,36753b7e-3d3e-42d7-8b13-6cd1055d6800,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The idea is great and attracted a lot of people who want to practice using 
phones . But there is few issues :- #If my phone langauge were arabic all 
the examples gonna looks backwards!! #we want console to test and practice 
. #the app crash five times when i was trying to practice JavaScript !! 
#there is features makes the pro member use the app because we there is no 
console . #The progress of my current courses dose't shows up !! #THE MOST 
ANNOIYING ISSUE IS THAT THE APP CRASH ALL THE TIME ! ""This app should be 
coded perfectly like udeamy app and other apps i'm so dispointed",3,3,1.0,2018-08-13 14:24:29,,,NEGATIVE,"progress, point"
3097,dc81fd61-8419-4ecf-b5ef-b9b37cc9fe48,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"There is this really hard boss called, ""set up a reminder"" right at the 
start. I tried to use ""select time"" and ""skip"" moves but couldn't progress. 
Broken game.",1,2,1.0,2018-08-02 11:39:04,"Hi Adomas, we'd be happy to help you resolve this issue. Send us an email at support@codecademy.com, including the email address associated with your Codecademy account, and we'll get this taken care of.",2018-08-02 14:36:08,NEGATIVE,progress
