Unnamed: 0,reviewId,userName,userImage,content,rating,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,sentiment,matched_stem
3657,7c48cf90-02b9-48c3-a93e-365f32a417b1,Roxy Cempron,https://play-lh.googleusercontent.com/a-/ACB-R5RrPXAcMH4WoY-TpVAGIrdd3lpZAfxkRtIrhcou,It's fun and simple. Good for beginners. It gets people motivated with time limits and offers challenges for those progressing surprisingly fast.,5,15,1.4.56,2021-09-09 22:36:56,,,POSITIVE,"challeng, progress"
3724,03f8c67f-ebe3-4e60-98c9-007735da4311,Fahad Dhruba,https://play-lh.googleusercontent.com/a-/ACB-R5Sdwg-LDjzeMNiM-t0m3fY7UW52AnSCsqUAj9X3,"The first day I downloaded this app thinking it was just a game. But after opening the app, I was quite disappointed to see that it was not a game. That day I did not understand what an app it was. After searching, I found out that it is a coding learning app. I started learning Python by looking around the app. Now Python is my future.",5,1,1.4.56,2021-09-02 10:58:28,,,NEGATIVE,point
3833,c67d6024-1848-44ee-9e2e-c2bffecc9ecb,David,https://play-lh.googleusercontent.com/a-/ACB-R5SIqq2IRqWSPhZUIWrQjJ3zG7M23NotQx2uhYsBsA,"😊so far, I'm smiling. It's like I'm in the master class. Can't afford pro, but still, I love the sessions and progressions. Amazing",5,0,1.4.56,2021-08-23 15:53:53,,,POSITIVE,progress
3967,003d1a45-6e62-4080-b3c1-07423dd4a012,Rebecca Z,https://play-lh.googleusercontent.com/a/AGNmyxbq7Lmjc8jltZISbwnq6y4g_PLIetqZCGUsnT4k=mo,"I really like the app. The only thing that needs to be fixed is syncing the progress. I switch between different devices and when I go back to a device, I see the progress doesn't get synced in the app. I know my progress is synced to the cloud because I have been signing out of the app and then signing back in. After I do this, my progress is back to where it should be but I should not have to do this everytime I switch devices.",4,8,1.4.56,2021-08-11 11:45:56,"Hi Rebecca, we appreciate your findings. Yes, it's true. But you need to think why it requires sign out or sign in, actually it doesn't require sign in-out, it requires net-connection to save the progress on the cloud, otherwise, it is saved on the device locally and another one doesn't know about it. Using the internet on both can solve the issue.",2021-08-12 02:09:52,POSITIVE,progress
3975,3e84565b-6319-4fe6-90a0-08dc11a614bb,Conaî Siacka,https://play-lh.googleusercontent.com/a/AGNmyxaHNJTppU7h3jFutVvYQZUR3YwLpg_AGwD_A92j=mo,"So far, one of the best apps I've tried to learn coding with and it does not disappoint. Very easy to use and fun quizzes every time you finish a course to make sure you understood.",5,2,1.4.56,2021-08-10 15:48:15,,,POSITIVE,point
4289,eb194683-540a-4099-9434-63bf93788862,Samyak Achar,https://play-lh.googleusercontent.com/a-/ACB-R5Q-wHmG7Jufql0UStZk4nxw-b3x8tnQnnGn5Gcs,This is awesome I love it I'm only 2 minutes in and I already know what a string is. And I love that it gives challenges to get gems.,5,0,,2021-07-16 09:25:52,,,POSITIVE,challeng
4299,25904651-4c73-4a9b-b89f-269d6121fab8,teeno cole,https://play-lh.googleusercontent.com/a-/ACB-R5TuCpgRWTpV4xWwfUoo167INAwPi76dDMUVeAIjOQ,"This app has been a fabulous break through for me it is not like other apps it is fun,enjoyable and l believe it can make my dreams come true",5,0,1.4.53,2021-07-15 05:12:03,,,POSITIVE,break
4353,9cb97e92-c9e9-48d4-9fb7-11239fc1505f,Dillon Percy,https://play-lh.googleusercontent.com/a-/ACB-R5SEMKFEbvNADd7fhV86TqhnUACJVJpPWqPSaIV_Jg,Great fun game but you do have to sign in to keep your progress.,5,1,1.4.53,2021-07-09 16:24:34,,,POSITIVE,progress
4639,acae3801-9926-489d-b6cd-6ad32ae62776,Victor Valenzuela,https://play-lh.googleusercontent.com/a/AGNmyxb3TFXfTKROxVapI28FydyOwExcXaL527RgDfI7=mo,Its great but ive come across a bug where on the burger challenge it forces you to press string,3,0,1.4.53,2021-06-15 09:42:17,"Hi Victor, on burger game it just shows string selected for selecting the 3rd and 4th options, but actually selects what you select. We are aware of this bug and our devs are working on it.
But we are also working on a brand new code playground for next release. That's why it'll take some time to go for release.
Keep exploring Programming Hero",2021-06-17 04:31:56,NEGATIVE,challeng
4857,c2b7585c-b8b4-4740-9307-2210f63109d5,Nickiesha Lewis,https://play-lh.googleusercontent.com/a-/ACB-R5RA4WJeugsP0L8O0rnQV-20unTZcYkV8_vAPRY3R7g,Totally love this app. Its easy to understand and I'm making progress.,5,0,1.4.52,2021-06-02 15:37:18,,,POSITIVE,progress
4969,0d7a1da6-afbb-49be-92c7-c7da62808daf,W A Fadiel,https://play-lh.googleusercontent.com/a/AGNmyxa1iAm0_5nLUvMrQd3f8NQgPcLFgYkBAcThsf7R=mo,"There is no questions in burger challenge, please fix this.",1,0,1.4.52,2021-05-23 07:01:21,"We have fixed the burger game blank screen issue. Please update your app from playstore and try again. Please let us know if you are still facing this issue.
Grandma beat us yesterday...nobody loves us. 😢Please show us your love by giving 5-stars.
Stay safe, and happy coding!
Love from Team Programming Hero. ❤️",2021-06-10 03:07:11,NEGATIVE,challeng
5024,4c0ad601-2c62-4775-bfb1-58f01cdea3eb,AInnovation,https://play-lh.googleusercontent.com/a-/ACB-R5R9RHPIXycBvQSTysrVmCdzBS4l5m9H8swfXnR8nA,"I can't believe how easy it is to learn programming with this enjoyable method of teaching. Genius! Update: After completed the one module Python Course, I encountered some issues, so for the benefit of improvement, I will post what I experienced using the app. The app is great learning tools for beginners but some issue in challenge questions were turned a wrong answer when you got your final score, only then you will realized that some questions that you answered correctly became wrong.",5,25,1.4.49,2021-05-17 05:36:08,,,POSITIVE,challeng
5098,ffc08a1d-98ca-4abf-93c1-4ebda9622a62,Ben Stokes,https://play-lh.googleusercontent.com/a-/ACB-R5Tu4uhChUWnVscbc8wGUhhYo-U0qQHTs0a-BFxMRA,Perfect app. I recommend it. I typed random letters to get this and I am certainly not disappointed. I learned whole Russian in 2 months and I can't understand anything here. I'm trying. I must learn it to become an astrophysicist. I will,5,20,1.4.51,2021-05-09 13:28:54,,,POSITIVE,point
5132,9dfab403-4eeb-4fd0-bd22-5c2cfe0c54eb,Jane chepananda Chepananda,https://play-lh.googleusercontent.com/a-/ACB-R5T86j5wd8EkaPpSYaR48FhPO0-HORTT-hBwxkOl,"Please ,but to be honest ,it is such a good app ,i am using this app , please developers there is a missing button in basic concepts final challenge question three and same issue in final challenge in Gui development , please fix it",1,0,1.4.49,2021-05-06 13:10:01,"Please specify your issue with the screenshot or screen record so that we can get a clear idea of the issue on support@programming-hero.com.
We are extremely sorry for this inconvenience.
We will try to fix this as soon as possible.",2021-05-07 05:39:56,POSITIVE,challeng
5147,7d117cee-988d-4a2b-821a-c6d7a1c2e1ff,A.N. collections,https://play-lh.googleusercontent.com/a-/ACB-R5T2HX3JCpZakSrHv614dFL3XoRpcMnt9QyvLh3hvw,"Everything is perfectly fine ,it made python learning fun and easy but one and only problem is that the app is incomplete ☹️☹️🙁.The app got stuck in GUI module ,no data is being displayed there it's jst a blank screen🙁. I was so excited to learn that I completed all the previous modules in 2 days but when it got stuckked at such a high note🙁 it made me feel disappointed. Pls pls do something and make it to work.",4,0,,2021-05-05 10:51:42,"Please clear your app data from settings and log in again.
Let us know if you are still facing that issue.
We are extremely sorry for the inconvenience.",2021-05-07 05:35:43,NEGATIVE,point
5166,6bc3ad85-cab1-40a5-9024-35becef4a5a8,Tech Teacher,https://play-lh.googleusercontent.com/a-/ACB-R5SqDYqs-iatyoj3W2QbtDl8F4WNbE24uGVFoxS2BYo,"I am new here, and loved the way u explain, A minor change I want you to suggest is: "" Do not set auto change of page "" I am new and dont want to go faster, Want to change page (point) one by one by my own ( Sliding method to go for next step ). Thanks if u put update ur app by this little suggestion. Thanks guys",5,22,1.4.49,2021-05-04 00:17:39,,,POSITIVE,point
5215,c3d84e59-90b2-4a70-963a-24c565f3f3b9,Kavanih Mohd,https://play-lh.googleusercontent.com/a-/ACB-R5R25v23umb5j-ueAxZtJJ_16Ou4TfHNGdXnjmPbKA,Am learning a lot from this... Check my IG @Kavaniih to see my progress 🚪🏃💨,5,0,1.4.49,2021-04-29 12:47:16,,,POSITIVE,progress
5343,9021a6d2-58e8-4808-a7a5-9ea687a1fa7b,Divine blessing,https://play-lh.googleusercontent.com/a-/ACB-R5QV9BYlNWmIx9C5bIZRput4XLQYoCSG5Srsn4BiiA,"I know basic html only and installed this app just for fun. The app explain everything in a way that keeps you excited. To the developers, I think burger and pizza's everywhere is not required. just the feature of coding your own game as the lessons proceed is enough to keep excitement up. Secondly I think in burger challenge, the TV screen was supposed to show the variable if it was then I didn't saw anything. The challenge progresses, ends but nothing appears on tv.",4,115,1.4.49,2021-04-17 12:03:19,"We have fixed the burger game blank screen issue. Please update your app from playstore and try again. Please let us know if you are still facing this issue.
Grandma beat us yesterday...nobody loves us. 😢Please show us your love by giving 5-stars.
Stay safe, and happy coding!
Love from Team Programming Hero. ❤️",2021-06-10 03:07:37,NEGATIVE,"challeng, progress"
5398,bffe67a8-c842-4d81-abb7-51346398c35f,Tanyaradzwa Nhariswa,https://play-lh.googleusercontent.com/a-/ACB-R5Rhc-N6PKSJYEPtn7ZU72tBGpEVNhJCdJFKHDDI,Your challenges are awesome,5,0,1.4.46,2021-04-12 01:09:14,,,POSITIVE,challeng
5576,6474283c-36ee-4f0c-98c9-cacefc217330,Uτkarຮh NᎥnͥawͣeͫツ,https://play-lh.googleusercontent.com/a-/ACB-R5TeAA-1rnm5MxJ_SR6irjRQbABp6NHI3rlKvafJtQ,There's a big bug in your app. Any time when I take the challenges in the amazing new galaxies it shows a blank screen and automatically closes the app. This is stopping me from moving ahead in courses and I am stuck here. Please fix this bug as quick as possible.,4,28,1.4.48,2021-03-21 02:37:41,"Hi, sorry for the inconvenience caused. We know about this issue and we're working hard to fix the same. Thanks! For now you can try clearing your app data from settings and log in again. Let us know if you are still facing that issue via support@programming-hero.com.",2021-03-21 07:40:24,NEGATIVE,challeng
5750,168ff654-3533-4582-ae17-bbef2e88044b,matilda mavs,https://play-lh.googleusercontent.com/a-/ACB-R5SH60TGtDtyFiqME4_v5y7MJMd8N8AO5ZxNuJkL0g,Straight to the point.,5,0,1.4.46,2021-03-02 02:10:53,,,POSITIVE,point
5765,af98aa49-67ea-4bc6-bc07-5be99d1be7c8,Favoured By God,https://play-lh.googleusercontent.com/a/AGNmyxa_Qf7GMwWi_ytwWNy1iMmrpa8yQ_g3pk5R9gR-=mo,I am loving this app looking forward for more challenges!,5,0,1.4.46,2021-02-28 16:35:31,,,POSITIVE,challeng
5774,4744f830-ac2d-463f-b19e-0f39d0bf1e4e,Gabriel Eastep,https://play-lh.googleusercontent.com/a/AGNmyxZohmmWEvrhDiYbkknbjpFdyDo7Pob3kkE2nGQL=mo,"I am still learning and progressing through the app but I can tell you so far, it's been, comedic and will help you learn more",5,1,1.4.46,2021-02-27 20:02:14,,,POSITIVE,progress
6004,6b9bfa13-9ce9-49b9-a6c7-568dd2878e41,Sagi Libra,https://play-lh.googleusercontent.com/a-/ACB-R5TeXJwuGlgYUGQ7fv8mtoUPqhjfwbbWnZo53PBG7hY,"For some reason, I didn't receive my certificate after completing the Basic Concepts. And whenever I solve a challenge, game, or final task, the game crashes.",2,6,1.4.46,2021-02-09 22:57:21,"Hi, sorry to hear you’ve been experiencing some crash issues. For your information, certificate will be achievable after completing Fundamentals or Database. Please contact us at support@programming-hero.com and share as much information as you can. We will definitely investigate your case. Thank you for posting!",2021-02-10 07:38:37,NEGATIVE,challeng
6176,66ed9eb4-1bc2-480e-9460-9589780b6705,Ali,https://play-lh.googleusercontent.com/a/AGNmyxYUMSr1R6Y2QObLljDSjlTM38QcSDKdWMGNFzP8=mo,Its very useful... but when i try to download the code playground the app break... also somethings need more explanation.,3,0,,2021-01-28 09:37:26,"Hey, Ali Shibly!
We're really sorry for the inconvenience. 😥

Kindly tell us a bit more about the exact issue via support@programming-hero.com​ and we'll be more than happy to assist you.

Love from Team Programming Hero! ❤",2021-02-03 00:34:49,NEGATIVE,break
6191,0d9e9f1e-e9e7-4d47-b4c1-33ad9bfeb949,oneka James,https://play-lh.googleusercontent.com/a/AGNmyxYkOLRkjWsQsaN2YjFQsucYCth4UUuyYHfk2yH4=mo,"Excellent, excellent...love the fact that it can be used offline...simple and precise explanations...hands on practice, games and challenges...",5,1,1.4.43,2021-01-26 15:25:40,"Thanks a billion, oneka James! 😊
Glad you loved our app.

Please keep exploring Programming Hero and keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤️",2021-02-03 00:42:33,POSITIVE,challeng
6228,268e71b6-4422-46cc-b674-dc90211210d0,A J,https://play-lh.googleusercontent.com/a/AGNmyxand5NZcD3EyDA9StCmtfe9u4rGbbAkkPCnetxR=mo,"The programme starts well. Then resorts to testing as a learning strategy. This school education strategy shows very poor outcomes when compared with other educational practices and rarely appeals. For example: would the strategy used to teach and reward progress be used for Call of Duty 4? If not, why not? Yet we all learn how to play",1,0,,2021-01-24 10:00:35,"Hello,
Your problem needs more detailed examination. Please report it to our technical support team at support@programming-hero.com. We are always looking to help our users.",2021-01-25 07:27:58,NEGATIVE,progress
6339,711f382c-2a38-43b8-9096-f3275c371ae7,Kyle Cash,https://play-lh.googleusercontent.com/a-/ACB-R5QDpEH-XCD2yP22HgHlpiVYAOZV6fiAAKhowBi0,"So far, so good, I like how they manage to break it down into a fun, yet interesting game, in the duration of the lessons.",5,0,1.4.40,2021-01-16 19:24:27,,,POSITIVE,break
6476,cd46f84f-f150-4623-bce6-2ead304475c6,Chidozie Nnabuife,https://play-lh.googleusercontent.com/a-/ACB-R5RTYJAqNzjL_aR3GIWX97oIagCJNpkOGVNak8nqlA,"Three lovely things about this app. 1. It has a nice user interface 2. It's Python IDE is the best so far on Android. 3. The lessons are so comprehensive 4. The code coaches and challenges are also outstanding. My suggestion. Please work more on the python IDE. Add a float button for ""undo"" instead of having it stay inside settings. Also add an auto save feature in the IDE too.",4,6,,2021-01-08 19:16:10,"Thanks a billion for your suggestion, Chidozie! 😊
Glad you loved our app.

Please keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤",2021-01-12 04:58:27,POSITIVE,challeng
6557,64526762-03a5-4861-b4e1-83182fd284d6,SpeedTV,https://play-lh.googleusercontent.com/a-/ACB-R5T6t_kj8tAADkOczoBR7PMmI6huWWVmyoUkVkEkAg,Its a way too easy coding language that is WAYYYYY too simple. It feels like im on scratch jr. when coding. Also when you dont want to do a challenge it says you are lazy,1,0,,2021-01-04 08:55:25,,,NEGATIVE,challeng
6596,cda01640-84b6-44f4-9d3e-69a8aba056ca,Florence Tan,https://play-lh.googleusercontent.com/a/AGNmyxavyOZE0bUFvPZmUUVePYHUXFPqRAaWraOAMNp5=mo,"I put it a two because that it doesn't make sense like I've write print(""planet"") but it says wrong n when click the answer it's the same so my mom decided to find me another app that much better than this I'm disappointed and It is not easy to use",1,1,,2021-01-02 04:33:06,,,NEGATIVE,point
7164,9ef9229e-61ac-4e18-978a-f29de914b233,꧁༒ Khan Huzaibi𓆪༒꧂,https://play-lh.googleusercontent.com/a-/ACB-R5QEXD_X9POXtDOoapYEvjWLaGBFFm9TQwYzU7lm7w,This is a great app to learn to code very very easily. I have learnt Python with this application. I learnt this in a fantastic way. It is very easy to learn programming for me after using this app. They has also added a new course of java. It was also fantabulos. There is a forum option to ask doubts to others and also you can share your coding projects and you can also solve others doubts. You can that forum is a social media. If you wanna learn programming I will highly recommend you this.,5,0,,2020-11-24 10:12:57,"Thanks a ton, WebWithHuzaibi! 😊

We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new web development video course. Now we're working on to bring Machine Learning and C Programming courses. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-12-02 00:50:10,POSITIVE,social
7177,f9f23fe4-b2fd-41a6-9813-a4b7ca6e4007,Greg E,https://play-lh.googleusercontent.com/a-/ACB-R5QDmnZnAOrz4qDCm_RZSLthJgAbuC530ingmf7S7Q,"Super fun way of learning or brushing up on coding concepts. Give it a try, you won't be disappointed.",5,0,1.4.35,2020-11-23 04:52:43,"Thanks a ton, Greg E! 😊

We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new web development video course. Now we're working on to bring Machine Learning and C Programming courses. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-12-02 00:43:33,POSITIVE,point
7357,d8406a2c-8ff0-49b3-9805-0b346087a4c6,Dofni the Dope,https://play-lh.googleusercontent.com/a-/ACB-R5S1GyUWyunVatO5dVbJ4k-Wyq7oy_Jo2BlpckBw,"This is a great app! I would definetly suggest it for a wide range of learners, as it breaks down concepts very well to a basic level.",5,0,1.4.35,2020-11-09 23:05:19,"Thanks a ton, Dofni the Dope! 😊

We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new web development video course. Now we're working on to bring Machine Learning and C Programming courses. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-11-14 08:21:59,POSITIVE,break
7501,19555482-df81-4cb7-b40e-5c2daf9c69a3,Siyanbade Timilehin,https://play-lh.googleusercontent.com/a-/ACB-R5SzgNdT670H13NdUJTfZLFj_O3K7crMygZ33jQPFAU,"Programming Hero never disappoints, most especially with the new updates im dancing already at the sweet course there to learn. I can't thank yoi enough,but I'll say God bless you!",5,0,,2020-10-28 21:03:57,"Thanks a ton, Siyanbade Timilehin! 😊

We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new web development video course. Now we're working on to bring Machine Learning and C Programming courses. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-11-01 12:09:22,POSITIVE,point
7672,ec149823-bbc0-4220-a18b-d076ba543821,Ahi Krishna,https://play-lh.googleusercontent.com/a-/ACB-R5RuYSj6zBkwNftCRjPHrIYoQnJEZ1NDpZZFIdYe,Best in the business keep ur best work in progress,5,0,1.4.35,2020-10-16 15:58:22,"Thanks a ton, Gokul G! 😊

We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new web development video course. Now we're working on to bring Machine Learning and C Programming courses. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-10-18 10:07:42,POSITIVE,progress
7703,e98389b0-67e4-415f-88ae-8d5f92a1838e,Raj Kumar,https://play-lh.googleusercontent.com/a/AGNmyxaLYMSfXKLb_T6jJckwtp7Ql7W5Kdi4VMxH_os4=mo,So far this app is doing great job i will update my reviews as i progress but u guys have done an exceptional work and every feature is provided what we could desire.. keep up the great work.. having nice time learning with this app.👍👍🙂,5,1,1.4.35,2020-10-15 03:43:24,"Thanks a ton, raja kamboj! 😊

We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new web development video course. Now we're working on to bring Machine Learning and C Programming courses. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-10-18 02:39:40,POSITIVE,progress
7820,aca7a87b-2258-4a62-b884-a03077ba89f3,The Celeron User,https://play-lh.googleusercontent.com/a-/ACB-R5Rpwci_PWydUC7VCfGiiA2RSf_OINdGiNBbhtzZ,I really like this app ....but the New Video Tutorials has brought about many UI bugssss.. I wish this is fixed real quick so I can get back! And also i wish the developers could include online challenges with friends and people around the world,2,2,1.4.31,2020-10-07 04:53:30,"The Celeron User, we're extremely sorry that you had a bad experience with the app. 😢

We always welcome improvement and suggestion ideas. Please share those our way at support@programming-hero.com

We'll work harder to meet your expectations. 

Really appreciate your support.

Love from Team Programming Hero. ❤️",2020-10-12 03:02:46,NEGATIVE,challeng
7894,ae04c95f-6e7d-492b-ba0e-2bc58da6a163,samuel wachiuri,https://play-lh.googleusercontent.com/a-/ACB-R5SDcF9eeQl8FXXTM1wV2Gnimz1XvDGM9GdbThS6,Wonderful except the part where information is being held only for premium users. Try to consider poor students like me who cannot afford neither meal nor breakfast,5,0,1.4.35,2020-10-01 12:53:37,"Hey there, samuel! 

Actually, we've to pay our team members and also for the servers. And, we tried a lot to reduce the price, however we couldn't.

And, right now, 75% of our app contents are available for free, and that is enough for you to learn and get hired as a junior developer.

Hope you understand.

Love from Team Programming Hero ❤",2020-10-02 03:01:46,NEGATIVE,break
8073,8a70e332-7f8b-4542-bcac-599e01857f12,christos melekis,https://play-lh.googleusercontent.com/a/AGNmyxb0UMQYs_a3H9MikzH1z3efJhm2-0nkmmnyJf7T=mo,"Amazing app straight to the point without a lot of pointless bla bla bla, it isnt necessary to buy it (7 pounds for lifetime). But there are some important things locked to prenium which you should buy, you shouls support these kind of impressive apps. Thank you for this app in 2 weeks i am actually seeing big progress and i feel more confident!",5,20,1.4.35,2020-09-19 18:12:16,"Thanks a ton, Christos Melekis! 😊

We're really glad you liked our app.


Please keep exploring Programming Hero and keep supporting us…


This month, we brought a brand new app development course. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…


Love from Team Programming Hero! ❤",2020-09-22 04:46:10,POSITIVE,"progress, point"
8077,5f0a909a-15cc-40c3-adcb-0352507541f9,Грађанин Србије,https://play-lh.googleusercontent.com/a-/ACB-R5ThOA2wfgaRxLTiAlBzpOlYN77GK2odm_ygzZQOAA,"Awful. I think the point of this app, as most of apps today is simply to make money for the creator. You simply won't come any closer to being a programmer by wasting time with this app ie. by paying for ""pro/premium"" , doing time constrained ""exercises"" which are obvious or 99% done, reading 2 line explanations of a topic someone wrote multiple pages about, never seeing examples and explanations of a complete complex program...don't teach if you have no idea how to do it or don't want to.",1,3,,2020-09-19 10:09:08,"Грађанин Србије, we're extremely sorry that you had a bad experience with our app. 😢


It would be very helpful if you can explain a little more about what you didn't like. This will help us to work harder to make this app better for you.


Please share those our way at support@programming-hero.com 


Love from Team Programming Hero. ❤️",2020-09-22 04:49:41,NEGATIVE,point
8110,8d6e08b1-56c3-45c2-a41f-2f428e9197fe,Dipto Ehsan,https://play-lh.googleusercontent.com/a-/ACB-R5QRV2wnoiTjCru60eEei-9L1EZ1UZZbrRK5vzyqnw,"You can complete courses; quizzes, challenge other 'players', write and publish your own code, get help by asking questions and so much more. I'll say it straightforward: this is the BEST app to learn computer languages. Very intuitive and interesting. I started here myself, and would definitely recommend to anyone who wants to learn any programming/scripting/markup language or almost anything related to computer science.Kudos to your entire team & I’m recommending this app to everyone who is in",5,162,1.4.35,2020-09-17 13:21:02,"Thanks a billion, Dipto! 😊

We're really glad you liked our app.


Please keep exploring Programming Hero and keep supporting us…


This month, we brought a brand new app development course. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…


Love from Team Programming Hero! ❤",2020-09-22 06:30:58,POSITIVE,challeng
8138,29ba26c4-fbe8-4330-a84a-3609baf86e18,Stacy R Phillips,https://play-lh.googleusercontent.com/a-/ACB-R5TWO7ULR0KSGz2yZJNglTDRgPEmv30vQbUoF6s1-w,"So far so good...it really breaks things down and i find myself going "" ohhhhh right now i get it lol""",5,0,1.4.34,2020-09-16 09:45:00,"Thanks a ton, Stacy! 😊

We're really glad you liked our app.


Please keep exploring Programming Hero and keep supporting us…


This month, we brought a brand new app development course. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…


Love from Team Programming Hero! ❤",2020-09-17 00:57:31,POSITIVE,break
8222,558d19f8-3ef7-4be2-9de1-83b406ba56b4,VISHNU S KUMAR,https://play-lh.googleusercontent.com/a-/ACB-R5SB8p1MnG-_-fYELB6hGjZf0SWkCDhma7w-VRTtet4,where is my subscription ? and my course progress !!!! please help....,2,0,1.4.35,2020-09-11 04:48:24,"Hello VISHNU,we're really sorry for the inconvenience! 😥


Kindly tell us a bit more about the exact issue via support@programming-hero.com and we'll be more than happy to assist you.


Love from Team Programming Hero! ❤",2020-09-11 07:31:32,NEGATIVE,progress
8322,9457424b-6d52-419e-8368-3914e8783f63,hamidreza heidari,https://play-lh.googleusercontent.com/a-/ACB-R5QuQSqYgIcvIB6XIG_Pge1PooAuwvd7Bas3Dl0Dtw,"After updating, I lost my progress and all of my gems😠😠 Update: I signed out and signed in again, now my data is back",4,1,1.4.34,2020-09-05 15:53:37,"hamidreza, we're extremely sorry that you had a bad experience with our app. 😢


It would be very helpful if you can explain a little more about what you didn't like. This will help us to work harder to make this app better for you.


Please share those our way at support@programming-hero.com 


Love from Team Programming Hero. ❤️",2020-09-04 04:44:43,NEGATIVE,progress
8359,e5515b0a-5fc2-4eb2-8af0-701e41cac6ff,Ali İhsan Dikmen,https://play-lh.googleusercontent.com/a-/ACB-R5TeMBSTP8gJR-ISyLAPFlQIUYCXbIdWJvUDmu0Pgw,It's the second time my daily streak reset to day 1 after the update even though I used the app everyday.,1,1,1.4.34,2020-09-03 06:18:20,"Ali İhsan, we're extremely sorry that you had a bad experience with our app. 😢


It would be very helpful if you can explain a little more about what you didn't like. This will help us to work harder to make this app better for you.


Please share those our way at support@programming-hero.com 


Love from Team Programming Hero. ❤️",2020-09-04 04:46:22,NEGATIVE,streak
8730,50a424e1-9243-40d9-8e82-56a47369eac9,Young Man,https://play-lh.googleusercontent.com/a/AGNmyxbuZKA-bCd52GGbOxVEqXYvsMZ2ZcoWiA8YzBtO=mo,"Since last year I've been putting off learning Python, procrastinating, reading fiction and playing games instead. Though I would read a couple chapters of 'Automate The Boring Stuff,' I would do so rarely and wasn't a very enjoyable experience. This app however has been a replacement for the games I usually play during the day. I'm not saying it's as fun but it's definitely more enjoyable. And compared to actual games, it's more meaningful since progress app is like in game but also real life.",5,61,1.4.31,2020-08-12 15:43:19,"Thanks a ton, Samuel! 😊

We're really glad you liked our app.


Please keep exploring Programming Hero and keep supporting us…


This month, we brought a brand new app development course. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…


Love from Team Programming Hero! ❤",2020-08-23 01:51:23,NEGATIVE,progress
8779,0e5a439a-9fb5-4580-aaf8-c8c4c33f126a,Virus0101 Gaming,https://play-lh.googleusercontent.com/a/AGNmyxZ7N0gfN3flKi4UlmRaNE7RuQyKiM-tq6NAi5fm=mo,I like the app but PLEASE don't Release Beta versions along with main versions. I accidentally updated my app and code playground in not working now and i am not in any mood to leave my progress and download old version from a third party website. So please only add a beta joining option so that those who want to get beta versions they may join then get and the people that are not interested in beta version Don't accidentally update and after opening get a problem,5,0,,2020-08-10 05:01:48,"Thanks a ton, Virus0101 Gaming! 😊

We're really glad you liked our app.


Please keep exploring Programming Hero and keep supporting us…


This month, we brought a brand new app development course. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…


Love from Team Programming Hero! ❤",2020-08-11 05:54:13,NEGATIVE,progress
8806,21f4b696-8687-44fe-8cfb-8ec097ac48e9,Michelle Adjah,https://play-lh.googleusercontent.com/a/AGNmyxY885TMOvMK2ZRkbeMJuZ3jGSTndC24kwg1WA0j=mo,I really love this app. Has not yet disappointed me. My main reasonf for installing it was to make games but it changed my expectations positively. You really get what you are thought.👏👏👌,5,0,1.4.31,2020-08-08 20:08:03,"Thanks a ton, Michelle! 😊

We're really glad you liked our app.


Please keep exploring Programming Hero and keep supporting us…


This month, we brought a brand new app development course. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…


Love from Team Programming Hero! ❤",2020-08-10 03:11:18,POSITIVE,point
8996,52b8284f-0fa9-45f3-b31d-362c0583b280,Louis Redemption,https://play-lh.googleusercontent.com/a-/ACB-R5S1CNniDQoX9Je-pAy5Xpu3a_srJvTaMu1HMi2W,The best app i have encountered in my life. Teaches from point to point. I hope my dream of becoming a programmer is coming true😁✌️,5,0,1.4.31,2020-07-29 12:02:49,"Thanks a ton, Louis! 😊

We're really glad you liked our app.


Please keep exploring Programming Hero and keep supporting us…


This month, we brought a brand new app development course. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…


Love from Team Programming Hero! ❤",2020-07-29 12:10:26,POSITIVE,point
