Unnamed: 0,reviewId,userName,userImage,content,rating,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,sentiment,matched_stem
21205,ea587a53-a802-4270-9357-16994f2f15c5,HAMDA AZIZ,https://play-lh.googleusercontent.com/a/AGNmyxZ-DwT_GD5qd81u14QSW6Dlyufunv3IbJFDynT8=mo,Beleive me u never disappoint while using this,4,0,3.34,2021-05-23 23:27:18,,,POSITIVE,point
21259,50d9734b-2c65-4d19-8584-da102ed30c19,Apk gameplay,https://play-lh.googleusercontent.com/a-/ACB-R5RBNf3h7KrIpFi756IGxsUR1N1G0WSRRZ5PZMDp,"cool app really love the interface and thanks for various challenges on leaderboards organise by the dev on guiding us thanks really.. but i gat a disclaimer, firstly the premium plans are too high and when the company said invite and u will have access to the site for a week, i did invite a friend but nothing so plz fix it thanks",4,1,3.34,2021-05-22 18:09:56,,,NEGATIVE,"leaderboard, challeng"
21284,d6321c1f-d8ad-4b33-93f7-ab9893f8815c,Erica Isla,https://play-lh.googleusercontent.com/a/AGNmyxaNt5DLPVautNqXxbRYUjmZuL2KDsKeJcKNQfYx=mo,I have just started using this app as someone who doesnt know anything about coding or programming and so far I'm loving the app. It manages to break down information into the simplest forms and I'm finding things I used to think were complex are really not that complex after all. Thumbs up to Mimo!,5,17,3.34,2021-05-22 09:19:01,,,POSITIVE,break
21302,7b0fa794-36be-4016-bbf8-2b119beaa07e,OceFloww Studios,https://play-lh.googleusercontent.com/a-/ACB-R5RmYv1m88_4AZW0W983Ktvf7aijJ1KP5i65yhHoIA,"This app is incredible! Coding has always been my dream career, but I always thought it looked too complicated. But this app makes it so much more simpler! It divides all the categories into tiny lessons that will take no more than 5 minutes to complete, and it's actually quite fun. It has quite a few features too, like a leaderboard to compete with other users on weekly points. It also let's you set a reminder to do your lesson at a set time each day. Perfect for both beginners and experts.",5,269,3.34,2021-05-22 02:28:16,,,POSITIVE,"leaderboard, point"
21312,45eebd89-344b-4437-a423-c103f05f25df,Mmule Motshopi,https://play-lh.googleusercontent.com/a-/ACB-R5ToR2diydeUafrmPDvGWsxL7-NrT-iC7Z3VBpUL,"I really liked how easy it was to get started with mimo. It is beginner friendly and simplified for someone who has zero experience. I just wish we could also take part in the pro competitions and stuff but I do understand that mimo also has to make some kind money out it. Overall, I'm very satisfied.",5,3,3.33,2021-05-21 20:24:53,,,POSITIVE,competit
21362,ff157723-d320-4b55-bf27-0661e1d91115,Achraf Jarri,https://play-lh.googleusercontent.com/a-/ACB-R5TLNS_xCIzAMosrGsIqQQRyiKFiUr_E5K3yONJ_Pg,"Brilliant educational application, this is a first for me giving an app a rating. And yet i had to for this one, it's basically making learning code so much simpler (already simple to begin with), by giving step by step lessons with practice problems, not to mention it's competitive side wich encourages people to learn more. My only regret is that i couldn't find it sooner, Props to the developers!",5,55,3.34,2021-05-20 15:33:31,,,POSITIVE,competit
21474,0bda7df9-b748-44f4-bb50-86f1e28e79bd,Brian M. Turner,https://play-lh.googleusercontent.com/a-/ACB-R5R-pPBuDi9MrXmOkAt4efz-WIuBEgSPcoojkBiujQ,"UPDATED: from 1 star to 3 stars because its easy and fun to use, and the material has been slightly improved recently by adding challenging content. I don't see the point of having a suggestion thread when they don't add highly voted suggestions such as Dark mode etc. Looks like the developers are only making the app to work or look based on their own ideas and not what the users really want. Challenges can be very repetitive. A subscription doesn't really give you more content.",3,101,3.34,2021-05-18 09:10:40,,,NEGATIVE,"vote, challeng, point"
21520,ec515759-6f30-456d-8ca7-62a33a4c28ce,Kayla Purnell,https://play-lh.googleusercontent.com/a-/ACB-R5TkMtFvFfzkHqTBNEvzk7JiXMFIhj8JURmpVpON,Learning about HTML and CSS is super fun! It has helped me prep for my php classes and it is super easy and interactive. It lets you learn at your own pace as well as teaching you the fastest way as possible. It gets down to the point quickly and it will make you want to code for fun after the first lesson.,5,0,3.33,2021-05-17 15:11:22,,,POSITIVE,point
21561,f44d980f-e88d-485a-98c5-4dc293bb6c23,Ben Reusch,https://play-lh.googleusercontent.com/a-/ACB-R5Sq6uBVKKV59N5T5FtmJ1utdcDTSKLF8jlTdXWUdps,"Great app for learning the basics of coding and making it a daily habit even when you don't want to spend much time on it. It is very well structured and motivating and the ads are not too annoying. Pro features might be worth it, however they are quite pricey with 60€/year. If the 50% offer you receive in the first 24h would still stand, I would get it. Oh, and a dark mode is yet missing.",4,121,3.33,2021-05-16 14:28:37,,,POSITIVE,habit
21653,c654dee9-4825-4cb7-a190-e258b498fcdc,Arseny Klimov,https://play-lh.googleusercontent.com/a-/ACB-R5ROuAJxKFq3YW1XjReZbvYZmMhutn8VPSFzyuHi,I just started using it. But it's good I like it. It has points so I think it's quite good!,4,0,3.33,2021-05-14 17:55:04,,,POSITIVE,point
21655,70dc0462-d059-4fa9-be7e-95eacddb4c08,Dylon Hunter,https://play-lh.googleusercontent.com/a-/ACB-R5TTvnH0kJBFALvSjspWCeRe5gfhjHu9QWRYiLBmBA,"So far this app takes bite sized pieces of complex studies and delivers them in a fun way, earning exp to level up and comparing yourself to others on the leaderboard is a fun way to get you motivated to do the next set of lessons. I find the way questions are build can sometimes be confusing but overall they help me realize why some coding things are the way they are. I've already learned so much from this app and I've had it for less than 24 hours. Great job to the creators of Mimo!",5,42,3.33,2021-05-14 16:12:32,,,POSITIVE,leaderboard
21682,46e8ea6d-f183-42d9-bd97-33b4ff318bea,Vincent Clench,https://play-lh.googleusercontent.com/a/AGNmyxauLYVCjXZFxijtSLdqo732ml6f6lguZSL2hH5X=mo,"Excellent app, very easy to get into the basics of coding and make practice a habit by encouraging you to do a little every day and rewarding your running ""streak"". Very smooth interface, good content, well played Mimo.",5,1,3.33,2021-05-14 02:33:48,,,POSITIVE,"habit, streak"
21696,f442c056-e7b6-465a-81a4-517dbda512b7,Crypto Tube,https://play-lh.googleusercontent.com/a/AGNmyxYVCmgOg8NcOoPHNlgtqi8ZbCbKuYCmu3dwk42x=mo,Using the cracked pro version so its alright. I don't need to store the bs streak or stars I gain through doing quizzes. So I just copy paste the most important bit so I can memorize. I recommend others should too. Thank me later Literally❤,1,0,,2021-05-13 15:56:30,,,NEGATIVE,streak
21706,f740e36f-3659-4037-bf52-29429c3ce4fd,Richard Martin,https://play-lh.googleusercontent.com/a/AGNmyxZMOITCA1pzHi85ZbRFs1MtCad_2obmG4LmSnqL=mo,"This app teaches better than any collage, because it's fun, easy to use, and free. There are challenges, and honestly it feels like a video game. It accomplished more for me in a week, than a month long class of collage ever did.",5,2,3.33,2021-05-13 12:09:29,,,POSITIVE,challeng
21811,c6c1330d-7eb0-49b1-afdd-f68e253752f3,Tsa Johnson,https://play-lh.googleusercontent.com/a-/ACB-R5SjLQ2XoQvAVgBUxE6ipygcZsgv0nZ_dtM6xTsH_yw,"Wish there were more challenges and projects outside of Pro, but i am having a blast with this app all the same. Edit: the Javascript course is using older variables, and I don't want to get in the habit of using outdated information. If that is changed I will change my review.",3,1,3.32,2021-05-11 07:18:20,,,POSITIVE,"habit, challeng"
21890,c149cf5b-8c7a-45f7-8f6e-4807e9b45989,Clay Richmond,https://play-lh.googleusercontent.com/a/AGNmyxYGAFZW9pKCWQ8AApjN6gpuxR0qilVExusjz5Vr=mo,Good starting point to understand Python,4,0,3.29,2021-05-09 15:45:18,,,POSITIVE,point
21914,374e2d03-1a84-4e48-ba2e-6163a7a77478,Sanātanī,https://play-lh.googleusercontent.com/a-/ACB-R5SvZJ97M5nNllYEMxuKSci2TokJ1_z_paY1VrIpIg,This app is brilliant and very user friendly. Cons -> 1 - It don't have dark mode. 2 - you should provide an option to reset our progress so that we can learn again after taking a long time break from programming.,4,0,,2021-05-09 08:59:59,,,POSITIVE,"progress, break"
21934,a5688841-210f-42e1-ad74-0ac636642c48,Kiworuso,https://play-lh.googleusercontent.com/a-/ACB-R5QOFmlXiDLRpCJ1ofyrrQTaA7bgEd8xds2jDfKW,"Well made and lessons are easy to understand, love the competitive side with weekly leaderboards and lessons can be redone for refreshers easily. Projects after lessons help alot.",5,1,3.32,2021-05-08 19:20:43,,,POSITIVE,"competit, leaderboard"
21949,567ba83f-f02a-4d73-b167-0b92f66333a2,Abinav Shankar,https://play-lh.googleusercontent.com/a-/ACB-R5TRvbGQS4m_hl76S8df1e6Pzyh_s6l2uZ0gz6W3pg,The starting level can be made more challenging for people with some experience. It's too basic.,4,0,3.32,2021-05-08 09:00:22,,,NEGATIVE,challeng
21992,4e38ed94-65c4-4f8c-a481-78fbd87f05ec,Sarthak Singh,https://play-lh.googleusercontent.com/a-/ACB-R5QdZTU5Jdz2nXoXLWq83yp6638C_irQKt6QKg5JMns,"Love it ! It's an awesome application to learn the basics of programming. I was stuck in tutorial trap for a while but when I started practicing on mimo I was hooked specially to the leaderboard, to rank at the top. It fueled my curiosity. You guys did an amazing job creating this. I feel like I'm closer to my goals everyday using this. A little feedback - Try to increase the engagement in community. Make it into a social for programming/tech. Q&A + Group excercises/challenges.",5,26,3.32,2021-05-07 08:53:03,,,POSITIVE,"leaderboard, social, challeng"
21998,5286dc5b-dac1-4d55-ac72-118243acab9b,Syed Rifaee,https://play-lh.googleusercontent.com/a/AGNmyxaJ9jk2tzSX1qmIeor8qF3cyU5i-tEAOAbI2CNz=mo,Nice I'm learning good coding progress day by day,5,0,3.32,2021-05-07 07:45:30,,,POSITIVE,progress
22000,692a342e-91f7-4104-9a6b-f6287465069e,Steven Tribethran,https://play-lh.googleusercontent.com/a-/ACB-R5RVoHHHCemMp87nEeqbkzIkWlrfCm5y1Ye4CDIS,"Great app. The lessons are direct, though some questions repeat itselves xD. What's better is that there is a leaderboard to keep chasing after one another. TBH if it isn't for the race I myself won't be so fast to learn to code. Try it out yourself, cause i know you'd have a great experience learning from this app",5,2,3.30,2021-05-07 07:29:43,,,POSITIVE,leaderboard
22109,f4f78ca0-98b9-4fd3-91f3-d792b5b7cd07,Lone Proximity,https://play-lh.googleusercontent.com/a-/ACB-R5T7otPb5mbLB4dbk4-FOYRVrb4hcg5VA5HQRz6e4Q,"Good app, but the whole point of not being able to return to a past review is quite irritating. Other than that, keep up the good work.",4,0,3.32,2021-05-05 07:05:56,,,NEGATIVE,point
22121,89035aad-56c5-4a30-ae1d-e28fb8e20567,Ben Nguyen,https://play-lh.googleusercontent.com/a/AGNmyxaC9zifZraA5uCzPDQg_p4TmSPmakB12ICA8Xcj=mo,"Fun, challenged to learn coding",5,0,3.32,2021-05-05 00:59:12,,,POSITIVE,challeng
22132,82798c6d-09ad-4e25-a1df-07389bcb9ca2,KordWell,https://play-lh.googleusercontent.com/a-/ACB-R5Qb57BpcOgNNVZpKAiZtaNj9n-tENqihNVbi5Xg_g,Great App😍 for Learn! How I reset progress?,5,0,3.23,2021-05-04 16:32:39,,,POSITIVE,progress
22260,4782e42d-1e6b-4b57-af6d-91d47e96f370,Abdurahman Yusuf,https://play-lh.googleusercontent.com/a/AGNmyxaIBImXcsjSHub4ZYIFhebWrLEhRkjw2YQoPGXs=mo,so far into a week learning so much. challenges are great. the live code playground is very helpful. just as a plus an offline code playground.,5,0,,2021-05-01 06:16:27,,,POSITIVE,challeng
22326,b992c859-0820-4dfe-a798-3f18959bc24e,Dani Boy,https://play-lh.googleusercontent.com/a-/ACB-R5SoEBP6h_jKwO9gYrqMEn-NLFxm_AroSXhwn8N6vw,"I haven't been using Mimo for very long, but I like it so far. I'm not a beginner at coding, but it's challenging enough to make it worthwhile for me to brush up on my coding skills and still learn a lot more.",4,0,3.30,2021-04-29 15:40:24,,,POSITIVE,challeng
22348,6670f70b-9825-404d-b97e-507849ecc1cf,B C,https://play-lh.googleusercontent.com/a/AGNmyxbMaF89y0pgUmndcDHtK0IjKbNkNuiP-Nj1O7xC=mo,It is a great learning app but very buggy. It won't move my level up and is making me repeat the same lessons without showing progress even though I passed. I paid for the pro but thats when the problem started.,3,3,3.31,2021-04-29 01:49:27,,,NEGATIVE,progress
22350,10655ab1-42e8-4e53-8a52-8ded1984ddbc,Thomas Cranmer,https://play-lh.googleusercontent.com/a-/ACB-R5RgWXa2X-BDJmKrEDb4TOPjejI51sIq8NIDOQ52,"Don't get me wrong, its a simplistic way to teach hard languages, and I would love to use it to get the basics of Python. But, after completing the first lesson, it will not let me progress to the next lesson, nor does it acknowledge that I completed the previous lesson. Ill come back when this is fixed and change my rating.",2,37,3.31,2021-04-29 00:13:47,"Yikes! We're sorry to hear you've run into an issue. We have already fixed the issue, so please just update the app and start learning again! Cheers!",2021-05-05 08:50:52,NEGATIVE,progress
22394,dfcc28f8-adcb-4e93-a73a-5fb1fd01d5ab,Kurt Rodowa,https://play-lh.googleusercontent.com/a-/ACB-R5RORYLxWXfp5nvXW1mE3HmLP1GSdokGPuDaogezSlo,"App does not work correctly on Pixel3 XL. Forget password button leads to blank page, cannot ""pass"" lesson one as lesson 2 unlocks but tells me I need to complete lesson 1 first. Super disappointed.",1,2,3.31,2021-04-28 00:16:24,"Dang, that sounds like a bug! You see, we try to test every aspect of the app before releasing, but sometimes an issue can slip through. If possible, please give Johanna at support (support@getmimo.com) a detailed description of what happened. She'll help you sort this out. In any case, apologies for the inconvenience!",2021-04-29 03:54:24,NEGATIVE,point
22472,9273269a-0026-40e5-a25e-be7bc89f95d3,TANAY CHAUDHARI,https://play-lh.googleusercontent.com/a-/ACB-R5QyW4rbsjnmpNq8KcqbVk3_BvICak9QpccF_ISd,It is good for learning but many things are paid you can even practice you have learn again. I am very disappointed,2,0,3.30,2021-04-26 00:04:48,"Hey there! Most of Mimo is free. We only charge for some nice-to-have features like ad removal, mini-courses, and some challenges and projects. And we'll make even more features free in the future. We just need to find a balance that allows us to have as many people as possible benefit from Mimo and keep the lights on as a business. Bear with us!",2021-04-27 06:43:50,NEGATIVE,point
22528,47028004-fab8-426c-b713-5685eecb31b6,rosie morland,https://play-lh.googleusercontent.com/a-/ACB-R5Qad0p_UVLDquDtffuBQvIQOIiHyP_T7bedl2nJfwg,"So far so great! Got this app as a ""Duolingo for Python"" and so far it doesn't disappoint! Easy to use - no idea so far (1 week in)",5,0,3.30,2021-04-24 16:24:04,,,POSITIVE,point
22567,89816b53-ef49-4c03-b38b-730a72a632e3,Christopher Ajayi,https://play-lh.googleusercontent.com/a/AGNmyxbHll8Na1kG8kwEYiOmVtQl7oiUEgKHwD6RkC7W=mo,its a very fun app similar to nitro type you learn while having fun there's a leaderboard and i'm not sure yet but i think you get reward's from staying at the top when the time end's it's truthfull about it's teaching and lets u choose what type of language u want to learn,5,1,3.30,2021-04-23 14:19:01,,,POSITIVE,leaderboard
22571,e964f8ec-e57e-43b7-a7f3-ea4e5858f689,Soulyana Lakew,https://play-lh.googleusercontent.com/a/AGNmyxYCWrxJmtFCMjvSDrduT3oCKKnxkpXAYW3zyKo_=mo,"Elegant and beautiful design. I humbly request an assessment based feature which increases difficulty of curriculumn based on a high streak completion rate. Consider Duolingo's language learning app; in their assessment section, the app evaluates a user's response and adjusts questions difficulty level by users succesful responses. It is engaging, and for more advanced users, it would be a fun challenge and an opportunity to learn something new or solve a complex puzzle.",5,9,3.30,2021-04-23 12:19:09,,,POSITIVE,"streak, challeng"
22613,762c3198-6820-42d6-a478-3f3b9ff3e7d3,Thomas D,https://play-lh.googleusercontent.com/a-/ACB-R5QTksW-V7MtvIMFwResRlNAo8P6DsnOYhhyhPEs1Q,"I took some time off of learning how to code and wanted to relearn previous lessons that I have completed before. It says I have to get Pro Version because it thinks I want a harder challenge. I do my want a harder challenge, I want to relearn the basics. Please fix this.",2,0,3.30,2021-04-22 10:21:32,,,NEGATIVE,challeng
22644,5775c9db-bb29-4c79-ad1f-05a55dba5c07,fokto cheese,https://play-lh.googleusercontent.com/a-/ACB-R5TVoofUxsLYZad7gsUIruRaJceJMizGf6vkjiDg,"I am pretty upset that after about 3 months, I find out that I need to buy premium in order to actually finish the course. If you plan on paying, I recommend this, but if you dont, then dont bother. I love the way the app is and its way of teaching is good, but I really wish that they would tell you before hand that you will eventually have to pay. My dissappointment is immeasurable, and my day is ruined. Thank you for reading.",3,5,3.17,2021-04-21 15:38:09,,,NEGATIVE,point
22704,b036e412-ada4-4ed5-bb9a-aedc3c38d85e,Debbie Day,https://play-lh.googleusercontent.com/a/AGNmyxYJ9PKxMnhWiviVZYxKA7pmvHYif4Tz8RkB-EGz=mo,"The app is quite good to begin with, however is very limited after completing the html and css basics, having a lack of projects and challenges there on after. I was also charged £46 for the pro version without notification which I never intended on purchasing, and was declined a refund. Be cautious if you download this app!",1,1,,2021-04-20 08:08:52,"Dang, that sounds like a bug! You see, we try to test every aspect of the app before releasing, but sometimes an issue can slip through. If possible, please give Johanna at support (support@getmimo.com) a detailed description of what happened. She'll help you sort this out. In any case, apologies for the inconvenience!",2021-04-21 04:21:00,NEGATIVE,challeng
22745,53efe00c-c462-44f3-b659-27d78322b922,Ty Keane,https://play-lh.googleusercontent.com/a-/ACB-R5Sy9PExohl89-OFg5NrvhYDCtOXccNa6kI5-Eht7g,I've made more progress in learning coding on mimo the past month than I have in the years since I started trying before stopping again and again because I got bored The quiz style is very engaging and projects and level system brings out my competitive side to keep going,5,0,3.29,2021-04-19 05:08:28,,,POSITIVE,"competit, progress"
22841,dd6c60a8-6617-4ca2-adb5-7cd301edeb18,52262,https://play-lh.googleusercontent.com/a-/ACB-R5SP8CL804NmfNMxDSbZbkFl-YTAyocYp6NWYqASKg,"I have noticed when I can get something wrong go back and try to choose the correct answer, that none of the buttons are usable at that point, causing me to skip the question I think it's a bug.",3,2,3.29,2021-04-16 17:19:21,,,NEGATIVE,point
22878,2260a767-13cd-44d0-aac0-9e6a63a0a805,Joshua Matheus,https://play-lh.googleusercontent.com/a/AGNmyxb03SkhrzZj5URaw5kr3GgLrUwuP4gQbnMrZQsR=mo,Not terrible. No way that I could find to skip topics that I already knew and the lessons are neither challenging or very educational.,2,0,3.29,2021-04-15 23:37:30,"Oh dear, that's more than unfortunate! Please tell Johanna at support (support@getmimo.com) what exactly happened so the two of you can work this out together.",2021-04-21 04:55:31,NEGATIVE,challeng
22958,0dc6c38c-7156-4160-a9e2-28bf09905f51,FlubbyPantz,https://play-lh.googleusercontent.com/a-/ACB-R5T1nGonQ_1AhASaDZe1K5z_8WbU3VqH8tAORQBx,Seemed good but i dont get why i need to make an account i just want to learn to code not to have some multiplayer garbage with some dumb leaderboard,2,1,3.29,2021-04-14 01:22:13,,,NEGATIVE,leaderboard
22983,90bd6e2a-1b89-4a3d-ab13-fcd841944352,Ryan Brinklow,https://play-lh.googleusercontent.com/a/AGNmyxY8SLFLYYmZUZuuTRGkgYpNU8TB1ncvSwsHxei5=mo,"I've subscribed so I can't comment on ads. Completing this, on an 8 day streak so far, along with a python course has helped reinforce and introduce concepts well. Recommended",5,0,3.28,2021-04-13 06:20:00,,,POSITIVE,streak
22994,0031bef5-e3dd-4aa3-9116-936e85ea1acb,Fca.,https://play-lh.googleusercontent.com/a-/ACB-R5Tof0HRWpCFMK5sqMYPd6NPyZ_aUcwpUlbUEtaErg,(Thank you for let me recover my streak),4,0,3.28,2021-04-12 23:50:26,Hi there! We have a brand new streak repair feature. Just tap on the coin icon on the path tab and tap on the streak repair to get it. I hope it helps and congratulations!,2021-04-08 03:27:54,POSITIVE,streak
22998,0fb6c768-7cac-4394-b3ad-a8ff1464c36f,Marvin Mitchell,https://play-lh.googleusercontent.com/a/AGNmyxZ2n-uwr2T5L9iFgP5hCxc1tncY4btWzi3YdM50=mo,I like this app cause the challenge is testing your reaction to recognize as you go,5,0,3.28,2021-04-12 22:06:46,,,POSITIVE,challeng
23107,fe5ddbf2-142c-4aaa-b173-b90927681528,Todd Edge,https://play-lh.googleusercontent.com/a/AGNmyxYl8pn3qyLEEazDx_Fdz0go6ersLsva4rE_iQ_2=mo,"I'm learning a lot of new skills and concepts but feel that some of the questions/tasks could be made more challenging - sometimes I'm simply regurgitating information that's at the top of the screen, rather than having to apply what I've learnt.",4,0,3.28,2021-04-10 08:10:31,,,POSITIVE,challeng
23116,190e44d0-947f-4ef6-8762-2413dc63217a,Craig,https://play-lh.googleusercontent.com/a/AGNmyxb8mGdGxHIGdpVUg8Zotf7ioAC3Gk6X5OGMBDtGgA=mo,The lessons are basic and repetitive for coders with experience. The lack of introduction to EcmaScript 6+ is a little concerning to me. The projects and challenges are probably where you'll get the most benefit and practice for your average coder.,3,0,3.28,2021-04-10 02:52:36,,,NEGATIVE,challeng
23294,70da981a-0e60-43f2-9bb8-32587724edcb,Ninja Hattori,https://play-lh.googleusercontent.com/a/AGNmyxZZwzJSfJmSZoazMeT02ppv_RopLhrQ8Jwt5hPm=mo,Okayyy ..quite useful app if u wanna learn something u should.. but one stars goes for a glitch where the app suddenly hangs forever when i open leaderboards for a few seconds..(In Samsung J2),4,0,3.27.1,2021-04-06 00:22:42,,,NEGATIVE,leaderboard
23338,25f0d6fc-2183-4cda-af3c-ecae61066879,Me1s n0ob,https://play-lh.googleusercontent.com/a-/ACB-R5R_vBvzYe0sMMW6a_ZzjlO0-uoVlZHTc9X495G5AA,"Just started using the app today and it feels good I have noticed that it seems to have a very similair design as Duolingo with the streaks, leader board, streak freezes etc. But seems much better than duolingo since this learning seems to work way better. It also dkes a good job at gradually making u write more of the code by yourself when introducing a new subject. Also i like that it allows you to go back and check other questions u have answered in the same lesson overall very good app",5,10,3.27.1,2021-04-04 22:05:17,,,POSITIVE,streak
23345,4cebb02c-b104-4d77-819b-8a30d40a67b3,Klarc Gamer,https://play-lh.googleusercontent.com/a-/ACB-R5QPa7EKizpze_VAPg1WydjjGDUKBmSZ-jondjtMsQ,"The app make have so much fun when u learn, I guess better than most of courses, with good competition program I can't imagine it better. I really recommend it",5,0,,2021-04-04 16:07:48,,,POSITIVE,competit
23400,238a19f7-9183-4292-993a-be17190dbc3b,Deborah Marberry,https://play-lh.googleusercontent.com/a/AGNmyxZdwdaoWXZckngQCuFmKOVGUt8xZed9Q6NYwbNA=mo,"As an absolute beginner at coding Python, I love this app. It is easy to understand and offers plenty of practice. The score competition feature is also a fun way to keep the competitive users motivated.",5,0,3.27.1,2021-04-03 06:21:43,,,POSITIVE,competit
23403,177d1791-74d2-43c6-8632-14dcdf0f91d1,Twinkle Rising Star,https://play-lh.googleusercontent.com/a-/ACB-R5RHG-tLRkdGTXAXygXvpxulR2wi8EFBqbBcmLQ6Jg,"So far it's very helpful and easy to understand concepts as it has challenges or questions after every single lesson we learn!! I just started using it and it's sooo easy to understand few things now.... Being a 9th grader, it's perfect app for me!! You really have to install this app... Bestest one I've come across ⭐⭐⭐⭐⭐",5,2,3.27,2021-04-03 05:01:01,,,POSITIVE,challeng
23480,a36bc594-743c-4bcb-92d2-f558d103d0a0,Shamima Akter,https://play-lh.googleusercontent.com/a/AGNmyxYwtEp7k1346p6HATc7R4JZVs34Ac54GschnaFd=mo,This app has made some free challenges premium.,3,0,,2021-04-01 00:42:52,,,POSITIVE,challeng
23530,4b5a950d-77a9-4f64-afc8-1d4a9abc1392,Tapasmit Naskar,https://play-lh.googleusercontent.com/a-/ACB-R5RDL9naLp1j9gk0yzdAGNitLuXo8_BqrzIUjrud-w,"an amazing app with a simple and cool interface that I think will be a great helpful to beginners. it teaches web developments codings(JavaScript, HTML, CSS) as well as creative coding for high challenge fields such as gamecoding, AI in Python. you may find this app really helpful.",5,1,3.27,2021-03-30 22:08:44,,,POSITIVE,challeng
23577,753ffae5-d6a8-45e1-9262-6f82a2edc77d,JLaine,https://play-lh.googleusercontent.com/a-/ACB-R5TcmRwWeKTpwnI4HO3w4v17C88kArA1IV0nqzgOGA,"Utterly great! Helps me a lot however, as I earn more knowledge at coding or programming, I as well enjoy the way of learning the process in which I am totally grateful for since it wouldn't be a difficult progress to handle! Love it!",5,1,3.26,2021-03-29 23:29:10,,,POSITIVE,progress
23609,21100f9c-8f75-43a0-bb99-af90833f89c0,Virgil Infante,https://play-lh.googleusercontent.com/a/AGNmyxYkBluUbmCN1OGlilJj4gJasah2FL6m1EmKa8_i=mo,This app was so insane because you gonna teach him to how you make a website and how you secure your social media accounts... So i'll recommend this to others...Good luck -Vince,5,0,3.26,2021-03-29 04:16:47,,,POSITIVE,social
23629,3ff07d54-d68d-44dc-9b2d-9aa1c2c472ed,Matthew Barnes,https://play-lh.googleusercontent.com/a/AGNmyxYOXL6OiOMtZYPcUdwoxWg7bXgwfTeZcNsSyBZV=mo,Excellent app for learning code. For those who are competitive (like me) the feature of attaining points and competing in a league table add an extra dimension to keep you going. Can't recommend this enough.,5,0,3.26,2021-03-28 11:42:21,,,POSITIVE,"competit, point"
23694,d11ad709-5e55-48e5-9a1d-fbaa3843bd11,D Phillips,https://play-lh.googleusercontent.com/a/AGNmyxblqgX8Nsh6j0XVkKNN5LwQ4YqcQEIQxppt481h=mo,"It breaks down complicated coding for beginners, gradually increasing knowledge and understanding to intermediate and professional levels.",5,0,3.21,2021-03-27 04:15:25,,,POSITIVE,break
23703,7786c568-9cd1-4d00-855e-81bf59c5606d,P Tokollo,https://play-lh.googleusercontent.com/a/AGNmyxY_B6U5b4WibJ5P9JKlP2QtzPjktlDjDd5di5cA=mo,"Absolutely love Mimo, it's got a progressive learning structure, really need a pc version though😔",4,0,3.26,2021-03-27 02:11:14,,,POSITIVE,progress
23721,13ea0fb0-5ecf-4b24-a5e6-55bd118ba8f4,Benjamin,https://play-lh.googleusercontent.com/a-/ACB-R5TOXj3AaHpmTkbdPwDRTvLKUbkhY_d0KcyQuTkKXVA,issue: the app can no longer connect to the internet and I can't see my previous or make new playgrounds. I also can't see the leaderboard,5,1,3.26,2021-03-26 14:43:09,,,NEGATIVE,leaderboard
23751,44f5ad1b-42f0-4689-b4d2-5bb24e6cead8,Avid Miner,https://play-lh.googleusercontent.com/a-/ACB-R5TzlzAo_NieOMXWTVghIz5mpcqrokvbGXOPTlwwnQ,"Fun and easy to use. Like the rankings and correct answer steak, helps bring out some competitive spirit.",5,0,3.26,2021-03-25 22:59:18,,,POSITIVE,competit
23765,40ec4a82-bb96-46f2-b8bb-5717e231de50,Dom R.,https://play-lh.googleusercontent.com/a-/ACB-R5SudtjZK7j0oDo7roY70knWdL5KmRTm7n9quNhCBHc,This app does a great job helping you learn coding. I'm currently learning javascript and I had to switch to the pro version which really helps by slowly increasing it's difficulty. Each individual lesson has multiple levels which progressively get harder without taking major leaps and bounds leaving you lost and confused.,5,11,3.26,2021-03-25 14:31:27,,,POSITIVE,progress
23856,e237e1b2-5da2-4dfa-9821-f62f99e40ccf,Maria J.,https://play-lh.googleusercontent.com/a-/ACB-R5S5YT6ba7vCay6xHPXKsBOFaUHhlM1x4VNiODO77w,So heavy pay to learn. I can do more by learning from YouTube than here. I'm just starting and I'm searching for alternatives because I don't afford to pay for courses. Thought this would help. It does not. I can't progress as it requires me to pay real money for it. I was ok with watching adds but not with this.,1,0,3.1.1,2021-03-23 08:25:12,"Hey there! Most of Mimo is free. We only charge for some nice-to-have features like ad removal, mini-courses, and some challenges and projects. And we'll make even more features free in the future. We just need to find a balance that allows us to have as many people as possible benefit from Mimo and keep the lights on as a business. Bear with us!",2021-04-08 03:23:24,NEGATIVE,progress
23934,8cf1dc65-9629-4e83-8851-6d9b2e812b1b,Kàmráñ Gãzñāfër,https://play-lh.googleusercontent.com/a-/ACB-R5SSpj33iOI8PRQoXLtM3vy1CQJyYkeyQyUUMiipdA,"Hello! Mimo Service I am requesting you to give us our all challenge for free of cost as before we got. I want to give it 5 star but after next update you added premium purchase in app I am giving 1 star. You are very bad developer that you are not able to give free to the old member of this app. You are selfish and very greedy anyone else in this world. God will never forgive you , your developer and your company and never make your company grow.",1,0,,2021-03-21 12:59:42,,,NEGATIVE,challeng
