Unnamed: 0,reviewId,userName,userImage,content,rating,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,sentiment,matched_stem
2150,572909fb-6095-4c2a-bd5d-9813d2444c60,Chris Frutchey,https://play-lh.googleusercontent.com/a-/ACB-R5SffGXaPKVpVORo2j7W7KyDUlpVQSUWvJZW_dC_,"It's useful as a educational tool and they're very helpful, both the lectures and challenges. However the short blurbs as advertised are very easy to forget to do. With minimal reminders to return. Think of it like a gym membership, you can pay for it but that still means you have to go actually remember to work out",4,32,42.0.0,2021-11-02 09:07:35,,,NEGATIVE,challeng
2222,960b2b0a-ea3a-4c11-a29c-8b5e6bd509b1,Toby Sexton,https://play-lh.googleusercontent.com/a-/ACB-R5QRRUPIyYZjVbAmlNY6YRkzTeE2H1Sj5m0U7t3dJXI,Could be good but the app is generally slow and buggy. I'm on an exercise where I can't progress because I can't wipe the incorrect code and sometimes it takes ages once submitting an answer,1,4,41.2.0,2021-10-23 01:33:09,"Hi There,
We're sorry to hear of the experience you're encountering and will certainly further look into this to provide the best resolution for you.
Could you kindly reach out to our Support Team via email at support@datacamp.com? We are looking forward to hearing from you!",2021-10-25 00:52:23,NEGATIVE,progress
2332,fcc8f225-e1c5-407c-a5af-78991b0ef850,Prayag Mohapatra,https://play-lh.googleusercontent.com/a/AGNmyxZXjPT4NJrgc-MB64toMmCd6HS6fm-T43Il4MJx=mo,"Very good starting point for the learning structure,easy n beautifully done!!!",3,0,41.1.0,2021-10-04 00:49:06,,,POSITIVE,point
2463,8f706ea7-cc76-4054-a9dc-0cd3b7758587,iVictory Victor,https://play-lh.googleusercontent.com/a-/ACB-R5SS_HFo85aM-Kfa5xrp8Z5xHga94JPrHCYZA3i1yg,"The best app to learn coding for the languages featured, hands down, the interctiveness of it has no competition, just get it",5,1,40.0.0,2021-09-12 09:30:16,,,POSITIVE,competit
2481,22faf5be-7054-4a7f-b97c-f67ab32b730d,Mohammad Rafsun Jany,https://play-lh.googleusercontent.com/a-/ACB-R5SI-tCpJn4DAiKA1oR4PZV6Nak52yjG56gs5Cva,"It is the best site to be a Data Scientist and Machine Learning Engineer. But we can't complete our premium purchase by mobile app which is very disappointed. Moreover, the videos of the instructors in the mobile app are not user friendly like as DataCamp web version.",4,2,41.0.0,2021-09-10 02:06:22,,,NEGATIVE,point
2634,252cf44a-aaf1-4771-a939-befa4d0465b1,Aman Mishra,https://play-lh.googleusercontent.com/a/AGNmyxaYOsBvfbkTnu9kzsg4FH9aTYi2O6LeVWM6CK-O=mo,It should have more exercises and interactive challenges to explore and learn,4,0,39.0.1,2021-08-25 14:18:02,,,NEGATIVE,challeng
2719,4f6c402e-b2a2-410e-ba76-cbfb00bc7fbf,Serena Wong,https://play-lh.googleusercontent.com/a-/ACB-R5S3Hprd2eCdeO9qcnwGjRuyEWWHt0GgIFLAOi6l6w,"User-friendly, handy app to have to learn and practice programs. Well-structured lessons with practice challenges to refresh the memory. Great for those who love to learn on the mobile. Daily challenges are a way to refresh the memory and practise.",5,8,24.0.0,2021-08-14 21:42:04,,,POSITIVE,challeng
2806,61b984e7-05fc-4f8b-a919-fad5c6f98a37,Jarrod Reti,https://play-lh.googleusercontent.com/a/AGNmyxad2pr3P67-LsAaNwGN8IJkIXx9R_KbXgrT_yBa=mo,"Having fun using it, but alot of the time i would have the correct answer but i get syntax errors and have to use the answer button to progress. Really ruins the learning aspect. Constantly crashes aswell(runs code forever), have to close and reopen several times",2,19,38.3.1,2021-08-01 15:14:45,"Hi Jarrod,
We're sorry to hear of the experience you're encountering and will certainly further look into this to provide the best resolution for you.
Could you kindly reach out to our Support Team via email at support@datacamp.com? We are looking forward to hearing from you!",2021-08-02 05:20:22,NEGATIVE,progress
2853,12483e0d-d0bd-4310-a9a1-ceca77869252,Ninit Paramasari,https://play-lh.googleusercontent.com/a-/ACB-R5RWnDbfmP6NMPkW8A8SDeD2-KStTD_n82orhePZ4Q,"An amazing learning experience! However, with the latest update, the app now won't store streak or additional XPs from practice. Please fix and I'll put the 5 stars back.",5,12,38.3.1,2021-07-26 04:54:44,"Hi Ninit,
We are sorry to hear about the issue in which the streak was not saved. Could you kindly reach out to our Support Team via email at support@datacamp.com?
We are looking forward to hearing from you!",2021-07-26 04:30:54,NEGATIVE,streak
2867,02767c71-a591-4c5a-b2d1-ff14c99ed68b,Simon S.,https://play-lh.googleusercontent.com/a/AGNmyxYKWyyunVpe8SS0dCBeUNNc5xw3rZ67PD991a1m=mo,"Used to be a great companion app if you have a subscription. Limited usefulness with a free account. Unfortunately over the years the app has significantly declined in both speed and usability. The long loading times make the app virtually worthless these days. You wait longer before you can start practice than you spend on practicing. And this doesn't just happen at loading time, it happens everytime you change to another practice. For a company teaching people programming this is embarrassing.",1,185,38.3.1,2021-07-23 14:06:06,,,NEGATIVE,virtual
2877,4f10cb1f-67e2-4633-ad45-09dcd38b59f3,Princy Shilshi,https://play-lh.googleusercontent.com/a-/ACB-R5SoPsP9flwX5zaCHd_vGysWZlfFrTfIhDJv62l2,"I'm very disappointed with this app, The first video lesson can't even load and failed or very slow submitting answers. Mimo is a better app if anyone is reading this.",3,0,,2021-07-21 02:09:36,"Hi Princy,
We're sorry to hear of the experience you're encountering and will certainly further look into this to provide the best resolution for you. Could you kindly reach out to us via email at support@datacamp.com? Looking forward to hearing from you.",2021-07-21 02:41:22,NEGATIVE,point
2899,00147cd6-b578-4607-a3aa-e356324ddc53,Emmanuel Adjei,https://play-lh.googleusercontent.com/a/AGNmyxYkuqusWJlRSv91psec4huilzme1j7XENDhbKd3=mo,"It's a great app... but I think the daily streak shouldn't be one..it should be greater than one..but aside that, I really love the app..",3,1,38.1.0,2021-07-18 07:26:47,"Thanks for your feedback! I'm Ibo from DataCamp Support Team and it is incredibly helpful for us to hear from you. I will pass your feedback to the team.

If you have any questions, just let us know and we'll be happy to help. Stay safe!
",2021-07-18 16:12:17,POSITIVE,streak
2933,da87b51e-a034-46fa-bd2d-83be70ff8b2b,jerold h,https://play-lh.googleusercontent.com/a/AGNmyxY8rfbp1ysi6HkMu-tKayAQK6bjergZxlhJTbpZ=mo,"Day 2 & they're already slow-walking, trying to sell the paid version. So is another, similar app, so deleting both & buying a book. Duolingo got the economic model right.",2,7,38.2.0,2021-07-11 11:32:31,"Hi Jerold,
We're sorry to hear of the experience you're encountering and will certainly further look into this to provide the best resolution for you. Could you kindly contact our Support Team via email at support@datacamp.com? We look forward to hearing from you soon.",2021-07-12 03:20:57,NEGATIVE,economi
2958,b8b07007-adea-4563-9702-94aa9ebb1878,Frank Roest,https://play-lh.googleusercontent.com/a-/ACB-R5QHN_06jkcqrjTdfPWdc2wBsMe4f466OH2KGqJPPw,Only one complaint that is : it's sometimes unclear why when submitting /running code doesn't seem to progress. Even though the code and table were relativly simple and short. Other than that great app. Really enjoying practicing this on the train. Great instructional videos and great instructions and tips given.,4,95,38.1.0,2021-07-06 11:37:07,,,POSITIVE,progress
3007,9b3d7d30-0da9-4a23-b084-13f1ea77c5e2,Salisu Mohammed,https://play-lh.googleusercontent.com/a-/ACB-R5RdzxIvMwVYVcgcpaBCYyvehfy6wtIyRnjO5zdfMw,The lessons are simple to understand and also gives a challenging practical workout.,4,0,38.0.0,2021-06-28 19:08:08,,,POSITIVE,challeng
3014,50473058-e3e3-4be0-bb1f-9a50177fab4c,Kewal Shah,https://play-lh.googleusercontent.com/a-/ACB-R5SnIzLgDIASi1oVe_8_gVdPTn7xTo5oa5PkArDi-A,"No way to view to bookmarked courses. In fact am currently on database design course, which I can't even see on the app. Also no way to search the catalog. Clearly no proper effort appears to have been made on the app which is disappointing.",1,18,38.0.0,2021-06-27 19:19:48,,,NEGATIVE,point
3021,fb19f36a-d2b3-4c92-add8-52cd5ee9872d,AbeThe69th,https://play-lh.googleusercontent.com/a-/ACB-R5SzapQjFXhrVJF8BlE8AgH30J4XENgt0wjymaErKw,if you're looking to learn python you wouldn't be disappointed,5,0,36.0.1,2021-06-26 10:52:50,,,POSITIVE,point
3094,2835dac9-10fc-45fe-a663-f540a9bdcfc1,Kelvin Gikonyo,https://play-lh.googleusercontent.com/a/AGNmyxbbkBhAjeRSsEbcgVGVaYcn7KZLCQ6ZWoEgGXnl=mo,DataCamp makes it super easy to learn. Short exercises and slow steady progression,5,1,37.0.0,2021-06-12 03:50:06,,,POSITIVE,progress
3293,03a81edc-4a16-4b62-8760-8158fcc46bd1,Venkata Haritha,https://play-lh.googleusercontent.com/a-/ACB-R5Rs_fSQkyBMqj4bDW6LcfsZS2_epIxoArkgQEgpLeM,"Even this one star i wouldn't like to give. Worst app not working at all when im used to open. Always loading, cant to even one exercise. Shell is also too slow. Nice design and useful things are there, but not woeking proeprly. Please do concern quickly. This will lead to quikly uninstall your application and waste of giving ad on other social medias.",1,14,35.0.1,2021-05-11 01:14:52,"Hi Venkata,
I'm sorry to hear about the issue you are experiencing! Could you kindly reach out to the Support Team via email at support@datacamp.com? We will certainly further look into this for you.",2021-05-11 03:10:49,NEGATIVE,social
3341,4bf5f253-175b-41a9-b403-d91f5a7181ae,Prateek Jain,https://play-lh.googleusercontent.com/a/AGNmyxYoQeIa-AdNOcJ1Dtbkj9jHek5S3txiwPRev1CH=mo,Brilliant experience on Android. Fits seamlessly with the progress when working on desktop. The content is excellent and fun too. Recommended for all levels of developers.,5,3,35.0.1,2021-05-02 12:18:28,,,POSITIVE,progress
3358,62ca6b5c-7575-403a-9418-010e168d46ed,Timmy Oyebade,https://play-lh.googleusercontent.com/a/AGNmyxbYeS7ytVSkKkvvNe6xGk5xKPWu2HJWn36U_5Nq=mo,Very easy to use app with detailed lessons and challenging tasks.,5,1,35.0.1,2021-04-30 13:37:34,,,POSITIVE,challeng
3375,34099160-d38d-4e9a-90a5-0d298759a7a9,Poloman GR,https://play-lh.googleusercontent.com/a-/ACB-R5QghECqBqhg9uXvnqoHdx813CGBFXjq9A8VkGQepWQ,"The app is insanely well structured (npi), the way they give you just enough info and giving you a little challenge everytime makes for a smooth experience. Havent opted paying yet though.",5,0,35.0.0,2021-04-28 07:43:37,,,POSITIVE,challeng
3449,3a74aaf1-5541-4e71-9227-83c28b2150f2,Ralph Gozun,https://play-lh.googleusercontent.com/a-/ACB-R5T8y0aBd2pY10GY5kCWiTkJYvIHcWVv7REBzSSgMw,Straight to the point topics. Awesomeness,5,0,34.0.0,2021-04-14 11:08:35,,,POSITIVE,point
3454,659f20f5-e3ca-435e-bd71-a7a239546ee2,Kartikeya Rajpal,https://play-lh.googleusercontent.com/a-/ACB-R5QkvYY3CgFFdPflePsClllvWkvsnzrSSjYcDV1EDl8,"The interface is well designed. However, the loading times are way too long, rendering the whole process of learning tedious. Others share the exact same experience. Hence, cannot be one off incident. Disappointed.",2,5,32.0.2,2021-04-13 13:26:17,"Thank you for the feedback, Kartikeya! If you would like DataCamp Support to troubleshoot your loading issues, feel free to email us at support@datacamp.com.",2021-04-13 14:33:54,NEGATIVE,point
3467,e92e93d8-7e87-40e0-9425-36eb0b108388,Evans Boge,https://play-lh.googleusercontent.com/a/AGNmyxbQhKd_X3SpYkkoYmezYrVl7QlyED_LLnmCzx_F=mo,Quite involving exercises that progress from simplest.. Highly recommend for beginners.,4,0,32.0.2,2021-04-11 03:48:55,,,POSITIVE,progress
3482,a3ee264f-8bfb-47b7-9b5e-2bd14b1e464c,D Moore,https://play-lh.googleusercontent.com/a/AGNmyxb-JHswZr6bchSsOJjGH3Ft344MHP_pXENe8-3W=mo,"It's challenging, but l'm learning a lot about SQL. Thank goodness for this website.",5,0,32.0.2,2021-04-07 23:19:35,,,POSITIVE,challeng
3521,0465dc4a-f9af-4f10-ac6a-512f2ce7681a,moustafa,https://play-lh.googleusercontent.com/a-/ACB-R5RJtHaur7IGYGr4JAqFcOI5-MY6FCGNi_rk2ZcxDQ,"Nice interface , built in complier is nice touch . Quick and straight to the point .",5,0,32.0.2,2021-03-26 19:31:56,,,POSITIVE,point
3527,a0dbb025-c1b3-465c-8f43-e004f70a474f,The Advent Arena,https://play-lh.googleusercontent.com/a/AGNmyxbejjcjDjGRDw3lx0aM-xS0Nmj5yCU0hZ8Q6_VR6ls=mo,"Only that there was no way i would rate you more that 5 'cause you deserve beyond. Thanks for the good work, I can really feel the challenge. Keep up the good work!",5,0,32.0.2,2021-03-25 08:55:07,,,POSITIVE,challeng
3535,dee29656-b556-4107-ad50-a5867ba4643f,R B,https://play-lh.googleusercontent.com/a/AGNmyxbyMSO8fj3l4vJG8FrafjqdpD9ssJ_RHhZU2OC9=mo,Excellent user friendly app for those of us just getting started. Felt fantastic after finishing the first course and enjoy the daily challenges. Looking forward to continuing on my learning track to become a software engineer!,5,14,32.0.2,2021-03-23 19:27:04,,,POSITIVE,challeng
3565,21fe9149-10db-49b5-9136-6bbfc9ac8199,Smriti Rani,https://play-lh.googleusercontent.com/a-/ACB-R5QAa-BxsKNLnp0996lo5A_WONURpP4qACcz7-7ffA,This provide a environment for learning and best part is u don't have to install an idle for this u can practice but one limitations it set or unlock further item after completing one day streak,5,0,31.1.4,2021-03-15 00:04:14,,,POSITIVE,streak
3629,526dd7dc-3ae0-4419-a8b6-8c1cf7d9e054,Manoj Rajendran,https://play-lh.googleusercontent.com/a/AGNmyxYox5GpglmOnyHzVSz4iNSH8TjratFYdl7ZEuek=mo,This app is great to make consistent progress and achieve learning goals with surety.,5,1,31.1.4,2021-02-25 00:55:16,,,POSITIVE,progress
3663,deef6ca5-b633-4b34-8cd6-4bc93a6a82dd,Pascal Küng,https://play-lh.googleusercontent.com/a/AGNmyxYk10O0UyqyzIaqMYoHzgEA5m0_B31-S6Ih8AzW0Wk=mo,"Very good course so far! Nice progression, good excercises.",4,0,31.1.3,2021-02-16 04:12:13,,,POSITIVE,progress
3789,cca2ce5e-24b0-4e11-9571-da6f7dcc7538,Eksil Bergenseren,https://play-lh.googleusercontent.com/a/AGNmyxb1FUvoteeFBKjcRKKYoZmE7TSy-q2yER0FUfBu=mo,"Lessons are really, really good. But, the mobile app becomes unresponsive where clickable buttons on screen stop working, shortly after starting a lesson. E.g. non-responsive buttons to open tables, select responses to multiple choice questions, etc. I paid for a full year's subscription and I think that if I had only paid for the mobile version I would've had to apply for a refund, as the technical issues in the mobile app are a deal-breaker. The browser version works like a charm, though.",3,51,30.2.2,2021-01-08 18:40:19,,,NEGATIVE,break
3843,97aefb32-1259-4dfd-be57-3f0117d08824,Apollyon David,https://play-lh.googleusercontent.com/a/AGNmyxaYuywZ4ps8YpA8GKNTp8zjs7dZ1iYgNWOt1EyP=mo,"one of the best learning tools out there very practical and the daily challenges are pretty fun to do on the go, just wish of the mobile version let you explore the same courses and tracks on the web version.",5,16,30.1.5,2020-12-16 04:28:27,,,POSITIVE,challeng
3967,561547e2-401a-4fdc-9398-c61e75ce44c1,Hadi Hachem,https://play-lh.googleusercontent.com/a-/ACB-R5TDeaYkCI9ffPV9IYKcf85L2L2Bwt-7GDloXblzHg,"For an app done by software developers I am extremely disappointed! The keyboard blocks the code and you can't see, no cursor to eddit text easily, the speed function in video doesn't work, copy / paste doesn't work. I was enthusiastic about the app but ended up not handling 10 minutes of this, looks like pre Betta software! Avoid before a year of development!",2,14,30.0.2,2020-11-01 05:43:58,"Hey Hadi, Thank you for your feedback! If you can email support@datacamp.com with screenshots and your device/OS specifics, we'd be happy to take a look on your behalf. Take care! -Brian",2020-11-02 10:41:00,NEGATIVE,point
3976,6a68ab8d-9cde-4d53-9375-b9f4a5d2b321,Mukund,https://play-lh.googleusercontent.com/a-/ACB-R5TKs71LfvV3f9IDce0wRrWynYiMHM0Ql53oF0CuYkA,Doesn't reflect the desktop course progress. But it's good nevertheless,4,0,30.0.2,2020-10-30 02:47:36,,,POSITIVE,progress
3991,a0a2cea4-1fe6-41ae-9161-f30a3893fba4,Olawuyi AbuAlli,https://play-lh.googleusercontent.com/a/AGNmyxYOqpHrO9EZPaTRnoc94GQGS0V8Wy805_F_4Z6s=mo,"DataCamp, please do something about this app. The new version is impeding my progress. Can we revert to the old version? Time is going.......... Thanks",1,3,30.0.2,2020-10-27 16:49:42,"Hi there, thanks for your feedback! We are sorry that you've had a negative experience with our app. Could you please reach out to us at https://support.datacamp.com/hc/en-us with a screenshot or screencast of the problem so we can assist you further? Thanks for your understanding!",2020-10-28 05:12:40,NEGATIVE,progress
3996,8030a986-26eb-4eb1-b674-643339a61ab6,David “DaiBat” Battersby,https://play-lh.googleusercontent.com/a/AGNmyxbnsuLa2gGAkqtrLhoeqMjhWUTlPJmCoF6O8VMq=mo,"I have to ask why if it was so much better before the update and the reviews all agree that it was, why haven't you changed back and canned whoever approved the update? It's a shame to destroy your reputation with backward progress when you could easily just accept it was a mistake and revert back to previous",2,13,30.0.2,2020-10-27 00:13:16,"Hey David, Thank you for your feedback! We are actively monitoring and submitting feedback to our new UI. If you can email support@datacamp.com with specific images and examples of where you're having issues, I'd gladly make sure that your feedback is seen by our team. Take care! -Brian",2020-10-27 10:04:25,NEGATIVE,progress
4014,42624089-4d93-4992-955f-d4e9fe5d81d0,Ibrahim Mohsen,https://play-lh.googleusercontent.com/a/AGNmyxbtYcuaHESa2CYrFpgDdL0nibjBGRWyYw36YjZH=mo,The new look made the app very difficult to navigate. I cannot keep practicing as before and my desktop progress isn't reflected here. I have completed 4 courses in R data analyst track and about to get done with the fifth one. Yet only 3 courses are available on the app for practicing. I hate it when i make progress without practicing. I suggest there should be a choice for those who prefer to use the app in the old version.,3,44,30.0.2,2020-10-23 13:59:53,"Hey Ibrahim, Thank you for your feedback! If you can email support@datacamp.com with URLs and screenshots of your issues, we'd be happy to investigate on your behalf. Take care! -Brian",2020-10-26 09:25:26,NEGATIVE,progress
4034,011359a4-f5c4-471f-956b-f25220c44ff7,Omachoko Mark,https://play-lh.googleusercontent.com/a-/ACB-R5QgBfa8KhHykFRph3JLubPvdusBVBpsmnfr0O5TzQ,"DataCamp is helping me learn the fundamentals in Python, and with a good pace I believe I will one day graduate from a beginner to a pro. I love the simplicity of the lessons and tests, my progress is tracked... I will suggest DataCamp for everyone, both those who want to learn python on desktop (the desktop experience is amazing) and on mobile.",5,8,29.0.1,2020-10-19 17:31:07,,,POSITIVE,progress
4083,5e887894-c069-4b2a-bbe7-f6ccec7163f4,Misho Krastev,https://play-lh.googleusercontent.com/a-/ACB-R5Q3ep8FFCAjtagNMw_fIJvbNXWYdrWL7uEhrigneUM,"Very nice addition to the online courses. On days when I don't have time for the full site this app allows me to quickly practice something useful. The difficulty of the quizzes is just right for mobile device. The ui is very easy to use, and I actually like the daily reminders to maintain a streak of activities.",5,60,29.0.1,2020-10-04 17:04:49,Thanks for your feedback!,2020-10-05 03:35:21,POSITIVE,streak
4104,4658c6d5-f0c4-4924-9d4c-3e3be1114b0f,kwstas k.,https://play-lh.googleusercontent.com/a/AGNmyxb3ePGzLnUqDprR_r-9dGEjcv0kk2bDKOK_FoLj=mo,"The app could be quite better, on the practice mode at some point the tests keep repeating.",3,1,29.0.0,2020-09-29 03:46:15,"Thank you for the feedback! If you have any inquiries, you are welcome to reach us at support@datacamp.com, as we'd be happy to help. Take care! -Brian",2020-09-29 11:06:16,NEGATIVE,point
4232,aab6f886-0d3b-4d25-a61d-2d0e828741c6,Alex Brown,https://play-lh.googleusercontent.com/a-/ACB-R5RALrFxrdjE-5rVCmK5vrHtsk2egaZyyT-x_E-ayQ,"The app itself is nicely looking and functional. Love the interactive tasks where you can practice right after a ""lecture"" (only 3-7 minutes videos). I also like the everyday challenge there, try to keep up) Absolutely love it and recommend! The courses are amazing!",5,34,28.0.0,2020-09-04 02:39:40,,,POSITIVE,challeng
4242,846efa4c-e817-4b20-83e4-09f336f62dc7,Adnan Bashir Ahmed,https://play-lh.googleusercontent.com/a/AGNmyxaoeesOx4kQm3EYCPc2BbCPFU7MAYbavT8BNLzE2Q=mo,Amazing learning app for kids and adults alike with excellent challenges and exercises and learning materials,5,0,28.0.0,2020-09-01 19:26:56,,,POSITIVE,challeng
4274,e0a9e070-ceaf-4c3c-886f-9f89c01cbf78,My Thanarat,https://play-lh.googleusercontent.com/a-/ACB-R5R4Iq7Oytr3lI5k2xVILijTMXqZdKOtbUtnQXOAyg,Easy to follow guidelines with hands-on exercise. You'll get to the point of data things in a few days,5,0,27.2.4,2020-08-20 13:35:30,,,POSITIVE,point
4373,eb7ef1ee-f06b-4b31-92f6-e5ee3ff2cd8e,Helma Hassan,https://play-lh.googleusercontent.com/a-/ACB-R5TD4UWeSfHOKZ6qtbbMgN1ZphFo5UEiC8ozLQ-ecg,It will be really cool if it has comment section like SoloLearn so learning Data Science won't be such a lonely experience. I love Datacamp in general but quite dissapointed that only few lessons available in mobile app. I've subscribed thinking that all is available. The desktop content is great and you can access by mobile browser but will be a pain to adjust the screen. So in the end better to utilise everything by desktop and mobile just for practice.,4,24,27.0.0,2020-07-13 07:00:35,,,NEGATIVE,point
4383,b428ff6a-3a82-442e-99ca-755a2b4f3fb2,Aleksandra Teresa,https://play-lh.googleusercontent.com/a-/ACB-R5RhoW4U6JdFKAe2DWkg24vNoAhwNzb1zfw1HnmM,"App is cool. Exercises are short, so easy to do on the go. Edit after a month: Exercises are very repetitive and too easy. I cannot wait when authors will make them more challenging. I still love the app.",4,7,27.0.0,2020-07-10 19:42:31,,,NEGATIVE,challeng
4399,5afdd249-78ca-4a97-bff8-f4f7a103e764,Sangeetha Panneerselvam,https://play-lh.googleusercontent.com/a-/ACB-R5TEjA5z_LooXNTKffacmMjZ4Jy9puNR2POdkIdN7A,"Totally disappointed!!! I am doing a track and completed almost 50%, but this progress has not shown in mobile app. I couldn't continue my progress using mobile, the only option left with me to continue with browser version. DataCamp is really really awesome, but the only drawback is about mobile app.",1,4,,2020-07-03 02:41:14,,,NEGATIVE,"progress, point"
4438,451b626d-12a7-4504-b179-4f2554910484,Dome Ri,https://play-lh.googleusercontent.com/a-/ACB-R5RpxaIWsQZrx1TAzBYYHbWFbaFSb936F0Oe3vJD,I like the practice tests. I do wish we can sync the online course progression with the app.,4,0,25.0.2,2020-06-20 22:35:36,,,POSITIVE,progress
4447,6aeb6a46-b2ad-44cf-b3f8-595dfb63a688,Craig Dsouza,https://play-lh.googleusercontent.com/a-/ACB-R5ShyGYD1zeNVzf6c98zVJGbDw5HWTMPkoq3eCJjfQ,Gotten into the habit of doing an hour of datacamp everyday and im completely enjoying the learning experience,5,3,25.0.2,2020-06-19 12:58:55,,,POSITIVE,habit
4522,5875d01a-e2ad-48f7-8222-70635c37ba84,Will Green,https://play-lh.googleusercontent.com/a/AGNmyxbkVQqeAt1mv7XnDrzGbXyAXlXJtOArno7a55ou2Q=mo,Unable to login via social.,2,1,24.1.0,2020-06-01 21:28:48,,,NEGATIVE,social
4523,0b41ba81-47e9-443c-8da4-cc2779b11fbf,Victoria EM,https://play-lh.googleusercontent.com/a-/ACB-R5T7GrLAKrBeyzzeKMABLKdui5MbfpFcTEZTRWKVBQ,Doesn't save progress and says my internet connection is the issue. Nothing wrong with my connection so not sure what the issue is.,2,2,24.1.0,2020-06-01 17:01:02,,,NEGATIVE,progress
4560,96618856-3594-4f40-b3c9-b4952aa3ded8,Femi Odeyemi,https://play-lh.googleusercontent.com/a/AGNmyxZgu8Fw554TXv4rS0Jq4WfROD0bFTIQOPK-R4TR=mo,I get alerts to continue training and on my progress about the same time every morning when I commute to work. And it's great for me instead of chatting away.,5,1,24.0.1,2020-05-26 00:45:49,,,POSITIVE,progress
4613,a09e890f-244e-4a32-bec7-a5f57e938577,Christopher Osborne,https://play-lh.googleusercontent.com/a-/ACB-R5SEV_PszVQXKx97TlPA2p8KXNgYYgnyL28E0nwV,This app is incredible. It uses the addictive properties that most pointless game apps have and uses them to get you hooked on learning to code!!! Very cool!,5,0,24.0.0,2020-05-21 09:03:34,,,POSITIVE,point
4616,b2f04e71-6ae1-4380-86bb-4e22f7266589,Sumeet yadav,https://play-lh.googleusercontent.com/a-/ACB-R5Ql3cHrMSHnsZQPfoIl5gUnmnJSZmZKMJ9p9QbPpQ,"Great app to learn python,describe the subject in a easy and considerable way with challenging practice exercises.So good for beginners.",5,1,23.2.1,2020-05-21 07:06:30,,,POSITIVE,challeng
4631,141151ca-201a-47ff-a9f7-0f61b397cf7e,Sisipho Mbangwa,https://play-lh.googleusercontent.com/a-/ACB-R5Q774Djsl1O0_tMvg0BD6RW6JHTEyc5LRIIB9J31qk,"Great App, very useful and helps with learning basics. Love that it notifies you daily of your challenge",5,0,22.0.0,2020-05-20 09:05:20,,,POSITIVE,challeng
4708,302ef0d5-464f-43b7-a779-d888aacdf6bc,Moutaz Gendia,https://play-lh.googleusercontent.com/a/AGNmyxZc1j1Zc8ChDZZ4q8mq25OLGpE1UzNBNAz9WDS9=mo,"Excellent tool to keep practicing and learning on the go... really like the daily challenges. Would be nice to add more courses, projects to the mobile app..",5,0,24.0.0,2020-05-15 22:40:00,,,POSITIVE,challeng
4729,fa00dda5-9427-437e-a56e-7df78ef28196,Joseph Arcila,https://play-lh.googleusercontent.com/a-/ACB-R5R5pJrPGX57pCl4E4KjZSscs8JDl2U0Tm0Le0kaI_g,"I would like to add to my today's challenge courses that I haven't done or start yet, those are course I will like to practice but dont worth to take the whole course. It is hard to scroll in large amount of code within the app, I would also like more interactive courses",3,8,23.2.1,2020-05-13 10:51:04,,,NEGATIVE,challeng
4781,3a218be5-9445-4f21-bfd5-ed71f0ddfc5a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great for beginners, sometimes courses are generated that do not match skill level. Overall the best out there and I have tried many competitors.",5,1,23.1.0,2020-04-22 15:36:22,,,POSITIVE,competit
4813,62798211-d52c-400c-9d1f-483f59cea664,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Datacamp courses are so good but its disappointing to see that skill tracks, career tracks are not available in the app. I can see only basic course in the app. It would be good if you provide them in app",1,1,22.0.0,2020-04-10 14:37:05,,,NEGATIVE,point
4860,3984e097-44c1-48d3-ae3d-620ae1fdcd28,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,So far it's working well for melike the desktop version hopefully you'll find a way to sync our progress.,4,0,22.0.0,2020-03-23 05:13:03,,,POSITIVE,progress
4962,a329a5fa-6145-4583-8808-3683233bec93,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I got as far as pre-registration. I'm not serious about this app at this point, I just want to have a look. I see that it has in-app purchases, but I don't know what they are. As such, I'm not prepared to create an account just to possibly be told I have to buy something in-app to see anything. If I was told upfront that a Python basics course cost £x.xx, I might have continued. Happy to amend my rating and use the app if I'm told what's awaits me inside.",2,15,21.0.0,2020-02-13 01:48:37,,,NEGATIVE,point
4975,f4d7409b-e08d-41b5-aa72-5ca58dddb2b1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fantastic way to enter the world of coding and data science..broken down into easy to understand bite size chunks with practical challenges,5,0,19.2.1,2020-02-11 03:18:47,,,POSITIVE,challeng
