Unnamed: 0,date,developerResponse,content,rating,isEdited,userName,title,sentiment,matched_stem
153,2021-06-08 14:48:50,,I really appreciate how it’s very easy. You don’t have to know anything to start. And once you start on the easy stuff it doesn’t ramp up and make you lost. They just make the easy stuff more challenging and try to trick you so you have to pay attention to the small details. Overall very fond of this app.,5,False,Tyler Schlecht,Highly recommend,POSITIVE,challeng
156,2022-08-12 03:48:10,,I’ve been self-learning to understand coding better before I attend a coding bootcamp for Software Engineering and this app has helped simplify the learning process so much! Coding can be overwhelming but the way they break it down during the various lessons makes things so much easier for me to understand & actually retain what I learned. 🌟🌟🌟🌟🌟,5,False,Jinglezzzxxx,Excellent for coding practice 🥇,POSITIVE,break
158,2022-07-31 00:31:40,"{'id': 33449822, 'body': ""We're very sorry for the inconvenience! We solved the issue already. You should be able to keep learning with our latest update. Thanks for reaching out and letting us know about the problem."", 'modified': '2022-11-30T10:16:56Z'}","I had really adored this app and purchased the premium subscription.

However I soon ran into huge issues also logging into my account on the Google Playstore app on my computer. As in, I couldn’t log in at all. I’m less concerned about my progress translating between platforms and more about my subscription, as I’m still pretty early in the lessons.
The real reason why I’m knocking down my rating is that, on top of this, I haven’t heard back from customer service in a week. Crazy after that huge subscription payment.",1,False,mccmadi,Premium & Account Problems,NEGATIVE,progress
163,2023-02-06 01:28:28,,"I’m loving this app. Accidentally purchased a year access so I’ve been doing it almost daily, and learning so much more effectively than other learning platforms I’ve tried. I love the bonus features and leaderboards - really motivating! Already helping me in my daily work. Highly recommend it!",5,False,Breoghan84,"Fun, simple, and effective.",POSITIVE,leaderboard
164,2021-02-21 20:42:43,"{'id': 21512405, 'body': ""Hi there! Thanks for your review. We're working hard to provide the best content that will allow our users from all levels to learn something new. Just keep going through the chapters and we promise it will get harder. Hang in there!"", 'modified': '2021-03-08T11:26:45Z'}","This may be a starting point for people that have zero programming experience but the pace for others is so slow as to be maddening. It will ask you questions to supposedly determine your skill level but then spends the entire first lesson time to tell you to use meaningful words connected by underscores to store information for later use. Oops, I just gave away the first lesson in Python programming in less than one sentence. 
Note it collects your info for no reason related to the purpose of the app, plus, surprise, it's a subscription app.",2,False,owndao,Will bore you to sleep,NEGATIVE,point
168,2021-06-14 12:50:35,,"Its amazing what you guys are doing and the road map being set! Keep up the good work. I’m intrigued by it and for someone who hated coding during my University days, i must say its been really an awesome journey with you guys. Thanks alot. I feel a chat dialogue needs to be effected among users or competitors. Thanks once again",5,False,Jayyybiz,Chat dialogue between competitors/users,POSITIVE,competit
172,2020-09-18 05:59:28,,"I am currently going to school for Computer Science and, the help this app has given me is astounding. This app breaks down each concept and, gives it to you in a much more simple way to understand the information that is given to you. I have learned more from this app than I have from Codio and Zybooks. 11/10 definitely recommend this app.",5,False,AverageJoe14z,Love this app!,POSITIVE,break
175,2019-11-05 20:37:37,"{'id': 11684109, 'body': ""Hi there! Thanks for taking the time to review our app. Our mission is to teach the world how to code and we're always thrilled to hear that experienced programmers join us. Your feedback is especially important for us to continue improving every day. We would love to hear why you feel this way so we can help out figuring out the situation. Please email us at support@getmimo.com so we can figure it out together. Have an amazing day!"", 'modified': '2019-11-06T08:21:59Z'}","I worked extremely hard for the progress i have gained in the six plus languages that i have studied over the last two years. 
When someone behind the scenes that barely knows one thinks that I’m behind the curve on learning, I would encourage that person to devote the time and effort i have to this study before voicing you opinion on everything i have worked for. I didn’t get through the course by coasting. I actually learned the material, for multiple languages. Don’t hold me to a standard that you were never able to achieve. You’re not even on my level.",1,False,Thechoedenkal,Takeaway,NEGATIVE,"vote, progress"
178,2022-09-28 20:58:14,,"This is a great way to learn, and the teaching process is fantastic.  However, waiting to hear from the team for customer service is rough.  I upgraded my account to a year, however it started a new account for me instead of using the one I’ve got a streak going on with many points. Now I wait. Hopefully I’ll hear before I have to renew.",4,False,Yosemitesamiam,"Great learning tool, but",NEGATIVE,"streak, point"
182,2023-01-22 01:44:44,,"The curriculum overlooks a lot of stuff . I suggest  using Codecademy for starting to learn web dev. Use Mimo as a game you would play while waiting in a DMV line. 

Also, when I switch to another app in IOS like google maps for example, after a short period of time Mimo restarts and my progress is not saved . I wish Mimo would never restart by itself. (I’m on a latest IOS on a  iPhone 12 Pro Max.",3,False,Fender_guy,Curriculum and app problems,NEGATIVE,progress
183,2021-05-22 02:12:10,,"I am using MIMO for less than 2 weeks.
There is 2 main point I wanna show:-
1-Even the lite version gives u more than Too much, no over advertising, and many useful features and slides.
2-I spent 5 years studying engineering in a really well ranked university, the two weeks I spent on MIMO after a 1 year subscription for like 50$ or sth alike, improved my Python skills more than 6 coding courses I took in collage and waste thousands of dollars and years on.  
Thanks for reading all this and sorry for wasting your time.
*It is not a spam or an auto generated comment. 
I am Mohammed from Palestine 🇵🇸🤚🏻",5,False,Asch kitchem,My first review on an application ever.,NEGATIVE,point
186,2022-05-22 03:26:23,"{'id': 33539285, 'body': ""Hi there! Thanks for your feedback! We're glad to see you're enjoying our content and that you'd like to keep going without interruptions. We're always searching for new ways to release more free content and the hearts are one of them. Happy coding!"", 'modified': '2022-12-05T12:00:02Z'}","This app is great for quick lessons in python. However in order to keep your streak you will need to avoid making mistakes. If you run out of hearts you have to pay for a premium plan to get more hearts. This is terrible design, you can get all the questions right but miss the last one on your last heart and goodbye streak. I thought it would be something like duolingo where you keep your streak if you still try the lesson even if you fail, but no you have to pay to keep it. Bad design.",1,False,reliabletuna,Could have been great!,NEGATIVE,streak
192,2020-07-12 18:11:40,,This app is very cool and makes learning coding fun.  My only problem is that you have to pay for using a playground.  My child keeps on wanting to test what he is learning somewhere.  So I looked around the app and found the add a playground button my son was happy until i had to tell him that we had to pay for it.  After that he was very sad.  So honestly i am very disappointed.,4,False,ibiboi54,This app is GREAT! But...,NEGATIVE,point
207,2022-06-29 21:43:22,"{'id': 33455347, 'body': 'Hi there. We have implemented a way to keep your streak by re-doing courses. With that, you should be able to maintain a steady rhythm and meet your coding goals. Cheers!', 'modified': '2022-11-30T14:39:18Z'}","Brought this up a year ago.  I’m a slow learner but willing.  A language app allows me to continue my hot streak even if I done it many times.  That encourages me to keep going, even if I have half-$): days.  Completed the all courses, 500plus day streak erased because I couldn’t repeat the course.  Won’t buy the pro app, was a subscriber for two years, until it’s taken care off.  Sorry.",2,False,Horrible_Stoic,Does the hot streak work even if you do the same course again?,NEGATIVE,streak
209,2020-08-06 00:43:59,,"I’ve been hearing my Trucking industry is going down and I should learn coding. I decided to give it a try. Idk if it’s this easy or the app is just this AMAZING, but I’m blowing my leaderboard away. I’m really addicted!! It really makes learning so simple. Looking forward to joining the coding community. GREAT APP!!!! See y’all in the future!",5,False,thejaymarley,Trucker2Coder,POSITIVE,leaderboard
221,2021-02-24 13:22:16,"{'id': 21511467, 'body': 'Hi there! Thanks for the review. We’re experimenting with different ways to allow our users to access as much of our content for free as it is possible, while still giving benefits to our Pro users, and the hearts are a way to achieve that. Thanks for understanding. Cheers!', 'modified': '2021-03-08T10:40:14Z'}",You guys have to do something with this heart system. 80 bucks or wait a whole day to use the app? What’s the point of trying to learn? Also. If you have completed a section. How about being able to go back through it to refresh yourself without losing hearts for something you already passed? Pretty wild you if you lose all your hearts. You now can’t go back and relearn the previous material until hours later. Great/amazing app but this heart system is pretty bad. Lots of other reviewers are talking about it too.,1,False,FatVonFree,Heart system,NEGATIVE,point
227,2021-11-06 19:31:47,,"It keeps saying I’m getting the wrong answers, but I’m clearly getting them correct. I wish I could put my screenshots in here. This program needs to be fixed because I keep getting cheated out of points. This is nonsense.",5,False,Retro8214,Needs to be fixed,NEGATIVE,point
228,2020-05-01 12:39:09,,Great fun and easy way to learn! Learn by doing several exercises and completing levels. The leaderboard keeps you competitive and wanting to challenge others! The app crashes sometimes but not often; I guess they’re always working on fixes... Overall: my choice as a beginner in programming. :),4,False,: : mrkto : :,Learn the fun and easy way!,POSITIVE,"competit, leaderboard, challeng"
231,2022-10-16 16:57:43,,"I’ve never tried programming before, so I didn’t even understand what values and “strings” where. This app has helped me understand and test my memory. I’m really enjoying how it’s getting me introduced to programming and I look forward to more challenging task.",5,False,R.Riston,New to Programming,POSITIVE,challeng
236,2023-03-07 19:29:02,,I have been on a lot of online tutorials on coding and full stack development from W3schools and others. This by far helps break down each part into simpler more digestible parts that makes learning easier and fun.,5,False,m8trix,Easy to use,POSITIVE,break
238,2021-09-07 09:59:35,,"Not having the ability to go back to the beginning of a course or even a lesson makes this app fail. I wanted to evaluate for my kids, so I wed the first steps, but not being able to reverse or reset is huge fail. When this is fixed I will revise my review. ( and yes ireached out to support via zen desk , who confirmed it’s not possible to reset one’s progress)",3,False,snow Druid,Great content bout one critical flaw,NEGATIVE,progress
258,2021-05-18 03:24:50,,Amazing learning tool on the go. The way it is built is such that you can leverage bite size learning sessions on your phone during small breaks. I have pro and it is probably the best money I spent this year. The reviews don’t do it justice.,5,False,Portals4523,Don’t look back,POSITIVE,break
273,2023-01-02 00:40:51,"{'id': 33842747, 'body': 'Thank you for taking the time to send us this feedback. We are always trying to balance building an app that would help with knowledge retention, provide a good user experience as well as improving our app while keeping most of our content accessible. We will for sure look at how to allow everyone to regain hearts in other ways! Thank you.', 'modified': '2023-01-02T00:40:51Z'}","The hearts thing is the most DESPERATE THING developers can do to get people to spend money on their app. Don’t the STUPID AMOUNT OF ADS (Almost always after your lesson) make you enough money? 

EDIT: “We want all content to be accessible” Accessible isn’t a paywall or 10 second unskippable ads. Accessible is being fair to EVERYONE, Pro or not. I expected better from this app and the devs, disappointed. I hope you enjoyed my generous 3 star review. It’s been upgraded to 1 star.",1,True,jskdjdhrjf,Bruh,NEGATIVE,point
281,2021-11-08 12:35:57,,This app is very easy to use and fun to play on during your idle time on your phone. It’s a good substitute for habits like scrolling on social media aimlessly which I do a lot. I love it and I’m excited to get my certificate at the end so I can put it on my resume!,5,False,Baesonarly,AWESOME APP,POSITIVE,"habit, social"
287,2022-03-09 21:21:02,,"I downloaded this on my iPhone 12, and i just started my subscription as soon as i got the app. But once i finished signing up, it crashed; I started it back up. And it just wouldn't open at that point, can you help?",4,False,Yatsuria,It keeps crashing.,NEGATIVE,point
292,2022-08-03 18:29:38,,"The challenge is fun, and you do learn.  I have truly enjoyed doing this daily.  It’s like a game.  Recommend this to anyone that has some time and wants to learn something new.  I do 5 minutes daily.👍🏼",5,False,alexiphone7,"The app is challenging, but fun.",POSITIVE,challeng
297,2022-12-07 08:46:25,,"Much like Habitica does with habits, this app makes coding accessible by gamifying the learning process. It provides simple challenges that engage the user, and displays tangible milestones that help the user track their progress. Overall, it’s a great app!",5,False,Heyseuz,The Gamification of Coding,POSITIVE,"habit, challeng, progress"
298,2023-03-05 23:21:34,"{'id': 35430452, 'body': 'Hi Hillary, thank you for taking the time to write this feedback. We are sorry that you feel disappointed about the bugs, we are currently investigating the Streak Freeze issue and we hope to resolve it as soon as possible!', 'modified': '2023-03-16T21:37:54Z'}","Overall the app is great, even though there are a lot of small errors. Support almost never responds to bug reports. More frustrating though is the recent breaking of the Streak Freeze functionality, and lack of care or ownership from support. I was coming up on a 3 month streak and I lost it. Support told me to use Streak Repair (which I had already done) but didn’t say anything about fixing the Streak Freeze.",1,False,Hillary Lorraine,Poor support,NEGATIVE,"streak, break"
299,2022-10-07 01:52:36,,Ok Mimo is the best coding app by a landslide. But I fell like of all the features I have read about I feel like there should be stuff like the daily challenges back please. And the page where the top creations I heard about too. But other than that it is amazing! Not to brag but I have a 60 day streak. And I want you to teach Java please,3,False,BlockyBadBoy,Good with issues,POSITIVE,"streak, challeng"
313,2023-02-22 02:05:56,,At first I was lost and this app helped break things down to where I feel like I comprehend enough to actively want to move forward and learn more on the app. Highly recommended!,5,False,emjaylo,Great for beginners,POSITIVE,break
315,2022-09-28 04:23:31,,"I’m new to this, I wanted to find something that would be challenging for me and this app has really pushed me to try hard every day to get better I can’t wait to see what’s in store!",5,False,Yvonne.P,Hello,POSITIVE,challeng
319,2021-03-30 19:49:45,,The app is really user friendly. None of the questions are hard it’s built for you to learn and progress. The only thing you have to do is keep all this knowledge memorized.,5,False,OmniKingOfEarth,Great entry level coding edu. App,POSITIVE,progress
322,2023-02-23 16:57:36,,"I have tried a lot of different things to learn HTML, and just could not get it. This app breaks it down enough for me that I can easily understand! Thank you so much.",5,False,Snibes,Amazingly helpful,POSITIVE,break
338,2022-10-13 05:24:56,"{'id': 33046144, 'body': ""Oh dear, that's more than unfortunate! Please tell Johanna at support (support@getmimo.com) what exactly happened so the two of you can work this out together."", 'modified': '2022-11-08T15:09:28Z'}","I have done 50% completion on Python. I stopped, but after coming back, all my progress is locked, I can’t move forward unless I redo it all.

I went ahead and uninstalled, my progress got totally lost. OK fine, started doing it again. After 2-days, some progress got deleted again and I can’t Practice. I will not waste any more time with this app.

I need a refund.",1,False,miroman86,The Bugs on this app will WASTE your time,NEGATIVE,progress
349,2020-11-17 02:02:27,,"Sometimes it gets a little confusing ,but it breaks things down in a way that a person who never coded before can understand.",5,False,3say9,Not hard,POSITIVE,break
370,2020-02-01 01:20:25,,"The HTML courses were great, I just wish the rest were just as fleshed out.

The main page ONLY contains the HTML course. Why doesn’t it allow me to choose “my current course”?

I ran into a bug that doesn’t allow me to accumulate points towards the leaderboard. It also shows that I missed a day, but have a 7 day streak. I’ve only had this for 7 days.

The rest of the lessons seem to be straight up information dumps, which can be found for free online. When going through Swift, the lessons were almost verbatim what you can find elsewhere.

Waste of money, seriously regret purchasing this subscription.",2,False,dj afk,Not as complete as the trial lead me to believe.,NEGATIVE,"streak, leaderboard, point"
371,2022-07-16 10:48:25,,This app is easy to use. They break down each concept and make it really simple. I recommend this app if you’re a beginner who wants to learn a coding basics.,5,False,MandiiJelly,Recommend,POSITIVE,break
381,2021-04-13 20:38:03,,"I am an intermediate level python programmer.  I need some additional instruction and practice on the last few units of your python course.  There is no way for me to test out of the beginner lessons and I am not a out to take hours going through concepts that I have already mastered.

It is disappointing because the app looks great.",2,False,Seanandco,No way to skip ahead.,NEGATIVE,point
386,2021-06-23 04:36:57,,"The concept is great and very useful for beginners, but the questions are way too easy, they get repetitive and boring very quickly. There should be an option to make the lessons more challenging imo.",4,False,kfbeuv,"Very good, but too easy",NEGATIVE,challeng
394,2020-08-24 03:23:30,,Seems like a fantastic way to chop up programming into bit size pieces. It uses the language of the coding world without sounding dry and leathery. I can’t wait till I get to the pieces that are new for me. I feel it will be five stars when I get to that point.,4,False,TheLark79,Just getting started,POSITIVE,point
399,2021-12-12 20:03:05,,"Super easy to use and goes straight to the point, if you don’t know where to start learning coding i strongly recommend you Mimo",5,False,LeCarrillon,First class done,POSITIVE,point
415,2022-10-22 18:38:48,,You really learn from it. I’m a computer programming major and I took a break from school to work and will be going back now confidently thanks to practicing on Mimo.,5,False,Ssan.dyaa,I love it!,POSITIVE,break
424,2022-09-19 21:10:08,,"Is it possible we access our challenges after we’ve completed them? 
It would be good to revisit them.",4,False,NinMaron,Request,POSITIVE,challeng
454,2020-05-28 15:07:28,,"Hey there so when I finish a section app times out with pinwheel calculating sparks, also when trying to access leaderboard, community or profile it times out with pinwheel as well, no premium subscription was purchased but when attempting to tap on “free trial” for premium again another time out pinwheel. Please see to it this is fixed.",1,False,The Berman Family Account,PROBLEMS WITH LOADING,NEGATIVE,leaderboard
463,2020-10-12 23:39:23,,And I mean that in a good way. The app doesn’t have the community and range of projects; but the interface is just what the doctor ordered for actually understanding the finer points of programming. Great app!,5,False,Chokoreto Knight,Like SoloLearn; but leaner,POSITIVE,point
472,2020-06-02 14:18:29,,In the last few weeks I noticed that whenever I try to complete a lesson it says to purchase it . Everytime I try to engage in a lesson it doesn’t work like the app is forcing me to buy rather than use it for free. I’ve lost my streak and believe me that’s kind of frustrating for someone who uses an app for free just to learn.,2,False,Abu Ruhan,Problem,NEGATIVE,streak
482,2020-03-15 17:58:59,,"In the styling with tags lesson, the question “catness” it states to put the sentence “book an appointment with one of our qualified trainers today” between the strong tags, even after choosing to see solution it will not let you pass to next question, continually telling to do this even though you already have",1,False,suchliars,Lesson will not let you pass even with correct answer,NEGATIVE,point
485,2022-12-02 22:22:39,"{'id': 33548113, 'body': 'Hi there, can you drop us a message at support (support@getmimo.com)? You will need to update to the newest version, thanks!', 'modified': '2022-12-05T18:38:03Z'}","Update: it’s the second day and same occurrence. When I wrote my I tail message yesterday (12/1), shortly after I was able to go in the app. May someone get back to me via email regarding this matter. 

Whats happening that now i May lose my 157 day streak due to a bug that keeps closing the app once I open it",1,False,Haute BCBGirl,The app keeps closing,NEGATIVE,streak
490,2021-12-30 16:45:03,"{'id': 23770004, 'body': ""Dang, that sounds like a bug! You see, we try to test every aspect of the app before releasing, but sometimes an issue can slip through. If possible, please give Johanna at support (support@getmimo.com) a detailed description of what happened. She'll help you sort this out. In any case, apologies for the inconvenience!"", 'modified': '2021-12-30T16:45:03Z'}",App is a great tool for learning HTML and SQL. The widget however does not seem to update with the current “streak” you are on. Would be nice if it did update. Have tried removing the widget and re-adding but had no success.,4,True,SoDeadSerious,"Great App, Bad Widget",NEGATIVE,streak
501,2022-06-21 18:36:44,,"Great, fun way to learn coding. The lessons really breakdown all the essential elements and makes sure that you know what you learned with practice projects.",5,False,nardge,Recommended!,POSITIVE,break
512,2023-03-11 13:26:32,"{'id': 35430501, 'body': 'Hi there, we have updated the syllabus and removed a few lessons - those lessons, we believe would make more sense to be added back in the future as a reference article instead. We are constantly improving our lessons and adding more content every week. In regards to not being able to progress, can you drop us a message at support@getmimo.com?', 'modified': '2023-03-16T21:41:46Z'}",Since the major update it has less content and it’s broken. Even when completing sections it won’t make them as complete and you are unable to progress.,2,False,Believeringrey,"Used to be great, less content now and more buggy",NEGATIVE,progress
525,2020-10-12 05:43:52,"{'id': 18992640, 'body': ""Hi there! Thanks for your feedback. We're working very hard to bring you the best learning experience for free, and the hearts allow us to do so, while still allowing us to pay for things like salaries and rent, thanks for understanding. Have a great day!"", 'modified': '2020-11-09T14:10:02Z'}","$10 a month or $80 a year... only options. I don’t expect this app to be free, but only three hearts for free users to use there app. I love the app but once I lose the hearts I forget! I’d like an option to watch ads so they can get ad revenue in exchange for a heart or something. Have my points earned to exchange them for hearts or something.",1,False,Reviewed 1234,Create a better platform for free users,NEGATIVE,point
528,2021-09-15 05:28:26,,I can’t wait to progress further in my training!,5,False,dartyvibes,Extremely Happy with this App so Far!,POSITIVE,progress
544,2020-10-03 18:01:34,,"I just started, but the app breaks it down so well. I'm taking everything block by block. One must nail the fundamentals first, and THIS is the way to start. Great app!",5,False,Khoduase,Fantastic App,POSITIVE,break
547,2022-11-26 13:33:23,,I love how developers made a strategy for learning! It's so fun to earn points and reach some milestones! Happy coding everyone! 🧑🏻‍💻,5,False,hwiejekfkf,So well designed!,POSITIVE,point
632,2022-01-27 03:58:09,,"Love this, the way they break all the bits down and use repetition to drive the info home, this is the best.",5,False,Lacroix Autumn,Amazing app,POSITIVE,break
643,2021-10-10 04:29:45,"{'id': 25967805, 'body': 'Hi there! Thanks for your feedback. We have rolled some of the changes back so you can have all the same free content that you had before. Thank you very much for making Mimo better for everyone!', 'modified': '2021-10-29T11:57:54Z'}","Recent “upgrade” takes away free lessons, locks challenges you’ve already taken so you can’t review unless you buy into paid version. Pushes users to paid version which imho is too expensive. Used to be a great app, now disappointing. Will try other coding apps.",1,False,tutto fashad,Wha?,NEGATIVE,"challeng, point"
645,2021-06-17 01:45:16,"{'id': 23520042, 'body': ""Thank you for sharing this issue with us and we're really sorry about that. We've now released a new update to solve the problem. The update should appear soon so please reinstall the app to start earning your sparks again. Let us know if it works!"", 'modified': '2021-06-22T09:32:00Z'}","After the new update, there are a few lessons that are now missing stars and when I go back to complete them, no star shows up. I am unable to progress because the lessons aren’t being marked as complete",1,False,CrownOfHorns3,Missing Progress,NEGATIVE,progress
651,2020-05-25 18:59:22,,I've gotten through a whole lesson and then the app freezes. I can't progress to the final step and have to do the whole lesson once I restart the app. This happened several times! Very frustrating. It does not save your progress.,2,False,Losangelinas,App freezes,NEGATIVE,progress
652,2023-01-11 07:07:42,,Will update as I progress through the program,5,False,Fifson Whoresbane,So far so good,NEGATIVE,progress
668,2022-02-09 19:47:19,,"the app is super friendly to use, it’s a little bit competitive & a lot of fun.",5,False,Saierjiao,Amazing beginner coding app,POSITIVE,competit
683,2020-08-02 21:12:15,,Fun educational app. It is challenging teaching my brain something new to remember. It uses a different part if my brain which is strengthing its use.,5,False,Izip useless for music,M1M0,POSITIVE,challeng
705,2021-04-28 17:33:16,,There should be a competition between participants,5,False,quophi khaleb,Competition,NEGATIVE,competit
711,2020-07-17 23:02:27,,"Literally the same format and subscription model. Same answer choice buttons, layout, leaderboard even as Duolingo.

If you love Duolingo, this is for you. If not, maybe not",3,False,Bbedoya,"Think Duolingo, but tech",NEGATIVE,leaderboard
726,2022-12-04 21:16:27,,For such a complex subject Mimo does an amazing job breaking everything down and explaining it,5,False,mr100200,5/5,POSITIVE,break
739,2020-06-04 21:17:58,,I needed to do some coding I found this app and downloaded it but I saw some coding that I needed to do but it was not available cause I was not on pro version disappointed ☹️🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁and LOOK AT MY REPORTS PLS,4,False,dj yeet,Ewe,NEGATIVE,point
745,2021-05-10 15:22:19,,It is really structured like duo lingo but it lacks some features like restarting progress and changing your course goal,4,False,Tcolli420,Meh,NEGATIVE,progress
766,2022-08-31 20:35:00,,It’s so annoying I can’t test out to get to the point that I actually need,3,False,Kayla...1301,Can’t skip stuff you already know,NEGATIVE,point
809,2022-01-03 02:18:22,,"SQL stops at joins which is disappointing, but the rest of this is like duo lingo for programming languages, really great",5,False,scarletsprite,Not good for SQL but good for Python so far,NEGATIVE,point
834,2021-01-17 20:10:49,,Really breaks it down in a fun easy way,5,False,Awesome33dhehejd,Great quick and easy,POSITIVE,break
856,2021-03-22 21:34:37,"{'id': 21927485, 'body': ""Hi there! Thanks for your feedback! We're glad to see you're enjoying our content and that you'd like to keep going without interruptions. We're always searching for new ways to release more free content and the hearts are one of them. Happy coding!"", 'modified': '2021-03-29T13:51:36Z'}","I hate the heart system because on challenges, you makes 2 or more mistakes and it takes out your hearts! And if you make a mistake then it’s not a problem! But Mimo decided to punish people.",1,False,Epix Studios,Heart System should be removed,NEGATIVE,challeng
878,2022-04-28 00:14:47,,"This app is very helpful for grasping and visualizing the basics of programming. I love the mini apps it walks you through along the way because most of my discouragement while learning programming has been “okay… I know what this does… but what do I use it for?” Lol. The leader boards add a nice competitive touch that keep me engaged as well. The only negative thing I would say is that there can be an awful lot of hand-holding, even when you’re further into a topic. For example I was just going through comparisons in JavaScript and it spent several pages telling me how a greater-than (>) operator checks to see if one value is greater than another. But on the final page the instructions were “check if this number is greater than another *by typing >*”. Personally I feel like it’s harder to lock those ideas in because you don’t really have to. The instructions tell you exactly what you need to pass, and if you get an answer wrong it immediately corrects you by telling you the right thing to type. In one sense I understand you don’t want to make it too hard for beginners. But in another it almost feels like it removes the necessity for me to access my own memory and solve the problem myself. Like if I was learning math and something said, “Solve 5+5 by typing 10.” It feels disappointing at times because I’m thinking, “We’ll shoot. I would have liked to initiate my own brain resources to figure that out, but I’ve accidentally glanced at the answer by reading the question.” Lol. However, it should be noted that at later modules it does pull back and let you work things out by yourself a little more. So it’s not a COMPLETELY overbearing teacher. 

BESIDES that possibly minor nit-pick though, I really love this app. I’ve tried a few others and they don’t feel nearly as engaging. They tend to fall on the other side of the spectrum where they either just leave you hanging without much clue what to do. Or there’s no interactivity and it’s just strictly multiple choice questions. This app actually has you type things out (or select from predefined options, which is easier to handle on mobile).

Overall a great learning tool!",4,False,authordrsilva,Very helpful for grasping the basics,POSITIVE,"competit, point"
886,2020-07-31 15:23:34,,"Every time I log back in, my progress is deleted and today no matter how many times y repeat the same lesson, it wont let me move on to the next one. Keeps saying, finish previous lesson to unlock ....",1,False,HanselReview,Stopped working :(,NEGATIVE,progress
932,2022-10-30 18:33:02,,"it’s in my muscle memory now to slide to “i’m not interested” after every lesson but seriously? after a certain point people understand that there’s a paid version. it’s annoying and unnecessary, and makes me not even want to try it.",3,False,cade.kmichael,"i get it, there’s a pro version.",NEGATIVE,point
941,2020-08-08 04:53:35,,"The pages are written using some pale, pale, gray mimi font. Many users are getting older. So are their eyes. Think, developers! I’m of circumstances to be a paying customer. Revise your platform to make it accessible to all. What a disappointment.",1,False,l. megan-leary,Cannot see,NEGATIVE,point
969,2022-09-18 13:26:42,,I just wish it had a real leaderboard,4,False,zeppy!,Absolutely love this app.,POSITIVE,leaderboard
983,2021-01-26 21:51:28,,"UI & UX flow is great. However the questions are too easy, probably should add more challenging questions.",3,False,1000 Followers app is a SCAM,Only one dislike,NEGATIVE,challeng
1061,2020-06-15 22:11:22,,Open the app and can not tap anything or progress past get started this trash app also crashed my phone when I attempted to uninstall on an iPhone 11 utter garbage of an app,1,False,uke bottom boy,Broke and does not work,NEGATIVE,progress
1083,2020-02-16 04:17:55,"{'id': 13713994, 'body': ""Thanks for reporting this issue. If you sent an email, we are already looking into this, and will for sure sort it out! If you haven't sent an email: 👉support@getmimo.com Thanks!"", 'modified': '2020-02-26T10:29:31Z'}",They showed 33% off sale price but charged me full price. Really disappointed. Sent an email and would like to sort this out. Otherwise reporting to Apple for scam. for scam.,1,False,rz12103,Scam sale! Charged full price. Beware!!,NEGATIVE,point
1139,2021-03-23 19:13:15,,"I seem to be progressing a little
Am enjoying it",4,False,jnettsr,Review,POSITIVE,progress
1153,2020-11-03 02:11:26,,"You get three hearts and lose one for each error. I lost one because I couldn’t tell on sight if something was an h3 or h4 element. I lost one because I put a line break between an image and two buttons, and my result looked exactly like the web page I was supposed to be copying. I took the line break out and the buttons appeared to the right of the image, which is not how the original appears on my phone. That was considered correct. There were several questions that I don’t think would have been fair for an absolute beginner (I took client-side scripting in college, but started this app from the beginning). Overall, this is a great resource, but considering the problems, I would be hesitant to upgrade. I do appreciate that the ads in the free version are not intrusive (so far in my experience, anyway), but I wish more care had been taken to make sure it makes sense for the user. I shouldn’t lose a heart because I don’t know the absolute size of the header I’m looking at without much else to compare it to. And no hearts in the web section means you can’t use the Python section, either. It’s too easy to run out of lives and get stuck for four hours, which is long enough that I have inevitably moved on to other things.

Update: when you get into the higher level Python intro stuff, they force you to guess things on every single question instead of teaching you first and there are many more questions per module. It’s unreasonably difficult to make it through without using external resources. The whole point is clearly to frustrate you into buying the paid version.",3,False,Magpienerd,"For a free app, certainly better than nothing",NEGATIVE,"point, break"
