Unnamed: 0,reviewId,userName,userImage,content,rating,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,sentiment,matched_stem
2118,bd2cfef5-abd5-483b-b2c8-21294d3b8594,Raafat Houhou,https://play-lh.googleusercontent.com/a/AGNmyxY_WWnRPV2e5HI5cIJvkDuR3hixohftz_YX8T5n=mo,Great app up to this point.,5,0,pythonx_1.1.4,2022-03-26 07:29:21,"Dear Friend, Hurray! Your feedback really means a lot to us! We really appreciate you taking the time out to share your experience with us. If you need any assistance, please feel free to get in touch with us at hello@codingx.app so we can help you better. -HSG
",2022-04-21 06:33:09,POSITIVE,point
2173,4bcdb5df-d3b5-4917-85ed-94291bca7910,Kyle Moher,https://play-lh.googleusercontent.com/a-/ACB-R5SkRI0i10o8jxmEkHoTLz1I83WktTHDTqvhAuhR,"Seems to be decent but bit disappointed. I've reached out via email and no response. I paid for premium so it's very disappointing that being a premium user still has your emails ignored. Links in some modules do not work such as 3.5 do not work. If there's a compiler externally from each lesson, it's not visibly marked. There's no contact us or other visible means for support which is also disappointing from a paid-user perspective. Will happy change review if Devs want to address concerns.",3,3,pythonx_1.1.4,2022-03-18 02:51:29,"Hi Friend, We apologize for the inconvenience caused and the delay in response, kindly get in touch with us at hello@codingx.app along with the screenshot of the error, our team will check out the issue and fix it at the earliest. -HSG
",2022-04-19 06:52:13,NEGATIVE,point
2181,ff9bb663-5d53-40c1-b66e-f56dfea45be1,killa tattz,https://play-lh.googleusercontent.com/a-/ACB-R5Q6Twr7mBr6TWSU_28-04nR8-2_toNzc192ibEORss,Simple.and to the point.,5,0,pythonx_1.1.4,2022-03-17 03:29:19,"Hi , Thank you! It's great to hear that you had a positive experience . Our team will be happy to hear that their hard work has paid off! If there’s anything we can do to serve you further, let us know at hello@codingx.app and we would be very happy to assist you -HSG
",2022-04-21 06:41:39,POSITIVE,point
2259,fa90160e-a32b-4ba0-94b2-6685e2535209,Rosie Ford,https://play-lh.googleusercontent.com/a/AGNmyxbXS3KikyMMjqLgEjGI9KVVCOAZ47b-qp7tkoM=mo,What started off really well and super helpful. Has now resulted in me deleting the app and starting again. Fingers crossed it works again. It was only loading the start page and no further than the blue page with the snake loading. Hopefully the restart will help. Edit. Now I'm at the point of payment which kind of sucks. But ok. People need to make money somewhere.,3,40,pythonx_1.1.4,2022-03-06 06:35:43,"Hi, Thank you for getting in touch about this!! We totally understand the frustration caused by us. Kindly kill/ force start the app and restart. Meanwhile, try switching networks and check whether that helps out. If you need assistance with anything, please don't hesitate to get in touch with us at hello@codingx.app -HSG",2022-04-19 07:07:47,NEGATIVE,point
2353,da6d9b4f-9f6d-472f-8a17-99b11d85e221,Logan Vetor,https://play-lh.googleusercontent.com/a-/ACB-R5QaQ6QcDuVjPNbzyzBxL-TY1k4ySUSZ_I9AMT1QWg,"I'll say up front that I've only been using the app for a couple of days, and most of what I've seen so far has been pretty decent. Unfortunately I'm already running into some inconveniences. Namely the multiple device integration. I've installed the app on both my phone and tablet and set them to the same acct, despite that, it doesn't appear to sync your progress across multiple devices. In addition, the version on my tablet seems to have some scaling issues with the interface, hiding buttons",3,219,pythonx_1.1.4,2022-02-23 18:27:26,"Hi Friend, Thank you for your honest feedback. We kindly request you to send us the Screenshot of the Errors at hello@codingx.app so that we can look into it and Correct it ASAP. We're working on advanced content which will be available soon in our future updates. Thank you for your patience. -HSG
",2022-04-20 03:34:11,NEGATIVE,progress
2376,ea365148-2f25-4369-9afb-b7b1c1bac982,Dai Stanbury,https://play-lh.googleusercontent.com/a-/ACB-R5SHPqRKrVO5ALnX_mI8D-ZbpMSEF4EHmCHsZLtq,"Just finished the entire course. After all the back and forth with the owners...They worked through the problem, listened to my concerns and disappointments, that ""Finally success"" was made. They fixed the problem, and got my certification of completion. 1 year of slugging away at it Thank you for your efforts and time. I am grateful.",4,3,pythonx_1.1.4,2022-02-21 01:44:00,"Hi Friend! Thank you for your amazing review. Please shower your love for us with a higher rating. Your happiness is the only thing we wish for. If you face any issues or need assistance- hello@codingx.app is the address to reach out to. -HSG
",2022-04-20 03:53:57,POSITIVE,point
2420,ebe5b586-dcd9-4219-b118-c6aef4f1c9a5,Matt Cooper,https://play-lh.googleusercontent.com/a-/ACB-R5Tsu5Q9hqkhk-BxyV-vuqfv8F9-AXo9V5QYjyCuqpw,"I was told to learn python, Linux, vim, and a bunch other tools to get into cyber security! This app has been a great tool to learn with. Highly recommend it to anyone who gets overwhelmed by a bunch of information at one time. This app breaks it down so that anyone can learn it!",5,7,pythonx_1.1.3,2022-02-16 16:02:44,"Dear Friend, Thank you for taking the time to share this positive rating! Our whole team works very hard to keep our customers happy but we can only do it thanks to amazing customers like you. If you need any assistance feel free to reach us at hello@codingx.app and we'll be very happy to assist you. -HSG
",2022-04-22 06:21:15,POSITIVE,break
2481,704d4818-5b5f-4ec4-ae7c-66868bd8b42f,Theo Gonzales,https://play-lh.googleusercontent.com/a-/ACB-R5QoMlJJyoBJXvs0E43VBx79MjhnwbFx1AI89lvtWw,I don't know what to say other than thank you. I could go on about the features and how it helps me but honestly I'm speechless. Down right amazing. And I'm sure I'll be back to update my review as I progress in the app.,5,1,pythonx_1.1.3,2022-02-07 01:33:08,"Hi , Thank you! It's great to hear that you had a positive experience . Our team will be happy to hear that their hard work has paid off! If there’s anything we can do to serve you further, let us know at hello@codingx.app and we would be very happy to assist you -HSG",2022-04-22 06:26:47,POSITIVE,progress
2521,6b2fda86-528e-42d5-b28d-afa9c3ca98db,Ece Dupont,https://play-lh.googleusercontent.com/a-/ACB-R5TqzY32j_CjN5MFRfzuWi-0fpxTFh61ZUweejvJ,Love the app but can't complete the break statement due to last page appears like not loading. Can you please take a look? It's been a while. Thanks in advance,5,5,pythonx_1.1.3,2022-02-01 19:47:16,"Dear Friend, Hurray! Your feedback really means a lot to us! We really appreciate you taking the time out to share your experience with us. If you need any assistance, please feel free to get in touch with us at hello@codingx.app so we can help you better. -HSG
",2022-04-22 06:31:51,NEGATIVE,break
2617,1d9c3d6b-8f7e-4f9e-9882-607626970323,Andrew Yule,https://play-lh.googleusercontent.com/a-/ACB-R5QgpZ0cDn-yvJxlDeoOkI-QC1-LB1s042K2O4IERw,"So far a very enjoyable learning experience, nothing feels too rushed and i feel like I'm making progress!",5,2,pythonx_1.1.3,2022-01-08 12:43:24,"Dear Friend, We appreciate your feedback. We're glad that we have been helpful to you. It is our goal to make your learning experience truly delightful and enjoyable :)If you need any assistance, please reach us at hello@codingx.app and we'll be very happy to assist you! -HSG
",2022-04-22 07:00:12,POSITIVE,progress
2635,4363d07a-34e1-45ee-bcf7-6cf220639cbd,Katherine Ericks,https://play-lh.googleusercontent.com/a-/ACB-R5RC40BxCA8T-ew0ezNy79rhPNzFscVYpSjV1EM-3w,"Delightful learning experience thus far. Even though I'm a bit older (36) and I have long history in IT, I've always wished to branch and explore further. This is great at explaining and breaking things down to easy digestible content.",5,11,pythonx_1.1.2,2022-01-01 10:24:56,"Hi, Thank you! It's great to hear that you had a positive experience. Our team will be happy to hear that their hard work has paid off! If there’s anything we can do to serve you further, let us know at hello@codingx.app and we would be very happy to assist you -JP",2022-04-27 16:28:18,POSITIVE,break
2671,6c0bc773-26c9-4efa-9acc-60983b643cfb,William Molina,https://play-lh.googleusercontent.com/a-/ACB-R5TTA3K2QImltd2vwL6neb5IP4_tHOxfNoED8sdHmQ,"There's a few spelling mistakes that can throw you off a bit, but other than that, it does a great job at breaking the lessons down in simple to understand terms.",4,0,pythonx_1.1.2,2021-12-13 04:57:46,"Hi, Thank You! We apologize for the inconvenience caused and the delay in response. Thank you for bringing this to our attention. Rest assured your query is being noted and our team is working on fixing the issue ASAP. We will get back to you as soon as the issue is fixed . We are sincerely sorry, please kindly understand us with the issue. -HSG
",2022-04-20 03:54:39,POSITIVE,break
2686,16229ec5-8842-4cd1-ad6c-11827261c704,Rachel Downen,https://play-lh.googleusercontent.com/a-/ACB-R5S5FZ7_ogkJKAgdasJA2mKNoOAYApw91k2P_YTkS1c,"I do not purchase apps if I can help it, but I need a way to learn and practice python on my phone. Disappointed in the mistakes. I have some experience with python , so I know when there is a mistake and these mistakes in the app are pretty simple ones. Please proof read the answers to the coding examples.",3,3,pythonx_1.1.2,2021-12-05 07:12:20,"Hi, We apologize for the inconvenience caused. Thank you very much for spending your valuable time to notify us regarding the error. We will immediately look into it and solve it as soon as possible. Can you please provide us with a screenshot of the error at hello@codingx.app? -JP",2022-04-19 14:42:17,NEGATIVE,point
2765,b3028700-70a8-4ded-8436-d72652b59bb8,Butsaba Dusrai,https://play-lh.googleusercontent.com/a-/ACB-R5SVUs-uVZ3I9iLkOVjHKRGcvKsZohllVDNkTKMQYR4,Good starting point here for a very beginners.,5,0,pythonx_1.1.2,2021-10-26 01:00:50,"Dear Friend, Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any help please don't hesitate to get in touch with us at hello@codingx.app and we’ll be very happy to assist you. -HSG
",2022-04-23 05:21:35,POSITIVE,point
2770,4e9a66a4-da5b-4264-a72f-6021daceb34f,Eric Hursh,https://play-lh.googleusercontent.com/a-/ACB-R5S7j7e3CCixI_Q1UlSgEZpDjPASGGnotgyrC0I0Bg,"Don't run, correction don't run on the tablet I purchased it on. Works on my phone but larger screen was the point of my purchase",1,0,pythonx_1.1.2,2021-10-22 17:05:42,"Dear Friend, We apologize for the inconvenience caused and the delay in response, kindly get in touch with us at hello@codingx.app along with your registered email ID and GPA, our team will check out the issue and fix it at the earliest. Meanwhile please try to log out and log back in. -HSG
",2022-04-20 03:04:15,NEGATIVE,point
2787,f7887ddf-c5d4-4e5b-887f-46aa0782a4f9,Shakirat Ibrahim,https://play-lh.googleusercontent.com/a/AGNmyxaIXo7ACHevXbDV2CyN8j_VnFK9ys9n1fSsbmFs=mo,Enjoying the experience using the app so far. Hope I feel the same after I have progressed in using the app.,5,2,pythonx_1.1.2,2021-10-17 15:49:41,"Dear Friend, Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any help please don't hesitate to get in touch with us at hello@codingx.app and we’ll be very happy to assist you. -HSG
",2022-04-23 05:20:45,POSITIVE,progress
2807,0dd55cb7-6f39-402f-bf77-5258a72f876c,Nabeer Chowdhury,https://play-lh.googleusercontent.com/a-/ACB-R5SWhPyL0ftSPV7dX4mBbd8xdPL98Zqq-Ze_Pri5qQ,"Its amazing for beginners, but as an intermediate python developer, I found couple mistakes in some lessons. I would like to point them out, kindly provide me an email address where I can send the screenshot of those mistakes.",5,5,pythonx_1.1.2,2021-10-10 20:03:58,"Hi, Thank you for your kind words, We’re grateful for your feedback. It’s our pleasure to provide the best possible service to our users, and we’re glad we were able to meet your expectation of yours. If you need any assistance, reach us at hello@codingx.app and we'll be very happy to assist you. Have a wonderful day! -JP",2022-04-27 16:29:36,NEGATIVE,point
2838,d82ac2b2-f456-4576-a8ec-10f73205368d,Morgan Byrd,https://play-lh.googleusercontent.com/a/AGNmyxYDvjct_m8C76SMZTP9eICX9PYgf4UbffBFDmja=mo,"It was fine until, I was hooked,then I couldn't progress any further because I had to pay at that point.",2,1,,2021-09-29 09:32:33,"Hi, Thank you for writing to us. We agree that the content should be free. But we strive to provide our learners quality content and hence we had to hire experts. We request you to reach us out at hello@codingx.app, we will definitely reach you out with a solution that makes you delighted. -HSG
",2022-04-20 03:09:54,NEGATIVE,"progress, point"
2845,ce12a69a-be5b-469e-a09a-983dec2bbf16,LaLacey W,https://play-lh.googleusercontent.com/a/AGNmyxZwJJI_Tul9IJk5TVYCIQw7bPUcHyoiVw3-v9SgPQ=mo,Good so far. Not sure if the app is pointless without paying for pro.,5,2,pythonx_1.1.2,2021-09-27 02:09:08,"Dear Friend, Hurray! Your feedback really means a lot to us! We really appreciate you taking the time out to share your experience with us. If you need any assistance, please feel free to get in touch with us at hello@codingx.app so we can help you better. -
JP
",2022-04-27 16:31:08,POSITIVE,point
3073,fba41b4a-4163-4d6c-8853-dff4f1af3372,Jainil Gamit,https://play-lh.googleusercontent.com/a-/ACB-R5Q0mBnQH-UEGGB-EPeiFMewiv5n-P1aWkb0-ZKIIg,This app is not right when you reach the fourth chapter it asks for premium and I don't wanna do that I accidentally done it and my whole progress was erased this is the worst app to learn python ever do not download it,2,3,pythonx_1.0.7,2021-06-30 01:08:46,"Hey Jainil, thank you so much for getting touch with us. Sincere apologies for the inconvenience caused. We request you to please reach us out through email at Hello@codingx.app, so that we can get some input from you and provide you with the solution you need.
-Joy",2021-07-02 02:59:33,NEGATIVE,progress
3089,4377afc7-f923-4a37-ac37-c4a6636a4f50,Deepak Gautam,https://play-lh.googleusercontent.com/a-/ACB-R5TtHt66_saUtk8EIVmssxXZvoBOMIcV3f55NCmc,"Initial chapters were good. Like till chapter 4.3 it's free, then it ask for purchasing pro. Which is totally not a good point. Also videos available within chapters looks like the same words written in the chapter. Either read or go through the video all are same. So probably the same trend will be followed. On that basis, probably buying course is not good option. Need much improvements. 👍👍",1,25,pythonx_1.0.9,2021-06-19 16:04:24,"Hey mate, sincere apologies for the inconvenience caused. To us, user experience matters the most. Please let us know where we failed to meet your expectations at Hello@codingx.app and we will be very happy to assist you.
--JS",2021-06-20 10:16:17,NEGATIVE,point
3123,d9684caa-f83c-49dc-b05d-4455078e3c49,Mahdi Hasan,https://play-lh.googleusercontent.com/a-/ACB-R5RRRhGChqh9WmP1T-x1CMLvofn90zs-_Qd-y8pm,"It's an amazing application to adopt this programming language named ""python"". We can do step by step progress and all the features are personalized. Highly recommend the begginers who want to learn python from the root!",5,4,pythonx_1.0.9,2021-06-01 04:22:27,"Hey Mahdi, thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@codingx.app and we'll be very happy to assist you!
-Joy",2021-06-01 11:46:36,POSITIVE,progress
3236,19eabb79-c096-4fc3-a40d-7efd49bfbb7b,Bruce Bennett,https://play-lh.googleusercontent.com/a-/ACB-R5RAodaVkcGDFypTWrjHcFgo8PkARSIkyYmeA6VN,"This is an excellent training application to take you from zero to the basics needed. Very good easy to use interface. The only challenge, and thus the 4 stars instead of 5, is being able to verify things in the ""projects"". I went through the projects and had small issues that were hard to troubleshoot. It is very hard to follow word-wrapping versus new line (the challenges of a small screen). Plus it is easy to miss something as small as an ""f"" function added into a command, when you are learning that one might, or might not, be used. It would be great if there were links to be able to access the code that you are typing, instead of having to go through everything on the previous screens and the small snipits. I am not asking to have a website to support it, that would be too much, but a GIT repository with the project code would be perfect.",4,18,pythonx_1.0.8,2021-04-13 12:46:02,"Dear Bruce, We are thankful and we really appreciate your suggestion. We will consider it and improve our app in the new version. If you have questions or suggestions please contact us at hello@codingx.app.",2021-04-13 16:14:49,POSITIVE,challeng
3237,da03b405-e821-455f-a390-81b8e1577b16,Tanvi Gupta,https://play-lh.googleusercontent.com/a-/ACB-R5Re-X8Jw_dI4TsROjKKonNjAdIgULStqyxrIx6q4g,"I am very disappointed with this app. On first day it works properly but now when I try to open it , it doesn't. I think that if you will not do payment this only will happen.",1,0,,2021-04-12 22:20:08,"Hello Tanvi, thank you for getting in touch about this!! We totally understand the frustration caused by us. Kindly kill/ force start the app and restart. Meanwhile, try switching networks and check whether that helps out. If you need assistance with anything, please don't hesitate to get in touch with us. -Joy",2021-04-13 12:27:57,NEGATIVE,point
3678,b9feabb5-f849-4d29-82c5-b80987d700bc,bachir lmb,https://play-lh.googleusercontent.com/a/AGNmyxapOiGdkp2tICPG5EU0uZUFYTTc_PpIbw-7vuKB=mo,It seems very good from the starting point,5,0,pythonx_1.0.7,2021-03-11 17:10:32,"Hi Bachir, Thank you so much! Every little encouragement greatly helps us to continuously improve and provide you with the best platform to learn programming. If you need any help, feel free to get in touch with us at Hello@codingx.app and we'll be very happy to assist you! --AB",2021-04-06 10:28:47,POSITIVE,point
4118,62e5b667-f216-4633-b091-f73b4a8ec425,Mehak Afsha,https://play-lh.googleusercontent.com/a-/ACB-R5Tp4gx3-wLWWxwa5qtnEElWa8iD4CjavzC6549R,It's really an amazing app... I can Easley understand every single point...loved it,5,0,pythonx_1.0.7,2021-03-03 13:56:55,"Hi Mehak, We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience enjoyable. If you need any assistance, feel free to get in touch with us at Hello@codingx.app so that we can help you better. --AB",2021-04-07 12:34:42,POSITIVE,point
4135,fc66458f-f4c2-44ac-957c-0a080c6a8dab,Ajibola Olaore,https://play-lh.googleusercontent.com/a-/ACB-R5TCc21-V4gatcSbNUrvSkULyUNca6PPuF_jP8qs,Awesome... The app combines key point text with beautiful user interface and experience to teach a programing language. Am impressed,5,1,pythonx_1.0.7,2021-03-03 10:28:59,"Hi Ajibola, We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience enjoyable. If you need any assistance, feel free to get in touch with us at Hello@codingx.app so that we can help you better. --AB",2021-04-07 12:54:47,POSITIVE,point
4204,8e047076-d0a7-48fb-a40c-8865fbc401c9,SMP L'MANBURG,https://play-lh.googleusercontent.com/a/AGNmyxbMP86IeolxghCVsirCP5DkZVwIBlVL1UuLe79T=mo,I'm just grade 10 student who want to be a great programmer someday and I choose python as my computer language. I'm still at the starting point of the teaching session. I hope I wouldn't screw this app. BTW to the DEVS of this app thank you so much for developing this kind of app! I'm self studying at computer programming so no one is teaching me I'm just watching on YouTube to learn how to write script but sadly I don't have any terminal except termux. I'm only practicing coding at my paper,5,9,pythonx_1.0.7,2021-03-02 17:27:54,"Hey Buddy, We are truly delighted to know that your experience with us has been great. It really helps us keep ourselves motivated to continuously improve our content and serve our learners better. If you need any help, feel free to get in touch with us at Hello@codingx.app and it will be our pleasure to assist you! --AB",2021-04-08 11:52:43,NEGATIVE,point
4462,92e48e2f-26e9-459b-9327-1edb540cac7b,Yusuf Fateh,https://play-lh.googleusercontent.com/a/AGNmyxab26qIzzOAiFwthpI4acaq_SsihHBe5x6nZsIn=mo,"Very simple and educative, straight to the point",4,0,,2021-02-27 14:28:44,"Hey Yusuf, thank you for your feedback. Your support really keeps us motivated to provide you the best platform to learn Programming. Please don't hesitate to give us a higher rating if you think that we deserve it or kindly let us know your thoughts on how we can further improve. We'd love to hear from you at Hello@codingx.app.
-Joy",2021-04-09 10:56:19,POSITIVE,point
4514,ae826951-849b-4ff0-87c2-cc3e64199b59,Rakhi Prasad The Reasoning MENTOR,https://play-lh.googleusercontent.com/a-/ACB-R5RMRP19mVA5cT-1giVoK0rBYIQowwnoIDGR_fUoYw,The shareable badge that you get never get to the point where I can share it but the app is although informative. Nice experience all over,4,4,pythonx_1.0.7,2021-02-27 02:03:08,"Hey Rakhi, thank you for your feedback. Your support really keeps us motivated to provide you the best platform to learn Programming. Please don't hesitate to give us a higher rating if you think that we deserve it or kindly let us know your thoughts on how we can further improve. We'd love to hear from you at Hello@codingx.app.
-Joy

",2021-04-10 03:25:17,POSITIVE,point
