Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,developerResponse,review,rating,isEdited,userName,title,sentiment,reviewId,userImage,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview,mentionedFeature,mentionedSynonyms
19283,19283,18416,2020-09-04 13:10:16,,I am now a lifetime member... Look and design is cool... I am using this app from its starting days..what a journey it's amazing...! I think this app and me growing together. I change my phone..many times all these years but this app is always in my phone. One suggestion add advance level and project base course...to feel more challenging and fun. At the end of course user have to make a sample project to approve or Judge by expert and inspire user.,5,,Somesh Das,,POSITIVE,faae2765-5b80-4790-9b31-3d25be699db2,https://play-lh.googleusercontent.com/a-/ACB-R5T-OGR8tRA28M5rkUXLlasvpLi1vW2uO8oRLhyrraI,0.0,5.1.30,Somesh Das Thank you for your appreciation.  ☺,2017-07-11 12:27:30,lifetime member look design cool using app starting dayswhat journey amazing think app growing together change phonemany times years app always phone one suggestion add advance level project base courseto feel challenging fun end course user make sample project approve judge expert inspire user,challenges,challeng
19390,19390,18523,2020-09-02 12:01:15,,Liked the app. Specially the talking feature and the videos provided after each of the lesson have been finished!,5,,Md. Nawshin Zaman,,POSITIVE,0e42a55a-8915-43bc-840c-2ca1c7c5c737,https://play-lh.googleusercontent.com/a-/ACB-R5SXmWT2-_ahultl7PatDUw_eYXvXPhltXAIBd3pyg,0.0,5.1.30,"Dear Friend We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. Happy Learning! -JP",2020-09-03 13:35:34,liked app specially talking feature videos provided lesson finished,boosters,special
19392,19392,18525,2020-09-02 09:19:57,,My son got ahold of my account and bought this with money i dont have please refund. He is only 8 but definitely should know better... I still need a refund it shouldnt be that easy for him to do,1,,Joseph Lintermoot,,NEGATIVE,563cb5e6-12b7-40d7-b6ae-89cbf8c4164c,https://play-lh.googleusercontent.com/a-/ACB-R5QWI4Bgm1llB62605MVaamebvSUUGKRcAbERkcfZOs,0.0,5.1.30,"Hi Joseph, Thank you for writing to us. We request you to reach us out at Hello@PrgHub.com, we will definitely reach you out with a solution that makes you delighted. -JP",2020-09-03 06:11:30,son got ahold account bought money dont please refund 8 definitely know better still need refund shouldnt easy,status quo sloth,account
19395,19395,18528,2020-09-02 07:58:25,,It was 1950 for lifetime access but then it suddenly changed to 2350 for a year worst experienced if u had to then first only u could have given the option of yearly access😐😐 fully dissapointed by the way the cost was changed.It was the first digital product buying for me and so many transaction issues trying many methods of payment .(There was no error in the typing of account details),1,,rajesha SC,,NEGATIVE,37338591-1f96-441f-8317-da86fab13270,https://play-lh.googleusercontent.com/a-/ACB-R5QiXbePA5NrXqCidCVjz_IMuw6Fk2XNOtHcecMeHMY,14.0,5.1.30,"Hi Rajesha.c, We sincerely apologize for the inconvenience and thank you for bringing this to our attention. Could you send us an email at hello@prghub.com so we can work out a solution as soon as possible :) -JP",2020-09-02 09:00:28,1950 lifetime access suddenly changed 2350 year worst experienced u first u could given option yearly access fully dissapointed way cost changedit first digital product buying many transaction issues trying many methods payment error typing account details,status quo sloth,account
19514,19514,18647,2020-08-31 01:33:37,,Is a really nice application. Especially for us beginners.,5,,Ignatius Ndubuisi,,POSITIVE,3212e8ec-770e-4a71-95cf-815bffb4bd32,https://play-lh.googleusercontent.com/a/AGNmyxYWUByp1VMMkENuz-KBkbmo_v8HlIsSGKkt5j4g=mo,0.0,5.0.32,"Dear Ignatius We're glad that we have been helpful to you. It is our goal to make your learning experience truly delightful and enjoyable. Do recommend us to your friends too! :)If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you! -JP",2020-08-31 07:02:25,really nice application especially us beginners,boosters,special
19534,19534,18667,2020-08-30 15:11:40,,"Thorough and authentic. I don't believe I shall ever need to look elsewhere for my programming education. To the development team, thank you! Keep up the great work! To my momma, my son, my paps and my family in all, you're all amazing. I hope if you're reading this you feel special, but remember, even though you're loved, you're probably not special. Keep grinding!",5,,Tyler Barr,,POSITIVE,08e7c02c-4955-43a0-b4b1-bda8828069f7,https://play-lh.googleusercontent.com/a-/ACB-R5RWcv0nckhDwpaQ2KVizzWZIFudz5tJAxUUUR417g,0.0,5.1.30,"Hi Tyler We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. Happy Learning! -DK",2020-08-30 15:39:09,thorough authentic dont believe shall ever need look elsewhere programming education development team thank keep great work momma son paps family youre amazing hope youre reading feel special remember even though youre loved youre probably special keep grinding,boosters,special
19614,19614,18747,2020-08-29 04:09:46,,I am very sad and angry with customer reasposn.I was pay programming hub 1400+ rupees for buy pro memberships. But before buy the pro memberships they cannot clear to me they give her learners only basic information of all coding language's.if they give only basic information of coding language's then what is the meaning of issue certificate ? In certificate said 'khalid warsi achieve the xyz programming course'.they give only basic information and issue xyz developer certificate. Why ? Refund,1,,E person,,NEGATIVE,dfcfecfe-17ad-4dc4-8a3d-dcb581ab7c42,https://play-lh.googleusercontent.com/a-/ACB-R5T9LZBV1OhXjU_4KT0L5uxeupKhUfuteXV-1ErnRw,1.0,5.1.6,"Hey Nawabibuzz,
Thank you so much for updating your review for us! This made our motivation to provide the best quality content to our learners stronger. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be happy to assist you!
-PA",2020-02-29 13:44:54,sad angry customer reasposni pay programming hub 1400 rupees buy pro memberships buy pro memberships cannot clear give learners basic information coding languagesif give basic information coding languages meaning issue certificate certificate said khalid warsi achieve xyz programming coursethey give basic information issue xyz developer certificate refund,status quo sloth,custom
19671,19671,18804,2020-08-28 08:39:48,,"This app is very good, I don't usually give 5 stars easily. This app breaks down the courses, so that even an illiterate could use it to learn how to code 👍👍 I'm impressed, good job. I would be glad to receive the personalization assistance, thank you.",5,,Olatunji Fisayo,,POSITIVE,6fb6c0a4-642b-4f19-8fcd-6ceffb9c8f18,https://play-lh.googleusercontent.com/a-/ACB-R5TYgh6o_nTwzkgeXzTlnex9TZXfLz9RDrzc2azYDQ,0.0,5.0.8,"Dear Joy We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. -JP",2020-08-28 12:47:14,app good dont usually give 5 stars easily app breaks courses even illiterate could use learn code im impressed good job would glad receive personalization assistance thank,status quo sloth,person
19705,19705,18838,2020-08-27 16:31:19,,It's a good app for coders but the worst part is that if we are a non pro customer then we can't do the whole course.....Please think about it.....otherwise it is a good app,2,,Ronika Tiwari,,NEGATIVE,cf5bb141-5736-445d-9c6a-01b673073e1f,https://play-lh.googleusercontent.com/a/AGNmyxaL_MbD99SfxbvrhNaHBMwEC0BJqQ6yhbBLW_Zd=mo,0.0,5.1.30,"Hi Ronika, Thank you for writing to us. We agree that the content should be free. But we strive to provide our learners quality content and hence we had to hire experts. We request you to reach us out at Hello@PrgHub.com, we will definitely reach you out with a solution that makes you delighted. -JP",2020-08-28 04:50:28,good app coders worst part non pro customer cant whole courseplease think itotherwise good app,status quo sloth,custom
19708,19708,18841,2020-08-27 13:42:45,,"Good app but annoying issue cropped up while trying to buy Pro version it kept saying the app was associated with my husbands Google account signed in on my phone, even though I definitely downloaded it on my own Google account. Is ok I figured it out thanks for being so responsive though.",5,,Vrnda Torckler,,NEGATIVE,d2b3d421-55ae-471d-82f3-62e7bc42aa42,https://play-lh.googleusercontent.com/a-/ACB-R5T7nFyISE5MvV2GwBs2XO_-8hBRRi0QBMSoNLmKuw,0.0,,"Hey Vrnda, You are awesome. We are very happy that you find us to be the best and its our pleasure serving you. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. Happy Learning! -JP",2020-08-28 06:23:56,good app annoying issue cropped trying buy pro version kept saying app associated husbands google account signed phone even though definitely downloaded google account ok figured thanks responsive though,status quo sloth,account
19742,19742,18875,2020-08-27 04:18:33,,"Very helpful, especially for beginners, even though I finished the basic java programming, I kindly want to go back and revise. Thank you for the people who support this app and especially for those who are behind in making this app.",5,,"2208 Villanueva, Jefferson A.",,POSITIVE,2f865d78-acdd-4195-af6e-f72193b94d81,https://play-lh.googleusercontent.com/a-/ACB-R5SdNqdNlwhTH4DBAtKcLB0CnVttDMCswvwzJyUR0w,0.0,5.0.8,"Dear Friend, We are truly delighted to know that your experience with us has been great. It really helps us keep ourselves motivated to continuously improve our content and serve our learners better. If you need any help, feel free to get in touch with us at Hello@prghub.com and it will be our pleasure to assist you! -JP",2020-08-27 15:36:00,helpful especially beginners even though finished basic java programming kindly want go back revise thank people support app especially behind making app,boosters,special
19775,19775,18908,2020-08-26 11:28:02,,"One of the best, if not the best, amongst coding apps. Has so much personality and clarity.",5,,Zeynep,,POSITIVE,11ddf9c1-e2d8-451a-a00d-3fa4d1dde6c8,https://play-lh.googleusercontent.com/a/AGNmyxZ7CAvYUC0_vYj80qnTvgcj-_-V_jxCUg528jl7=mo,0.0,5.1.30,"Dear Friend Thank you so much! Every little encouragement greatly helps us to continuously improve and provide you with the best platform to learn programming. If you need any help, feel free to get in touch with us at Hello@prghub.com and we'll be very happy to assist you! -JP",2020-08-26 14:41:04,one best best amongst coding apps much personality clarity,status quo sloth,person
19820,19820,18953,2020-08-25 21:56:37,,I like this app a lot. It's a very good app. I live in Bangladesh. Learning coding is very difficult here. You can't get any good here.,5,,mr joy,,POSITIVE,28fe1972-0256-487b-9f2c-a7e9b853b888,https://play-lh.googleusercontent.com/a-/ACB-R5TAdh0-Sx-E9I34qUlCinUR5K4AV5N_YXqkvCqeYw,0.0,5.1.30,"Dear Sosial Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-08-26 11:20:44,like app lot good app live bangladesh learning coding difficult cant get good,torture breaks,live
19826,19826,18959,2020-08-25 20:18:31,,Nyc Sir Dart advanced course Not Added ? But you prefer in Dart basic course. How many time to live Dart advanced Course .,5,,Dhirendra Singh,,POSITIVE,80d1b936-656f-4020-927a-7ccc0a92126c,https://play-lh.googleusercontent.com/a-/ACB-R5SswLTTkf5Wtpyr6ZhRxZbE4mTnUjXg1ceLsmgxFpQ,0.0,,"Hi Dhirendra !
We truly appreciate your feedback. Please continue supporting us so we can always strive to make your learning experience a delightful one. If you need any assistance, please get in touch with us at Hello@prghub.com and we'll be very glad to help you out.
-PA",2019-09-28 04:09:37,nyc sir dart advanced course added prefer dart basic course many time live dart advanced course,torture breaks,live
19837,19837,18970,2020-08-25 12:03:35,,This is really enjoyable and easy to understand especially for a newbie like me! Started with the basics first. Would love to continue learning! ❤️❤️❤️,5,,Cat Journal,,POSITIVE,378c1d5f-fe7c-48bc-80fc-5be21010c551,https://play-lh.googleusercontent.com/a-/ACB-R5SwGv1oFzb1zFeB6zMKB3vRPLKZtPvMeViCRvsy5GQ,0.0,5.1.30,"Hey Friend Hurray! Your feedback really means a lot to us! We really appreciate you taking the time out to share your experience with us.If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -DK",2020-08-25 12:11:10,really enjoyable easy understand especially newbie like started basics first would love continue learning,boosters,special
19883,19883,19016,2020-08-24 23:33:35,,I am premium member and I love this app but I want to. Know if you will ever provide language with thier respective gui libraries like tkinter in python swing if this will be added it's great please take care of this specially add tkinter module for python.,5,,PRABHJOT SINGH,,POSITIVE,740c597c-0a2f-436f-a8ec-8fd94d6eb434,https://play-lh.googleusercontent.com/a-/ACB-R5Rc4Kfke-6IMhnIbpHt9Lige7d7_tu4JXiSGT0Lww,0.0,5.1.30,"Hi Friend, Thank you for your supportive feedback! We assure you that we are listening to your requests and will definitely consider it in the future updates to provide you with a much better learning experience. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com and we'll be very happy to assist you! -DK",2020-08-25 15:13:14,premium member love app want know ever provide language thier respective gui libraries like tkinter python swing added great please take care specially add tkinter module python,boosters,special
19988,19988,19121,2020-08-23 03:19:26,,"I cannot login with my Facebook account,so I cant access the pro version which I bought. I emailed their customer service twice but they have been ignoring the issue! I dont know what's wrong with them. Dont buy this app it's a waste of money and time!!!",1,,Soban,,NEGATIVE,9ba1d3b6-e112-4106-a8df-c6daaaa44fe7,https://play-lh.googleusercontent.com/a-/ACB-R5QuBMEZrsa-OJXFayhLTx9qF9rUSFVlRgltHiHiDQ,9.0,5.1.30,,,cannot login facebook accountso cant access pro version bought emailed customer service twice ignoring issue dont know whats wrong dont buy app waste money time,status quo sloth,"account, custom"
20048,20048,19181,2020-08-22 05:32:59,,"All well delivered! But please add other payment options (like Verve, Visa... Debit cards) to enable a more fluid way to upgrade. Thanks, for helping me review and relearn my basic courses during my undergraduate program. 👍👍👍",5,,"Zwalnan, David Nankpak",,POSITIVE,ff47fcb2-72f1-4384-bbee-19ad32e9dd96,https://play-lh.googleusercontent.com/a-/ACB-R5QXmd-aZjYx35inooavz0yEPUwcTkSppd6Af0d1,0.0,5.1.6,"Dear David, Thank you so much for your support. We will definitely take note of your feedback so that we can improve our service further. If you need any assistance, please contact us at Hello@prghub.com and we’ll be more than happy to help you :) -JP",2020-08-22 07:23:05,well delivered please add payment options like verve visa debit cards enable fluid way upgrade thanks helping review relearn basic courses undergraduate program,torture breaks,live
20053,20053,19186,2020-08-22 04:00:13,,"As a person with none experience with coding, I could understand it easily.",5,,Eveline Meilinda,,NEGATIVE,ad60d0b1-8bde-4fca-90da-ec0c70f9af76,https://play-lh.googleusercontent.com/a-/ACB-R5SJvjJYopIAIGQ-MdDeFOTEymHX82hGPnUq0t2AQQ,0.0,5.1.30,,,person none experience coding could understand easily,status quo sloth,person
20152,20152,19285,2020-08-20 09:36:45,,The app is awesome especially for beginners easy to use. I love it because I understand more better using it to learn. But please you guys should please add the number of examples in each lesson. That's why I have it 4 stars,4,,John Fornoh,,POSITIVE,87ed1628-744c-4710-8f60-da45fc9f6c89,https://play-lh.googleusercontent.com/a-/ACB-R5QMF6QkDHdt8VuCF6V8NhcN90YCulpYx1KI14Q9KtI,2.0,5.1.30,Hola John! Thank you for your amazing review. Please shower your love for us with a higher rating. Your happiness is the only thing we wish for. If you face any issues or need assistance - hello@prghub.com is the address to reach out to. -JP,2020-08-20 14:11:47,app awesome especially beginners easy use love understand better using learn please guys please add number examples lesson thats 4 stars,boosters,special
20295,20295,19428,2020-08-17 15:19:41,,"Hello, I'm just trying to get pro account but it keep stucks during the payment!!",3,,Shrinisha,,NEGATIVE,57680fee-871f-4bd6-8577-51dfec0fc017,https://play-lh.googleusercontent.com/a-/ACB-R5TSbBlFhpy6wyo1YXRLEF6jPvuTvK3xNAfNBJEGdQ,1.0,5.1.30,"HeyShrinisha, Sincere apologies for the inconvenience caused. Can you please reach us out at Hello@PrgHub.com so that we can solve your problem and assist you better. -DM",2020-08-18 12:09:14,hello im trying get pro account keep stucks payment,status quo sloth,account
20381,20381,19514,2020-08-16 10:11:29,,It is very awesome programming you must learn it this is very very awesome programming language which teach you like in byju's very very creative an interesting way of learning I am very happy from this program I personally suggest you kindly paper it it could be used at offline mode also so let's program with it,5,,mina dc,,POSITIVE,6ec26af5-cbcd-4116-b134-21c96598ba8f,https://play-lh.googleusercontent.com/a-/ACB-R5R3TjEPPmSdVc_TwNHf01fofpfUIe1nf9rA2i0Rlg,0.0,5.1.30,"Hey Friend Thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you! -DK",2020-08-16 14:56:49,awesome programming must learn awesome programming language teach like byjus creative interesting way learning happy program personally suggest kindly paper could used offline mode also lets program,status quo sloth,person
20524,20524,19657,2020-08-14 06:26:16,,My experience is very bad in this app because its pro version doesn't support any local bank account,1,,Bhaskar Joshi,,NEGATIVE,392850dd-259c-4bd3-8ed5-57b2b91a761f,https://play-lh.googleusercontent.com/a-/ACB-R5SgXFQ9I6mkr3Tz0qDEVBqwoXjQ04iKT4rnSzxJ,0.0,,"Hi Bhaskar, We appreciate your eagerness to learn with us. Apologizes for the inconvenience caused We request you to reach us at hello@prghub.com , so that we could assist you better. -JP",2020-08-14 11:27:03,experience bad app pro version doesnt support local bank account,status quo sloth,account
20595,20595,19728,2020-08-13 10:51:17,,Nice experience with this app a especially with ai related programmes,5,,Nithin B.M,,POSITIVE,6fdb3cda-85ab-4b3b-8875-9180b1a64b54,https://play-lh.googleusercontent.com/a/AGNmyxZX2apMIsbQ3q4FgoOUHhpS2JKaDcPgFXasWt5x=mo,0.0,5.1.6,"Hey Nithin Thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you! -DK",2020-08-13 15:13:37,nice experience app especially ai related programmes,boosters,special
20722,20722,19855,2020-08-11 22:49:03,,I wish the developer would notice me! The app is super great and dis explain each course in concise and with clear explanation. I would to suggest if you can give us an access to which we can correct our name especially we incorrectly input our names. Thanks.,5,,Yulenne Cañeda,,POSITIVE,1be2f26a-0baf-4edf-93e8-1b1de6e0257d,https://play-lh.googleusercontent.com/a-/ACB-R5S6YKOZLkiYmU1o3G2mDi2yNcOifWpM82hg6CJ6YQ,0.0,5.1.30,"Dear Yulenne Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-08-12 14:09:01,wish developer would notice app super great dis explain course concise clear explanation would suggest give us access correct name especially incorrectly input names thanks,boosters,special
20731,20731,19864,2020-08-11 14:24:38,,"It's a good app. I challenge you to try it out, and see",5,,Kelvin Kariuki,,POSITIVE,f3d21fd4-0e23-46e7-a45a-1c0910d2ccc1,https://play-lh.googleusercontent.com/a-/ACB-R5RgS5VMIs8mryFayQToooJwxBvyragYJFShBrHOew,0.0,5.1.6,"Dear Kelvin Thank you! We are pleased that you have enjoyed learning with us. We sincerely appreciate your insight because it helps us improve ourselves If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-08-12 14:09:08,good app challenge try see,challenges,challeng
20749,20749,19882,2020-08-11 09:00:57,,"Really great for learning, worth the money and you can get certificates that can land you a job and they are catorgoised so you can learn much and understand what may go with what. Really informational and even gives you info on how much your average person makes in that field and more. Tells you the audience it targets and more. Overall really great app, and I'm 100% satisfied. Would recommend!! :) Happy Coding/Hacking.",5,,Elijah A.,,POSITIVE,734d5c64-9e32-43ee-a4d9-f66a01e0bd42,https://play-lh.googleusercontent.com/a-/ACB-R5REEKdZ3-Ei2iZ2dToOjrkhaUVj6Y_-I-iXrgFUKw,1.0,,"Dear Friend We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. -JP",2020-08-11 14:06:54,really great learning worth money get certificates land job catorgoised learn much understand may go really informational even gives info much average person makes field tells audience targets overall really great app im 100 satisfied would recommend happy codinghacking,status quo sloth,person
20799,20799,19932,2020-08-10 13:00:03,,Awesome app voice recognition is very helpful o understand and learning programming faster,5,,Tej Singh,,POSITIVE,01f787ee-bed0-4ece-9c2a-00b04a197c09,https://play-lh.googleusercontent.com/a/AGNmyxYsCSwxvPHC4omcMU0eBSmdtVmy8gzMS9a50f3z=mo,0.0,5.1.6,"Dear Tej Thank you! We are pleased that you have enjoyed learning with us. We sincerely appreciate your insight because it helps us improve ourselves If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-08-11 14:05:27,awesome app voice recognition helpful understand learning programming faster,crowning,recognit
20846,20846,19979,2020-08-09 19:49:29,,"Don't waste your time/money. I paid for the Pro account and cannot download or share any certificates. It says I need to complete a test but there is no link, the courses say 100% completed. RIDICULOUS!",1,,Ana Gonzalez Sanchez,,NEGATIVE,bf5b86f1-9d9a-434d-af81-85ce209a7cab,https://play-lh.googleusercontent.com/a/AGNmyxasyKWYRsqrMmPT_uQKgU6e8eGob24WIZcdR-gl=mo,1.0,5.1.6,"Dear Friend, Thank you for reaching out to us! We apologize for the unsatisfactory experience. Kindly kill/ force start the app and restart. If you need assistance with anything, please don't hesitate to get in touch with us at Hello@prghub.com and we’ll be more than happy to help you :) -JP",2020-08-10 04:55:14,dont waste timemoney paid pro account cannot download share certificates says need complete test link courses say 100 completed ridiculous,status quo sloth,account
21164,21164,20297,2020-08-04 03:30:07,,This app is the best app i have ever encountered it teaches in simple language and it reviews what you have learnt before just to make sure you understand what you learned and it also ask questions to ensure that you're following infact the app is the best but the problem is that any time i try signing in to Google in other to backup my account so that i won't loose my progress the app will be closing but i still give it 5 Star is the best so far,5,,Omeh Samson Onyebuchi,,POSITIVE,c3d46184-8dd3-4370-8685-f378c51c8b39,https://play-lh.googleusercontent.com/a/AGNmyxbAzzJzM3eLbSxDbk2AyIGYXsT98zUvdkDQsK2v=mo,2.0,5.1.6,"Dear Omeh Hurray! Your feedback really means a lot to us! We really appreciate you taking the time out to share your experience with us.If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-08-04 08:09:14,app best app ever encountered teaches simple language reviews learnt make sure understand learned also ask questions ensure youre following infact app best problem time try signing google backup account wont loose progress app closing still give 5 star best far,status quo sloth,account
21183,21183,20316,2020-08-03 15:54:43,,It's a very good app especially for beginners but i wish to continue without subscribing😫,5,,MASTER YOUR MINDSET MOTIVATION,,POSITIVE,f1a21904-f922-4aea-ba6a-5dcb5c213618,https://play-lh.googleusercontent.com/a-/ACB-R5TAAobQq1RqQSn-3AiZPdCg4sLsno6y7BYJnXwn,0.0,5.1.6,"Dear Friend Thanks for the awesome review, We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you. For any assistance do not hesitate to reach us out at Hello@prghub.com, we would be very happy to support you. -JP",2020-08-04 13:34:49,good app especially beginners wish continue without subscribing,boosters,special
21212,21212,20345,2020-08-03 08:21:05,,Challenging excitment,5,,eddie brown,,POSITIVE,2d1fbe6d-3a3d-4a45-8c43-1e79c647d446,https://play-lh.googleusercontent.com/a-/ACB-R5Q4vvFIw4hlMHWu4Jz3_ChrvCx-Np5SGerV9dIz,1.0,5.1.6,"Dear Eddie We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. Happy Learning! -JP",2020-08-04 07:52:56,challenging excitment,challenges,challeng
21279,21279,20412,2020-08-01 19:01:35,,"I like this app an the content, but it could be much better if you can add practice lessons if permit us to practice specially with the programming lessons. I want to add a comment, you need to extend you course of hacking because there is some tools, were you don't give more knowledge just a few steps to practice.",2,,jorge Herrera,,NEGATIVE,44c3aea7-6575-43c6-b0ea-b616bdc04d8e,https://play-lh.googleusercontent.com/a-/ACB-R5R0Zo0fL84mU_tAP2PPrgyHp3gq4YCkUUXkc60V,2.0,5.1.6,"Dear Jorge, Thank you so much for your support. We will definitely take note of your feedback so that we can improve our service further. If you need any assistance, please contact us at Hello@prghub.com and we’ll be more than happy to help you :) -JP",2020-08-03 04:49:23,like app content could much better add practice lessons permit us practice specially programming lessons want add comment need extend course hacking tools dont give knowledge steps practice,boosters,special
21315,21315,20448,2020-08-01 05:33:01,,I love the app (I would be suggesting some personal things like if you teach some best tools and setup for each programming language it will be great but still I am not regreating that I bought this,5,,Mohamed Naveed,,NEGATIVE,1ab3a3d8-c5fd-4ed7-9896-6cc63c7e49c8,https://play-lh.googleusercontent.com/a-/ACB-R5SurvJo_dVaWlHB963IbiMrKak3u9HzcqdY64aEmg,0.0,5.1.5,"Dear Friend, Thanks for the awesome review, We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you. For any assistance do not hesitate to reach us out at Hello@prghub.com, we would be very happy to support you. -JP",2020-08-02 05:26:58,love app would suggesting personal things like teach best tools setup programming language great still regreating bought,status quo sloth,person
21435,21435,20568,2020-07-29 08:31:42,,"I am a beginner . So I don't know much about computer programming but with this app i am learning new things with great fun . This app is very useful for beginners specially . Hope so , I'll learn alot of programming skills by using this app InshAllah.",5,,Lubain Ansari,,POSITIVE,fd993d36-ead6-4cc8-bd96-5f9104bba437,https://play-lh.googleusercontent.com/a-/ACB-R5S7NL-FmfPnsj9llmZ0puXZ43eqJGqwUgZ0B2nkFg,0.0,5.1.6,"Dear Friend Thanks for the awesome review, We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you. For any assistance do not hesitate to reach us out at Hello@prghub.com, we would be very happy to support you. -JP",2020-07-30 05:31:50,beginner dont know much computer programming app learning new things great fun app useful beginners specially hope ill learn alot programming skills using app inshallah,boosters,special
21481,21481,20614,2020-07-28 07:50:46,,I can't login either my Facebook account or Gmail account. I want to buy pro version. But I have to login. So I can't. Please fix this issue asap. Thanks,1,,kishan kumar,,NEGATIVE,1dc546fd-949a-475e-8d25-7493bb369b8f,https://play-lh.googleusercontent.com/a-/ACB-R5Ts7Pk-Skups3uAUkBXMsPA5cffAp0-fGqDMsKGEg,0.0,,"Hey kishan, Thank you for reaching out to us! We apologize for the unsatisfactory experience. Kindly kill/ force start the app and restart. If you need assistance with anything, please don't hesitate to get in touch with us at Hello@prghub.com and we’ll be more than happy to help you :) -JP",2020-07-28 10:41:01,cant login either facebook account gmail account want buy pro version login cant please fix issue asap thanks,status quo sloth,account
21562,21562,20695,2020-07-26 11:48:53,,Guys I am trying to get pro access but can't pay through any of your payment methods. Please do check. Actually I am using my Google account and wanted to pay through my father's card but its not accepting only,2,,Bagmita Bhattacharya,,NEGATIVE,14b04ea3-bceb-4f2f-a552-ab790d0d121f,https://play-lh.googleusercontent.com/a-/ACB-R5SIUEuoGwqTsq0dfCQ_2mKnSnQzOyjfWnKC50VPYw,0.0,5.1.6,"Hi Bagmita, Thank you for writing to us. We request you to reach us out at Hello@PrgHub.com, we will definitely reach you out with a solution that makes you delighted. -JP",2020-07-26 16:24:56,guys trying get pro access cant pay payment methods please check actually using google account wanted pay fathers card accepting,status quo sloth,account
21653,21653,20786,2020-07-24 18:52:48,,because I am a person with visual impairment i use this app easily due to its simply developet ploring What made me love it and use it is the following 1 the app respectsd the use of accessibility features Like speaking Also when ordering elements to correct the meaning is over simplified And much more What really i have to inspect,5,,Ahmed Ouaddi,,POSITIVE,7eb05403-9c75-4552-b3f9-cbe4b484873b,https://play-lh.googleusercontent.com/a/AGNmyxaMP8rLgld0R9p5FeksvUqJb87GCaZw1O_zlolc=mo,1.0,,"Dear Ahmed Hurray! Your feedback really means a lot to us! We really appreciate you taking the time out to share your experience with us.If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-07-26 06:51:01,person visual impairment use app easily due simply developet ploring made love use following 1 app respectsd use accessibility features like speaking also ordering elements correct meaning simplified much really inspect,status quo sloth,person
21769,21769,20902,2020-07-22 01:32:21,,"You just cant belive how good this app actuly is...you dont even need any book to study programming.......comoleting the course will give you more than enough knowladge to perform programming.....Please, try this app....cz its always worth it(EDITORS CHOICE) APPS",5,,Tamim Dewan,,POSITIVE,b9a654ae-558f-41a4-9c18-4a1e929129c3,https://play-lh.googleusercontent.com/a/AGNmyxba4z_JbIkjK_2RXrKtkV75oTUc6HgIKYr07Y0X=mo,0.0,5.1.6,"Dear Tamim Thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you! -JP",2020-07-22 09:57:51,cant belive good app actuly isyou dont even need book study programmingcomoleting course give enough knowladge perform programmingplease try appcz always worth iteditors choice apps,torture breaks,live
