Unnamed: 0,reviewId,userName,userImage,content,rating,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,sentiment,matched_synonym
85207,ab170919-7554-4c8a-961a-63c5c0ccb925,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good to learn from the basics and can try different programs and see the output instantly.Tasks helps to learn the topics and it is given as topic wise from the base c++ so I suggest u to learn from this and be perfect,4,0,2.0.3,2018-03-10 01:12:51,,,POSITIVE,Tasks
86205,d2fc57df-8dd5-41f0-bd8d-352513d579ef,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tasks can be easy abused by predictions(u mostly have questions on syntactic and thats not good) Think how to improve ur tasks,5,0,2.0.1,2018-02-27 15:30:49,,,NEGATIVE,Tasks
86904,1a130e71-8cb7-406e-94e4-8dd9a81dbbaa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Perfect Gamification,5,0,2.0.1,2018-02-20 20:50:40,,,POSITIVE,Gamification
87009,e90ae58a-6295-47af-8c04-a875a0f12a9e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Thumbs up!,5,0,2.0.1,2018-02-19 15:58:39,,,POSITIVE,Thumbs up
87317,a3cc6fc3-77ac-4d2d-8d9b-9af50b60ef37,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Stumbled onto this app while looking for Python Tutorial and it keeps you interested and keep you coming back for more. Good community of fellow learner's and people..Thumbs up.,5,1,2.0.1,2018-02-17 04:18:56,,,POSITIVE,Thumbs up
87437,7098d990-7fe0-49b3-8656-73648d9277c2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Perfect! Systematic! Detailed! Good Explanation! Challenging Questionnaires! Hats Off💯,5,0,,2018-02-15 23:00:42,,,POSITIVE,Questionnaires
90212,1e3782b8-617c-4bbb-95d8-d16e3f3dee70,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app is fricking awesome! Download it and you'll see.   Thumbs up to the developers.,5,0,2.0.1,2018-01-21 14:13:56,,,POSITIVE,Thumbs up
90349,872e3659-ae12-4ee6-a0da-8e1b36d6b646,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is great app for those who are starting basic programming. It teaches you what are basics of programming and it has great interface. Also I am amazed how the community on SoloLearn. They are always willing to help you. More power SoloLearn. Thumbs up!!!,5,0,2.0.1,2018-01-20 13:49:55,,,POSITIVE,Thumbs up
93535,e20d0253-28e5-41ee-bd0a-42376463b5c1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Different programs should also be included as tasks in the course. I think it's the missing item which will complete the 5 stars. Other than that, the app is marvellous. Thumbs up for the developers!",4,0,2.0.1,2017-12-24 16:02:20,,,POSITIVE,Thumbs up
94400,2b75e523-2b1d-4da4-a3d1-92f190bb3b65,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"All in one coding app,  great user interface and easy to understand...... Thumbs up to the developers",5,0,1.6.1,2017-12-15 09:32:46,,,POSITIVE,Thumbs up
95569,f0a12938-dfbb-4639-a657-7554bf9b86cd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I love this app to the core,it even keeps me busier than social media. I recommend this app for both upcoming and already developers,it is filled with knowledge...... Thumbs up sololearn👍👍👍👊👊",5,0,1.6.1,2017-12-02 09:42:10,,,POSITIVE,Thumbs up
95891,e7f96b9c-c926-4484-95b5-7dfa2ef8af70,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cool! a big Thumbs up to this👍,5,0,1.6.1,2017-11-28 17:30:56,,,POSITIVE,Thumbs up
96277,3b989d9c-695d-4b22-aacb-792164bf511e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app can make you to reach higher the level in knowledge of programming. And it is suitable for any state of person with the knowledge of programming. Thumbs up for the developers 👆👆👍 who made this awesome app.,5,0,1.6.1,2017-11-24 11:34:28,,,POSITIVE,Thumbs up
96314,5cf8e5ef-97d2-40dd-944b-bd601257e94c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great app. Covers the popular programming languages. I can't rate a 5 star yet because I've started only the python course. Gone halfway on that course already and I absolutely love it. When i have done up to three courses, I will come back and edit my review. I should have a truer review then. Thumbs up.",4,2,1.6.1,2017-11-24 00:53:21,,,POSITIVE,Thumbs up
101053,10b9799e-f2ce-4715-bdc6-679dfed5b906,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Good app. Well though, ergonomic mobile experience. Thumbs up!",5,0,1.5.2,2017-10-06 03:24:13,,,POSITIVE,Thumbs up
102017,47a33886-7dbf-494c-a032-a9b9b45b55fd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Thank you guys for creating an app like this. It is absolutely brilliant and I am actually surprised, that even a person like me (who has absolutely no experience in programming) can follow easily. Thumbs up",5,0,1.5.1,2017-09-27 02:35:48,,,POSITIVE,Thumbs up
102859,fba82630-a8ea-4d16-8977-8480fc5290fa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Competition full on,5,0,1.5.1,2017-09-18 20:06:33,,,POSITIVE,Competition
105047,4e5c8ea4-51c8-4ea9-8265-209b624cc0dc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app for learning programming for beginners. Thumbs up!,5,0,1.5.1,2017-08-29 16:45:05,,,POSITIVE,Thumbs up
105448,eaf7d850-d9f6-4c78-acce-ca6dd6de3fa7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very well explained code exaples. Breaks everything down,5,6,1.5.1,2017-08-26 08:06:31,,,POSITIVE,Breaks
107058,45c53f2c-ee4d-42f8-baca-ea7d6987c116,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent. Breaks the ice in programming,4,0,1.4.5,2017-08-13 09:11:27,,,POSITIVE,Breaks
108417,235ed91a-6747-4e7a-927b-c27d403d1a0a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The UI and UX is just awesome. The functionality of the features is okay. Thumbs up to sololearn for this.,5,0,1.4.4,2017-08-01 20:24:33,,,POSITIVE,Thumbs up
108905,56e1a4bf-e764-41c9-9d78-b0cc37c80efb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Social networking site for programmers,5,0,1.4.4,2017-07-29 01:07:05,,,POSITIVE,Social networking
109148,db7701ea-3d04-4935-a35e-355b862643ff,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Words can not express how valuable this app is personally for me,  what is more? I got this educating app for free,  when it could easily be sold for a token. What a difference this is making in my life,  for learning what I have always been passionate about all for just my own internet enabled device. Thumbs up for Yeva Hyusyan and Davit Kocharyan.",5,10,1.4.4,2017-07-26 23:19:42,,,POSITIVE,Thumbs up
110342,5dd8a13b-3887-4e84-9f2d-c7da327a37f6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Thumbs up...,5,0,1.4.4,2017-07-17 12:03:08,,,POSITIVE,Thumbs up
110588,914e5b4f-8af1-4843-89b4-961c2be6018e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good One! Thumbs up!,5,0,1.4.4,2017-07-15 13:41:37,,,POSITIVE,Thumbs up
111336,924d9a26-28bc-4ed6-9b95-db1765ea68d5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great to use. U can actually learn some good stuff,instead of wasting time over Facebook or any social media. It improves Ur coding temperament and induces interest in this subject further. Thumbs up.",4,0,1.3.3,2017-07-09 11:21:48,,,POSITIVE,Thumbs up
112528,91def2ce-e476-4d13-adec-6201255fad24,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Breaks down your learning to to 5 minute lessons that you can do daily to really learn your stuff.,5,0,1.3.3,2017-06-17 12:46:57,,,NEGATIVE,Breaks
113008,1aa6f3b8-799e-4a5d-98e1-92ca0f89e4d7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very Helpful and Interesting Competition playground should have a chatbox,5,0,1.3.3,2017-06-13 04:12:29,,,POSITIVE,Competition
116126,7cb45e64-f3bb-48e8-8629-449510257084,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Light weight excercise for the brain. It perfectly replaces any games you play, 'cause you can kill time with it and also gain knowledge. Very good for beginning programmers. Thumbs up!",5,0,1.3.3,2017-05-14 05:49:15,,,POSITIVE,Thumbs up
116563,40a981cd-37bc-43d6-9417-c1591f00274d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Breaks things down onto easy bites, without watering them down.",5,0,1.3.3,2017-05-09 08:34:04,,,NEGATIVE,Breaks
117373,c978a503-90c1-442b-ae02-43a282247751,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Breaks things down in a very simple and I formative way by giving manageable bites of information and a clear detailed example of a situation. One of the best learning tools around!,5,0,1.3.3,2017-04-29 23:50:21,,,POSITIVE,Breaks
117501,2b76e57e-05bf-4c53-aa68-d5436a21c7c9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gamification of learning code at it's best,4,0,1.3.3,2017-04-28 07:18:33,,,POSITIVE,Gamification
118007,c3adb0e8-6915-4b7d-b4c3-e702367d9aa2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best app to learn programming.. Thumbs up,4,0,1.3.2,2017-04-22 05:01:16,,,POSITIVE,Thumbs up
118206,18729a00-ba34-4f5d-b39a-338191db1ce2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Thumbs up,5,0,1.3.1,2017-04-19 21:41:18,,,POSITIVE,Thumbs up
119478,d4e76801-9c1a-48b1-887a-564aa6c9a080,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I can say that this is the app where you can start from scratch to extremely good programming lvl which is why i gave this app 5 stars also this has pretty good method learning​ any language. Thumbs up from me.,5,0,1.3,2017-04-04 14:32:38,,,POSITIVE,Thumbs up
119920,04468a4f-b752-478b-b2c1-fb5765508606,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lots of fun. I thought I was half good at Python, then this app tought me a thing or two. Gamification of learning; an excellent technique.",5,0,1.2,2017-03-30 10:41:54,,,POSITIVE,Gamification
119971,f26f3db9-6cb9-484a-bd86-907373cd732b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Till i found this application, it improved my ability to code a little bit better than before. I like it a lot. It has a lot of means to take me from novice to a professional programmer. Thumbs up this App 👍✌💪",5,0,1.1.1,2017-03-29 16:42:25,,,POSITIVE,Thumbs up
120224,cab6aed7-31b2-4a83-b30d-cba0c967ee8c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This application nails it I'm already addicted to it. Thumbs up developers,5,0,1.2,2017-03-26 17:22:13,,,POSITIVE,Thumbs up
120546,df6a6d61-394d-4d8f-ae97-1f8dfabee4eb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is the best app for learning c# and other programming languages. Thumbs up,5,1,1.2,2017-03-23 07:16:05,,,POSITIVE,Thumbs up
123715,c32c8f46-57ee-4826-80f4-db50cc6e9288,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pretty cool way to train people... Mostly is they are newbies... Thumbs up!,5,0,1.0.2,2017-02-15 11:04:38,,,POSITIVE,Thumbs up
124755,ad704678-406f-42ca-9513-a5559d76ec7f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,User friendly. Breaks up lessons into small sections that you only need a few minutes to complete. Makes it easy to do a quick lesson while on a break at work. I like it so far.,5,0,1.0.1,2017-02-03 11:51:34,,,POSITIVE,Breaks
124924,e58fb3d9-cb30-46dc-acf3-e6541f89cfc7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Super easy to use and super addictive! Breaks down the concepts of coding into bite size pieces!,5,0,1.0.1,2017-02-01 11:22:40,,,POSITIVE,Breaks
125907,66bc9cfe-3c9d-49a4-a303-381089eca248,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best way I've found to learn a language. Breaks them down into short snippets you can learn in a couple minutes spare time. Love it,5,0,1.0,2017-01-18 12:08:19,,,POSITIVE,Breaks
125947,c8ed42dc-1825-4e49-8c5b-7fb6ee7f807f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Study + Gamification..!,5,0,1.0,2017-01-18 02:02:07,,,POSITIVE,Gamification
126064,630f2de2-4c7f-4708-9a83-bcb3d48a2c9c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Staged introduction to all languages. Reward system. Ability for fellow students to explain in different way so suit your style.,5,0,1.0,2017-01-15 22:35:50,,,POSITIVE,Reward system
126205,ebb67bb6-b6b3-4060-b311-d6a96e5ff5fa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Breaks it down simply and makes it achievable,5,0,1.0,2017-01-13 13:18:10,,,POSITIVE,Breaks
127336,a1659c0e-e992-44a1-9a1c-87f725249fb0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"👍 : *Suitable for good foundation in learning any language *Simple UI *Code Playground can be used to browse, create & run programs in almost any language *Social interaction & Gamification give a good UX *Ad free 👎 : *Not suitable for advanced learning *Limited content *Some questions can be solved by trial & error method. So understanding of concept is not ensured *Timed challenges & limited no. of questions gives unjust disadvantage to new users *Unable to revisit attempted questions in challenges",4,2,0.9.9,2016-12-27 07:22:11,,,NEGATIVE,Gamification
127412,d908403f-7420-439b-8ea3-7e38630cab49,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Does a great job of explaining programming concepts in terms anyone can understand. Breaks up the monumental task of learning a programming language into bite-size chunks.,5,1,0.9.9,2016-12-26 02:53:57,,,POSITIVE,Breaks
129556,e1f17bea-9cbd-432a-967a-1a4a1258a91f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Breaks everything down into small, easy to understand mini lessons. And there are so many languages available to learn that I can't help but want to get through all of them.",5,1,0.9,2016-11-20 21:53:25,,,POSITIVE,Breaks
130307,809611cc-1d4e-428b-bc74-0581262eca02,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very good for starting. Information is very well ordered and presented. Gamification is so nice and keeps you motivated.,5,0,0.7,2016-11-07 04:10:01,,,POSITIVE,Gamification
