Unnamed: 0,reviewId,userName,userImage,review,rating,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,sentiment,standardizedReview,mentionedFeature,mentionedSynonyms
1520,ff17feab-b52e-47bf-9014-28a368e7aea9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's the best app I've ever seen for learning coding.But I think including some more lessons and challenges about additional commands would help user to learn more...,5,1,2.6,2016-12-30 20:01:09,,,POSITIVE,best app ive ever seen learning codingbut think including lessons challenges additional commands would help user learn,challenges,challeng
1553,50987ba3-862c-4690-8805-264508c8f443,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Encode is awesome for the clean slate, someone with absolutely no coding experience whatsoever but want to get their feet wet. Each lesson is very focused and clear, with the prompts very friendly and encouraging. The exercises are straightforward, but are challenging enough where you can give it a genuine try without being handed the answer. I only wish it had more compound exercises that involve subject matter in multiple lessons within the free version. All in all, super cool app.",5,1,2.6,2016-12-20 12:59:51,,,POSITIVE,encode awesome clean slate someone absolutely coding experience whatsoever want get feet wet lesson focused clear prompts friendly encouraging exercises straightforward challenging enough give genuine try without handed answer wish compound exercises involve subject matter multiple lessons within free version super cool app,challenges,challeng
1565,99c72933-abfe-4f53-8cc0-82519c3e0df6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its so simple and easy to use while being challenging at the same time. It also is really helpful! 👍,5,0,2.6,2016-12-13 16:38:30,,,POSITIVE,simple easy use challenging time also really helpful,challenges,challeng
1576,748cfada-cd41-406f-a443-303469c8b262,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is a really easy and quick way to understand and test your coding skills on the challenges. Well Done!!,5,0,2.6,2016-12-09 11:55:15,,,POSITIVE,really easy quick way understand test coding skills challenges well done,challenges,challeng
1620,a8a8cfa3-a7ae-4c51-adad-6934d1471847,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It delivers in such a simple easy to understand everything,5,6,2.4,2016-11-16 20:29:42,,,POSITIVE,delivers simple easy understand everything,torture breaks,live
1653,e5015d5d-3a21-4fe8-a80d-6cbfcda10cb1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Literally no cons, it is a perfect app and helped me a lot, since I started learning to code last week, amazing app upskew, keep up the great work and I hope we'll see more challenges in the future",5,0,2.3,2016-11-03 15:09:20,,,POSITIVE,literally cons perfect app helped lot since started learning code last week amazing app upskew keep great work hope well see challenges future,challenges,challeng
1660,2db348f4-e895-4373-8092-8cf1817d2c01,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its an good app but i hope you can make a quizes after a class is done not always a small challenges. Keep at the good work,4,0,2.3,2016-10-31 01:58:28,,,NEGATIVE,good app hope make quizes class done always small challenges keep good work,challenges,challeng
1671,4738737e-40d2-4039-8beb-5775acd9088f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Love that you actually have to write on some code yourself, and not just a word or a letter. Better than similar apps I've used. Just wish there were quizzes instead of small challenges within lessons.",4,2,2.3,2016-10-27 18:46:57,,,POSITIVE,love actually write code word letter better similar apps ive used wish quizzes instead small challenges within lessons,challenges,challeng
1676,43c889f1-1e60-4e8f-9470-681dbefa3fb8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Really, you all are Genius, working hard to educate us free and easy. I appreciate your hard work giving your time in programming this app. But I would like to mention if possible then why don't you all try to make/include a jQuery similar to this to make us Learn jQuery because there are lots and lots of person who want to learn jQuery and other javascripts frameworks. Thanking You.",5,0,2.0.1,2016-10-25 08:46:47,,,POSITIVE,really genius working hard educate us free easy appreciate hard work giving time programming app would like mention possible dont try makeinclude jquery similar make us learn jquery lots lots person want learn jquery javascripts frameworks thanking,status quo sloth,person
1700,597ea03b-e924-47d4-a043-39e512982244,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Talking from a person with zero knowledge of coding i can say that after playing with this app I understand everything taught and for the limited information I have got from it I have taken in and can remember due to the type of exercises it gives you. All for free!,5,0,2.3,2016-10-15 09:55:16,,,NEGATIVE,talking person zero knowledge coding say playing app understand everything taught limited information got taken remember due type exercises gives free,status quo sloth,person
1756,9e7d4efd-95e1-4b51-96e7-2a0f870a8446,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It teaches really well,  but could use more creative challenges",5,0,2.3,2016-09-20 07:49:33,,,POSITIVE,teaches really well could use creative challenges,challenges,challeng
1830,1b520cff-99a7-4495-b1c0-d63ebb560ede,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Invasive. Won't allow usage if you don't let them share your personal info.,1,3,1.3,2016-05-03 19:39:02,,,NEGATIVE,invasive wont allow usage dont let share personal info,status quo sloth,person
