Unnamed: 0,reviewId,userName,userImage,review,rating,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,sentiment,standardizedReview,mentionedFeature,mentionedSynonyms
1825,eab99140-ba87-4022-b003-6d86741a58d8,Guinanao Clifford,https://play-lh.googleusercontent.com/a-/ACB-R5Rn-6E_YbAqYpPFS4OhcAngJXyQQ_qXE-jAvc3WEw,I learned new coding skills on this app. Its great and user friendly especially the practice mode.,5,0,1.13.1,2020-10-05 06:28:07,,,POSITIVE,learned new coding skills app great user friendly especially practice mode,boosters,special
1826,97f8e68c-5ea6-427b-8a8c-60e9a1b0ad95,Shawn Rains,https://play-lh.googleusercontent.com/a-/ACB-R5QxjLqAHdImYYK7grWsddH__p5jyvZgH76HRzyd8Q,"I'm working my way through a free course on the desktop version, but it seems that it's locked behind a paywall in the app. Why would I pay for a course that's already free? Pro version is already expensive as is.",1,8,1.13.1,2020-10-04 12:01:25,,,NEGATIVE,im working way free course desktop version seems locked behind paywall app would pay course thats already free pro version already expensive,torture breaks,paywal
1832,adede0fe-b155-4719-b9cb-2f5072d73638,Rohit,https://play-lh.googleusercontent.com/a-/ACB-R5QVUciCux_MvAf99-WS2QWq6pIKYFD79QdAIVC4AQ,Can't even login with my google account !,1,0,,2020-10-02 03:37:59,,,NEGATIVE,cant even login google account,status quo sloth,account
1833,5e977b69-c212-48ca-8e39-09eb5ee2170f,Damandarin,https://play-lh.googleusercontent.com/a-/ACB-R5TAXs2H616J9jHChxtsNtLbE-qw9B5faPesvPc-hA,Really well designed programming app which looks nice but delivers functionality (good learning experience),5,0,1.13.1,2020-10-02 02:28:26,,,POSITIVE,really well designed programming app looks nice delivers functionality good learning experience,torture breaks,live
1846,d9bacb62-b263-4905-85e3-a5b0030d6522,Aldy Andita,https://play-lh.googleusercontent.com/a-/ACB-R5Q4BSCFA03jivR8HRSNXuVfOLnXsq9H3nxyLs40jg,"Very good app for coding learning, thanks for giving me 3 Months Pro Account during this pandemic, really appreciate it, thanks for your kindness :)",5,0,1.13.1,2020-09-28 22:02:08,,,POSITIVE,good app coding learning thanks giving 3 months pro account pandemic really appreciate thanks kindness,status quo sloth,account
1859,9eb8d990-fd29-40ce-b39e-26307bf2cc7c,Ken Tolembek,https://play-lh.googleusercontent.com/a-/ACB-R5TpOvAnie4LjK-6g3qaqUyPj5Jx4rTjCwtEK3sdWw,Too many bugs. I am literally frustrated. There are free apps that deliver much better quality.,1,2,1.13.1,2020-09-26 18:38:13,,,NEGATIVE,many bugs literally frustrated free apps deliver much better quality,torture breaks,live
1901,5357a828-8ff7-4b42-9925-523ffdd4d38a,Lukman Moeslich,https://play-lh.googleusercontent.com/a-/ACB-R5TemJm-covEWUz_4HZid8MPxK1Cl1DWaepf8BnsbA,Cool apps for my Academy account.,4,0,1.13.1,2020-09-15 11:55:05,,,POSITIVE,cool apps academy account,status quo sloth,account
1903,11d7ff52-aac2-4782-a26a-28b706de4ce9,Jennifer Roberts,https://play-lh.googleusercontent.com/a-/ACB-R5T5pw9Ol1E0fpLJnZVRQtxuLRLXnBu5SiKDr8QfOEI,Great supplement for those who have busy lives but want to do something during their small gaps of freetime to continue working on their education.,5,0,1.13.1,2020-09-14 07:27:37,,,POSITIVE,great supplement busy lives want something small gaps freetime continue working education,torture breaks,live
1928,77a28639-dd44-4dbd-8027-c25971dada21,Adam Janik,https://play-lh.googleusercontent.com/a/AGNmyxalx3Trbbk6l0o3UaLnTW6-gWzuzJ4aCJ-mTqlE=mo,"Can't use without account, stupid.",1,0,1.13.1,2020-09-08 05:54:18,,,NEGATIVE,cant use without account stupid,status quo sloth,account
1934,a193ad76-a427-43de-92ed-7c324f76b610,Richard “Richarmed” Parker,https://play-lh.googleusercontent.com/a-/ACB-R5S-h1Po6Tv3rZs-kg70mqZTmMMVYp0T0qV5lWUdag,Really something special here! I have been using the phone app and my computers browser to work my way through some courses. I did not actually think I would take to it this quickly but am now hooked. The courses are engaging without chucking you straight in the deep end.. great stuff 👏,5,8,1.13.1,2020-09-05 13:19:39,,,POSITIVE,really something special using phone app computers browser work way courses actually think would take quickly hooked courses engaging without chucking straight deep end great stuff,boosters,special
1952,e228cc70-e580-4ee4-8283-e271e753fbed,steve hicks,https://play-lh.googleusercontent.com/a-/ACB-R5RcXF_WXs5TjcecFsMPw2wGLot83_dDuRV00U9jww,Wasn't able to open account using an email address. Promptly uninstalled without even getting to try it. Not everyone wants to be tied to either Facebook or google.,1,1,,2020-08-31 06:39:28,,,NEGATIVE,wasnt able open account using email address promptly uninstalled without even getting try everyone wants tied either facebook google,status quo sloth,account
1963,c3567c7c-5f87-4217-989c-73931a4adee0,David Atkinson,https://play-lh.googleusercontent.com/a-/ACB-R5SGaxSZkKl0kWugTbPh4tNX2VG7j4n9_JxzBb0UR9E,"I wish I could flag cards I'd like to revisit or make a separate custom deck out of them. Also, I wish the text size in the flashcards adjusted to my phone screen size so that the lives of code look like they do on a computer. Right now, lines of code spill over to the next like, making it harder to read. It could be fixed if the text was just slightly smaller.",4,87,1.13.1,2020-08-28 15:50:08,,,NEGATIVE,wish could flag cards id like revisit make separate custom deck also wish text size flashcards adjusted phone screen size lives code look like computer right lines code spill next like making harder read could fixed text slightly smaller,"torture breaks, status quo sloth","live, custom"
2016,38819599-2427-4e91-a6be-198aaccb0457,Raj simaria,https://play-lh.googleusercontent.com/a-/ACB-R5RQzofC5S1Xt7bfsp_Pp-nqksOwBNTzaoUHOtHvlA,A great app for intermediate developers and beginners i personally like the app and I would suggest it to others too. A great work done by the team,5,1,,2020-08-18 05:49:17,,,POSITIVE,great app intermediate developers beginners personally like app would suggest others great work done team,status quo sloth,person
2050,3adc8737-85f2-4517-840d-df22fe939de7,Farris,https://play-lh.googleusercontent.com/a-/ACB-R5RcyCHZ2zKrGuZ2Y6ws62fkEuCorQhSFJT31tSsqA,Started on computer and live the practice tools the phone offers. Worth it if you're trying to code.,5,0,1.13.1,2020-08-10 09:20:44,,,POSITIVE,started computer live practice tools phone offers worth youre trying code,torture breaks,live
2056,fba9a6c7-b2bc-4bb7-92fe-f85b1982746a,Ben Maleki,https://play-lh.googleusercontent.com/a-/ACB-R5TWC3Fq8H8zWmuJqKi3dUhHEQ5zS-7jUdrDAshzHA,I like being able to keep my streak alive with the app.,5,0,1.13.1,2020-08-09 16:50:33,,,POSITIVE,like able keep streak alive app,torture breaks,live
2082,53e55d26-d398-46d9-abc3-4b130aa8b0f3,Uy Nguyen,https://play-lh.googleusercontent.com/a/AGNmyxYCV3f7RGTMpoJc1syt1I0LmIOvEn5VVMbnWmeA=mo,Sign in options Please add the option where users can log in with their GitHub accounts,3,0,1.13.1,2020-07-31 12:21:12,,,NEGATIVE,sign options please add option users log github accounts,status quo sloth,account
2197,e09aba8a-86d5-42dc-a4ed-c44329d9c68b,Dhruv Kandpal,https://play-lh.googleusercontent.com/a-/ACB-R5QOdiqeYufksW0AkOkM9452wh3psPxRUV4mKPfdnes,I'm starting do learn how to code very efficiently. It's a beautiful feeling to complete daily challenges.,5,2,1.13.1,2020-06-28 21:46:00,,,POSITIVE,im starting learn code efficiently beautiful feeling complete daily challenges,"daily streaks, challenges","daily challeng, challeng, daily challeng"
2223,67b7fb26-2e38-4983-b653-ae4f839918d3,webothdo,https://play-lh.googleusercontent.com/a-/ACB-R5R9SjHrQ0hTrQlQONRP-5zmmGyqxSeOLciDpki85g,"What a dumb app, I can't even sign in. Everytime I try to sign in with my google account, it just cradhes and restart the app. This is a terrible bug. Fix it and I'll change my review about you.",1,11,1.13.1,2020-06-22 06:27:44,,,NEGATIVE,dumb app cant even sign everytime try sign google account cradhes restart app terrible bug fix ill change review,status quo sloth,account
2303,f912ffab-4896-468f-9ebd-ca6337ed24a3,Paula Atkinson,https://play-lh.googleusercontent.com/a/AGNmyxb20zPw3h-UKT8i7PPfqNcBGWLnn8SrxVzjHJ36=mo,"Great to be able to learn on the go, especially when time is limited!",5,0,1.13.0,2020-06-03 10:00:55,,,POSITIVE,great able learn go especially time limited,boosters,special
2336,0d9002a3-2ede-40fd-8ccf-c971107a54c9,David Sawh,https://play-lh.googleusercontent.com/a-/ACB-R5Qc4PQyHXNpkbdHqUhGi-LHZilGjBBk0UeXT-pisw,"Once you keep at it codecademy will lead you to success. Its encouraging and very insightful and especially for me, starts from the most basic of basics and goes all the way up depending on your path. Its definitely worth your time as an investment.",5,1,1.13.0,2020-05-25 01:57:24,,,POSITIVE,keep codecademy lead success encouraging insightful especially starts basic basics goes way depending path definitely worth time investment,boosters,special
2374,59805be0-57b9-4a0f-9cf8-f485ea5b6240,Ben Walter,https://play-lh.googleusercontent.com/a-/ACB-R5QgzLrCeHVcl1GSJRXEETiwTbIWx6VrKF6pJQ6Sfw,"I am enrolled in Pro and I use chrome normally. For some reason my account didn't sync and I had to choose what I wanted to be enrolled in all over again, instead of just jumping to where I was. Additionally, the app crashes frequently when I try to open it. I'll keep using a browser to learn, the app has some work to be done.",3,19,1.13.0,2020-05-13 11:46:03,,,NEGATIVE,enrolled pro use chrome normally reason account didnt sync choose wanted enrolled instead jumping additionally app crashes frequently try open ill keep using browser learn app work done,status quo sloth,account
2405,b0e768c2-9a0e-4cb8-afc5-85668e9c6cf5,Thomas van Schalkwyk,https://play-lh.googleusercontent.com/a-/ACB-R5S2hPCJkGUUbJCcGHnpQCB1uQ2lLKrIbEKp0s9lGjw,Needs ability to go back a page for review or if a mistake has been made. And especially to go back where you left off if you go out by mistake,4,0,1.13.0,2020-05-06 08:58:24,,,POSITIVE,needs ability go back page review mistake made especially go back left go mistake,boosters,special
2415,008fa57c-4ddd-4b5b-b20d-987e2f183201,Daniel Okwoli,https://play-lh.googleusercontent.com/a/AGNmyxYd7smNRUp2ELQSK4_Bc__3AgEBOT80LaPwEZ0p=mo,"I am glad have the app for my use and convenience, but I was unable to successfully login with a valid credential that works perfectly on the website. I keep getting this response ""unable to log in make sure the account you logging in with is a valid code academy account or try again later until I used a USA vpn. This was my experience. I hope this is fixed in the shortest possible time so that user from other country can login their account with out worries. Thanks",4,8,1.13.0,2020-05-04 06:57:42,,,NEGATIVE,glad app use convenience unable successfully login valid credential works perfectly website keep getting response unable log make sure account logging valid code academy account try later used usa vpn experience hope fixed shortest possible time user country login account worries thanks,status quo sloth,account
2427,449b11c0-4cff-44e7-8421-8a65e388f44b,Norbert Zohó,https://play-lh.googleusercontent.com/a-/ACB-R5R1Lf-eI3DFrY4SX0KvtKsulr0pYcHbbborgOMVowI,Impossible to log in with my social account.,1,0,1.13.0,2020-05-01 20:40:37,,,NEGATIVE,impossible log social account,"strike habit/competition, status quo sloth","social account, account"
2440,52348049-3827-4f1c-9029-cc5ca859e94f,Adil Shehzad,https://play-lh.googleusercontent.com/a-/ACB-R5TrxxNFUFp0Z2jYkf_IZuQGeDmhSX-BPXCJb7-OKQ,Cannot login to my account . I try several times but still not working,1,0,,2020-04-28 19:52:22,,,NEGATIVE,cannot login account try several times still working,status quo sloth,account
2464,d68ef20a-a3ec-4b50-aa2f-aef8bc3fb59e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Your a company that teaches coding, learn how to fix the white screen issue, it should be your speciality",1,0,1.13.0,2020-04-24 06:47:15,,,POSITIVE,company teaches coding learn fix white screen issue speciality,boosters,special
2504,987ba48b-2673-4414-9add-e47a7f02ac4e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is a really good app the fact that I get stuck on a difficult lesson and I really have to think about what type of technical problem I have but then I figure it out also it is very precise so when I do understand I feel smarter coding is fun and a challenge.,4,0,1.13.0,2020-04-12 00:26:01,,,POSITIVE,really good app fact get stuck difficult lesson really think type technical problem figure also precise understand feel smarter coding fun challenge,challenges,challeng
2579,368e89cd-a163-4fd5-9147-7746e1efaa17,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I give it 4 stars because unlike the website( it's awsome!!!) I think (personel opinion) the application needs some more work. (Thanks for the scholarship guyss !!!),4,0,1.13.0,2020-03-26 13:37:40,,,NEGATIVE,give 4 stars unlike website awsome think personel opinion application needs work thanks scholarship guyss,status quo sloth,person
2635,b7bd36f2-7777-468b-b12d-0970768e3502,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,can't even get in the app. I have created my account by google button down there but in the app there is no such button. Edit: I've updated the app and its great but I wish you could learn new sections too instead of only reviewing older courses,5,1,1.7,2020-03-14 12:08:56,"Parsa, thanks! We had some issues with our google linking, but it is now back and working in version 1.8.1 of the app.

If you update in the Google Play store, you should now be able to sign in.",2019-09-07 22:19:45,NEGATIVE,cant even get app created account google button app button edit ive updated app great wish could learn new sections instead reviewing older courses,status quo sloth,account
2663,fab842b8-d849-4733-81cf-7f0d600abb66,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Cannot create an account :) Xiaomi mi 8, android 10. 'This site cannot be reached'",1,0,1.13.0,2020-03-04 05:12:56,,,NEGATIVE,cannot create account xiaomi mi 8 android 10 site cannot reached,status quo sloth,account
2684,0316ea13-e2ed-47c8-a3bd-9dfff5c36561,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I am paying for pro, which includes the use of the App. Then i try using the app and get a white screen. Will I pay half price then until you fix this? It's at least disrespectful to your customers, not to mention that it is a CODING school that cannot fix it's own bugs.",1,6,1.13.0,2020-02-26 07:27:40,,,NEGATIVE,paying pro includes use app try using app get white screen pay half price fix least disrespectful customers mention coding school cannot fix bugs,status quo sloth,custom
2711,1f9998d5-5623-42aa-b159-14b353b65f94,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,A useful supplement for in the car practice and content retention,4,0,1.13.0,2020-02-18 16:31:57,,,POSITIVE,useful supplement car practice content retention,voting,content r
2724,5bb15f26-6e71-4eba-9190-b381df6eafb2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Unable to login with the same account i can login on the desktop vers.,4,1,1.13.0,2020-02-13 05:45:38,,,NEGATIVE,unable login account login desktop vers,status quo sloth,account
2749,cb63b751-a037-4e22-b088-8c7799db739e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Unable to sign into the app. I signed up on the website with my GitHub account but the app doesn't provide this option. When I try to create a password in my web profile I get asked for my original password, which I don't have as I sign in with my GitHub account. A serious oversight by the app developer.",1,2,1.13.0,2020-02-07 13:01:45,,,NEGATIVE,unable sign app signed website github account app doesnt provide option try create password web profile get asked original password dont sign github account serious oversight app developer,status quo sloth,account
2764,5223d4de-43b2-4a69-b53b-dd99e47dc31d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Good supplement to the web site. Had some trouble logging in via my Google account, had to try repeatedly, but eventually got it to work. It's flash cards, quizzes mainly and good for quick reviews on the subway, for instance. I write this review after using it for only a short while - remains to be seen if there are other issues. Hey Google, why ask me to review the app so quickly after installing?",4,17,1.13.0,2020-02-04 09:50:31,,,POSITIVE,good supplement web site trouble logging via google account try repeatedly eventually got work flash cards quizzes mainly good quick reviews subway instance write review using short remains seen issues hey google ask review app quickly installing,status quo sloth,account
2777,4c7b9df7-649e-440b-b67c-98d0b51f10de,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,First install and i cant even login with my google account keeps saying something went wrong since yesterday,2,1,1.11.1,2020-02-01 08:25:47,,,NEGATIVE,first install cant even login google account keeps saying something went wrong since yesterday,status quo sloth,account
2779,fec37c21-da8f-452e-b608-87dd39a03b1a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I use code academy on the computer. But far as the app. The app wont let me log in and wont let my son sign up for an account. 5 stars only because codeacademy is great.,5,2,1.11.1,2020-01-26 22:18:01,,,NEGATIVE,use code academy computer far app app wont let log wont let son sign account 5 stars codeacademy great,status quo sloth,account
2845,62ae2202-6fac-4f32-a011-f72b4e3a220a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I mostly learn on their web platform because it's more comfortable but the lessons themselves are really good. The knowledge on JS for example is very current and practical. I haven't seen other apps or sites that are so succinct and easy to absorb without being unintentionally patronising by treating their audience as if they're children. The one thing that I wish that they had is more lessons on web development especially best practices, coding patterns, that kind of thing.",4,62,1.8.1,2019-10-12 06:00:19,,,POSITIVE,mostly learn web platform comfortable lessons really good knowledge js example current practical havent seen apps sites succinct easy absorb without unintentionally patronising treating audience theyre children one thing wish lessons web development especially best practices coding patterns kind thing,boosters,special
2847,79eec9fb-a642-4cb0-b5e4-c98d2785a0dc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tried to login using my google account, but as soon as I choose the account it just sends me back to the login screen as if nothing happened.",1,9,1.8.1,2019-10-07 19:14:48,,,NEGATIVE,tried login using google account soon choose account sends back login screen nothing happened,status quo sloth,account
2858,cfb75e71-8f02-4208-9cf5-d6747a1e6f4e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I have a Codecademy account with Gmail and am able to log in easily to the app. The app is quite nice and I find a variety of questions using the unpaid version by finishing the practice questions and selecting the ""Get another pack"" option that appears below after completing the module. There is some overlap or repetition I questions, but not nearly as much as others seem to report. It is great practice that helps remind me of concepts as a beginning, which I find very important for retention.",4,9,1.8.1,2019-09-25 12:47:09,,,POSITIVE,codecademy account gmail able log easily app app quite nice find variety questions using unpaid version finishing practice questions selecting get another pack option appears completing module overlap repetition questions nearly much others seem report great practice helps remind concepts beginning find important retention,status quo sloth,account
2863,884b8419-3fb7-4c44-a082-5877e1fdc5ee,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Nice app overall. Very appealing to look at and is very smooth in operation; very helpful app especially with Pro subscription... except when finishing a review, it seems to reset the app. One thing that I would do to improve the app is being able to remove a skill path/career path/etc from your Today page/dashboard (the ""<>"" at the bottom). I'm focused on the Data Science path, so C++ is not yet a skill I'm interested in. Also, add a feedback link in app.",4,6,1.8.1,2019-09-21 10:46:25,,,POSITIVE,nice app overall appealing look smooth operation helpful app especially pro subscription except finishing review seems reset app one thing would improve app able remove skill pathcareer pathetc today pagedashboard bottom im focused data science path c yet skill im interested also add feedback link app,boosters,special
2866,7a67109e-6efa-4242-912d-fef7c3bf4420,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I cannot sign in with my Google account on Pixel 3 with Android 9. My app version is 1.8.1, please help fix this issue!!",1,0,,2019-09-19 11:29:44,,,NEGATIVE,cannot sign google account pixel 3 android 9 app version 181 please help fix issue,status quo sloth,account
2882,8eb50569-172b-4c54-bcdf-7b5d688f26fc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"There are no other sign in options in your app like you have in your site, I have used Google sign in option and have not created a local account. Hence cannot log in and hence your app is Useless to me. Please provide sign in options, if you want me to change my review. Other wise your site is excellent. EDIT They have finally added those other sign in options and am glad that they did it.",4,4,1.8.1,2019-09-07 17:39:59,"Arunav, thank you for the feedback! We've had some issues with Google sign in, but believe it should be available (and working) in the latest release (1.8.1). Could you try updating in the Google Play store?",2019-09-07 15:21:26,NEGATIVE,sign options app like site used google sign option created local account hence cannot log hence app useless please provide sign options want change review wise site excellent edit finally added sign options glad,status quo sloth,account
2886,53ad7bdf-fe77-4c39-88a3-9107b52246b0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Can't log in to my account,1,1,1.8.1,2019-09-06 22:30:24,"Deepi, thank you for the feedback! Sorry you had this experience with our app 😥.

We had some issues with Google sign in, but believe it should be available (and working) in the latest release. Could you try updating in the Google Play store?",2019-09-07 21:16:35,NEGATIVE,cant log account,status quo sloth,account
2893,6d4b57d7-b715-4111-86bc-601af6f58b68,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Won't let me login either my email, username or Google account",1,1,1.8,2019-09-03 06:22:20,"Francisco, there was an issue with Google login in the previous version of the app. Sorry you had to experience this frustration.

Could you try updating to version 1.8.1 in the Google Play store?",2019-09-07 21:21:14,NEGATIVE,wont let login either email username google account,status quo sloth,account
2900,010a5290-1aa0-4fa3-8bbc-32c4b2f564d3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Couldn't register as i don't trust to sign in with Google account and also don't have Facebook. Sad,3,1,1.8,2019-08-25 11:45:21,,,NEGATIVE,couldnt register dont trust sign google account also dont facebook sad,status quo sloth,account
2906,eee5e339-1c8a-46fa-b80b-4035878e3fb6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Please add an option to sign in with a linked account so most of us can actually use the app.,2,3,1.7,2019-08-20 07:18:22,"NateTheCarrot, thanks for the feedback. We've added options for Google and Facebook. You should be able to use those with the latest version of the app (1.8.1).",2019-09-07 21:36:54,NEGATIVE,please add option sign linked account us actually use app,status quo sloth,account
2911,ea8bb3bb-0fd5-4bfe-b556-1be888f9f82f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"My account is linked through Google so I don't have a real log in, however there is no linked account login support so I can't use this app.",2,3,1.7,2019-08-17 06:04:22,"Thanks for your feedback. We recently added the option to log in with Google.

Could you try updating to version 1.8.1 in the Google Play store?",2019-09-07 21:40:43,NEGATIVE,account linked google dont real log however linked account login support cant use app,status quo sloth,account
2913,ed1c6f2a-6962-4626-891d-40f028496bb0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"For everyone complaining that they can't log in because they signed up with social media, you need to reset your account password by using the ""I forgot my password"" button at the website login. I had to do this because I signed up with github. The app is great once you log in.",5,1,1.7,2019-08-16 21:17:33,,,NEGATIVE,everyone complaining cant log signed social media need reset account password using forgot password button website login signed github app great log,status quo sloth,account
2915,3403817b-032f-418d-9fdc-3cb4667605c2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Can't sign in on the app. I registered with my Google account, but there's no option on the app.",1,5,1.7,2019-08-13 03:26:31,"Juan, thanks for your feedback!

In version 1.8.1, you should be able to use your Google account to sign in.",2019-09-07 22:10:30,NEGATIVE,cant sign app registered google account theres option app,status quo sloth,account
2916,7f24656a-6a26-4006-a666-33f5ae33a61c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Update: I was finally able to sign in on the app. I will reserve a 5 stars for it until I am able to poke around it some more. I signed up with an email on the desktop and then found the app. Every single time I try to sign in on the app it says it's unable to log in to make sure it's a valid account or try again later. Can't use an app I can't sign into.,3,6,1.7,2019-08-12 12:30:21,"Natasha, we're glad you were able to sign in! Thank you for your feedback.",2019-09-07 15:22:38,NEGATIVE,update finally able sign app reserve 5 stars able poke around signed email desktop found app every single time try sign app says unable log make sure valid account try later cant use app cant sign,status quo sloth,account
2920,a8eebcf3-4a72-4180-a0fc-5b88b9b5c42c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I've been using the Codecademy website for a few days now and can honestly say I'm enjoying the experience. I'm new to coding but I find the layout and course modules engaging & interesting. Only criticism is the mobile app... I signed up for Codecademy by linking my Google account, unfortunately the app does not do the same so I cant log into it. Hopefully they will fix it asap!",5,6,1.7,2019-08-10 09:34:25,,,POSITIVE,ive using codecademy website days honestly say im enjoying experience im new coding find layout course modules engaging interesting criticism mobile app signed codecademy linking google account unfortunately app cant log hopefully fix asap,status quo sloth,account
2923,b15617ac-20f8-438f-beed-8f55a7e40e7a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,worest app cannot go ahead without making account ...,1,0,,2019-08-05 13:38:00,,,NEGATIVE,worest app cannot go ahead without making account,status quo sloth,account
2927,bb05d760-64f4-45c4-9d13-677ea645fe57,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I can't log in using my Google account,1,1,1.7,2019-07-31 12:37:38,"Thanks for the feedback! Google sign in is now available and should work.

Can you give version 1.8.1 a try in the Google Play store?",2019-09-07 22:39:03,NEGATIVE,cant log using google account,status quo sloth,account
