reviewId,NER_Text,Start_Pos,End_Pos,NER_Label,Prob
16675,java c c,70,78,MISC,0.857252836227417
16686,gucci,5,10,PER,0.8911772966384888
16773,smilingfacewithsunglasses,24,49,MISC,0.959277331829071
16832,sololearn,50,59,MISC,0.7898969650268555
16867,beamingfacewithsmilingeyes  okhandmediumskintone,36,84,MISC,0.9457692503929138
16980,play store,22,32,MISC,0.9801574945449829
16997,laravel,18,25,PER,0.9977498650550842
17012,picsart,26,33,ORG,0.9684420228004456
17030,sololearn,64,73,MISC,0.9771489500999451
17181,r  cryingface,22,35,MISC,0.9963485598564148
17190,sololearn,32,41,MISC,0.8414539098739624
17200,tad take and drop,52,69,MISC,0.8825867623090744
17234,victoryhandmediumlightskintone,22,52,MISC,0.999796450138092
17338,esintuitiba,82,93,MISC,0.6288576722145081
17408,dawdesarrollo,73,86,ORG,0.9610315561294556
17681,smilingfacewithhearteyes,82,106,MISC,0.5542945265769958
17681,smilingfacewithhearteyes,108,132,MISC,0.575891375541687
17881,maçho,10,15,PER,0.9995701909065247
17906,kotlin,71,77,PER,0.9968960285186768
17906,java c,111,117,MISC,0.7542785406112671
17906,gmail,256,261,ORG,0.6131888031959534
17977,ieacer7,14,21,MISC,0.9936152696609497
17986,chevere,10,17,LOC,0.7046483159065247
18137,sololearn,31,40,MISC,0.9776182770729065
18141,grinningfacewithsmilingeyes,45,72,MISC,0.9972257018089294
18294,beamingfacewithsmilingeyes,30,56,MISC,0.8573703765869141
18400,sololearn,226,235,MISC,0.863219678401947
18481,sololearn,99,108,ORG,0.8910385966300964
18493,smilingfacewithsmilingeyes,148,174,MISC,0.7925480008125305
18496,facewithtearsofjoy,99,117,MISC,0.7208282351493835
18688,appme,18,23,MISC,0.947410523891449
18983,cerio,31,36,LOC,0.5977572798728943
19039,learn,147,152,MISC,0.6530821919441223
19067,enrealidad,0,10,MISC,0.8425521850585938
19118,phyton,109,115,MISC,0.9826754331588745
19225,u,47,48,ORG,0.966999351978302
19245,uds,63,66,ORG,0.940342903137207
19246,sololearn,11,20,MISC,0.9556372761726379
19289,code playground,160,175,MISC,0.7868272662162781
19386,duolingo,8,16,LOC,0.557306170463562
19414,sololearn,0,9,MISC,0.8156691789627075
19439,kotlin,32,38,PER,0.9961211085319519
19565,c,141,142,MISC,0.882351279258728
19697,laptop  blackheart,305,323,MISC,0.9633578956127167
19707,gml,27,30,MISC,0.916542649269104
19707,game maker,76,86,MISC,0.9858032763004303
19743,wed,62,65,MISC,0.7103323340415955
19825,sololern,55,63,MISC,0.8294491767883301
19907,sololearn,85,94,ORG,0.9789882898330688
19999,smilingfacewithsunglasses,79,104,MISC,0.9997866749763489
20008,sololearn,69,78,MISC,0.5553849935531616
20273,java,32,36,PER,0.9653126001358032
20568,clojure,6,13,MISC,0.5284137725830078
20711,visual basic,53,65,MISC,0.9951326549053192
20715,iaga,14,18,MISC,0.7223137617111206
20717,imternet,321,329,MISC,0.8371480107307434
20909,bondi,46,51,ORG,0.8801980018615723
20963,u,76,77,ORG,0.9954825639724731
21043,todo y le doy 5,11,26,MISC,0.9937085151672364
21104,raisedhand  wavinghand,88,110,PER,0.9541662633419037
21118,apktanks,12,20,MISC,0.9261906743049622
21161,rstudio visualbasic,27,46,MISC,0.9233459532260895
21161,julia lan,49,58,MISC,0.752893328666687
21353,learn,13,18,MISC,0.762776255607605
21372,sololearn,179,188,MISC,0.9676150679588318
21405,sologanas de aprender,0,21,MISC,0.9999432563781738
21425,manraisinghandmediumskintone,13,41,MISC,0.9997931122779846
21461,sololearn,35,44,ORG,0.9996021389961243
21466,sololeran,24,33,ORG,0.9199138283729553
21501,smilingfacewithhearteyes,152,176,MISC,0.998451828956604
21552,google development,110,128,MISC,0.9806988835334778
21600,batch powershell,134,150,MISC,0.99960657954216
21600,linux shell,153,164,MISC,0.9828031957149506
21643,smilingfacewithhearteyes,10,34,MISC,0.7276760935783386
21762,sololearn,41,50,MISC,0.9450975060462952
21781,upsidedownface,16,30,MISC,0.9546941518783569
21800,smilingfacewithhearteyes,27,51,MISC,0.9999239444732666
21884,smilingfacewithsunglasses,168,193,MISC,0.981759786605835
21990,sololearn,59,68,PER,0.9998687505722046
21990,sololearn,177,186,PER,0.9997768998146057
22010,sololearn,28,37,MISC,0.9671860933303833
22033,grinningfacewithbigeyes,14,37,MISC,0.9996086955070496
22231,play store,30,40,MISC,0.9655465185642242
22337,sololearn,183,192,ORG,0.9776297807693481
22567,google play,185,196,ORG,0.9356676340103149
22642,sololearn,11,20,MISC,0.9495432376861572
22675,celia perez,125,136,PER,0.9989854395389557
22725,nasa,16,20,ORG,0.993285059928894
22775,playstore,26,35,MISC,0.8237407207489014
22796,duolingo,52,60,MISC,0.6286672353744507
22807,angularjs bootstrap 3,68,89,MISC,0.998533288637797
22855,argentina,137,146,LOC,0.8882573246955872
22906,sololearn,35,44,MISC,0.4965367615222931
22931,arc map,132,139,MISC,0.999645322561264
22956,sololearn,135,144,MISC,0.5390532612800598
22994,udemy,65,70,ORG,0.9062116146087646
22994,consolelogaquí,89,103,MISC,0.8405119776725769
22994,documentwrite,129,142,MISC,0.8396865725517273
23087,kotlin,103,109,PER,0.9986534118652344
23088,sololearn,0,9,MISC,0.6604360938072205
23119,smilingfacewithhearteyes,11,35,MISC,0.9967749714851379
23207,smilingfacewithhearteyes,12,36,MISC,0.9998273253440857
23235,smilingfacewithhearteyes,12,36,MISC,0.9374407529830933
23235,smilingfacewithhearteyes,38,62,MISC,0.9831094145774841
23317,ahuevo,0,6,PER,0.7495565414428711
23386,sql html,64,72,MISC,0.9727279543876648
23399,sublime text 3,469,483,MISC,0.9999234278996786
23416,facescreaminginfear,17,36,MISC,0.9990992546081543
23419,uds,54,57,ORG,0.9991325736045837
23426,laravel,26,33,PER,0.9933319687843323
23463,cdecl,163,168,MISC,0.8027896285057068
23496,opengl,228,234,MISC,0.8096255660057068
23635,gmlgame maker,24,37,MISC,0.9985131621360779
23698,sololearn,8,17,PER,0.9467098712921143
23708,nodojs angular,261,275,MISC,0.9998163282871246
23733,sololearn,0,9,MISC,0.809748113155365
23750,duolingo,11,19,LOC,0.996799111366272
23776,pascal,57,63,PER,0.3864381015300751
23780,code playground,37,52,MISC,0.9864775836467743
23832,game maker language,46,65,MISC,0.9081102212270101
23841,playgoud,161,169,MISC,0.9056167006492615
23886,google,29,35,ORG,0.9987210631370544
23963,lua objective c kotlin java android,40,75,MISC,0.9755838314692179
24061,duolingo,32,40,MISC,0.5142526626586914
24071,facesavoringfood,18,34,MISC,0.8597151041030884
24185,chévere,0,7,LOC,0.6799637079238892
24277,adsi,18,22,ORG,0.9989584684371948
24416,sena,68,72,LOC,0.4989631175994873
24474,play store,329,339,ORG,0.9948209226131439
24498,sololearn,24,33,MISC,0.5893027782440186
24516,cc,66,68,MISC,0.6238144040107727
24521,sololearn,16,25,ORG,0.98884516954422
24538,u,73,74,ORG,0.970191240310669
24746,php,123,126,MISC,0.5758876204490662
24800,enseñanasa,54,64,LOC,0.9900993704795837
24814,redheart,76,84,MISC,0.9158723950386047
24856,debbuger,82,90,MISC,0.673987627029419
24905,smilingfacewithhearteyes,33,57,MISC,0.999808132648468
25040,militarymedal,11,24,MISC,0.9511427283287048
25040,partypopper,124,135,MISC,0.9162949919700623
25050,android studio,80,94,MISC,0.9994801878929138
25061,colombia,218,226,LOC,0.9736571311950684
25108,vdd,3,6,ORG,0.9991612434387207
25118,amoooooo,3,11,MISC,0.6784547567367554
25207,sololearn pro,71,84,MISC,0.9626783132553101
25377,kotlin,4,10,PER,0.9993689656257629
25432,flexbox,64,71,MISC,0.8165883421897888
25440,netbeans,219,227,MISC,0.5021858811378479
25475,code playground,90,105,MISC,0.9996051490306854
25595,solo learn,240,250,ORG,0.9970431923866272
25625,hello world,78,89,MISC,0.9998810887336731
25640,amo ésta,0,8,MISC,0.9997995793819427
25711,smilingcatwithhearteyes,57,80,MISC,0.9993546605110168
25728,smilingfacewithhearteyes,10,34,MISC,0.9998272061347961
25835,alexis verón,241,253,PER,0.9909085631370544
25874,julia,57,62,PER,0.5020380616188049
25877,google play store,32,49,MISC,0.8815638820330302
25940,w3school,130,138,MISC,0.7729077935218811
25991,loudlycryingface,34,50,MISC,0.7670654654502869
26136,sololearn,139,148,ORG,0.8155167102813721
26163,costa  rica,418,429,LOC,0.9839270710945129
26167,shell script android studio,80,107,MISC,0.9984274059534073
26167,tester automatización,113,134,MISC,0.7668176591396332
26229,heartwithribbon,23,38,MISC,0.8578149676322937
26268,bora,15,19,PER,0.9722319841384888
26287,sololearn,134,143,MISC,0.5889212489128113
26343,java eyes,27,36,MISC,0.99980029463768
26478,play store,97,107,MISC,0.8859876394271851
26522,nelson,16,22,PER,0.9326491951942444
26626,magnigica,0,9,MISC,0.799132764339447
26638,star  star  star  star  star,12,40,MISC,0.9996881008148193
26646,pvtamadre,8,17,ORG,0.9220092296600342
26940,facewithtearsofjoy,59,77,MISC,0.9998970031738281
27020,google play,15,26,MISC,0.5937566757202148
27127,angular js,54,64,MISC,0.9996966421604156
27127,angular js,224,234,MISC,0.9996458292007446
27250,solo learn,42,52,ORG,0.9997835755348206
27378,sololearn,37,46,MISC,0.7081170678138733
27390,angular ionic backbone,152,174,MISC,0.9999337991078695
27487,clappinghandsmediumlightskintone,15,47,MISC,0.6284520626068115
27594,dr garcía,27,36,PER,0.70139479637146
27619,play store,63,73,MISC,0.9886502623558044
27747,facescreaminginfear,25,44,MISC,0.9420385360717773
27766,sololearn,0,9,MISC,0.6534808874130249
27783,nasa,32,36,ORG,0.9988036155700684
27915,kotlin,28,34,PER,0.9924193024635315
28014,sololearn,8,17,MISC,0.5635619759559631
28046,java c pyhton,157,170,MISC,0.9931936860084534
28081,felicidsdes,30,41,MISC,0.7518855929374695
28130,estudie java,57,69,MISC,0.9855521023273468
28289,beamingfacewithsmilingeyes,32,58,MISC,0.9874349236488342
28462,españolademas,102,115,LOC,0.9827714562416077
28525,htmlccjavascript,77,93,MISC,0.6670137047767639
28525,ruby,96,100,MISC,0.8044880628585815
28547,play,52,56,MISC,0.8215325474739075
28572,kotlin,26,32,PER,0.9984696507453918
28685,facebook,176,184,ORG,0.9960748553276062
28685,fbstart,232,239,MISC,0.9002698063850403
28738,python 3,8,16,MISC,0.9996050000190735
28750,chevere,14,21,PER,0.9988425374031067
28934,flanders,58,66,ORG,0.9735356569290161
29005,smilingfacewithsunglasses,82,107,MISC,0.9988370537757874
29203,smilingfacewithhearteyes,11,35,MISC,0.9998273253440857
29233,colombia,127,135,LOC,0.9827684760093689
29324,muybuenaprendizaje,0,18,MISC,0.9989917874336243
29346,sololearn,57,66,MISC,0.7636021375656128
29385,gemstone  redheart,29,47,MISC,0.9999071359634399
29419,rptm,3,7,MISC,0.8257161974906921
29465,duolingo,60,68,MISC,0.7792510390281677
29666,python 3,96,104,MISC,0.9788386225700378
29767,play,16,20,MISC,0.5708101987838745
29868,sololearn,404,413,ORG,0.9672269225120544
29960,sololearn,151,160,MISC,0.9199087023735046
30058,uni,54,57,ORG,0.9849513173103333
30090,planea méxico,687,700,MISC,0.9553429484367371
30196,visual basic,35,47,MISC,0.9993511736392975
30209,play store,33,43,MISC,0.9990758001804352
30246,okhand,13,19,PER,0.6492422819137573
30392,reactjs,174,181,MISC,0.7968284487724304
30418,smilingfacewithsunglasses,14,39,MISC,0.9995554089546204
30519,i love you sololearn,52,72,MISC,0.999736949801445
30526,gta v,58,63,MISC,0.9976463615894318
30579,google development,334,352,ORG,0.9997327029705048
30649,php,92,95,MISC,0.5468851923942566
30832,javautilscanner,50,65,MISC,0.7879756093025208
30865,visual basic,18,30,MISC,0.9845825135707855
30920,sololearn,160,169,ORG,0.9147179126739502
31016,code playground,12,27,MISC,0.9998896718025208
31048,go bear,101,108,MISC,0.9991583526134491
31083,unity,109,114,MISC,0.8222464919090271
31083,gameobjets,118,128,MISC,0.9706225395202637
31186,duolingo,26,34,ORG,0.9689568281173706
31315,dios mio,0,8,MISC,0.9999120235443115
31393,visual basic,45,57,MISC,0.9258676767349243
31514,khan,21,25,PER,0.9725221991539001
31647,jajaj,40,45,PER,0.8672595620155334
31704,linux,32,37,MISC,0.7203451991081238
31952,play store,31,41,MISC,0.9846391081809998
32070,swift,109,114,MISC,0.580438494682312
32088,solo learn,177,187,MISC,0.997599869966507
32127,play store,51,61,MISC,0.9993323087692261
32186,visual studio,111,124,MISC,0.9964333176612854
32189,dualingo,23,31,PER,0.5012754797935486
32277,arduino abz,120,131,MISC,0.8275790810585022
32288,htmlcssjavascript,102,119,MISC,0.5479196906089783
32301,sololearn,95,104,MISC,0.9203828573226929
32316,code playground,155,170,MISC,0.9998846054077148
32345,mantechnologistlightskintone,68,96,MISC,0.9902932643890381
32369,code playground,50,65,MISC,0.9998135268688202
32374,ojalá,9,14,PER,0.9084763526916504
32483,kotlin,19,25,PER,0.9988351464271545
32588,phyton,93,99,MISC,0.6858549118041992
32686,sololearn,0,9,MISC,0.8859507441520691
32767,chamba,59,65,PER,0.3883345127105713
32845,ruby  c,151,158,MISC,0.9115096628665924
32875,code playground,52,67,MISC,0.9443402886390686
32924,google play,174,185,MISC,0.5449240505695343
33016,sololearn,56,65,ORG,0.9917011857032776
33028,solo learn,19,29,MISC,0.9964685142040253
33165,facewithtearsofjoy,19,37,MISC,0.9973762035369873
33180,khan academy,125,137,MISC,0.9778131246566772
33244,z3,45,47,MISC,0.6315668821334839
33250,google play,28,39,MISC,0.9959405958652496
33314,swift,80,85,MISC,0.5597054362297058
33322,visual basic,94,106,MISC,0.997806191444397
33379,phyton x,37,45,MISC,0.7312755584716797
33427,java 1010,75,84,MISC,0.99611496925354
33450,sololearn,0,9,MISC,0.7152973413467407
33603,swift fundamentals,71,89,MISC,0.9998981356620789
33659,by yourself,39,50,MISC,0.6993583738803864
33676,code playground,35,50,MISC,0.9998968243598938
33730,smilingfacewithhearteyes,35,59,MISC,0.981990396976471
33763,sololearn,111,120,ORG,0.9976692795753479
33798,python,22,28,MISC,0.5432998538017273
34036,simplemente perfecta,0,20,MISC,0.997560977935791
34273,python,21,27,MISC,0.6872526407241821
34395,redheart,1,9,MISC,0.9442815184593201
34591,smilingfacewithhearteyes,24,48,MISC,0.9898287653923035
34737,indexeddb,46,55,MISC,0.682582676410675
34952,python,9,15,MISC,0.5994203090667725
34952,ruby,31,35,MISC,0.6565003395080566
34989,visual basic,267,279,MISC,0.9994076192378998
35073,facesavoringfood,10,26,MISC,0.5940377712249756
35136,duolingo,43,51,ORG,0.8479767441749573
35149,smilingfacewithhearteyes,11,35,MISC,0.9967749714851379
35219,grinningfacewithbigeyes,34,57,MISC,0.49843961000442505
35231,smilingfacewithhearteyes,4,28,MISC,0.9997803568840027
35250,playstor,48,56,MISC,0.6997811198234558
35264,sololearn,74,83,MISC,0.6297797560691833
35289,android studio,33,47,MISC,0.9602619111537933
35303,playa store,37,48,MISC,0.9992178082466125
35311,colombia,163,171,LOC,0.9852287769317627
35332,sololearn,8,17,PER,0.95307457447052
35333,sololearn,251,260,MISC,0.56215900182724
35337,sololearn,43,52,ORG,0.9719344973564148
35416,conde playground,66,82,MISC,0.9987021088600159
35539,sololearn,90,99,MISC,0.9431242346763611
35659,shootingstar  star,94,112,MISC,0.9998902678489685
35875,lenguaje c,89,99,MISC,0.9905519783496857
35898,smilingfacewithhearteyes,31,55,MISC,0.9996237754821777
35915,c,138,139,MISC,0.5459365844726562
35980,freecodecamp,30,42,ORG,0.9556273818016052
36011,smilingfacewithsunglasses,38,63,MISC,0.9993188381195068
36011,facewithtearsofjoy,90,108,MISC,0.9997510313987732
36091,excelent  learning,25,43,MISC,0.9997948110103607
36092,sololearn,42,51,MISC,0.9073449969291687
36134,ruby,49,53,PER,0.9993757605552673
36391,solo learn,78,88,MISC,0.9265317618846893
36504,costa rica,100,110,LOC,0.9969098269939423
36532,phyton,17,23,MISC,0.9321082830429077
36549,google play,35,46,MISC,0.6816005706787109
36618,ruby on rails,90,103,MISC,0.9508990248044332
36847,google play,35,46,MISC,0.993520051240921
36890,ruby on rails cms,108,125,MISC,0.9998436570167542
36994,moto g4 play,42,54,MISC,0.9998524785041809
37003,leonard cohen,103,116,PER,0.9995740652084351
37018,beamingfacewithsmilingeyes,155,181,MISC,0.9957730174064636
37035,python 3,100,108,MISC,0.9491492509841919
37063,sololearn,37,46,MISC,0.5850265026092529
37112,sololearn,54,63,MISC,0.8243321776390076
